field_name,family,source,independent_source,missing_rate,dtype,pit_policy
agg_trade_count,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_underlying_trade_count,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_quantity,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_notional,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_buy_agg_trade_count,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_sell_agg_trade_count,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_buy_underlying_trade_count,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_sell_underlying_trade_count,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_buy_quantity,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_sell_quantity,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_buy_notional,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_sell_notional,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_signed_aggressor_quantity,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_signed_aggressor_notional,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_trade_count_le_100,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_trade_count_100_1k,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_trade_count_1k_10k,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_trade_count_10k_100k,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_trade_count_100k_1m,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_trade_count_gt_1m,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_notional_le_100,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_notional_100_1k,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_notional_1k_10k,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_notional_10k_100k,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_notional_100k_1m,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_notional_gt_1m,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_first_agg_trade_id,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_last_agg_trade_id,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_first_transact_time_ms,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_last_transact_time_ms,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_high_price,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
agg_low_price,aggtrades_order_flow,"Binance Vision futures/um aggTrades monthly/daily raw, pre-aggregated to 1h enhanced features",True,0.0011950858071609,float64,1h aggregate from trades with transact_time inside bar; feature available no earlier than next 1h bar
