blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.2878832712364813,0.0007642868762566921,True,3.7082178483917994,3.7082178483917994,True,0.0007898267956450557,0.00018982679564505563,-0.0008101732043549444,95.86666666666666,A7FF27_NUMERIC_CLUE,707,-0.00012674147648294453,-0.6718199680039757,-0.6718199680039757,-0.6718199680039757,0.4724186704384724,719,-0.0006328257946052062,-6.516068379457521,-6.516068379457521,-6.516068379457521,0.38247566063977745,719,-0.0010363250566642849,-6.921358534609544,-6.921358534609544,-6.921358534609544,0.35048678720445064,719,-0.0011898267956450556,-3.7082178483917994,-3.7082178483917994,-3.7082178483917994,0.44089012517385257
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.2878832712364812,0.0007642868762566921,True,3.7082178483918002,3.7082178483918002,True,0.0007898267956450559,0.00018982679564505584,-0.0008101732043549442,95.86666666666666,A7FF27_NUMERIC_CLUE,707,-0.0001267414764829446,-0.6718199680039761,-0.6718199680039761,-0.6718199680039761,0.4724186704384724,719,-0.0006328257946052062,-6.516068379457519,-6.516068379457519,-6.516068379457519,0.38247566063977745,719,-0.0010363250566642849,-6.921358534609542,-6.921358534609542,-6.921358534609542,0.35048678720445064,719,-0.0011898267956450559,-3.7082178483918002,-3.7082178483918002,-3.7082178483918002,0.44089012517385257
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.25800683994917534,0.0007405567410080102,True,3.9129086623160174,3.9129086623160174,True,0.0008251396389297645,0.00022513963892976442,-0.0007748603610702356,95.86666666666666,A7FF27_NUMERIC_CLUE,707,-0.00014921716675899815,-0.8396472248170919,-0.8396472248170919,-0.8396472248170919,0.46534653465346537,719,-0.0006340628694096492,-6.658373382750924,-6.658373382750924,-6.658373382750924,0.3769123783031989,719,-0.0010348610872250351,-7.117139432875125,-7.117139432875125,-7.117139432875125,0.36439499304589706,719,-0.0012251396389297644,-3.9129086623160174,-3.9129086623160174,-3.9129086623160174,0.4381084840055633
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.1302732581010836,0.056465133915633535,True,6.677055460804123,6.677055460804123,True,0.1441193426450399,0.1435193426450399,0.1425193426450399,95.86666666666666,A7FF27_NUMERIC_CLUE,707,-0.016876075244770538,-1.543488693237755,-1.543488693237755,-1.543488693237755,0.4724186704384724,719,-0.07893896538162912,-8.561757188535868,-8.561757188535868,-8.561757188535868,0.3657858136300417,719,-0.11116238608482752,-8.275674237911344,-8.275674237911344,-8.275674237911344,0.34492350486787204,719,-0.1445193426450399,-6.677055460804123,-6.677055460804123,-6.677055460804123,0.3963838664812239
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L7_ranked_future_return,1,-1.0,3,True,0.32977355468958525,0.0017534158811105965,False,7.04825933782845,7.04825933782845,True,0.038875791351156444,0.03827579135115644,0.03727579135115644,95.86666666666666,HOLD_A7FF27_ONE_BAR_LAG_FRAGILE,707,-0.018082649038713396,-3.1298007372230554,-3.1298007372230554,-3.1298007372230554,0.4596888260254597,719,-0.05823489736259208,-11.993723792059392,-11.993723792059392,-11.993723792059392,0.325452016689847,719,-0.06948645881625715,-13.364741017476039,-13.364741017476039,-13.364741017476039,0.3129346314325452,719,-0.03927579135115644,-7.04825933782845,-7.04825933782845,-7.04825933782845,0.38247566063977745
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L0_raw_forward_return,4,-1.0,3,True,1.5029711223823548,0.0017818459291529915,True,0.38914388515256254,2.3976609684666155,True,0.002454869071547839,0.0018548690715478391,0.0008548690715478391,95.46666666666667,HOLD_A7FF27_CONTROL_DOMINATED,704,-0.00017013722080994967,-0.48193608573802355,-0.015411667336359514,-1.4265042523753528,0.4914772727272727,716,-0.00033324139124624847,-1.5934151117570596,-0.38914388515256254,-2.3976609684666155,0.45670391061452514,716,-0.0009785225880662035,-3.4894028797912733,-1.5742982501716434,-2.5954384411838065,0.4329608938547486,716,-0.002854869071547839,-4.6766340153233905,-2.3614563549626295,-2.9043522291446804,0.4259776536312849
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L1_cross_sectional_relative_return,4,-1.0,3,True,0.7970956942658427,0.0017818459291529915,True,0.38914388515256243,2.397660968466615,True,0.002454869071547839,0.0018548690715478391,0.0008548690715478391,95.46666666666667,A7FF27_NUMERIC_CLUE,704,-0.00017013722080994964,-0.4819360857380235,-0.015411667336359347,-1.4265042523753535,0.4914772727272727,716,-0.0003332413912462486,-1.5934151117570603,-0.38914388515256243,-2.397660968466615,0.45670391061452514,716,-0.0009785225880662037,-3.489402879791274,-1.5742982501716438,-2.5954384411838056,0.4329608938547486,716,-0.002854869071547839,-4.6766340153233905,-2.3614563549626295,-2.9043522291446804,0.4259776536312849
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L3_liquidity_tier_relative_return,4,-1.0,3,True,1.091673732897823,0.0016053424014729012,True,0.638531469454066,2.262075551182273,True,0.0023897208818744755,0.0017897208818744756,0.0007897208818744756,95.46666666666667,HOLD_A7FF27_CONTROL_DOMINATED,704,-0.00013787259094912653,-0.4202593709874756,-0.15585197395091302,-1.1956446887122993,0.4971590909090909,716,-0.0003463493480807712,-1.7073806716728002,-0.638531469454066,-2.262075551182273,0.46089385474860334,716,-0.0009521429013677997,-3.525421464381347,-1.6772006591081496,-2.5481199540660247,0.42877094972067037,716,-0.0027897208818744757,-4.703070137222679,-2.374035328525452,-2.9677851213605044,0.4259776536312849
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.5625020843092606,0.13917929911693788,True,0.8526160823945341,2.3034674945928035,True,0.2735114070752542,0.2729114070752542,0.2719114070752542,95.46666666666667,A7FF27_NUMERIC_CLUE,704,-0.015267953651571376,-0.7346261281119532,-0.24535310572601818,-1.1518736274135262,0.48295454545454547,716,-0.049944594346919405,-2.6999686486417835,-0.8526160823945341,-3.055158664730524,0.46089385474860334,716,-0.09664619804781785,-3.1718341345237664,-1.5438659885563188,-2.3034674945928035,0.4092178770949721,716,-0.2739114070752542,-6.032952949424892,-3.1393728728015606,-3.6093186054930806,0.41201117318435754
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L7_ranked_future_return,4,-1.0,3,True,0.45940418351613177,0.010204906372853298,True,1.8882427897960161,4.094186429604916,True,0.02738181900475895,0.02678181900475895,0.025781819004758948,95.46666666666667,A7FF27_RANK_LABEL_DIAGNOSTIC_CLUE,704,-0.006500223590067341,-1.1599694738945425,-0.6758077670703235,-1.2923733680244938,0.4872159090909091,716,-0.02418003504552038,-4.798881498541258,-1.8882427897960161,-4.534811393508506,0.4329608938547486,716,-0.03880070931615973,-7.7425828151965455,-3.8788859141860854,-4.430082772019951,0.388268156424581,716,-0.02778181900475895,-5.056445719229448,-2.2083293265170947,-4.094186429604916,0.42178770949720673
