control,median_ratio,max_ratio,rows
one_bar_lag,0.554575829937928,177.6668287526537,840
same_family_placebo,0.2092784056911548,297.0503171181646,840
sign_flip,0.9967038092069179,74.4283656879783,840
symbol_shuffle,0.26459297475262,239.68331710037657,840
time_shuffle,0.3119712019558917,178.7957261777901,840
wrong_lag_future_24h,0.6782085780793448,434.073701880214,840
wrong_lag_stale_168h,0.35033708950719666,354.3457797702624,840
