source_file,source_blueprint_id,blueprint_id,horizon_h,variant,split,formula,n_obs,net_mean,net_median,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,source_lag_hours,orientation,train_orientation_pos_net_mean_24h,train_orientation_neg_net_mean_24h
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_global_long_short_account_ratio_last,8,original,blind_june2026_20260601_20260611,ZScore(global_long_short_account_ratio_last),264,0.000236010797499,0.0001017167872811,3.218822663861701,4.964172219719846,5.175448566818444,3.009962370751297,3.3523839579434846,2.0135858593425806,-0.0636832315559815,0.5151515151515151,8.172187228557748e-06,0.0163443744571154,0.0153081876989786,0.0148747864281985,8218132.77394937,0,-1.0,-9.031375034771452e-05,4.4465331471069534e-05
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_global_long_short_account_ratio_last,8,source_lag_1h,blind_june2026_20260601_20260611,ZScore(global_long_short_account_ratio_last),264,0.0002478420238357,7.39670482026671e-05,3.372263750561173,5.234675096603759,5.161151168205601,3.513926956597549,3.346474591526361,2.318752684496941,-0.0644563941324775,0.5189393939393939,8.169808610820088e-06,0.0163396172216401,0.0159137947191805,0.0154122046578028,7876539.753983537,1,-1.0,-9.031375034771452e-05,4.4465331471069534e-05
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_global_long_short_account_ratio_last,8,source_lag_2h,blind_june2026_20260601_20260611,ZScore(global_long_short_account_ratio_last),264,0.0002519115097975,4.360010600336261e-05,3.413579965332488,5.295969111014818,5.2340929659795785,3.657209599085622,3.3496423726804405,2.334692447992768,-0.0655318112612941,0.5113636363636364,8.168409423915581e-06,0.0163368188478311,0.0162072901233549,0.0157660051957366,8236851.009497533,2,-1.0,-9.031375034771452e-05,4.4465331471069534e-05
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_global_long_short_account_ratio_last,8,source_lag_4h,blind_june2026_20260601_20260611,ZScore(global_long_short_account_ratio_last),264,0.000275550428549,0.0001055852163669,3.717205925681395,5.82705096480761,5.643811706700342,3.964508651312412,3.614953225474416,2.610148105336415,-0.0662693791824716,0.5113636363636364,8.19193325374759e-06,0.0163838665074951,0.0175701656596602,0.0168962130597805,8431833.094957449,4,-1.0,-9.031375034771452e-05,4.4465331471069534e-05
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_global_long_short_account_ratio_last,8,control_one_bar_lag,blind_june2026_20260601_20260611,ZScore(global_long_short_account_ratio_last),264,0.0002478420238357,7.39670482026671e-05,3.372263750561173,5.234675096603759,5.161151168205601,3.513926956597549,3.346474591526361,2.318752684496941,-0.0644563941324775,0.5189393939393939,8.169808610820088e-06,0.0163396172216401,0.0159137947191805,0.0154122046578028,7876539.753983537,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_global_long_short_account_ratio_last,8,original,blind_june2026_20260601_20260611,"TSRank(global_long_short_account_ratio_last,336)",264,-0.0002606593298737,-0.0003656344528336,-3.716484489256613,-4.8600460753684,-4.413436381652466,-7.837559346328434,-3.107385233714717,-6.384127327830958,-0.0863107415493025,0.4090909090909091,3.8064461408757576e-05,0.0761289228175151,-0.0136843187008451,-0.0287782063811841,10003223.83306507,0,-1.0,-0.0001615596453983,3.105931545555623e-05
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_global_long_short_account_ratio_last,8,source_lag_1h,blind_june2026_20260601_20260611,"TSRank(global_long_short_account_ratio_last,336)",264,-0.000246751206336,-0.0002777336479498,-3.498947532277513,-4.626961827531749,-4.628238761657142,-7.505429987099329,-3.4242924871998124,-6.176749437843999,-0.0810931771261819,0.4204545454545454,3.804977869117841e-05,0.0760995573823568,-0.0127448057116074,-0.0262834918965575,9853867.698149204,1,-1.0,-0.0001615596453983,3.105931545555623e-05
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_global_long_short_account_ratio_last,8,source_lag_2h,blind_june2026_20260601_20260611,"TSRank(global_long_short_account_ratio_last,336)",264,-0.0002436113156453,-0.0002235954000237,-3.4426519716554447,-4.569801319028827,-4.680270148976245,-7.0747286269328695,-3.4796539131184065,-5.493706619290784,-0.0786098264521656,0.4128787878787879,3.801160712343986e-05,0.0760232142468797,-0.0121405278535006,-0.0245717347874926,10019425.638623994,2,-1.0,-0.0001615596453983,3.105931545555623e-05
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_global_long_short_account_ratio_last,8,source_lag_4h,blind_june2026_20260601_20260611,"TSRank(global_long_short_account_ratio_last,336)",264,-0.0001935827651135,-0.0001489466526939,-2.763758270840823,-3.7195205651471066,-3.737726139137231,-7.56345217229072,-2.7909694323496126,-6.219886653979762,-0.0756508617789847,0.4356060606060606,3.800191632638442e-05,0.0760038326527688,-0.0092689425474639,-0.0210157448464014,9751617.357728736,4,-1.0,-0.0001615596453983,3.105931545555623e-05
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_global_long_short_account_ratio_last,8,control_one_bar_lag,blind_june2026_20260601_20260611,"TSRank(global_long_short_account_ratio_last,336)",264,-0.000246751206336,-0.0002777336479498,-3.498947532277513,-4.626961827531749,-4.628238761657142,-7.505429987099329,-3.4242924871998124,-6.176749437843999,-0.0810931771261819,0.4204545454545454,3.804977869117841e-05,0.0760995573823568,-0.0127448057116074,-0.0262834918965575,9853867.698149204,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_global_long_short_account_ratio_last,8,original,blind_june2026_20260601_20260611,"Mean(global_long_short_account_ratio_last,72)",264,0.0003996593386185,0.0002978507102203,5.42730409221214,8.629684978526527,8.070928188478835,7.2008123251108005,5.2023917681693,4.474277769577376,-0.0628270780506672,0.5757575757575758,1.589791140572401e-06,0.0031795822811448,0.0240876925211345,0.0256334417560007,8603816.333651695,0,-1.0,-0.0002056976173202,0.0002013173767824
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_global_long_short_account_ratio_last,8,source_lag_1h,blind_june2026_20260601_20260611,"Mean(global_long_short_account_ratio_last,72)",264,0.0004005910161457,0.0003043088212526,5.442429645673268,8.644866883080937,8.176237112161289,7.141980249839298,5.262254042914854,4.517230996359632,-0.0629018684855595,0.571969696969697,1.59307922979799e-06,0.0031861584595959,0.0241451380256587,0.0258600165720159,8704503.967187986,1,-1.0,-0.0002056976173202,0.0002013173767824
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_global_long_short_account_ratio_last,8,source_lag_2h,blind_june2026_20260601_20260611,"Mean(global_long_short_account_ratio_last,72)",264,0.0004007318803382,0.0003138117305136,5.453436025375179,8.657383239977042,8.352023514561544,7.096326123806773,5.334280748225021,4.510619091881676,-0.0629798334140244,0.5681818181818182,1.59307922979799e-06,0.0031861584595959,0.0241622018707582,0.0259834805698227,8727648.94753719,2,-1.0,-0.0002056976173202,0.0002013173767824
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_global_long_short_account_ratio_last,8,source_lag_4h,blind_june2026_20260601_20260611,"Mean(global_long_short_account_ratio_last,72)",264,0.0004005742769542,0.0002888033154677,5.48740026932528,8.719026102358505,8.477668819891871,7.379988536885958,5.422081643758756,4.507046354138288,-0.0622949889890611,0.571969696969697,1.5980113636363738e-06,0.0031960227272727,0.0241251012590539,0.0260623772172878,8755898.278101321,4,-1.0,-0.0002056976173202,0.0002013173767824
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_global_long_short_account_ratio_last,8,control_one_bar_lag,blind_june2026_20260601_20260611,"Mean(global_long_short_account_ratio_last,72)",264,0.0004005910161457,0.0003043088212526,5.442429645673268,8.644866883080937,8.176237112161289,7.141980249839298,5.262254042914854,4.517230996359632,-0.0629018684855595,0.571969696969697,1.59307922979799e-06,0.0031861584595959,0.0241451380256587,0.0258600165720159,8704503.967187986,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_csrank_open_interest_value_mean,8,original,blind_june2026_20260601_20260611,CSRank(open_interest_value_mean),264,-0.0004086313383132,-0.0003260551215372,-4.045961344918282,-5.10751649187282,-5.257796174650693,-5.74983225476192,-3.9876577602962975,-4.75019451006241,-0.1709421067658524,0.4469696969696969,2.297998337206293e-06,0.0045959966744125,-0.0179223974131681,-0.0321697466060812,20258685.22375093,0,-1.0,-0.0002925014334067,0.0002868652029835
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_csrank_open_interest_value_mean,8,source_lag_1h,blind_june2026_20260601_20260611,CSRank(open_interest_value_mean),264,-0.000411618142398,-0.0003082194484416,-4.077289425761303,-5.142766240996775,-5.2689809052136525,-5.808001272997604,-4.0851783120370335,-4.678230469070607,-0.1709208627856772,0.4469696969696969,2.299467483456024e-06,0.004598934966912,-0.0180558763230658,-0.0323795501187163,20257288.22166104,1,-1.0,-0.0002925014334067,0.0002868652029835
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_csrank_open_interest_value_mean,8,source_lag_2h,blind_june2026_20260601_20260611,CSRank(open_interest_value_mean),264,-0.0004150710993481,-0.0002642646662448,-4.104904041013837,-5.17028673220734,-5.208044737226341,-5.90474790625092,-4.186735722311124,-4.585374454106705,-0.1714339027934635,0.4507575757575757,2.305903743216752e-06,0.0046118074864335,-0.0182051272915808,-0.0324833101400497,20257902.951904822,2,-1.0,-0.0002925014334067,0.0002868652029835
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_csrank_open_interest_value_mean,8,source_lag_4h,blind_june2026_20260601_20260611,CSRank(open_interest_value_mean),264,-0.000423865706913,-0.0002477455792295,-4.186731703301968,-5.263122586411811,-5.3112735438649725,-6.084834019357596,-4.091924780713368,-5.07722900107281,-0.1725606330688074,0.4431818181818182,2.297368703099265e-06,0.0045947374061985,-0.0186335556953953,-0.0326463714374915,20257120.46303092,4,-1.0,-0.0002925014334067,0.0002868652029835
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_csrank_open_interest_value_mean,8,control_one_bar_lag,blind_june2026_20260601_20260611,CSRank(open_interest_value_mean),264,-0.000411618142398,-0.0003082194484416,-4.077289425761303,-5.142766240996775,-5.2689809052136525,-5.808001272997604,-4.0851783120370335,-4.678230469070607,-0.1709208627856772,0.4469696969696969,2.299467483456024e-06,0.004598934966912,-0.0180558763230658,-0.0323795501187163,20257288.22166104,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_open_interest_value_mean,8,original,blind_june2026_20260601_20260611,ZScore(open_interest_value_mean),264,-0.0004086313383132,-0.0003260551215372,-4.045961344918282,-5.10751649187282,-5.257796174650693,-5.74983225476192,-3.9876577602962975,-4.75019451006241,-0.1709421067658524,0.4469696969696969,2.297998337206293e-06,0.0045959966744125,-0.0179223974131681,-0.0321697466060812,20258685.22375093,0,-1.0,-0.0002925014334067,0.0002868652029835
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_open_interest_value_mean,8,source_lag_1h,blind_june2026_20260601_20260611,ZScore(open_interest_value_mean),264,-0.000411618142398,-0.0003082194484416,-4.077289425761303,-5.142766240996775,-5.2689809052136525,-5.808001272997604,-4.0851783120370335,-4.678230469070607,-0.1709208627856772,0.4469696969696969,2.299467483456024e-06,0.004598934966912,-0.0180558763230658,-0.0323795501187163,20257288.22166104,1,-1.0,-0.0002925014334067,0.0002868652029835
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_open_interest_value_mean,8,source_lag_2h,blind_june2026_20260601_20260611,ZScore(open_interest_value_mean),264,-0.0004150710993481,-0.0002642646662448,-4.104904041013837,-5.17028673220734,-5.208044737226341,-5.90474790625092,-4.186735722311124,-4.585374454106705,-0.1714339027934635,0.4507575757575757,2.305903743216752e-06,0.0046118074864335,-0.0182051272915808,-0.0324833101400497,20257902.951904822,2,-1.0,-0.0002925014334067,0.0002868652029835
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_open_interest_value_mean,8,source_lag_4h,blind_june2026_20260601_20260611,ZScore(open_interest_value_mean),264,-0.000423865706913,-0.0002477455792295,-4.186731703301968,-5.263122586411811,-5.3112735438649725,-6.084834019357596,-4.091924780713368,-5.07722900107281,-0.1725606330688074,0.4431818181818182,2.297368703099265e-06,0.0045947374061985,-0.0186335556953953,-0.0326463714374915,20257120.46303092,4,-1.0,-0.0002925014334067,0.0002868652029835
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_open_interest_value_mean,8,control_one_bar_lag,blind_june2026_20260601_20260611,ZScore(open_interest_value_mean),264,-0.000411618142398,-0.0003082194484416,-4.077289425761303,-5.142766240996775,-5.2689809052136525,-5.808001272997604,-4.0851783120370335,-4.678230469070607,-0.1709208627856772,0.4469696969696969,2.299467483456024e-06,0.004598934966912,-0.0180558763230658,-0.0323795501187163,20257288.22166104,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_open_interest_value_mean,8,original,blind_june2026_20260601_20260611,"TSRank(open_interest_value_mean,336)",264,0.000134105344667,3.6308205861171336e-06,1.4466460186824768,2.116783717103742,3.2204207115324506,-2.7070290672059083,2.146820929584476,-2.091623755318026,-0.1364277559682217,0.5,5.589967026783011e-05,0.1117993405356602,0.0148820801394244,0.0391645618486563,9802756.952009708,0,-1.0,-0.0008626272172179,0.0007833095395658
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_open_interest_value_mean,8,source_lag_1h,blind_june2026_20260601_20260611,"TSRank(open_interest_value_mean,336)",264,3.1207442789744426e-05,-3.595966312056738e-05,0.347147024181921,0.4961418940747881,-0.2947304995575062,-3.1401148875185325,-0.1989849024159932,-2.456899045237761,-0.1378437328658263,0.4810606060606061,5.590355497463501e-05,0.11180710994927,0.0097253879490825,0.0317301694973187,9537755.873015404,1,-1.0,-0.0008626272172179,0.0007833095395658
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_open_interest_value_mean,8,source_lag_2h,blind_june2026_20260601_20260611,"TSRank(open_interest_value_mean,336)",264,-2.933527296995264e-05,-4.055851063829787e-05,-0.336976662481045,-0.4758896773277409,0.1020918681898806,-3.2931278480712485,0.0659665435465097,-2.525593300676688,-0.135499092141496,0.4734848484848485,5.600124445532398e-05,0.1120024889106479,0.006412931854386,0.0278687887537582,9355045.81005641,2,-1.0,-0.0008626272172179,0.0007833095395658
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_open_interest_value_mean,8,source_lag_4h,blind_june2026_20260601_20260611,"TSRank(open_interest_value_mean,336)",264,-0.000184392422257,-3.945035460992908e-05,-2.226771259839232,-3.021925172272546,-2.2396627901597785,-5.937983081462296,-1.633688207012351,-4.487836355442615,-0.1334964913556436,0.4810606060606061,5.600455681615914e-05,0.1120091136323182,-0.0008453345465113,0.020545212232962,8990260.133395787,4,-1.0,-0.0008626272172179,0.0007833095395658
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_open_interest_value_mean,8,control_one_bar_lag,blind_june2026_20260601_20260611,"TSRank(open_interest_value_mean,336)",264,3.1207442789744426e-05,-3.595966312056738e-05,0.347147024181921,0.4961418940747881,-0.2947304995575062,-3.1401148875185325,-0.1989849024159932,-2.456899045237761,-0.1378437328658263,0.4810606060606061,5.590355497463501e-05,0.11180710994927,0.0097253879490825,0.0317301694973187,9537755.873015404,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_open_interest_value_mean,8,original,blind_june2026_20260601_20260611,"Mean(open_interest_value_mean,72)",264,-0.0003953830734591,-0.0001294034498853,-3.878868312663833,-4.898991761059952,-5.049896069419644,-5.456903493914675,-3.873023680039261,-4.611109298640556,-0.1716722036254413,0.4545454545454545,3.608677925084208e-07,0.0007217355850168,-0.0178663574530084,-0.0318378241719451,20259322.04315798,0,-1.0,-0.0002078129083821,0.0002067048784205
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_open_interest_value_mean,8,source_lag_1h,blind_june2026_20260601_20260611,"Mean(open_interest_value_mean,72)",264,-0.000393817145245,-0.0001096398908428,-3.864174319014096,-4.881621997411052,-5.048435850322212,-5.449119344374197,-3.8632011625883536,-4.639159703625055,-0.1715629761198719,0.4545454545454545,3.608677925084207e-07,0.0007217355850168,-0.0178047777570896,-0.0317956722089919,20259265.14663688,1,-1.0,-0.0002078129083821,0.0002067048784205
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_open_interest_value_mean,8,source_lag_2h,blind_june2026_20260601_20260611,"Mean(open_interest_value_mean,72)",264,-0.0003926757661199,-0.0001333141538325,-3.852829258529682,-4.868562008566453,-5.014286302787558,-5.475712308585852,-3.856154611156703,-4.596975525308472,-0.1714431439497138,0.4545454545454545,3.59223747895626e-07,0.0007184474957912,-0.0177642866127851,-0.0317828218189999,20259265.14663688,2,-1.0,-0.0002078129083821,0.0002067048784205
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_open_interest_value_mean,8,source_lag_4h,blind_june2026_20260601_20260611,"Mean(open_interest_value_mean,72)",264,-0.0003895662905477,-0.0001137944463902,-3.822357175764002,-4.833661218877042,-4.981794164056422,-5.466269891315148,-3.849643256244524,-4.545847472492588,-0.171162586513384,0.4545454545454545,3.559356586700368e-07,0.00071187131734,-0.0176414818801245,-0.0317016970371676,20259324.891456768,4,-1.0,-0.0002078129083821,0.0002067048784205
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_open_interest_value_mean,8,control_one_bar_lag,blind_june2026_20260601_20260611,"Mean(open_interest_value_mean,72)",264,-0.000393817145245,-0.0001096398908428,-3.864174319014096,-4.881621997411052,-5.048435850322212,-5.449119344374197,-3.8632011625883536,-4.639159703625055,-0.1715629761198719,0.4545454545454545,3.608677925084207e-07,0.0007217355850168,-0.0178047777570896,-0.0317956722089919,20259265.14663688,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_pair_spread_rank,8,original,blind_june2026_20260601_20260611,"Sub(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_mean))",264,-0.0004982866248976,-0.0005765190911553,-5.661950140343977,-6.929642446625077,-6.898572589245361,-8.303744905293685,-5.704545048127326,-6.589874499438939,-0.1756270482721251,0.4166666666666667,7.726454110130386e-06,0.0154529082202607,-0.024221598116295,-0.0292709833156094,6641670.559775036,0,1.0,0.000205225726291,-0.0002496766035955
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_pair_spread_rank,8,source_lag_1h,blind_june2026_20260601_20260611,"Sub(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_mean))",264,-0.0005053769321523,-0.0005337057855215,-5.743160319070997,-7.006924761011107,-7.029301307613743,-8.384114672399113,-5.663883055497532,-6.66982462743962,-0.1765287151493904,0.4166666666666667,7.726017042690444e-06,0.0154520340853808,-0.0245732125004333,-0.0296919914923427,6479435.185978784,1,1.0,0.000205225726291,-0.0002496766035955
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_pair_spread_rank,8,source_lag_2h,blind_june2026_20260601_20260611,"Sub(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_mean))",264,-0.000509176815756,-0.000575964097482,-5.767448805379986,-7.03785477423076,-7.125931889037809,-8.389995892935987,-5.836047695707694,-6.70127309737006,-0.1771753648099382,0.4166666666666667,7.727310041303089e-06,0.0154546200826061,-0.0248150392008039,-0.0299461291808452,6557816.492088303,2,1.0,0.000205225726291,-0.0002496766035955
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_pair_spread_rank,8,source_lag_4h,blind_june2026_20260601_20260611,"Sub(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_mean))",264,-0.0005270243174759,-0.000517393199375,-5.956701753246173,-7.242772223305627,-7.134783891284835,-8.865203831315196,-5.836602375777547,-7.124925194418232,-0.1794665973847347,0.4090909090909091,7.746338983204372e-06,0.0154926779664087,-0.0258073746296093,-0.0305821875662313,6554406.7027914645,4,1.0,0.000205225726291,-0.0002496766035955
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_pair_spread_rank,8,control_one_bar_lag,blind_june2026_20260601_20260611,"Sub(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_mean))",264,-0.0005053769321523,-0.0005337057855215,-5.743160319070997,-7.006924761011107,-7.029301307613743,-8.384114672399113,-5.663883055497532,-6.66982462743962,-0.1765287151493904,0.4166666666666667,7.726017042690444e-06,0.0154520340853808,-0.0245732125004333,-0.0296919914923427,6479435.185978784,1,1.0,,
