candidate_id,object,series,cost_tier,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,mean_turnover,mean_gross_exposure
i2_microstructure_lite_113,candidate,raw,stress_10bp,train_2024,8736,-3.179858557388352e-05,-0.27855560962721965,0.004229953437156481,-0.70359746975824,-0.8582557085828378,0.53125,-0.27779244357344646,-1.2768584745915186,-0.29962616082125526,-0.7288720049187307,-0.03740340702918458,-0.013283446737396221,-0.007179448723612028,0.00024384380725814693,0.005756548548250509,0.051849443193595704,0.45213479476048496
i2_microstructure_lite_113,candidate,raw,stress_10bp,validation_2025H1,4296,4.075746559622946e-05,0.35703539862297007,0.004126513899091141,0.9244340028218769,1.1784909648491517,0.5288640595903166,0.17509407220140177,-0.8535547107434449,0.1485122359599209,-0.5777759076023092,-0.0333860486294224,-0.012663239033459353,-0.006775733062445892,0.00019536551591688498,0.005772226706675501,0.053412770901407614,0.4806311247221953
i2_microstructure_lite_113,candidate,raw,stress_10bp,recent_oos_2025H2_2026Apr,7248,3.0318249848313334e-05,0.2655878686712248,0.003281606264874936,0.8647084611311462,1.1688734322575383,0.5311810154525386,0.21974667490057503,-0.4423377127527921,0.19812231890925092,-0.36105765787368693,-0.0183447079208829,-0.009866814928091543,-0.005181643974280159,0.00018289011272889724,0.004623526013150156,0.056938300570474484,0.49651042845243704
i2_microstructure_lite_113,candidate,raw,stress_10bp,fresh_forward_2026May,392,-5.683649377056145e-05,-0.4978876854301183,0.0031680858988968295,-1.6791225078818306,-1.9322915196995876,0.5229591836734694,-0.022279905558060087,-0.2721541224180701,-0.023956371528310094,-0.23920705551860355,-0.02019392001968404,-0.01042678542151149,-0.004875944065115591,0.0001764298728518619,0.004645303304902925,0.05357142857142858,0.5
i2_microstructure_lite_113,candidate,residual_vs_funding,stress_10bp,train_2024,8736,-1.0802307359562535e-19,-9.46282124697678e-16,0.004140189237149249,-2.4420153596302414e-15,-2.994109867401713e-15,0.5501373626373627,-9.43689570931383e-16,-1.1664895411305347,-0.07228800642646138,-0.6919755247503567,-0.036656868988697015,-0.012848355155042266,-0.007032079730117663,0.0003090304733066471,0.005698078467957281,0.051849443193595704,0.45213479476048496
i2_microstructure_lite_113,candidate,residual_vs_funding,stress_10bp,validation_2025H1,4296,4.1963410092287844e-05,0.36759947240844154,0.004084150402642833,0.9616589974811706,1.2598676033261649,0.5286312849162011,0.1802748097564686,-0.7798541303453563,0.15536934579530826,-0.5454578871833973,-0.030123371446014794,-0.012176122451223384,-0.00665681574645908,0.0002262411811414455,0.005783071042088932,0.053412770901407614,0.4806311247221953
i2_microstructure_lite_113,candidate,residual_vs_funding,stress_10bp,recent_oos_2025H2_2026Apr,7248,6.409807505214597e-05,0.5614991374567987,0.0031268466232760622,1.9186266007230393,2.5584156228898176,0.5366997792494481,0.464582847977954,-0.40502214133321557,0.5359514126888587,-0.33451101970663943,-0.017875177793340444,-0.009231036423614069,-0.004918098915631475,0.00021354936200080474,0.004615479202182404,0.056938300570474484,0.49651042845243704
i2_microstructure_lite_113,candidate,residual_vs_funding,stress_10bp,fresh_forward_2026May,392,7.740635197466908e-05,0.6780796432981011,0.0032462665503806163,2.2317445181614968,2.4875413626244156,0.5535714285714286,0.03034328997407028,-0.2567929690882057,0.02867983024052423,-0.22743714127115855,-0.022052071721733343,-0.008602349800016437,-0.004856287004088633,0.00022378911998718637,0.00477589763683242,0.05357142857142858,0.5
i2_microstructure_lite_113,candidate,residual_vs_core4,stress_10bp,train_2024,8736,1.6521175961683876e-19,1.4472550142435075e-15,0.004218152053155349,3.665816983900685e-15,4.439344657945631e-15,0.5500228937728938,1.4432899320127035e-15,-1.1815185741154186,-0.07495256197231581,-0.701752225273228,-0.03724662227231469,-0.013139213473444204,-0.007109648893033013,0.00029076965403063555,0.005710683600314225,0.051849443193595704,0.45213479476048496
i2_microstructure_lite_113,candidate,residual_vs_core4,stress_10bp,validation_2025H1,4296,6.389056598611839e-05,0.5596813580383971,0.00410222501289721,1.4577038813317602,1.8702397407462754,0.5281657355679702,0.2744738714763646,-0.8115480122404786,0.2690629884103395,-0.5596158131927086,-0.03232113372977184,-0.01260123518355049,-0.006740627335108992,0.0002444945903067284,0.00578917818405888,0.053412770901407614,0.4806311247221953
i2_microstructure_lite_113,candidate,residual_vs_core4,stress_10bp,recent_oos_2025H2_2026Apr,7248,5.87190528484696e-05,0.5143789029525937,0.0032232121702694457,1.7050699503160187,2.2961157024507286,0.5342163355408388,0.42559569504570766,-0.4242010139495118,0.47397569564244746,-0.34718824568299267,-0.018309982422042268,-0.009786552398701779,-0.005072518302531687,0.00020582710269175517,0.0046532171039698166,0.056938300570474484,0.49651042845243704
i2_microstructure_lite_113,candidate,residual_vs_core4,stress_10bp,fresh_forward_2026May,392,8.202128432681252e-06,0.07185064507028777,0.003208352259300131,0.23927458580156333,0.2711651369619948,0.5382653061224489,0.003215234345611051,-0.26422103654948786,0.0011979182538977007,-0.2331600396972755,-0.021332556716285284,-0.009794491869957319,-0.004919142067501579,0.00019144460497707888,0.004752953680146929,0.05357142857142858,0.5
