candidate_id,object,series,cost_tier,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,mean_turnover,mean_gross_exposure
i2_microstructure_lite_113,candidate,raw,zero_0bp,train_2024,8736,2.0050857619712154e-05,0.17564551274867848,0.004228990579745518,0.4437601385222641,0.5410266494926574,0.5358287545787546,0.17516429216580537,-1.1218703663285594,0.10170878241825809,-0.6833871167957082,-0.03732007369585125,-0.013247365709987429,-0.007114257856678751,0.0003078027187849249,0.0058037752655923334,0.051849443193595704,0.45213479476048496
i2_microstructure_lite_113,candidate,raw,zero_0bp,validation_2025H1,4296,9.417023649763701e-05,0.8249312717193003,0.004125069285077957,2.136655311594954,2.7197906669728646,0.5367783985102421,0.40455533599384863,-0.8265527326520263,0.4447590250010236,-0.5662026795701969,-0.03330271529608907,-0.012596001702356517,-0.006703492197617667,0.0002533533346440395,0.005790970252266634,0.053412770901407614,0.4806311247221953
i2_microstructure_lite_113,candidate,raw,zero_0bp,recent_oos_2025H2_2026Apr,7248,8.725655041878778e-05,0.764367381668581,0.0032802960193029336,2.489642882652368,3.361546006530122,0.540424944812362,0.6324354774353739,-0.4098377127527917,0.8102328752176005,-0.3377929358189047,-0.0180947079208829,-0.009827648261424876,-0.005125316379430997,0.00023880755087539527,0.004681194765993521,0.056938300570474484,0.49651042845243704
i2_microstructure_lite_113,candidate,raw,zero_0bp,fresh_forward_2026May,392,-3.2650651991328977e-06,-0.028601971144404183,0.0031678835329406055,-0.09646609639476231,-0.11043439713309103,0.5382653061224489,-0.001279905558060096,-0.2654874557514033,-0.003241639653238315,-0.2341068398818723,-0.02019392001968404,-0.010335952088178156,-0.0048301107317822575,0.00023167662846274636,0.004708034118260617,0.05357142857142858,0.5
i2_microstructure_lite_113,candidate,residual_vs_funding,zero_0bp,train_2024,8736,1.2708596893602983e-19,1.1132730878796212e-15,0.004139283825355276,2.873587667214246e-15,3.5236123991091524e-15,0.5497939560439561,1.1102230246251565e-15,-1.1629092082484922,-0.07225723086555025,-0.6908611051786475,-0.036702234212061854,-0.012850020739395644,-0.007035465110492537,0.0003092119556709274,0.005668941154691805,0.051849443193595704,0.45213479476048496
i2_microstructure_lite_113,candidate,residual_vs_funding,zero_0bp,validation_2025H1,4296,4.164930229230737e-05,0.3648478880806126,0.004083050453694662,0.9547178382318674,1.24989366847966,0.529096834264432,0.17892540264775247,-0.785075627227738,0.15383350275864371,-0.54782850300703,-0.030087715916712318,-0.012220322548538545,-0.006635265049815492,0.00022655645182190003,0.005795516448441445,0.053412770901407614,0.4806311247221953
i2_microstructure_lite_113,candidate,residual_vs_funding,zero_0bp,recent_oos_2025H2_2026Apr,7248,6.68396412471655e-05,0.5855152573251698,0.0031256011752121672,2.0014862080184166,2.6664944036798643,0.53780353200883,0.4844537197594556,-0.39695939890524545,0.5668196106221319,-0.3291216930196409,-0.017697269549188942,-0.009254497222721276,-0.004938576841476633,0.00022515195372267515,0.004610456256234646,0.056938300570474484,0.49651042845243704
i2_microstructure_lite_113,candidate,residual_vs_funding,zero_0bp,fresh_forward_2026May,392,7.646630414060607e-05,0.6698448242717092,0.003246746400353484,2.2043156561737245,2.4610600835129017,0.548469387755102,0.02997479122311758,-0.2576803088980943,0.028300220184043434,-0.22812319355567878,-0.022098034750378914,-0.00855870521061752,-0.004925207765000313,0.00020118359441860333,0.004802102454580626,0.05357142857142858,0.5
i2_microstructure_lite_113,candidate,residual_vs_core4,zero_0bp,train_2024,8736,5.083438757441193e-20,4.453092351518485e-16,0.004217286422400203,1.1281752065462705e-15,1.3678735333098308e-15,0.5391483516483516,4.440892098500626e-16,-1.1778102248892266,-0.07492276637221185,-0.700633823298768,-0.03721605161924624,-0.013156978833954247,-0.007130757635550211,0.0002917115373901996,0.005699394346367473,0.051849443193595704,0.45213479476048496
i2_microstructure_lite_113,candidate,residual_vs_core4,zero_0bp,validation_2025H1,4296,6.576841378984857e-05,0.5761313047990735,0.004100826760633547,1.5010598122955305,1.924094576200939,0.5302607076350093,0.28254110564118945,-0.814991911248403,0.2793730312529865,-0.561131538276358,-0.03228600844593702,-0.012574671850533802,-0.0067051206106785,0.0002407270460333857,0.005808180218698647,0.053412770901407614,0.4806311247221953
