blueprint_id,semantic_pair,motif,skeleton_key,expression,horizon_h,variant,split,n_obs,net_mean,net_median,net_std,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,orientation_train_hours,orientation_extension_hours,orientation_extension_crash_like_hours,train_crash_like_hours,may_stress_hours,orientation_extension_requested_hours
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,original,train_2024,8784,2.3169648826233996e-05,8.797602658284561e-06,0.001145163806248601,1.8936682213807903,2.7125042061525377,2.7125042061525377,2.7125042061525377,1.8936682213807903,1.8936682213807903,-0.09361633818085435,0.5047814207650273,3.0537873625478555e-05,0.06107574725095711,0.006960399419228452,0.010022758420811368,11304495.812460072,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,original,validation_2025H1,4344,4.974879979844761e-06,9.357978426980653e-07,0.00098276575903914,0.47378864080975225,0.6671702192371769,0.6671702192371769,0.6671702192371769,0.47378864080975225,0.47378864080975225,-0.07065075013200572,0.5009208103130756,2.9486541567516064e-05,0.05897308313503213,0.0059415865306530116,0.007413019687627399,11715563.102716554,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,original,test_2025H2,4416,1.1165695887965603e-05,1.4470375576707012e-05,0.0011261773296396998,0.927963870397154,1.2879286619831904,1.2879286619831904,1.2879286619831904,0.927963870397154,0.927963870397154,-0.08908319839210177,0.5065670289855072,2.7139423302613006e-05,0.054278846605226014,0.008048463600487039,0.009554662136040743,12648671.00632551,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,original,recent_oos_2026JanApr,2880,2.2674676801063815e-05,2.1934415111469847e-05,0.0012390180979774202,1.7128349202198718,2.380614984363756,2.380614984363756,2.380614984363756,1.7128349202198718,1.7128349202198718,-0.06030766912660024,0.509375,2.4910984843071353e-05,0.049821969686142706,0.009223252143905441,0.011244982761024517,8920696.983537953,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,original,known_may2026_stress,601,1.7890337088004868e-05,1.5649047299726753e-05,0.0010081283103668486,1.6609431422435783,2.3891764466994427,2.3891764466994427,2.3891764466994427,1.6609431422435783,1.6609431422435783,-0.02220363951003501,0.5108153078202995,2.5981326791987928e-05,0.05196265358397585,0.007561400299232419,0.009647824311017203,5896343.434897557,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,one_bar_lag,train_2024,8784,1.6684330360176618e-05,7.001230642721721e-07,0.0011283252394313627,1.3839695365557851,1.972144286743444,1.972144286743444,1.972144286743444,1.3839695365557851,1.3839695365557851,-0.0990181166131765,0.5005692167577414,3.053540306663419e-05,0.06107080613326838,0.006011890271133203,0.008915491951471144,11303587.416470427,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,one_bar_lag,validation_2025H1,4344,-4.055305854318837e-07,-6.518993693559731e-06,0.0009697343102968117,-0.039140187876621345,-0.055224922430471425,-0.055224922430471425,-0.055224922430471425,-0.039140187876621345,-0.039140187876621345,-0.0746274733203306,0.4972375690607735,2.948806526079671e-05,0.058976130521593416,0.005116236754963719,0.006437087553232338,11756534.959657501,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,one_bar_lag,test_2025H2,4416,7.792394772067732e-06,8.822641273838396e-06,0.0011356729716410056,0.6421991249101352,0.9049666954073013,0.9049666954073013,0.9049666954073013,0.6421991249101352,0.6421991249101352,-0.08545119817719449,0.504302536231884,2.7136671314891587e-05,0.05427334262978317,0.0065723058773464035,0.008205906978712423,12649778.909091681,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,one_bar_lag,recent_oos_2026JanApr,2880,1.0211065756019036e-05,1.4167973528191857e-05,0.001219008475826917,0.784000610201451,1.0845654545616963,1.0845654545616963,1.0845654545616963,0.784000610201451,0.784000610201451,-0.06480728911463751,0.5059027777777778,2.4915016177465642e-05,0.04983003235493128,0.007529980275075721,0.00972116853088005,8868970.816730563,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,one_bar_lag,known_may2026_stress,601,3.3240711934266726e-07,1.1966393962278118e-05,0.0009926843208941274,0.03134088150385675,0.044580729476762435,0.044580729476762435,0.044580729476762435,0.03134088150385675,0.03134088150385675,-0.02503731411450716,0.5058236272878536,2.600010336806484e-05,0.05200020673612968,0.005077623691311529,0.008396080656909078,5956092.887084449,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,stale_168h,train_2024,8784,-5.89759283830169e-06,0.0,0.001045019070363731,-0.5282051403889855,-0.7422987988324725,-0.7422987988324725,-0.7422987988324725,-0.5282051403889855,-0.5282051403889855,-0.1560678919449653,0.483948087431694,2.9882580901104704e-05,0.05976516180220941,0.001884890836668119,0.0019234197030298915,10635919.693021052,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,stale_168h,validation_2025H1,4344,-3.39736072923558e-05,-3.0686440302975026e-05,0.0008965342352794098,-3.5467194548051877,-4.863780421720091,-4.863780421720091,-4.863780421720091,-3.5467194548051877,-3.5467194548051877,-0.1447132632673409,0.48273480662983426,2.9729246383653547e-05,0.059458492767307095,-0.0008448628898733703,0.0011464452741127115,11351604.837653521,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,stale_168h,test_2025H2,4416,-2.7291472469718527e-05,-2.0239016512283078e-05,0.000898026536522253,-2.8443946355465792,-3.9367316455569066,-3.9367316455569066,-3.9367316455569066,-2.8443946355465792,-2.8443946355465792,-0.14319079405064739,0.48641304347826086,2.7266932715352727e-05,0.05453386543070545,0.0018357968781873967,0.0036992893714939755,12310713.66484534,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,stale_168h,recent_oos_2026JanApr,2880,-2.0769711052910966e-05,-1.2791836113966506e-05,0.0011178014750824687,-1.7390730676503674,-2.4093450509795797,-2.4093450509795797,-2.4093450509795797,-1.7390730676503674,-1.7390730676503674,-0.09080290791894674,0.49270833333333336,2.4960754443282707e-05,0.049921508886565415,0.00310306651257369,0.0023044227115622423,8878107.625908842,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,stale_168h,known_may2026_stress,601,-3.312568976264128e-05,-4.658226820306255e-05,0.0009110855822758267,-3.4029675610195476,-4.717230267046759,-4.717230267046759,-4.717230267046759,-3.4029675610195476,-3.4029675610195476,-0.03511984190756334,0.47420965058236275,2.5270668367387104e-05,0.050541336734774206,-0.0009509009286682733,-0.0014470433707794949,6203704.917887994,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,sign_flip,train_2024,8784,-8.424539607719103e-05,-7.134012722105444e-05,0.0011466252325861822,-6.876647058893779,-9.224546823716079,-9.224546823716079,-9.224546823716079,-6.876647058893779,-6.876647058893779,-0.527974864337904,0.4600409836065574,3.0537873625478555e-05,0.06107574725095711,-0.006960399419228452,-0.010022758420811361,11304495.812460074,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,sign_flip,validation_2025H1,4344,-6.394796311487689e-05,-6.124448336207138e-05,0.000983606500450762,-6.084955109134709,-8.26191676485148,-8.26191676485148,-8.26191676485148,-6.084955109134709,-6.084955109134709,-0.2551685594195702,0.4675414364640884,2.9486541567516064e-05,0.05897308313503213,-0.00594158653065301,-0.00741301968762739,11715563.102716552,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,sign_flip,test_2025H2,4416,-6.544454249319154e-05,-6.259382797883862e-05,0.0011265787337127985,-5.437057678998811,-7.561625195757545,-7.561625195757545,-7.561625195757545,-5.437057678998811,-5.437057678998811,-0.2590688334600826,0.4685235507246377,2.7139423302613006e-05,0.054278846605226014,-0.008048463600487037,-0.009554662136040733,12648671.006325506,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,sign_flip,recent_oos_2026JanApr,2880,-7.249664648720636e-05,-7.46862026406803e-05,0.0012388708721056655,-5.477014978817227,-7.6504411933754035,-7.6504411933754035,-7.6504411933754035,-5.477014978817227,-5.477014978817227,-0.21720257740452154,0.46770833333333334,2.4910984843071353e-05,0.049821969686142706,-0.009223252143905441,-0.011244982761024506,8920696.983537957,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,sign_flip,known_may2026_stress,601,-6.98529906719809e-05,-7.625773025060895e-05,0.001008380554322389,-6.483545987270678,-8.692398197596715,-8.692398197596715,-8.692398197596715,-6.483545987270678,-6.483545987270678,-0.045393758769115555,0.46755407653910147,2.5981326791987924e-05,0.051962653583975844,-0.007561400299232419,-0.009647824311017194,5896343.434897558,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,time_shuffle,train_2024,8784,-0.0003320687431787072,-0.00033330883142653855,0.0009784708582224978,-31.763778284314775,-34.93762550710228,-34.93762550710228,-34.93762550710228,-31.763778284314775,-31.763778284314775,-0.9462465767992996,0.33674863387978143,0.00032927066136252843,0.6585413227250568,-0.00020487784452433424,-0.00021159308233185105,11182957.78003079,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,time_shuffle,validation_2025H1,4344,-0.00033408154938428623,-0.0003449415140803141,0.000839121273888898,-37.263171259866,-39.89562774942289,-39.89562774942289,-39.89562774942289,-37.263171259866,-37.263171259866,-0.7670423072889605,0.31330570902394106,0.0003295045006899281,0.6590090013798562,-0.0006629401414676205,-0.002323589977554171,11609212.971225057,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,time_shuffle,test_2025H2,4416,-0.0003287444431965422,-0.00031260462896720527,0.0009217964710415491,-33.3791622496723,-37.96211825431009,-37.96211825431009,-37.96211825431009,-33.3791622496723,-33.3791622496723,-0.7663703419145529,0.30842391304347827,0.000329220542856254,0.658441085712508,0.00034739934040980893,0.000423973223230112,12451068.47196024,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,time_shuffle,recent_oos_2026JanApr,2880,-0.00031396476535686823,-0.0003113906371408825,0.0010341865788933353,-28.414110681090772,-32.88781381771126,-32.88781381771126,-32.88781381771126,-28.414110681090772,-28.414110681090772,-0.5962997235377974,0.34756944444444443,0.0003301676105182033,0.6603352210364065,0.001642286443934006,0.000710846274040885,8152293.56355097,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,time_shuffle,known_may2026_stress,601,-0.00037922375971332663,-0.00033902387027133686,0.0008603638436923501,-41.25394085174074,-41.64480938548942,-41.64480938548942,-41.64480938548942,-41.25394085174074,-41.25394085174074,-0.2040906608540317,0.3144758735440932,0.00032960240372744527,0.6592048074548905,-0.004256447981407921,-0.00580490734238585,5806859.708502813,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,symbol_shuffle,train_2024,8784,-1.7328436304873057e-05,-1.4393528461956139e-05,0.000971237773244144,-1.6698823054506688,-2.315776966314734,-2.315776966314734,-2.315776966314734,-1.6698823054506688,-1.6698823054506688,-0.15158295934154886,0.48850182149362475,3.0537873625478555e-05,0.06107574725095711,0.0020780517991529084,0.0018617405261735034,10392522.843546333,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,symbol_shuffle,validation_2025H1,4344,-5.3927801646931874e-05,-5.776790925924053e-05,0.0008202033163674399,-6.1537981778731785,-8.227138221079409,-8.227138221079409,-8.227138221079409,-6.1537981778731785,-6.1537981778731785,-0.21267473947929627,0.466390423572744,2.9486541567516064e-05,0.05897308313503213,-0.0034624671194689563,-0.0028644350075018475,10879739.74538761,8784,0,0,2312,601,0
