blueprint_id,semantic_pair,motif,skeleton_key,expression,horizon_h,diagnostic_composite_score,overall_reward,train_sortino,validation_sortino,test_sortino,recent_sortino,median_oos_sortino,train_oos_sortino_gap,train_oos_consistency_penalty,train_overfit_penalty,validation_floor_sortino,test_floor_sortino,recent_floor_sortino,stress_sortino,stress_floor_sortino,stress_n_obs,recent_sharpe,recent_ic,recent_rankic,recent_net_mean,recent_max_drawdown,recent_avg_turnover,recent_capacity_proxy,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,oos_shuffle_dominated_count,oos_positive_split_count,orientation_train_hours,orientation_extension_hours,orientation_extension_crash_like_hours,orientation_extension_requested_hours,train_crash_like_hours,may_stress_hours,hard_reject,hard_reject_reasons,min_oos_sortino,train_oos_consistency_score,min_oos_floor_sortino,obj_train_sortino,obj_train_oos_consistency,obj_recent_sortino,obj_min_oos_sortino,obj_min_oos_floor_sortino,obj_recent_sharpe,obj_recent_rankic,obj_stress_sortino,obj_neg_recent_drawdown,obj_neg_recent_turnover,obj_neg_shuffle_control_ratio,obj_neg_oos_control_dominated_count,obj_neg_oos_lag_stale_dominated_count,objective_pass_count,gate_pass,pareto_rank,pareto_front,dominance_count,dominates_count,source_lag_policy_status,source_lag_required_fields,source_lag_required_families,source_lag_gate,source_lag_policy_reject
a7mech1_0026_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_mean,N)","TSRank(open_interest_mean,504)",24,3.4464611669150806,3.4464611669150806,3.4985599741227675,2.551076502062724,3.891615500928222,4.392425060799842,3.891615500928222,0.3930555268054543,0.09826388170136358,0.0,1.781994350944033,2.780665604250669,2.589763394894108,3.910717666582613,0.13792916060062388,601.0,2.8207960328055286,0.02923841198453578,0.043062552933484974,0.0008051836455157117,-0.7459212521153769,0.04367579495536892,8960566.898216903,0.9797937505527723,0.1935362889521835,0,0,0,3,8784,0,0,0,2312,601,False,,2.551076502062724,-0.3930555268054543,1.781994350944033,3.4985599741227675,-0.3930555268054543,4.392425060799842,2.551076502062724,1.781994350944033,2.8207960328055286,0.043062552933484974,3.910717666582613,-0.7459212521153769,-0.04367579495536892,-0.1935362889521835,0,0,13,True,1,True,0,13,SOURCE_LAG_REQUIRED_PASS,open_interest_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7mech1_0094_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_mean,N)","TSRank(open_interest_mean,504)",24,3.4464611669150806,3.4464611669150806,3.4985599741227675,2.551076502062724,3.891615500928222,4.392425060799842,3.891615500928222,0.3930555268054543,0.09826388170136358,0.0,1.781994350944033,2.780665604250669,2.589763394894108,3.910717666582613,0.13792916060062388,601.0,2.8207960328055286,0.02923841198453578,0.043062552933484974,0.0008051836455157117,-0.7459212521153769,0.04367579495536892,8960566.898216903,0.9797937505527723,0.23784445673940133,0,0,0,3,8784,0,0,0,2312,601,False,,2.551076502062724,-0.3930555268054543,1.781994350944033,3.4985599741227675,-0.3930555268054543,4.392425060799842,2.551076502062724,1.781994350944033,2.8207960328055286,0.043062552933484974,3.910717666582613,-0.7459212521153769,-0.04367579495536892,-0.23784445673940133,0,0,13,True,2,False,1,12,SOURCE_LAG_REQUIRED_PASS,open_interest_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7mech1_0061_oi_only_cs_tsrank,open_interest,a7source5_source_lag_survivor,"CSRank(TSRank(open_interest_mean,N))","CSRank(TSRank(open_interest_mean,504))",24,3.4464611669150806,3.4464611669150806,3.4985599741227675,2.551076502062724,3.891615500928222,4.392425060799842,3.891615500928222,0.3930555268054543,0.09826388170136358,0.0,1.781994350944033,2.780665604250669,2.589763394894108,3.910717666582613,0.13792916060062388,601.0,2.8207960328055286,0.02923841198453578,0.043062552933484974,0.0008051836455157117,-0.7459212521153769,0.04367579495536892,8960566.898216903,0.9797937505527723,0.4429963629183748,0,0,0,3,8784,0,0,0,2312,601,False,,2.551076502062724,-0.3930555268054543,1.781994350944033,3.4985599741227675,-0.3930555268054543,4.392425060799842,2.551076502062724,1.781994350944033,2.8207960328055286,0.043062552933484974,3.910717666582613,-0.7459212521153769,-0.04367579495536892,-0.4429963629183748,0,0,13,True,3,False,2,10,SOURCE_LAG_REQUIRED_PASS,open_interest_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7mech1_0060_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_mean,N)","TSRank(open_interest_mean,504)",24,3.4464611669150806,3.4464611669150806,3.4985599741227675,2.551076502062724,3.891615500928222,4.392425060799842,3.891615500928222,0.3930555268054543,0.09826388170136358,0.0,1.781994350944033,2.780665604250669,2.589763394894108,3.910717666582613,0.13792916060062388,601.0,2.8207960328055286,0.02923841198453578,0.043062552933484974,0.0008051836455157117,-0.7459212521153769,0.04367579495536892,8960566.898216903,0.9797937505527723,0.47912254398920806,0,0,0,3,8784,0,0,0,2312,601,False,,2.551076502062724,-0.3930555268054543,1.781994350944033,3.4985599741227675,-0.3930555268054543,4.392425060799842,2.551076502062724,1.781994350944033,2.8207960328055286,0.043062552933484974,3.910717666582613,-0.7459212521153769,-0.04367579495536892,-0.47912254398920806,0,0,13,True,4,False,3,9,SOURCE_LAG_REQUIRED_PASS,open_interest_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7mech1_0027_oi_only_cs_tsrank,open_interest,a7source5_source_lag_survivor,"CSRank(TSRank(open_interest_mean,N))","CSRank(TSRank(open_interest_mean,504))",24,3.4464611669150806,3.4464611669150806,3.4985599741227675,2.551076502062724,3.891615500928222,4.392425060799842,3.891615500928222,0.3930555268054543,0.09826388170136358,0.0,1.781994350944033,2.780665604250669,2.589763394894108,3.910717666582613,0.13792916060062388,601.0,2.8207960328055286,0.02923841198453578,0.043062552933484974,0.0008051836455157117,-0.7459212521153769,0.04367579495536892,8960566.898216903,0.9797937505527723,0.5172347295298957,0,0,0,3,8784,0,0,0,2312,601,False,,2.551076502062724,-0.3930555268054543,1.781994350944033,3.4985599741227675,-0.3930555268054543,4.392425060799842,2.551076502062724,1.781994350944033,2.8207960328055286,0.043062552933484974,3.910717666582613,-0.7459212521153769,-0.04367579495536892,-0.5172347295298957,0,0,13,True,5,False,4,8,SOURCE_LAG_REQUIRED_PASS,open_interest_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7mech1_0095_oi_only_cs_tsrank,open_interest,a7source5_source_lag_survivor,"CSRank(TSRank(open_interest_mean,N))","CSRank(TSRank(open_interest_mean,504))",24,3.4065341825158972,3.4065341825158972,3.4985599741227675,2.551076502062724,3.891615500928222,4.392425060799842,3.891615500928222,0.3930555268054543,0.09826388170136358,0.0,1.781994350944033,2.780665604250669,2.589763394894108,3.910717666582613,0.13792916060062388,601.0,2.8207960328055286,0.02923841198453578,0.043062552933484974,0.0008051836455157117,-0.7459212521153769,0.04367579495536892,8960566.898216903,0.9797937505527723,0.9597079375967328,0,0,0,3,8784,0,0,0,2312,601,False,,2.551076502062724,-0.3930555268054543,1.781994350944033,3.4985599741227675,-0.3930555268054543,4.392425060799842,2.551076502062724,1.781994350944033,2.8207960328055286,0.043062552933484974,3.910717666582613,-0.7459212521153769,-0.04367579495536892,-0.9597079375967328,0,0,13,True,6,False,5,3,SOURCE_LAG_REQUIRED_PASS,open_interest_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7mech1_0002_base_safe_div_oi_funding,open_interest|funding_state,a7source5_source_lag_survivor,"SafeDiv(TSRank(open_interest_value_last,N),CSRank(ZScore(Mean(funding_rate_delta_state_Nh,N))))","SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",8,3.2383690214760708,3.2383690214760708,2.4473052293036317,3.249800166301023,0.9630842884017243,7.559932085877106,3.249800166301023,0.8024949369973915,0.20062373424934787,0.0,2.130078840856362,0.2598951543447928,6.988765770649105,6.500043768773584,1.2732180686016796,601.0,4.660299485672494,0.027885135903874606,0.042565355021100024,0.0004870820023848773,-0.28084558342155286,0.07159054369477262,7336984.743133908,0.9857890134707453,0.5864081316232166,0,0,0,3,8784,0,0,0,2312,601,False,,0.9630842884017243,-0.8024949369973915,0.2598951543447928,2.4473052293036317,-0.8024949369973915,7.559932085877106,0.9630842884017243,0.2598951543447928,4.660299485672494,0.042565355021100024,6.500043768773584,-0.28084558342155286,-0.07159054369477262,-0.5864081316232166,0,0,13,True,1,True,0,4,SOURCE_LAG_REQUIRED_PASS,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7mech1_0001_base_safe_div_oi_funding,open_interest|funding_state,a7source5_source_lag_survivor,"SafeDiv(TSRank(open_interest_value_last,N),CSRank(ZScore(Mean(funding_rate_delta_state_Nh,N))))","SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",8,3.2383690214760708,3.2383690214760708,2.4473052293036317,3.249800166301023,0.9630842884017243,7.559932085877106,3.249800166301023,0.8024949369973915,0.20062373424934787,0.0,2.130078840856362,0.2598951543447928,6.988765770649105,6.500043768773584,1.2732180686016796,601.0,4.660299485672494,0.027885135903874606,0.042565355021100024,0.0004870820023848773,-0.28084558342155286,0.07159054369477262,7336984.743133908,0.9857890134707453,0.6543694142588596,0,0,0,3,8784,0,0,0,2312,601,False,,0.9630842884017243,-0.8024949369973915,0.2598951543447928,2.4473052293036317,-0.8024949369973915,7.559932085877106,0.9630842884017243,0.2598951543447928,4.660299485672494,0.042565355021100024,6.500043768773584,-0.28084558342155286,-0.07159054369477262,-0.6543694142588596,0,0,13,True,2,False,1,3,SOURCE_LAG_REQUIRED_PASS,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7mech1_0169_safe_div_rank_over_funding_rank,open_interest|funding_state,a7source5_source_lag_survivor,"SafeDiv(TSRank(open_interest_value_last,N),CSRank(ZScore(Mean(funding_rate_delta_state_Nh,N))))","SafeDiv(TSRank(open_interest_value_last,504),CSRank(ZScore(Mean(funding_rate_delta_state_24h,48))))",24,4.946145337389051,4.946145337389051,1.2052069269723273,0.9666263418251757,1.2965073535863425,8.860258314004664,1.2965073535863425,0.09130042661401516,0.02282510665350379,0.0,-0.5631599608031496,0.22784973056443533,7.419995366534838,50.0,-3.8209946349085593,601.0,5.061500811264362,0.04264768669178664,0.062036061444651354,0.0014953415258119824,-0.6242489175965372,0.06511273691020879,7798976.46601182,0.9765512549161998,0.12709212841136988,1,1,0,3,8784,0,0,0,2312,601,True,oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;source_lag_required_not_proven,0.9666263418251757,-0.09130042661401516,-0.5631599608031496,1.2052069269723273,-0.09130042661401516,8.860258314004664,0.9666263418251757,-0.5631599608031496,5.061500811264362,0.062036061444651354,50.0,-0.6242489175965372,-0.06511273691020879,-0.12709212841136988,-1,-1,9,False,1,True,0,1,SOURCE_LAG_REQUIRED_FAIL_CLOSED,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True
a7mech1_0173_safe_div_rank_over_funding_rank,open_interest|funding_state,a7source5_source_lag_survivor,"SafeDiv(TSRank(open_interest_value_last,N),CSRank(ZScore(Mean(funding_rate_delta_state_Nh,N))))","SafeDiv(TSRank(open_interest_value_last,504),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",24,2.6586293343123217,2.6586293343123217,1.8741986356677631,1.1801711330298048,0.6560080920696539,9.128211789259737,1.1801711330298048,0.6940275026379583,0.17350687565948958,0.0,-0.522463703546728,-0.10589520408718255,5.689720159905483,3.526128062394387,-5.359245372713335,601.0,4.821513641442582,0.03945297265706644,0.06005556274162957,0.001320240690064879,-0.5136012079144863,0.06407138062429367,7626846.527129061,0.9557181569335904,0.11999141356373212,1,1,0,3,8784,0,0,0,2312,601,True,oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;source_lag_required_not_proven,0.6560080920696539,-0.6940275026379583,-0.522463703546728,1.8741986356677631,-0.6940275026379583,9.128211789259737,0.6560080920696539,-0.522463703546728,4.821513641442582,0.06005556274162957,3.526128062394387,-0.5136012079144863,-0.06407138062429367,-0.11999141356373212,-1,-1,9,False,1,True,0,1,SOURCE_LAG_REQUIRED_FAIL_CLOSED,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True
