object,gate,split,active_ratio,active_hours,inactive_hours,active_mean_return,inactive_missed_mean_return,active_total_return_sum,inactive_missed_return_sum,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,month_count,positive_month_count,positive_month_rate,worst_month_sum,mean_turnover_active
FundingCore,G2_funding_abs_low_only,recent_oos_2025H2_2026Apr,0.7705573951434879,5585,1663,0.00018899861692461616,-0.0001730687229829101,1.0555572755239813,-0.2878132863205795,7248,0.00014563428194315413,1.2757563098220301,0.0019690732360601844,6.9223539669962735,9.966155732035094,0.3973509933774834,1.0555572755239813,-0.26496580443043205,1.8333801463013084,-0.2335273816092186,-0.015752481471994585,-0.004849850107545501,-0.0026748690092616894,0.0,0.0032285607576468182,10,8,0.8,-0.1205073637322441,0.03281760973469412
FundingCore,G2_funding_abs_low_only,fresh_forward_2026May,0.9158163265306123,359,33,-0.0001915912878698285,-0.0015851990357838776,-0.06878127234526843,-0.05231156818086796,392,-0.00017546242945221542,-1.537050882001407,0.002648509827070894,-6.200612660330654,-11.556819163947265,0.3392857142857143,-0.06878127234526844,-0.14972894891113236,-0.06775007129843613,-0.13927847418166028,-0.008057718175704848,-0.0063313689032590895,-0.0032858270435362643,-0.0002726306101076307,0.003805771311741803,1,0,0.0,-0.03911194775040951,0.03345150671055964
FundingCore,G3_funding_positive_share_low_or_mid,train_2024,0.5508241758241759,4812,3924,0.00023296005325139713,-3.164481383539759e-05,1.121003776245723,-0.12417424949010014,8736,0.00012832002933215695,1.124083456949695,0.00205565210820016,5.842475304123868,6.564494252611452,0.29521520146520147,1.121003776245723,-0.2942887570737003,2.011651365431603,-0.25607715152019017,-0.013890403386169647,-0.005982256223665936,-0.0030221513611134528,0.0,0.003634528680329922,12,9,0.75,-0.1139720087132062,0.022361509650567157
FundingCore,G3_funding_positive_share_low_or_mid,validation_2025H1,0.8575418994413407,3684,612,0.00021334415377659703,0.0004034768501729989,0.7859598625129834,0.24692783230587534,4296,0.0001829515508642885,1.6026555855711673,0.0029342470099445366,5.83568011284662,6.0241565406674065,0.47695530726256985,0.7859598625129834,-0.47220532750798705,1.1539659049500357,-0.3802366659262042,-0.038121102329422056,-0.006918423521041923,-0.004120046329783967,0.0,0.004484232216072937,6,4,0.6666666666666666,-0.2626530638963999,0.030978860457708417
FundingCore,G3_funding_positive_share_low_or_mid,recent_oos_2025H2_2026Apr,0.7738686534216336,5609,1639,7.925090604498946e-05,0.00019720906479381078,0.44451833200634583,0.32322565719705587,7248,6.13297919434804e-05,0.5372489774248882,0.0018892237087027373,3.0383664883612327,3.766604281917304,0.39266004415011035,0.4445183320063459,-0.43176324755620493,0.5396810136188979,-0.35148089634449153,-0.015752481471994585,-0.005502854441511146,-0.002868440154703517,0.0,0.0031138538202431596,10,7,0.7,-0.3096165909869456,0.03237761822179722
FundingCore,G3_funding_positive_share_low_or_mid,fresh_forward_2026May,0.8724489795918368,342,50,-0.00048822235395762505,0.0009175840905474271,-0.16697204505350777,0.045879204527371355,392,-0.0004259490945242545,-3.7313140680324692,0.0026354139591945477,-15.127282260234209,-27.321326616881016,0.27040816326530615,-0.16697204505350777,-0.20870950583851972,-0.1549516865456635,-0.1886660377538688,-0.008057718175704848,-0.0063313689032590895,-0.0037841126213642743,-0.0003666834497471997,0.0029344386616435053,1,0,0.0,-0.13730272045864883,0.0320851054403686
FundingCore,G4_basis_abs_low_or_mid,train_2024,0.6699862637362637,5853,2883,8.108013564656412e-05,0.0001811541771822001,0.47456203393933977,0.5222674928162829,8736,5.432257714507096e-05,0.47586577579082157,0.0029031601480480956,1.7513035370255028,1.7819209324747642,0.34958791208791207,0.4745620339393399,-0.9720861391481136,0.549123275543222,-0.6247694294722594,-0.030972844954426926,-0.009052732478215041,-0.004269074003401201,0.0,0.004426476342963059,12,10,0.8333333333333334,-0.8347103604928157,0.02005114597698304
FundingCore,G4_basis_abs_low_or_mid,validation_2025H1,0.8088919925512105,3475,821,0.0002428325800829317,0.00023026124120666393,0.8438432157881877,0.1890444790306711,4296,0.00019642532955963397,1.7206858869423935,0.003119314653257603,5.893731653715645,6.284614521583806,0.4518156424581006,0.8438432157881876,-0.3345056246305289,1.2768711676983884,-0.28555689531631956,-0.036635679390984055,-0.008262428641964996,-0.004611732703346056,0.0,0.004891443000520506,6,5,0.8333333333333334,-0.17297147581060487,0.028062017734338557
FundingCore,G4_basis_abs_low_or_mid,recent_oos_2025H2_2026Apr,0.7886313465783664,5716,1532,0.0001448900381970588,-3.945657253980829e-05,0.8281914583343881,-0.0604474691309863,7248,0.00011426482592913744,1.000959875139244,0.0024628365508797207,4.342391992528973,5.352499583239737,0.41266556291390727,0.8281914583343881,-0.9087618706520318,1.2393555995010277,-0.5995287641455725,-0.017298481156424527,-0.007392492288587877,-0.00354430277044928,0.0,0.0038271518830831283,10,8,0.8,-0.6721172006382073,0.029980472992750844
FundingCore,G4_basis_abs_low_or_mid,fresh_forward_2026May,0.7066326530612245,277,115,-0.0002890988211991746,-0.0003566301482953484,-0.08008037347217135,-0.041012467053965065,392,-0.00020428666702084532,-1.789551203102605,0.00239021723369903,-7.999350063645635,-13.554091552041777,0.2576530612244898,-0.08008037347217137,-0.14817169346676465,-0.07799228934223157,-0.13793507825418905,-0.008057718175704848,-0.004902691465711295,-0.003473277068231723,0.0,0.0026671942684043217,1,0,0.0,-0.057570448377280106,0.034688491412318126
FundingCore,G5_vol_ret12_low_or_mid,train_2024,0.6699862637362637,5853,2883,0.00017076356314726942,-9.190455585658361e-07,0.999479135100968,-0.0026496083453453056,8736,0.00011440924165533059,1.002224956900696,0.002736775862234343,3.912676385585861,4.183398024758396,0.35645604395604397,0.999479135100968,-0.7862861944237021,1.6292389315315559,-0.5469400592161519,-0.030972844954426926,-0.007963782281482396,-0.003966409220727918,0.0,0.004290156245040842,12,9,0.75,-0.5799164930095978,0.02062833950808286
FundingCore,G5_vol_ret12_low_or_mid,validation_2025H1,0.6324487895716946,2717,1579,0.00026593407866287207,0.0001965451571195916,0.7225428917270235,0.31034480309183515,4296,0.0001681896861561973,1.4733416507282884,0.002718075568706513,5.791484339367015,5.025015986125366,0.35591247672253257,0.7225428917270236,-0.46681331295537626,1.0269551600561986,-0.3773200054610353,-0.038121102329422056,-0.006495574209379945,-0.003560136332478979,0.0,0.004204463705640295,6,4,0.6666666666666666,-0.24221067816577319,0.029051810063776752
FundingCore,G5_vol_ret12_low_or_mid,recent_oos_2025H2_2026Apr,0.7224061810154525,5236,2012,8.185236143228783e-05,0.00016857108585683028,0.4285789644594591,0.3391650247439425,7248,5.9130651829395586e-05,0.5179845100255054,0.002121328973292691,2.6088955737128625,3.0314296871096533,0.3650662251655629,0.4285789644594592,-0.6977874517462109,0.5102365984432651,-0.5056033503221213,-0.017298481156424527,-0.006351663882673828,-0.0031188367642917304,0.0,0.0033306709217192153,10,7,0.7,-0.4743445429702326,0.03110558869726261
FundingCore,G5_vol_ret12_low_or_mid,fresh_forward_2026May,0.826530612244898,324,68,-0.0003548258955929029,-9.01360346181743e-05,-0.11496359017210055,-0.006129250354035852,392,-0.0002932744647247464,-2.569084310988779,0.0025336202555296156,-10.833898973420563,-19.39012872525297,0.2729591836734694,-0.11496359017210059,-0.18591521036432154,-0.10973080231912735,-0.16993530976260918,-0.008057718175704848,-0.0060282582875312045,-0.003534526916213729,-0.0002179841076064954,0.003176561540626093,1,0,0.0,-0.10253310365519688,0.032620183314627765
FundingCore,G6_all_low_risk_intersection,train_2024,0.4210164835164835,3678,5058,0.00014146267058882478,9.421309298733199e-05,0.5202997024256976,0.4765298243299252,8736,5.955811612015769e-05,0.5217290972125813,0.0019453554997302372,2.8654578739031793,2.533223363740902,0.22573260073260074,0.5202997024256976,-0.488391650949359,0.6549126997328407,-0.38775172241404865,-0.020187347108493237,-0.006215305203431065,-0.002884216394669894,0.0,0.0032535223341224203,12,8,0.6666666666666666,-0.3219769875161059,0.019990770297430474
FundingCore,G6_all_low_risk_intersection,validation_2025H1,0.5165270018621974,2219,2077,0.00024701210321382487,0.00023339809233865254,0.5481198570314774,0.4847678377873813,4296,0.00012758842109671263,1.1176745688072027,0.002509101572898384,4.759321833008761,3.7884939340064197,0.2884078212290503,0.5481198570314775,-0.41132963200517764,0.7065971288757633,-0.34087140202832944,-0.036635679390984055,-0.0063584985983173095,-0.0033863735411318176,0.0,0.003844303214856939,6,4,0.6666666666666666,-0.22217823902948242,0.028180778006780507
FundingCore,G6_all_low_risk_intersection,recent_oos_2025H2_2026Apr,0.5721578366445916,4147,3101,0.00011712555776283654,9.094624352174085e-05,0.48571968804248317,0.28202430116091837,7248,6.701430574537573e-05,0.5870453183294915,0.002007904205892693,3.1237522820254853,3.1902471288198853,0.29718543046357615,0.48571968804248333,-0.649310085016404,0.6017558530035909,-0.48100010491484635,-0.017298481156424527,-0.006337085222856747,-0.002938426119341065,0.0,0.0031172867853669424,10,7,0.7,-0.46348063460563393,0.029888689015091997
FundingCore,G6_all_low_risk_intersection,fresh_forward_2026May,0.5739795918367347,225,167,-0.0003343360717763327,-0.00027465403818240444,-0.07522561614967486,-0.04586722437646154,392,-0.00019190208201447676,-1.6810622384468163,0.002186597776812372,-8.214153936686547,-13.252064847045293,0.19387755102040816,-0.07522561614967489,-0.1370032113525458,-0.07333565904469197,-0.1282344087467242,-0.008057718175704848,-0.004593577792418863,-0.0031765127438196064,0.0,0.001987137443990342,1,0,0.0,-0.0734696048334896,0.03388720538720539
FundingCore,G7_inverted_avoid_high_funding_abs,train_2024,0.3305860805860806,2888,5848,0.00011248530143402427,0.00011490628868231202,0.3248575505414621,0.6719719762141607,8736,3.718607492461791e-05,0.3257500163396529,0.0024802035249637425,1.4032823818160964,0.9940846548585202,0.1684981684981685,0.32485755054146204,-0.6903947816557068,0.3470865914110408,-0.5020097672072126,-0.030972844954426926,-0.0077481200291243954,-0.003278047024355596,0.0,0.0034737608604232,12,6,0.5,-0.475865843932953,0.02096201607513997
FundingCore,G7_inverted_avoid_high_funding_abs,validation_2025H1,0.024441340782122904,105,4191,0.0021820041522313534,0.0001917865089082717,0.2291104359842921,0.8037772588345666,4296,5.333110707269369e-05,0.4671804979567967,0.0007663423692791593,6.513430969959221,2.0538618557705703,0.01792364990689013,0.2291104359842921,-0.03905219572000185,0.25589552982481933,-0.038427150139974664,-0.008452412445946456,0.0,0.0,0.0,0.0,6,5,0.8333333333333334,0.0,0.03040463284987813
FundingCore,G7_inverted_avoid_high_funding_abs,recent_oos_2025H2_2026Apr,0.02152317880794702,156,7092,-0.0006499209174124816,0.00012255099440492792,-0.10138766311634713,0.8691316523197489,7248,-1.3988364116493811e-05,-0.12253806966048579,0.00047907038439557094,-2.7328743057031417,-0.5408962025557302,0.008967991169977926,-0.10138766311634714,-0.14347300562041898,-0.0971708810904437,-0.13408529133791802,-0.010402463517798133,-0.0009315406826710563,0.0,0.0,0.0,10,2,0.2,-0.07343968520254239,0.03528255909401364
FundingCore,G7_inverted_avoid_high_funding_abs,fresh_forward_2026May,0.0,0,392,,-0.00030891030746463374,,-0.12109284052613642,392,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,
Core4,G0_no_gate,train_2024,1.0,8736,0,4.634769220395402e-05,,0.4048934390937423,,8736,4.634769220395402e-05,0.40600578370663726,0.003293590100572613,1.3170753405384732,1.8831170627909983,0.5019459706959707,0.4048934390937423,-0.7839068131130896,0.42977814069547704,-0.5452321384711907,-0.028218056920148213,-0.008616473004702679,-0.005194242334789544,1.2156931635657019e-05,0.005122769197255234,12,6,0.5,-0.3930404146439822,0.09951079649988416
Core4,G0_no_gate,validation_2025H1,1.0,4296,0,0.00013673684121024888,,0.5874214698392292,,4296,0.00013673684121024888,1.1978147290017802,0.00295024000666951,4.337907110800128,5.36043973239987,0.5458566108007449,0.5874214698392292,-0.6367042315264955,0.7658504342533725,-0.4765618975061231,-0.04363633688438972,-0.00743914007300907,-0.00433536438734065,0.00024699155339616234,0.004368741372444036,6,3,0.5,-0.20630496618146035,0.0965578445065177
Core4,G0_no_gate,recent_oos_2025H2_2026Apr,1.0,7248,0,8.178975561142498e-05,,0.5928121486716083,,7248,8.178975561142498e-05,0.7164782591560828,0.0022614656274097616,3.3850179221439194,5.25529521211598,0.5067604856512141,0.5928121486716083,-0.7102212413615043,0.7758711100248792,-0.5099247137472823,-0.011831518829269996,-0.0059224099487356,-0.0033300752779091194,2.175026338580534e-05,0.003500686888341243,10,8,0.8,-0.5390239278298005,0.100470244665195
Core4,G0_no_gate,fresh_forward_2026May,1.0,392,0,-0.0003003771085510265,,-0.1177478265520024,,392,-0.0003003771085510265,-2.6313034709069925,0.002675927179513903,-10.506174135820217,-21.43265553292835,0.3596938775510204,-0.1177478265520024,-0.19165846191645822,-0.11233443704049928,-0.17466597232844616,-0.007225925630558828,-0.005397810659466097,-0.0036467459596298797,-0.0005466726232966953,0.003055382342431986,1,0,0.0,-0.09718914309298188,0.09617701247165532
Core4,G1_avoid_high_funding_abs,train_2024,0.6694139194139194,5848,2888,-6.56176272954942e-06,0.00015348567435462168,-0.038373188442405004,0.4432666275361474,8736,-4.392535307051855e-06,-0.03847860928977425,0.0023205456868183676,-0.1771646990775377,-0.22341724759092849,0.3308150183150183,-0.038373188442405004,-0.8264401102851238,-0.05999470880103286,-0.5663556099010942,-0.012929531311254145,-0.0067002434302920804,-0.0037296201879266993,0.0,0.0036040906795425432,12,6,0.5,-0.33002154864102407,0.10051959725352604
Core4,G1_avoid_high_funding_abs,validation_2025H1,0.9755586592178771,4191,105,9.003764970515211e-05,0.0020007017135708237,0.3773477899142925,0.21007367992493647,4296,8.783700882548717e-05,0.7694521973112676,0.0028793573438003267,2.855183496146244,3.4253600041481382,0.5274674115456238,0.37734778991429285,-0.7527135617975339,0.43256130742569976,-0.5335740329906371,-0.04363633688438972,-0.00743914007300907,-0.00433536438734065,0.00016110416852031854,0.0042576796182892535,6,3,0.5,-0.24831568092174552,0.09639704127893106
Core4,G1_avoid_high_funding_abs,recent_oos_2025H2_2026Apr,0.9784768211920529,7092,156,0.00010235904773071439,-0.0008533219091962707,0.7259303665062264,-0.13311821783461822,7248,0.00010015595564379503,0.8773661714396445,0.002217260665861178,4.227777075665561,6.581000558187621,0.49834437086092714,0.7259303665062264,-0.6488557442345401,1.0301626774019996,-0.47881628191782644,-0.011831518829269996,-0.005745688132891722,-0.0032351041027728496,0.0,0.0034613347891482497,10,8,0.8,-0.47765843070283726,0.1004545418938397
Core4,G1_avoid_high_funding_abs,fresh_forward_2026May,1.0,392,0,-0.0003003771085510265,,-0.1177478265520024,,392,-0.0003003771085510265,-2.6313034709069925,0.002675927179513903,-10.506174135820217,-21.43265553292835,0.3596938775510204,-0.1177478265520024,-0.19165846191645822,-0.11233443704049928,-0.17466597232844616,-0.007225925630558828,-0.005397810659466097,-0.0036467459596298797,-0.0005466726232966953,0.003055382342431986,1,0,0.0,-0.09718914309298188,0.09617701247165532
Core4,G2_funding_abs_low_only,train_2024,0.33035714285714285,2886,5850,0.00012206621052918932,8.993223163504613e-06,0.35228308358724036,0.05261035550650199,8736,4.032544454982148e-05,0.35325089425643613,0.0015007417941030848,2.514926166430957,2.2601391243939464,0.1688415750915751,0.3522830835872404,-0.22417173319624664,0.40839218884077555,-0.20193308919361352,-0.010950000707374665,-0.004747186376218658,-0.0021243936361419156,0.0,0.0023889160566948867,12,5,0.4166666666666667,-0.0765163073184825,0.09095317304960224
Core4,G2_funding_abs_low_only,validation_2025H1,0.7064711359404097,3035,1261,0.00010281000985208306,0.00021839261692161542,0.3120283799010721,0.27539308993815703,4296,7.26323044462458e-05,0.6362589869491133,0.0024157160868076466,2.8140770555499386,2.6557700324119144,0.3915270018621974,0.31202837990107196,-0.6101944537246276,0.3490762244926051,-0.46104531694517925,-0.04363633688438972,-0.006679182448856431,-0.0036967822026098564,0.0,0.003714007636741184,6,3,0.5,-0.14131988366622417,0.09363673805601318
Core4,G2_funding_abs_low_only,recent_oos_2025H2_2026Apr,0.7705573951434879,5585,1663,0.00011494209174522189,-2.9548667303340906e-05,0.6419515823970643,-0.04913943372545593,7248,8.856947880754198e-05,0.7758686343540677,0.0018029166416712904,4.597910302609909,6.709244987476526,0.3927980132450331,0.6419515823970643,-0.20949931962357365,0.8779479326666118,-0.18936640936237426,-0.011831518829269996,-0.004415267754299944,-0.0024828639744837386,0.0,0.002767637875439339,10,8,0.8,-0.06706841894383467,0.09748582512682784
Core4,G2_funding_abs_low_only,fresh_forward_2026May,0.9158163265306123,359,33,-0.0002570628030473116,-0.0007715842502429548,-0.09228554629398486,-0.025462280258017507,392,-0.00023542231197445115,-2.062299452896192,0.0026322155435950538,-8.371017004075616,-16.459783668624755,0.32653061224489793,-0.09228554629398485,-0.16003483500859167,-0.08939466383199224,-0.14811665888762626,-0.007225925630558828,-0.005397810659466097,-0.0036467459596298797,-0.00035439493244471363,0.003055382342431986,1,0,0.0,-0.07172686283496438,0.09579077684927269
Core4,G3_funding_positive_share_low_or_mid,train_2024,0.5508241758241759,4812,3924,9.252692141183138e-05,-1.0281882451577564e-05,0.4452395458337326,-0.04034610673999036,8736,5.0966065228220306e-05,0.4464627313992099,0.0020320214473093325,2.3474960562450793,2.767382352332479,0.2774725274725275,0.4452395458337326,-0.4249547102329306,0.5329858895277677,-0.3490754474099562,-0.01163668390870759,-0.0057339855391587225,-0.0031088075765251053,0.0,0.003373612867843746,12,7,0.5833333333333334,-0.17891346367660674,0.09151167220836798
Core4,G3_funding_positive_share_low_or_mid,validation_2025H1,0.8575418994413407,3684,612,0.00016456530286596945,-3.077958483497155e-05,0.6062585757582315,-0.01883710591900259,4296,0.00014112164240182303,1.2362255874399697,0.002708971308389204,4.875748210160215,5.470821417605269,0.4720670391061452,0.6062585757582317,-0.5389101465931664,0.8047105496275886,-0.4220244778657797,-0.04363633688438972,-0.006839918960866176,-0.003938552457207339,0.0,0.004116987587281439,6,3,0.5,-0.18966257791854108,0.09260767281939923
Core4,G3_funding_positive_share_low_or_mid,recent_oos_2025H2_2026Apr,0.7738686534216336,5609,1639,7.202561799713199e-05,0.00011520467194978339,0.4039916913459133,0.18882045732569497,7248,5.573836801130151e-05,0.4882681037790012,0.0017740667313997241,2.940602688674722,3.916897889843094,0.391280353200883,0.40399169134591334,-0.35564439952939514,0.48080994581585834,-0.2997788557986666,-0.011831518829269996,-0.004976963129846533,-0.002651337048760642,0.0,0.0028436830202894494,10,8,0.8,-0.25692675115789654,0.09561518194964444
Core4,G3_funding_positive_share_low_or_mid,fresh_forward_2026May,0.8724489795918368,342,50,-0.00038504702546826374,0.0002787651231628763,-0.1316860827101462,0.013938256158143815,392,-0.0003359338844646587,-2.94278082791041,0.0026264214317657684,-11.971303774995754,-23.699190695469987,0.28061224489795916,-0.1316860827101462,-0.1981249765958672,-0.12458010293693267,-0.17998959570277373,-0.007225925630558828,-0.005397810659466097,-0.0035746426043348004,-0.0004440758565779639,0.002777119375363188,1,0,0.0,-0.11112739925112569,0.09472465886939573
Core4,G4_basis_abs_low_or_mid,train_2024,0.6699862637362637,5853,2883,-3.332567787769608e-05,0.00020809872761425513,-0.19505519261815513,0.5999486317118975,8736,-2.232774640775586e-05,-0.19559105853194134,0.0023256327824608173,-0.898578045134982,-1.1098899350389007,0.3293269230769231,-0.19505519261815518,-0.7837450524363995,-0.19641142535520073,-0.5451585630125558,-0.012929531311254145,-0.006857694346930434,-0.003901626185728634,0.0,0.0036290904238606113,12,6,0.5,-0.3943928731007654,0.10301647765435457
Core4,G4_basis_abs_low_or_mid,validation_2025H1,0.8088919925512105,3475,821,0.0001320587379963415,0.0001565375825845825,0.45890411453728674,0.12851735530194222,4296,0.00010682125571165893,0.9357542000341322,0.0026105548645587433,3.829807162464072,4.340804486076662,0.44599627560521415,0.4589041145372868,-0.5441386383895932,0.5592558309661873,-0.4240783176810795,-0.04363633688438972,-0.0071442783556191405,-0.0040011734042963275,0.0,0.004068964571414166,6,3,0.5,-0.17473071432489948,0.09766786570743406
Core4,G4_basis_abs_low_or_mid,recent_oos_2025H2_2026Apr,0.7886313465783664,5716,1532,9.016462337716502e-05,5.054253358207124e-05,0.5153809872238753,0.07743116144773314,7248,7.11066483476649e-05,0.6228942395255445,0.0020758885233868973,3.2059609901473025,4.369942304578778,0.4053532008830022,0.5153809872238752,-0.6844799235404276,0.6483460073403486,-0.4970963917184321,-0.011831518829269996,-0.0057908970846921,-0.003195437969766849,0.0,0.0032630631510043124,10,7,0.7,-0.5126497889458387,0.10169553300676465
Core4,G4_basis_abs_low_or_mid,fresh_forward_2026May,0.7066326530612245,277,115,-0.00033705250912517747,-0.0002120372306463323,-0.09336354502767416,-0.024384281524328213,392,-0.00023817230874406673,-2.0863894245980243,0.0022173575023353162,-10.053275867807013,-17.3835148162327,0.23979591836734693,-0.09336354502767416,-0.1448763562192287,-0.09001971715698198,-0.13505877032220526,-0.007225925630558828,-0.004836667613168549,-0.0031801643685281738,0.0,0.002110359204249339,1,0,0.0,-0.08068704971610191,0.1007571199358203
Core4,G5_vol_ret12_low_or_mid,train_2024,0.6699862637362637,5853,2883,-1.6913811712012074e-05,0.00017477973605416194,-0.09899653995040666,0.5038899790441489,8736,-1.1332021514469618e-05,-0.09926850846675385,0.00231084158460926,-0.45897525226109565,-0.5390206884468813,0.3318452380952381,-0.09899653995040658,-0.5862808037727437,-0.11513199603034996,-0.4505393217876603,-0.019610676178314346,-0.006991231311671302,-0.0037926543367452275,0.0,0.003612039265426085,12,6,0.5,-0.20403234158935551,0.09918362888716081
Core4,G5_vol_ret12_low_or_mid,validation_2025H1,0.6324487895716946,2717,1579,0.00016698651587799998,8.468594439436536e-05,0.45370236364052596,0.1337191061987029,4296,0.00010561041984183571,0.9251472778144808,0.002286767211444382,4.322518549764631,3.7912754991352178,0.3577746741154562,0.4537023636405262,-0.5916618917047216,0.5564170479356594,-0.4499025233849384,-0.04363633688438972,-0.006218975063564771,-0.0034857164147162507,0.0,0.0034276715550088615,6,3,0.5,-0.17996333916838275,0.09488866396761135
