file,rows,bytes,sha256,source_path
aggtrades_base_feature_registry_94.csv,94,25496,F5CCBB8500F16A0B6A7EE21623377AA601BE506010B57803F16E39DEED9E14DC,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv
aggtrades_derived_feature_specs_5211.csv,5211,797898,45765DE2354E8B9BDBFADA21AF708AAD48150FC45137DB5F0FAFCFCC7F13C3F3,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv
latest_active_field_registry.csv,10,5720,EC6B910B774D3AABDF5329A5752AA3A175DCAA9BD08D35D6FEEE23FFF84AFC63,runtime/a7eff2_git_release_20260711/a7eff2_active_field_registry.csv
latest_input_approval_registry.csv,36,10186,9ED9784E04795987A02BE632B3B019D0C5AD04FD31376C51C4ADBD013E4EA5F7,runtime/a7input0_input_approval_package/a7input0_input_approval_registry.csv
feature_lineage_ledger.csv,5388,1567301,91D6B4421C0EC67650373D3241FF4A01F11A75F20A47ED3900759D5E7A4EA66E,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv;git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv;runtime/a7ffr1_field_ontology_v3/a7ffr1_field_ontology_v3.csv;runtime/a7al0r_code_feature_regime_readiness_audit/a7al0r_feature_lineage_ledger.csv;runtime/a7eff2_git_release_20260711/a7eff2_active_field_registry.csv
current_epoch_runtime_fields.csv,10,6956,0BE477CA91A941FA37AD97A4766D78612A73C832BF66B37A168EC46B92C77154,runtime/a7eff2_git_release_20260711/a7eff2_active_field_registry.csv
field_representation_lane_generator_map.csv,5388,1866562,7E7711C30CEE625F134ACB1F0BD6D6A64003567659F565BEDAE088000D2FA0D3,generated from CRYPTO_FEATURE_RUNTIME_INVENTORY.csv
CRYPTO_FEATURE_RUNTIME_INVENTORY.csv,5388,2369329,F3D82AD889DA40C1754EB6A905C679958EA7A8D7AD9A0CDDD93B63AF3E763672,"union of A7V1 registry/specs, ontology v3, A7INPUT0, and A7EFF2 active registry"
