source_blueprint_id,blueprint_id,horizon_h,variant,split,formula,n_obs,net_mean,net_median,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,orientation,train_orientation_pos_net_mean_24h,train_orientation_neg_net_mean_24h
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,original,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.0003613881649370003,0.0002897436303712433,8.909522767996698,14.49653606346939,14.566881391704218,13.860917169314126,8.953013844935246,8.553021390752932,-0.04291771748923734,0.571969696969697,5.520268561533524e-05,0.11040537123067048,0.03274247048619525,0.04081678693593982,10595217.140214812,-1.0,-0.0005165101917440652,0.00044228179281233915
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.0002878314433392679,0.00023744432567916477,7.168846855734694,11.025773704069673,10.389336438911904,8.182573440896292,6.754701155133095,5.543474112533005,-0.04615053561216409,0.5795454545454546,5.519471899489771e-05,0.11038943798979542,0.027415725988640206,0.032848773785063234,10741753.7386536,-1.0,-0.0005165101917440652,0.00044228179281233915
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,stale_168h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.0002850938327827383,0.0,8.489428482397484,15.032625428224696,16.60837001829845,10.998499906120557,8.634001735583752,6.811763054169532,-0.038896959954175525,0.42803030303030304,3.288329032661114e-05,0.06576658065322227,0.025558719940531802,0.033991431120433166,7318834.046901301,-1.0,-0.0005165101917440652,0.00044228179281233915
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,sign_flip,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.0004717935361676708,-0.0003830249823031394,-11.601858359365162,-13.739922071169556,-13.695334194289096,-14.272754336378965,-11.618322024863506,-11.87391592729392,-0.14303050681937524,0.3787878787878788,5.5202685615335235e-05,0.11040537123067047,-0.032742470486195246,-0.04081678693593981,10595217.140214812,-1.0,-0.0005165101917440652,0.00044228179281233915
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,time_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.00032897458673479025,-0.00031082308092878614,-9.566988657924083,-11.450813006993348,-11.832289678192764,-17.435195184539822,-9.650606154621638,-16.177731999099308,-0.0890851193700507,0.3787878787878788,0.00032481809403202256,0.6496361880640451,-0.00031016133925175943,0.0005465342133009525,9034423.558857352,-1.0,-0.0005165101917440652,0.00044228179281233915
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,symbol_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00031132262475504864,0.0002569621122512113,8.414716072134828,14.247641583519405,15.796217608848803,9.130126965736885,8.980803496204427,5.6126038668041565,-0.0470824788530152,0.553030303030303,5.520268561533524e-05,0.11040537123067048,0.01986880658060213,0.014930460181221041,12326445.236621667,-1.0,-0.0005165101917440652,0.00044228179281233915
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,8,original,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.0004990062328736295,0.0005134435180922312,6.342201838651259,9.798191704377103,9.923970520962325,6.805517069687665,6.13200231899767,4.92226259858163,-0.08390437422332564,0.5871212121212122,5.520268561533524e-05,0.11040537123067048,0.03080528461198099,0.040479566575603504,10595217.140214812,-1.0,-0.0005165101917440652,0.00044228179281233915
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,8,one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.0003963922256285657,0.00037733541909781203,5.054139884244795,7.46496766270688,7.362853252366319,4.562651158430519,4.97701667862986,2.9967701234301565,-0.08497769377021569,0.5871212121212122,5.519471899489771e-05,0.11038943798979542,0.026163608580642067,0.0349965550951852,10741753.7386536,-1.0,-0.0005165101917440652,0.00044228179281233915
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,8,stale_168h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.000552688366323562,0.0,7.438834913987855,15.932014535425933,16.426700814873588,11.746652672128809,7.2949777649320104,5.920459569016645,-0.08136189485551781,0.4318181818181818,3.288329032661114e-05,0.06576658065322227,0.033132582984104514,0.054104019959917087,7318834.046901301,-1.0,-0.0005165101917440652,0.00044228179281233915
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,8,sign_flip,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.0006094116041043012,-0.0006140372381379503,-7.731928337996872,-9.546543882766356,-9.180419322777377,-11.859652056885801,-7.522559042458484,-10.388421789240159,-0.22780725790380862,0.36742424242424243,5.5202685615335235e-05,0.11040537123067047,-0.030805284611980996,-0.04047956657560349,10595217.140214812,-1.0,-0.0005165101917440652,0.00044228179281233915
