semantic_pair,motif,count
open_interest|premium,spread_rank,96
funding_sparse|open_interest,safe_div_abs,60
liquidity|positioning,smooth_mul,58
basis|positioning,smooth_mul,53
positioning|taker_flow,smooth_mul,49
liquidity|taker_flow,smooth_mul,43
liquidity|open_interest,smooth_mul,43
funding_basis|premium,spread_rank,42
basis|funding_dense,safe_div_abs,41
positioning|taker_flow,signed_rank_gate,41
liquidity|taker_flow,signed_rank_gate,38
liquidity|positioning,signed_rank_gate,38
basis|taker_flow,signed_rank_gate,37
positioning|positioning,spread_rank,37
basis|taker_flow,smooth_mul,36
basis|funding_basis,signed_rank_gate,36
basis|funding_basis,safe_div_abs,36
basis|liquidity,signed_rank_gate,36
funding_basis|open_interest,spread_rank,36
funding_dense|regime,state_conditioned_signed,35
funding_dense|open_interest,safe_div_abs,35
funding_basis|open_interest,safe_div_abs,34
funding_basis|premium,safe_div_abs,34
positioning|premium,smooth_mul,33
funding_basis|regime,state_conditioned_rank_mul,33
basis|liquidity,spread_rank,32
funding_dense|open_interest,signed_rank_gate,32
premium|regime,state_conditioned_signed,31
basis|funding_dense,smooth_mul,31
funding_basis|regime,state_conditioned_signed,30
premium|regime,safe_div_abs,29
funding_dense|regime,safe_div_abs,29
open_interest|open_interest,safe_div_abs,29
funding_dense|open_interest,spread_rank,29
liquidity|premium,smooth_mul,28
basis|premium,signed_rank_gate,28
funding_basis|regime,safe_div_abs,28
positioning|premium,signed_rank_gate,28
taker_flow|taker_flow,signed_rank_gate,27
taker_flow|taker_flow,smooth_mul,27
basis|liquidity,smooth_mul,27
premium|regime,state_conditioned_rank_mul,26
liquidity|premium,safe_div_abs,26
positioning|premium,safe_div_abs,26
basis|premium,safe_div_abs,26
funding_dense|regime,state_conditioned_rank_mul,26
funding_basis|open_interest,signed_rank_gate,26
basis|positioning,signed_rank_gate,25
premium|taker_flow,spread_rank,25
basis|funding_sparse,safe_div_abs,25
basis|open_interest,oi_flow_scaled_spread,25
premium|taker_flow,smooth_mul,25
basis|open_interest,signed_rank_gate,25
basis|funding_basis,spread_rank,24
basis|open_interest,smooth_mul,24
basis|funding_dense,signed_rank_gate,24
premium|taker_flow,safe_div_abs,23
funding_sparse|premium,safe_div_abs,23
basis|taker_flow,spread_rank,23
open_interest|open_interest,smooth_mul,23
premium|taker_flow,signed_rank_gate,23
basis|premium,smooth_mul,23
regime|taker_flow,state_conditioned_rank_mul,23
regime|taker_flow,state_conditioned_signed,22
open_interest|taker_flow,smooth_mul,22
basis|open_interest,spread_rank,22
open_interest|taker_flow,signed_rank_gate,21
positioning|regime,state_conditioned_signed,21
open_interest|regime,spread_rank,21
taker_flow|taker_flow,spread_rank,20
open_interest|taker_flow,safe_div_abs,20
open_interest|regime,state_conditioned_signed,20
basis|regime,state_conditioned_signed,20
funding_basis|premium,signed_rank_gate,20
open_interest|open_interest,signed_rank_gate,20
basis|basis,spread_rank,19
basis|premium,spread_rank,19
basis|regime,state_conditioned_rank_mul,19
basis|regime,safe_div_abs,19
open_interest|open_interest,spread_rank,19
positioning|regime,safe_div_abs,19
positioning|regime,state_conditioned_rank_mul,18
open_interest|regime,state_conditioned_rank_mul,18
basis|positioning,spread_rank,18
basis|regime,spread_rank,17
open_interest|regime,safe_div_abs,17
open_interest|taker_flow,spread_rank,17
open_interest|taker_flow,oi_flow_scaled_spread,16
basis|regime,signed_rank_gate,15
regime|taker_flow,spread_rank,15
regime|taker_flow,safe_div_abs,15
liquidity|taker_flow,spread_rank,15
regime|taker_flow,signed_rank_gate,14
open_interest|regime,signed_rank_gate,14
basis|basis,smooth_mul,13
positioning|regime,smooth_mul,13
positioning|regime,spread_rank,13
funding_dense|premium,funding_basis_spread_24h,12
positioning|regime,signed_rank_gate,12
open_interest|positioning,oi_flow_delta_rank,12
funding_dense|premium,funding_basis_delta_sign,12
liquidity|liquidity,smooth_mul,11
funding_dense|positioning,smooth_mul,11
liquidity|liquidity,spread_rank,11
liquidity|liquidity,signed_rank_gate,10
funding_dense|taker_flow,signed_rank_gate,10
premium|regime,signed_rank_gate,10
funding_dense|positioning,safe_div_abs,9
funding_dense|taker_flow,spread_rank,9
positioning|premium,spread_rank,9
funding_dense|taker_flow,safe_div_abs,9
premium|premium,smooth_mul,9
liquidity|regime,spread_rank,8
funding_dense|positioning,signed_rank_gate,8
funding_dense|liquidity,signed_rank_gate,8
funding_dense|taker_flow,smooth_mul,7
regime|taker_flow,smooth_mul,7
funding_dense|liquidity,smooth_mul,7
funding_dense|liquidity,spread_rank,6
basis|regime,smooth_mul,6
funding_dense|positioning,spread_rank,6
premium|premium,signed_rank_gate,6
funding_dense|liquidity,safe_div_abs,6
liquidity|regime,safe_div_abs,6
open_interest|regime,smooth_mul,6
positioning|taker_flow,spread_rank,6
premium|premium,spread_rank,5
funding_sparse|open_interest,spread_rank,5
basis|funding_sparse,spread_rank,5
basis|basis,signed_rank_gate,4
funding_sparse|premium,spread_rank,4
funding_dense|regime,spread_rank,4
liquidity|regime,smooth_mul,4
funding_basis|regime,spread_rank,3
funding_basis|regime,signed_rank_gate,2
funding_dense|regime,signed_rank_gate,2
funding_dense|funding_dense,smooth_mul,1
