blueprint_id,a7ls_lane,lane_name,search_role,level,candidate_role,semantic_pair,motif,primary_field,secondary_field,skeleton_key,production_key,expression,eval_success,finite_share,nonzero_share,std_value,min_value,max_value,activity_ok,error,shard_id
a7v3s0_22b20de3f6035a1c,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,safe_div_abs,taker_buy_sell_volume_ratio_last,mark_index_basis_bps,basis|taker_flow|safe_div_abs|ad1c81344af5,basis|taker_flow|safe_div_abs|ad1c81344af5,"SafeDiv(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,6))),Abs(Decay(mark_index_basis_bps,16)))",True,0.993189493815104,1.0,82.86032099175874,3.645287477597849e-07,41399.35672224091,True,,a7v3s0_c2_s000
a7v3s0_9aa3bf2b6fbf3165,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|positioning,safe_div_abs,global_long_short_account_ratio_last,global_long_short_account_ratio_last,positioning|positioning|safe_div_abs|2652836e9d4e,positioning|positioning|safe_div_abs|2652836e9d4e,"SafeDiv(Decay(global_long_short_account_ratio_last,24),Abs(CSRank(Delta(global_long_short_account_ratio_last,8))))",True,0.9876276652018228,1.0,35.56671463982279,0.3508804228266666,1485.1224392319996,True,,a7v3s0_c2_s000
a7v3s0_6fe4bc7bb431d0bf,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,safe_div_abs,mark_index_basis_bps,kline_taker_buy_quote_share,basis|taker_flow|safe_div_abs|12719acad027,basis|taker_flow|safe_div_abs|12719acad027,"SafeDiv(TSRank(mark_index_basis_bps,8),Abs(TSRank(kline_taker_buy_quote_share,8)))",True,0.9968922932942708,1.0,1.5922346191021397,0.125,8.0,True,,a7v3s0_c2_s000
a7v3s0_948c467abfcfe77a,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,safe_div_abs,taker_buy_sell_volume_ratio_last,mark_trade_basis_bps,basis|taker_flow|safe_div_abs|01f47156e0ec,basis|taker_flow|safe_div_abs|01f47156e0ec,"SafeDiv(TSRank(taker_buy_sell_volume_ratio_last,504),Abs(Decay(mark_trade_basis_bps,24)))",True,0.9932428995768228,1.0,109.88744832830712,8.824108470277398e-05,44066.164538348494,True,,a7v3s0_c2_s000
a7v3s0_8a1756ae08f598cb,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|positioning,safe_div_abs,top_global_account_divergence,top_long_short_account_ratio_last,positioning|positioning|safe_div_abs|7adf5337e476,positioning|positioning|safe_div_abs|7adf5337e476,"SafeDiv(TSRank(top_global_account_divergence,504),Abs(TSRank(top_long_short_account_ratio_last,96)))",True,0.9932428995768228,1.0,8.424034502250045,0.0019841269841269,96.0,True,,a7v3s0_c2_s000
a7v3s0_94721af7e0ae5c2c,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|taker_flow,safe_div_abs,top_long_short_position_ratio_last,taker_buy_sell_volume_ratio_mean,positioning|taker_flow|safe_div_abs|26d809ba12d6,positioning|taker_flow|safe_div_abs|26d809ba12d6,"SafeDiv(Decay(top_long_short_position_ratio_last,720),Abs(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,168)))))",True,0.993738810221354,1.0,3796.089999879839,0.0999044574762597,2347707.673956713,True,,a7v3s0_c2_s000
a7v3s0_db4aa54c06fb8e26,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,safe_div_abs,mark_index_basis_bps,top_global_account_divergence,basis|positioning|safe_div_abs|940c9a665ef3,basis|positioning|safe_div_abs|940c9a665ef3,"SafeDiv(ZScore(Mean(mark_index_basis_bps,24)),Abs(Decay(top_global_account_divergence,3)))",True,0.9919281005859376,1.0,87623.5322004165,-54715117.33008392,111949.4200638885,True,,a7v3s0_c2_s000
a7v3s0_e7a4078f7967fffe,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|positioning,spread_rank,account_position_divergence,open_interest_mean,open_interest|positioning|spread_rank|63d054aa667c,open_interest|positioning|spread_rank|63d054aa667c,"Sub(CSRank(CSRank(Delta(account_position_divergence,12))),CSRank(Decay(open_interest_mean,72)))",True,0.9927546183268228,0.9890820689248836,0.4081846385644375,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s000
a7v3s0_8b6eea6c498dc901,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|positioning,spread_rank,global_long_short_account_ratio_last,open_interest_value_change_24h,open_interest|positioning|spread_rank|54c12bc86601,open_interest|positioning|spread_rank|54c12bc86601,"Sub(CSRank(TSRank(global_long_short_account_ratio_last,168)),CSRank(TSRank(open_interest_value_change_24h,504)))",True,0.9915339152018228,0.9937520358462836,0.4167942881799793,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s000
a7v3s0_dfc048132b828bcb,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,safe_div_abs,taker_buy_sell_volume_ratio_mean,mark_index_basis_bps,basis|taker_flow|safe_div_abs|7b2bce4cbdc0,basis|taker_flow|safe_div_abs|7b2bce4cbdc0,"SafeDiv(CSRank(Delta(taker_buy_sell_volume_ratio_mean,72)),Abs(TSRank(mark_index_basis_bps,3)))",True,0.980077107747396,1.0,0.7257402001021696,0.0104166666666666,3.0,True,,a7v3s0_c2_s000
a7v3s0_912b7804ff2c4083,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|positioning,spread_rank,open_interest_value_mean,top_long_short_position_ratio_last,open_interest|positioning|spread_rank|b42a2a957443,open_interest|positioning|spread_rank|b42a2a957443,"Sub(CSRank(Abs(ZScore(Mean(open_interest_value_mean,120)))),CSRank(TSRank(top_long_short_position_ratio_last,8)))",True,0.9915339152018228,0.994849789810894,0.4039023842067294,-0.96875,0.984375,True,,a7v3s0_c2_s000
a7v3s0_84fe7240d91a94a4,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|positioning,safe_div_abs,account_position_divergence,global_long_short_account_ratio_last,positioning|positioning|safe_div_abs|a3e6c4da6ccb,positioning|positioning|safe_div_abs|a3e6c4da6ccb,"SafeDiv(Abs(ZScore(Mean(account_position_divergence,16))),Abs(ZScore(Mean(global_long_short_account_ratio_last,24))))",True,0.9876276652018228,1.0,150.23351397982194,1.132515360006045e-05,40954.29626262943,True,,a7v3s0_c2_s000
a7v3s0_f6e75ff2392f7dd5,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|taker_flow,safe_div_abs,taker_buy_sell_volume_ratio_mean,global_long_short_account_ratio_last,positioning|taker_flow|safe_div_abs|9677a36cde57,positioning|taker_flow|safe_div_abs|9677a36cde57,"SafeDiv(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72)),Abs(Decay(global_long_short_account_ratio_last,8)))",True,0.9915339152018228,1.0,0.523844227694624,-2.3171496900760875,10.87834760381295,True,,a7v3s0_c2_s000
a7v3s0_fff04557e69ef386,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,safe_div_abs,mark_trade_basis_bps,taker_buy_sell_volume_ratio_mean,basis|taker_flow|safe_div_abs|49374e8b7cbd,basis|taker_flow|safe_div_abs|49374e8b7cbd,"SafeDiv(CSRank(Delta(mark_trade_basis_bps,168)),Abs(Decay(taker_buy_sell_volume_ratio_mean,168)))",True,0.958338419596354,1.0,0.2326611914321827,7.856067110257422e-05,1.0334667064148668,True,,a7v3s0_c2_s000
a7v3s0_fe94b3a9725757b9,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,safe_div_abs,top_long_short_account_ratio_last,mark_index_basis_bps,basis|positioning|safe_div_abs|27a6e4e7a840,basis|positioning|safe_div_abs|27a6e4e7a840,"SafeDiv(ZScore(Mean(top_long_short_account_ratio_last,168)),Abs(TSRank(mark_index_basis_bps,16)))",True,0.9929529825846354,1.0,5.162301173657927,-44.80862116516515,77.78040413959339,True,,a7v3s0_c2_s000
