shard_id,source_file,blueprint_id,semantic_pair,motif,skeleton_key,expression,horizon_h,diagnostic_composite_score,overall_reward,train_sortino,validation_sortino,test_sortino,recent_sortino,median_oos_sortino,train_oos_sortino_gap,train_oos_consistency_penalty,train_overfit_penalty,validation_floor_sortino,test_floor_sortino,recent_floor_sortino,stress_sortino,stress_floor_sortino,stress_n_obs,recent_sharpe,recent_ic,recent_rankic,recent_net_mean,recent_max_drawdown,recent_avg_turnover,recent_capacity_proxy,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,oos_shuffle_dominated_count,oos_positive_split_count,orientation_train_hours,orientation_extension_hours,orientation_extension_crash_like_hours,orientation_extension_requested_hours,train_crash_like_hours,may_stress_hours,hard_reject,hard_reject_reasons,min_oos_sortino,train_oos_consistency_score,min_oos_floor_sortino,obj_train_sortino,obj_train_oos_consistency,obj_recent_sortino,obj_min_oos_sortino,obj_min_oos_floor_sortino,obj_recent_sharpe,obj_recent_rankic,obj_stress_sortino,obj_neg_recent_drawdown,obj_neg_recent_turnover,obj_neg_shuffle_control_ratio,obj_neg_oos_control_dominated_count,obj_neg_oos_lag_stale_dominated_count,objective_pass_count,gate_pass,pareto_rank,pareto_front,dominance_count,dominates_count,source_lag_policy_status,source_lag_required_fields,source_lag_required_families,source_lag_gate,source_lag_policy_reject,formula,candidate_role,production_key,source_queue_shard_id
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_accepted_for_next_search.csv,a7search6_vp_a7search7_1579560a060d20ec_canonical,funding_dense|open_interest,shadow_selected_exact_probe_validation,canonical,"CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",8,10.585627584856232,10.585627584856232,2.447305229303625,15.881456861502484,11.874467092252658,18.388209619597973,15.881456861502484,13.43415163219886,3.0,0.0,11.67967900489402,8.503209785655429,15.59582008413422,6.500043768773578,1.273218068601687,601.0,9.689174370413395,0.0484856003315375,0.065085964230819,0.0011713645081497,-0.1028606712572773,0.0638846918159871,5811007.897889439,0.9936382645154228,0.3552408156918306,0,0,0,3,8784,0,0,0,2312,601,False,,11.874467092252658,-13.43415163219886,8.503209785655429,2.447305229303625,-13.43415163219886,18.388209619597973,11.874467092252658,8.503209785655429,9.689174370413395,0.065085964230819,6.500043768773578,-0.1028606712572773,-0.0638846918159871,-0.3552408156918306,0,0,12,True,1,True,0,1,SOURCE_LAG_REQUIRED_PASS,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False,"CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",validation_ablation,a7search6_vp_a7search7_1579560a060d20ec_canonical,a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_accepted_for_next_search.csv,a7search6_vp_a7search7_9168babaa32dc76c_canonical,funding_dense|open_interest,shadow_selected_rank_wrap_validation,canonical,"CSRank(CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))))",8,10.585627584856232,10.585627584856232,2.447305229303625,15.881456861502484,11.874467092252658,18.388209619597973,15.881456861502484,13.43415163219886,3.0,0.0,11.67967900489402,8.503209785655429,15.59582008413422,6.500043768773578,1.273218068601687,601.0,9.689174370413395,0.0484856003315375,0.065085964230819,0.0011713645081497,-0.1028606712572773,0.0638846918159871,5811007.897889439,0.9936382645154228,0.3988430340426276,0,0,0,3,8784,0,0,0,2312,601,False,,11.874467092252658,-13.43415163219886,8.503209785655429,2.447305229303625,-13.43415163219886,18.388209619597973,11.874467092252658,8.503209785655429,9.689174370413395,0.065085964230819,6.500043768773578,-0.1028606712572773,-0.0638846918159871,-0.3988430340426276,0,0,12,True,2,False,1,0,SOURCE_LAG_REQUIRED_PASS,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False,"CSRank(CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))))",validation_ablation,a7search6_vp_a7search7_9168babaa32dc76c_canonical,a7v3s0_reward_s000
a7v3s0_reward_s001,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s001\reward_runtime\a7reward1_accepted_for_next_search.csv,a7search6_vp_a7search7_fa2bcb9f82277249_canonical,funding_dense|open_interest,shadow_selected_exact_probe_validation,canonical,"SafeDiv(TSRank(open_interest_value_mean,240),Abs(TSRank(global_long_short_account_ratio_last,24)))",8,5.0112011848790425,5.0112011848790425,2.220763300703532,7.780125944710258,8.337275276136427,4.083334606857666,7.780125944710258,5.559362644006726,1.3898406610016816,0.0,3.260336760243567,4.770467246216154,2.1164923827517392,8.84354622494736,0.8606260169957181,601.0,3.015339303337674,0.0335204555736758,0.0488807018000256,0.0004369161111919,-0.2193778669327488,0.1726200786609708,7394978.235288266,0.9553526314167338,0.4583514334991974,0,0,0,3,8784,0,0,0,2312,601,False,,4.083334606857666,-5.559362644006726,2.1164923827517392,2.220763300703532,-5.559362644006726,4.083334606857666,4.083334606857666,2.1164923827517392,3.015339303337674,0.0488807018000256,8.84354622494736,-0.2193778669327488,-0.1726200786609708,-0.4583514334991974,0,0,13,True,1,True,0,0,SOURCE_LAG_REQUIRED_PASS,global_long_short_account_ratio_last|open_interest_value_mean,open_interest|positioning,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False,"SafeDiv(TSRank(open_interest_value_mean,240),Abs(TSRank(global_long_short_account_ratio_last,24)))",validation_ablation,a7search6_vp_a7search7_fa2bcb9f82277249_canonical,a7v3s0_reward_s001
a7v3s0_reward_s002,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s002\reward_runtime\a7reward1_accepted_for_next_search.csv,a7search6_vp_a7search7_f57e92c650f903b6_canonical,funding_dense|open_interest,shadow_selected_rank_wrap_validation,canonical,"CSRank(SafeDiv(TSRank(open_interest_value_mean,240),Abs(TSRank(global_long_short_account_ratio_last,24))))",8,5.0112011848790425,5.0112011848790425,2.220763300703532,7.780125944710258,8.337275276136427,4.083334606857666,7.780125944710258,5.559362644006726,1.3898406610016816,0.0,3.260336760243567,4.770467246216154,2.1164923827517392,8.84354622494736,0.8606260169957181,601.0,3.015339303337674,0.0335204555736758,0.0488807018000256,0.0004369161111919,-0.2193778669327488,0.1726200786609708,7394978.235288266,0.9553526314167338,0.5104437288188164,0,0,0,3,8784,0,0,0,2312,601,False,,4.083334606857666,-5.559362644006726,2.1164923827517392,2.220763300703532,-5.559362644006726,4.083334606857666,4.083334606857666,2.1164923827517392,3.015339303337674,0.0488807018000256,8.84354622494736,-0.2193778669327488,-0.1726200786609708,-0.5104437288188164,0,0,13,True,1,True,0,0,SOURCE_LAG_REQUIRED_PASS,global_long_short_account_ratio_last|open_interest_value_mean,open_interest|positioning,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False,"CSRank(SafeDiv(TSRank(open_interest_value_mean,240),Abs(TSRank(global_long_short_account_ratio_last,24))))",validation_ablation,a7search6_vp_a7search7_f57e92c650f903b6_canonical,a7v3s0_reward_s002
a7v3s0_reward_s003,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s003\reward_runtime\a7reward1_accepted_for_next_search.csv,a7search6_vp_a7search7_4e22e196bfeb8bce_canonical,open_interest|positioning,positive_prior_safe_div_abs_validation,canonical,"SafeDiv(Delta(open_interest_value_last,240),Abs(ZScore(Mean(global_long_short_account_ratio_last,96))))",24,6.077176429442124,6.077176429442124,1.897121417739672,3.609576029473752,5.470241527041146,16.22179184535142,5.470241527041146,3.5731201093014744,0.8932800273253686,0.0,1.0635406593641483,2.119863274123029,11.115056180929049,16.755561469085563,8.198781003246438,601.0,6.439805099943084,0.0540011573259623,0.0768285340331858,0.0027178665095014,-0.302824477859085,0.0412621768904321,14037432.148981966,0.9868891533499604,0.5827897300454988,0,0,0,3,8784,0,0,0,2312,601,False,,3.609576029473752,-3.5731201093014744,1.0635406593641483,1.897121417739672,-3.5731201093014744,16.22179184535142,3.609576029473752,1.0635406593641483,6.439805099943084,0.0768285340331858,16.755561469085563,-0.302824477859085,-0.0412621768904321,-0.5827897300454988,0,0,13,True,1,True,0,0,SOURCE_LAG_REQUIRED_PASS,global_long_short_account_ratio_last|open_interest_value_last,open_interest|positioning,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False,"SafeDiv(Delta(open_interest_value_last,240),Abs(ZScore(Mean(global_long_short_account_ratio_last,96))))",validation_ablation,a7search6_vp_a7search7_4e22e196bfeb8bce_canonical,a7v3s0_reward_s003
a7v3s0_reward_s004,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s004\reward_runtime\a7reward1_accepted_for_next_search.csv,a7search6_vp_a7search7_e7180b1ba6a1df1a_canonical,funding_dense|open_interest,shadow_selected_exact_probe_validation,canonical,"Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72)))",24,5.796831215700918,5.796831215700918,3.1977519882631413,3.430013290497196,9.558723816565832,12.012112377685916,9.558723816565832,6.360971828302692,1.5902429570756729,0.0,0.4978886707127808,7.225299627755088,6.360033432392221,10.725137872368382,6.406219883340342,601.0,5.022867706639383,0.0505056974642448,0.0718785963055862,0.0024848398976934,-0.3559110970182283,0.032716049382716,13409885.144072272,0.9871175489896332,0.2407693081105884,0,0,0,3,8784,0,0,0,2312,601,False,,3.430013290497196,-6.360971828302692,0.4978886707127808,3.1977519882631413,-6.360971828302692,12.012112377685916,3.430013290497196,0.4978886707127808,5.022867706639383,0.0718785963055862,10.725137872368382,-0.3559110970182283,-0.032716049382716,-0.2407693081105884,0,0,12,True,1,True,0,1,SOURCE_LAG_REQUIRED_PASS,open_interest_value_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False,"Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72)))",validation_ablation,a7search6_vp_a7search7_e7180b1ba6a1df1a_canonical,a7v3s0_reward_s004
a7v3s0_reward_s004,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s004\reward_runtime\a7reward1_accepted_for_next_search.csv,a7search6_vp_a7search7_52353a2ad0ece8e8_canonical,funding_dense|open_interest,shadow_selected_rank_wrap_validation,canonical,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72))))",24,5.796831215700918,5.796831215700918,3.1977519882631413,3.430013290497196,9.558723816565832,12.012112377685916,9.558723816565832,6.360971828302692,1.5902429570756729,0.0,0.4978886707127808,7.225299627755088,6.360033432392221,10.725137872368382,6.406219883340342,601.0,5.022867706639383,0.0505056974642448,0.0718785963055862,0.0024848398976934,-0.3559110970182283,0.032716049382716,13409885.144072272,0.9871175489896332,0.2834700989144808,0,0,0,3,8784,0,0,0,2312,601,False,,3.430013290497196,-6.360971828302692,0.4978886707127808,3.1977519882631413,-6.360971828302692,12.012112377685916,3.430013290497196,0.4978886707127808,5.022867706639383,0.0718785963055862,10.725137872368382,-0.3559110970182283,-0.032716049382716,-0.2834700989144808,0,0,12,True,2,False,1,0,SOURCE_LAG_REQUIRED_PASS,open_interest_value_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72))))",validation_ablation,a7search6_vp_a7search7_52353a2ad0ece8e8_canonical,a7v3s0_reward_s004
a7v3s0_reward_s005,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s005\reward_runtime\a7reward1_accepted_for_next_search.csv,a7search6_vp_a7search7_d404a68b39d27dbd_canonical,funding_dense|open_interest,shadow_selected_exact_probe_validation,canonical,"Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(CSRank(Delta(mark_index_basis_bps,12))))",24,5.228256767065007,5.228256767065007,0.9975055040572252,4.20617960520708,4.958534135754837,12.667583628300497,4.958534135754837,3.961028631697612,0.9902571579244028,0.0,0.3186594232533586,1.858222164901013,8.794482813806626,13.817721901175544,7.409484369336477,601.0,6.474907345723245,0.0569905115192793,0.0885725354664349,0.0024893888620843,-0.3585806167710925,0.0336739245756173,14324904.660475392,0.987873879179183,0.1771435324835364,0,0,0,3,8784,0,0,0,2312,601,False,,4.20617960520708,-3.961028631697612,0.3186594232533586,0.9975055040572252,-3.961028631697612,12.667583628300497,4.20617960520708,0.3186594232533586,6.474907345723245,0.0885725354664349,13.817721901175544,-0.3585806167710925,-0.0336739245756173,-0.1771435324835364,0,0,13,True,1,True,0,2,SOURCE_LAG_REQUIRED_PASS,open_interest_value_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False,"Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(CSRank(Delta(mark_index_basis_bps,12))))",validation_ablation,a7search6_vp_a7search7_d404a68b39d27dbd_canonical,a7v3s0_reward_s005
a7v3s0_reward_s006,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s006\reward_runtime\a7reward1_accepted_for_next_search.csv,a7search6_vp_a7search7_124582cf9a6d54a0_canonical,funding_dense|open_interest,shadow_selected_rank_wrap_validation,canonical,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(CSRank(Delta(mark_index_basis_bps,12)))))",24,5.228256767065007,5.228256767065007,0.9975055040572252,4.20617960520708,4.958534135754837,12.667583628300497,4.958534135754837,3.961028631697612,0.9902571579244028,0.0,0.3186594232533586,1.858222164901013,8.794482813806626,13.817721901175544,7.409484369336477,601.0,6.474907345723245,0.0569905115192793,0.0885725354664349,0.0024893888620843,-0.3585806167710925,0.0336739245756173,14324904.660475392,0.987873879179183,0.0671119104197431,0,0,0,3,8784,0,0,0,2312,601,False,,4.20617960520708,-3.961028631697612,0.3186594232533586,0.9975055040572252,-3.961028631697612,12.667583628300497,4.20617960520708,0.3186594232533586,6.474907345723245,0.0885725354664349,13.817721901175544,-0.3585806167710925,-0.0336739245756173,-0.0671119104197431,0,0,13,True,1,True,0,2,SOURCE_LAG_REQUIRED_PASS,open_interest_value_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(CSRank(Delta(mark_index_basis_bps,12)))))",validation_ablation,a7search6_vp_a7search7_124582cf9a6d54a0_canonical,a7v3s0_reward_s006
a7v3s0_reward_s007,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s007\reward_runtime\a7reward1_accepted_for_next_search.csv,a7search6_vp_a7search7_8ecc4a9a053a0d59_canonical,funding_dense|open_interest,shadow_selected_rank_wrap_validation,canonical,"CSRank(Mul(CSRank(Delta(open_interest_value_mean,240)),Sign(TSRank(premium_abs_state,504))))",24,5.211594955137753,5.211594955137753,0.9446108630183258,4.20617960520708,4.958534135754837,12.667583628300497,4.958534135754837,4.013923272736511,1.0034808181841277,0.0,0.3186594232533586,1.858222164901013,8.794482813806626,13.817721901175544,7.409484369336477,601.0,6.474907345723245,0.0569905115192793,0.0885725354664349,0.0024893888620843,-0.3585806167710925,0.0336739245756173,14324904.660475392,0.987873879179183,0.1272960783839755,0,0,0,3,8784,0,0,0,2312,601,False,,4.20617960520708,-4.013923272736511,0.3186594232533586,0.9446108630183258,-4.013923272736511,12.667583628300497,4.20617960520708,0.3186594232533586,6.474907345723245,0.0885725354664349,13.817721901175544,-0.3585806167710925,-0.0336739245756173,-0.1272960783839755,0,0,13,True,1,True,0,2,SOURCE_LAG_REQUIRED_PASS,open_interest_value_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False,"CSRank(Mul(CSRank(Delta(open_interest_value_mean,240)),Sign(TSRank(premium_abs_state,504))))",validation_ablation,a7search6_vp_a7search7_8ecc4a9a053a0d59_canonical,a7v3s0_reward_s007
