accepted_for_next_search_rows,accepted_for_next_search_unique_blueprints,authorizes_alpha_proof,authorizes_shadow_paper_live,automatic_validation_gate,candidate_cap,cost_bps,decision,eval_error_rows,generated_at,hard_reject_rows,hours_per_split,may_stress_hours,next_required,orientation_extension_crash_like_hours,orientation_extension_hours,orientation_extension_hours_requested,orientation_train_hours,queue_path,queue_rows,ranking_policy,reward_alignment,reward_rows,source_lag_pass_ids,source_lag_policy_reject_rows,source_lag_summary_path,source_policy_fields,source_policy_path,split_metric_rows,stage,synthetic_smoke_pass,top_diagnostic_composite_blueprint_id,top_diagnostic_composite_score,top_pareto_blueprint_id,top_pareto_objective_pass_count,top_pareto_rank,train_crash_like_hours,train_hours_per_split,valid_reward_rows,shard_id,source_file
2,2,False,False,"{'output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s000\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s000\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_sortino > 0', 'train_sortino_overfit_gap not present', 'train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true', 'source_lag_policy_reject == false']}",0,5.0,PASS_A7REWARD1_PORTFOLIO_REWARD_LEADERBOARD_BUILT,0,2026-07-07T18:13:15Z,62,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\queue_shards\a7v3s0_reward_s000.csv,16,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,"{'consistency_penalty': 'penalize train_oos_sortino_gap; hard reject only when train_sortino materially exceeds OOS median', 'oos_components': ['validation_sortino', 'test_sortino', 'recent_sortino', 'min_oos_floor_sortino'], 'primary_train_component': 'train_sortino', 'recent_sortino_role': 'one OOS component, no longer dominant standalone reward'}",64,31,62,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source9_a7search8_incremental_source_lag_retest_aggregate_20260708\a7source5_source_lag_summary.csv,9,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source3_publication_semantics_research_20260703\a7source3_field_policy_recommendation.json,1920,A7REWARD-1,True,a7search6_vp_a7search7_1579560a060d20ec_canonical,10.585627584856233,a7search6_vp_a7search7_1579560a060d20ec_canonical,12,1,2312,0,2,a7v3s0_reward_s000,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_manifest.json
1,1,False,False,"{'output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s001\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s001\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_sortino > 0', 'train_sortino_overfit_gap not present', 'train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true', 'source_lag_policy_reject == false']}",0,5.0,PASS_A7REWARD1_PORTFOLIO_REWARD_LEADERBOARD_BUILT,0,2026-07-07T18:13:25Z,63,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\queue_shards\a7v3s0_reward_s001.csv,16,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,"{'consistency_penalty': 'penalize train_oos_sortino_gap; hard reject only when train_sortino materially exceeds OOS median', 'oos_components': ['validation_sortino', 'test_sortino', 'recent_sortino', 'min_oos_floor_sortino'], 'primary_train_component': 'train_sortino', 'recent_sortino_role': 'one OOS component, no longer dominant standalone reward'}",64,31,57,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source9_a7search8_incremental_source_lag_retest_aggregate_20260708\a7source5_source_lag_summary.csv,9,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source3_publication_semantics_research_20260703\a7source3_field_policy_recommendation.json,1920,A7REWARD-1,True,a7search6_vp_a7search7_fa2bcb9f82277249_canonical,5.0112011848790425,a7search6_vp_a7search7_fa2bcb9f82277249_canonical,13,1,2312,0,1,a7v3s0_reward_s001,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s001\reward_runtime\a7reward1_manifest.json
1,1,False,False,"{'output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s002\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s002\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_sortino > 0', 'train_sortino_overfit_gap not present', 'train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true', 'source_lag_policy_reject == false']}",0,5.0,PASS_A7REWARD1_PORTFOLIO_REWARD_LEADERBOARD_BUILT,0,2026-07-07T18:13:40Z,63,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\queue_shards\a7v3s0_reward_s002.csv,16,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,"{'consistency_penalty': 'penalize train_oos_sortino_gap; hard reject only when train_sortino materially exceeds OOS median', 'oos_components': ['validation_sortino', 'test_sortino', 'recent_sortino', 'min_oos_floor_sortino'], 'primary_train_component': 'train_sortino', 'recent_sortino_role': 'one OOS component, no longer dominant standalone reward'}",64,31,57,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source9_a7search8_incremental_source_lag_retest_aggregate_20260708\a7source5_source_lag_summary.csv,9,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source3_publication_semantics_research_20260703\a7source3_field_policy_recommendation.json,1920,A7REWARD-1,True,a7search6_vp_a7search7_f57e92c650f903b6_canonical,5.0112011848790425,a7search6_vp_a7search7_f57e92c650f903b6_canonical,13,1,2312,0,1,a7v3s0_reward_s002,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s002\reward_runtime\a7reward1_manifest.json
1,1,False,False,"{'output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s003\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s003\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_sortino > 0', 'train_sortino_overfit_gap not present', 'train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true', 'source_lag_policy_reject == false']}",0,5.0,PASS_A7REWARD1_PORTFOLIO_REWARD_LEADERBOARD_BUILT,0,2026-07-07T18:13:36Z,63,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\queue_shards\a7v3s0_reward_s003.csv,16,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,"{'consistency_penalty': 'penalize train_oos_sortino_gap; hard reject only when train_sortino materially exceeds OOS median', 'oos_components': ['validation_sortino', 'test_sortino', 'recent_sortino', 'min_oos_floor_sortino'], 'primary_train_component': 'train_sortino', 'recent_sortino_role': 'one OOS component, no longer dominant standalone reward'}",64,31,57,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source9_a7search8_incremental_source_lag_retest_aggregate_20260708\a7source5_source_lag_summary.csv,9,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source3_publication_semantics_research_20260703\a7source3_field_policy_recommendation.json,1920,A7REWARD-1,True,a7search6_vp_a7search7_4e22e196bfeb8bce_canonical,6.077176429442124,a7search6_vp_a7search7_4e22e196bfeb8bce_canonical,13,1,2312,0,1,a7v3s0_reward_s003,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s003\reward_runtime\a7reward1_manifest.json
2,2,False,False,"{'output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s004\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s004\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_sortino > 0', 'train_sortino_overfit_gap not present', 'train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true', 'source_lag_policy_reject == false']}",0,5.0,PASS_A7REWARD1_PORTFOLIO_REWARD_LEADERBOARD_BUILT,0,2026-07-07T18:14:09Z,62,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\queue_shards\a7v3s0_reward_s004.csv,16,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,"{'consistency_penalty': 'penalize train_oos_sortino_gap; hard reject only when train_sortino materially exceeds OOS median', 'oos_components': ['validation_sortino', 'test_sortino', 'recent_sortino', 'min_oos_floor_sortino'], 'primary_train_component': 'train_sortino', 'recent_sortino_role': 'one OOS component, no longer dominant standalone reward'}",64,31,42,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source9_a7search8_incremental_source_lag_retest_aggregate_20260708\a7source5_source_lag_summary.csv,9,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source3_publication_semantics_research_20260703\a7source3_field_policy_recommendation.json,1920,A7REWARD-1,True,a7search6_vp_a7search7_e7180b1ba6a1df1a_canonical,5.796831215700918,a7search6_vp_a7search7_e7180b1ba6a1df1a_canonical,12,1,2312,0,2,a7v3s0_reward_s004,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s004\reward_runtime\a7reward1_manifest.json
1,1,False,False,"{'output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s005\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s005\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_sortino > 0', 'train_sortino_overfit_gap not present', 'train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true', 'source_lag_policy_reject == false']}",0,5.0,PASS_A7REWARD1_PORTFOLIO_REWARD_LEADERBOARD_BUILT,0,2026-07-07T18:13:45Z,63,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\queue_shards\a7v3s0_reward_s005.csv,16,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,"{'consistency_penalty': 'penalize train_oos_sortino_gap; hard reject only when train_sortino materially exceeds OOS median', 'oos_components': ['validation_sortino', 'test_sortino', 'recent_sortino', 'min_oos_floor_sortino'], 'primary_train_component': 'train_sortino', 'recent_sortino_role': 'one OOS component, no longer dominant standalone reward'}",64,31,39,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source9_a7search8_incremental_source_lag_retest_aggregate_20260708\a7source5_source_lag_summary.csv,9,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source3_publication_semantics_research_20260703\a7source3_field_policy_recommendation.json,1920,A7REWARD-1,True,a7search6_vp_a7search7_d404a68b39d27dbd_canonical,5.228256767065007,a7search6_vp_a7search7_d404a68b39d27dbd_canonical,13,1,2312,0,1,a7v3s0_reward_s005,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s005\reward_runtime\a7reward1_manifest.json
1,1,False,False,"{'output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s006\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s006\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_sortino > 0', 'train_sortino_overfit_gap not present', 'train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true', 'source_lag_policy_reject == false']}",0,5.0,PASS_A7REWARD1_PORTFOLIO_REWARD_LEADERBOARD_BUILT,0,2026-07-07T18:13:49Z,63,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\queue_shards\a7v3s0_reward_s006.csv,16,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,"{'consistency_penalty': 'penalize train_oos_sortino_gap; hard reject only when train_sortino materially exceeds OOS median', 'oos_components': ['validation_sortino', 'test_sortino', 'recent_sortino', 'min_oos_floor_sortino'], 'primary_train_component': 'train_sortino', 'recent_sortino_role': 'one OOS component, no longer dominant standalone reward'}",64,31,43,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source9_a7search8_incremental_source_lag_retest_aggregate_20260708\a7source5_source_lag_summary.csv,9,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source3_publication_semantics_research_20260703\a7source3_field_policy_recommendation.json,1920,A7REWARD-1,True,a7search6_vp_a7search7_124582cf9a6d54a0_canonical,5.228256767065007,a7search6_vp_a7search7_124582cf9a6d54a0_canonical,13,1,2312,0,1,a7v3s0_reward_s006,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s006\reward_runtime\a7reward1_manifest.json
1,1,False,False,"{'output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s007\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s007\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_sortino > 0', 'train_sortino_overfit_gap not present', 'train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true', 'source_lag_policy_reject == false']}",0,5.0,PASS_A7REWARD1_PORTFOLIO_REWARD_LEADERBOARD_BUILT,0,2026-07-07T18:13:43Z,63,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\queue_shards\a7v3s0_reward_s007.csv,16,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,"{'consistency_penalty': 'penalize train_oos_sortino_gap; hard reject only when train_sortino materially exceeds OOS median', 'oos_components': ['validation_sortino', 'test_sortino', 'recent_sortino', 'min_oos_floor_sortino'], 'primary_train_component': 'train_sortino', 'recent_sortino_role': 'one OOS component, no longer dominant standalone reward'}",64,31,47,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source9_a7search8_incremental_source_lag_retest_aggregate_20260708\a7source5_source_lag_summary.csv,9,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source3_publication_semantics_research_20260703\a7source3_field_policy_recommendation.json,1920,A7REWARD-1,True,a7search6_vp_a7search7_8ecc4a9a053a0d59_canonical,5.211594955137753,a7search6_vp_a7search7_8ecc4a9a053a0d59_canonical,13,1,2312,0,1,a7v3s0_reward_s007,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s007\reward_runtime\a7reward1_manifest.json
1,1,False,False,"{'output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s008\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s008\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_sortino > 0', 'train_sortino_overfit_gap not present', 'train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true', 'source_lag_policy_reject == false']}",0,5.0,PASS_A7REWARD1_PORTFOLIO_REWARD_LEADERBOARD_BUILT,0,2026-07-07T18:28:59Z,63,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\queue_shards\a7v3s0_reward_s008.csv,16,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,"{'consistency_penalty': 'penalize train_oos_sortino_gap; hard reject only when train_sortino materially exceeds OOS median', 'oos_components': ['validation_sortino', 'test_sortino', 'recent_sortino', 'min_oos_floor_sortino'], 'primary_train_component': 'train_sortino', 'recent_sortino_role': 'one OOS component, no longer dominant standalone reward'}",64,31,47,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source9_a7search8_incremental_source_lag_retest_aggregate_20260708\a7source5_source_lag_summary.csv,9,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source3_publication_semantics_research_20260703\a7source3_field_policy_recommendation.json,1920,A7REWARD-1,True,a7search6_vp_a7search7_b2e42dec52899bd0_canonical,5.211594955137753,a7search6_vp_a7search7_b2e42dec52899bd0_canonical,13,1,2312,0,1,a7v3s0_reward_s008,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s008\reward_runtime\a7reward1_manifest.json
0,0,False,False,"{'output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s009\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\runtime\\a7source9_a7search8_incremental_reward_20260708\\shards\\a7v3s0_reward_s009\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_sortino > 0', 'train_sortino_overfit_gap not present', 'train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true', 'source_lag_policy_reject == false']}",0,5.0,HOLD_A7REWARD1_REWARD_MODEL_OR_QUEUE_FAILED,0,2026-07-07T18:15:45Z,8,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\queue_shards\a7v3s0_reward_s009.csv,2,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,"{'consistency_penalty': 'penalize train_oos_sortino_gap; hard reject only when train_sortino materially exceeds OOS median', 'oos_components': ['validation_sortino', 'test_sortino', 'recent_sortino', 'min_oos_floor_sortino'], 'primary_train_component': 'train_sortino', 'recent_sortino_role': 'one OOS component, no longer dominant standalone reward'}",8,31,8,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source9_a7search8_incremental_source_lag_retest_aggregate_20260708\a7source5_source_lag_summary.csv,9,D:\HermesWorker\GDrive\Project_V7_Rotation\alpha_pit_engine_crypto_20260519_remote\runtime\a7source3_publication_semantics_research_20260703\a7source3_field_policy_recommendation.json,240,A7REWARD-1,True,a7search6_vp_a7search7_b2e42dec52899bd0_operator_signed_sum_proxy,2.00595002154711,a7search6_vp_a7search7_b2e42dec52899bd0_operator_signed_sum_proxy,8,1,2312,0,0,a7v3s0_reward_s009,D:\HermesWorker\runtime\a7source9_a7search8_incremental_reward_20260708\shards\a7v3s0_reward_s009\reward_runtime\a7reward1_manifest.json
