candidate_id,held_out_symbol,split,raw_ann,raw_dd,residual_vs_funding_ann,residual_vs_funding_dd,residual_vs_core4_ann,residual_vs_core4_dd
a7h_flow_rank_taker_imbalance_h6,BTCUSDT,validation_2025H1,-2.9443584011039827,-0.7688996984044084,0.42683308489307686,-0.1615162738547974,0.43924902562960133,-0.16404840801339038
a7h_flow_rank_taker_imbalance_h6,BTCUSDT,recent_oos_2025H2_2026Apr,-3.222663717150761,-0.9313423004636681,0.15500907793908397,-0.3082899728646077,0.1547627002821324,-0.31198191454224955
a7h_flow_rank_taker_imbalance_h6,BTCUSDT,fresh_forward_2026May,-2.8415668006097867,-0.1212522574961381,0.5507861336010703,-0.0248278909838765,0.5040756864892947,-0.025347843318816565
a7h_flow_rank_taker_imbalance_h6,DOGEUSDT,validation_2025H1,-3.078307748462293,-0.7836673066650666,0.4388436390086756,-0.16767089761622855,0.436837207641,-0.16682059379946623
a7h_flow_rank_taker_imbalance_h6,DOGEUSDT,recent_oos_2025H2_2026Apr,-3.221005100205011,-0.9312699004003449,0.29235213860627307,-0.28414275971084635,0.2865627331039336,-0.28747666948108463
a7h_flow_rank_taker_imbalance_h6,DOGEUSDT,fresh_forward_2026May,-2.6311384965192,-0.11379236658417402,0.8733738026848414,-0.02775694537700224,0.8199505326282694,-0.028510776931121695
a7h_flow_rank_taker_imbalance_h6,ETHUSDT,validation_2025H1,-2.7481849738952424,-0.7458958166685556,0.5912309501098528,-0.193999159973398,0.6038981345134621,-0.1919921045748777
a7h_flow_rank_taker_imbalance_h6,ETHUSDT,recent_oos_2025H2_2026Apr,-3.122366852819972,-0.9254169035393459,0.21512467024653475,-0.2962522320226656,0.22182723674798047,-0.2958786368837216
a7h_flow_rank_taker_imbalance_h6,ETHUSDT,fresh_forward_2026May,-2.723779420181483,-0.11828941627678813,0.6079091204285748,-0.031771460674732466,0.5788822338705799,-0.032183085640245634
a7h_flow_rank_taker_imbalance_h6,LINKUSDT,validation_2025H1,-3.1240012068647878,-0.7884897947595223,0.31508337225161165,-0.2116234714908718,0.32369296557799443,-0.21245578967464673
a7h_flow_rank_taker_imbalance_h6,LINKUSDT,recent_oos_2025H2_2026Apr,-3.2482839298617896,-0.9327741252225288,0.18876132166572387,-0.24534514476734826,0.19313744760521354,-0.24434626429497053
a7h_flow_rank_taker_imbalance_h6,LINKUSDT,fresh_forward_2026May,-2.667563902040762,-0.11508097032854869,0.7639736830299244,-0.02979290848395233,0.7244021625358998,-0.030442076204332924
a7h_flow_rank_taker_imbalance_h6,LTCUSDT,validation_2025H1,-2.915858563951927,-0.7668998229413334,0.6353774793595833,-0.1574685720200074,0.642419978249798,-0.15837767289611449
a7h_flow_rank_taker_imbalance_h6,LTCUSDT,recent_oos_2025H2_2026Apr,-3.1805519318217357,-0.928916123900522,0.37437906321040015,-0.25339183583524083,0.3761794001006418,-0.256965238565376
a7h_flow_rank_taker_imbalance_h6,LTCUSDT,fresh_forward_2026May,-3.1242577747721336,-0.1325737662935771,0.44340946955013355,-0.03225210961685954,0.41823912148462034,-0.03257268264576463
a7h_flow_rank_taker_imbalance_h6,SOLUSDT,validation_2025H1,-2.9251602592070447,-0.76577693595217,0.6167021881518833,-0.17553406982139097,0.633929650042482,-0.17537531767595926
a7h_flow_rank_taker_imbalance_h6,SOLUSDT,recent_oos_2025H2_2026Apr,-3.2333346166919785,-0.9319457471134858,0.3144640429847326,-0.22072784326909156,0.3158000725629871,-0.22143412268903684
a7h_flow_rank_taker_imbalance_h6,SOLUSDT,fresh_forward_2026May,-2.777363782621858,-0.11888754066366103,0.7896557299362137,-0.028904520307280523,0.7327398614447175,-0.02937265729534999
a7h_flow_rank_taker_imbalance_h6,SUIUSDT,validation_2025H1,-3.0742034919819448,-0.7829569307872988,0.44847088295740706,-0.15765402491448166,0.4551557532054111,-0.15987338243320148
a7h_flow_rank_taker_imbalance_h6,SUIUSDT,recent_oos_2025H2_2026Apr,-3.1850876319584343,-0.9291724833779913,0.35087978207866766,-0.18632571626242145,0.3573472828362282,-0.18320393718992511
a7h_flow_rank_taker_imbalance_h6,SUIUSDT,fresh_forward_2026May,-3.789278836441269,-0.1591883574076266,-0.14904219117076217,-0.02863480030103882,-0.13806362099924122,-0.028808353922737506
a7h_flow_rank_taker_imbalance_h6,XRPUSDT,validation_2025H1,-3.0551590546886227,-0.781102279822227,0.26084171381391075,-0.17544087343075487,0.2567614839343121,-0.17488346073098193
a7h_flow_rank_taker_imbalance_h6,XRPUSDT,recent_oos_2025H2_2026Apr,-3.2665280739990634,-0.9339283231310568,0.041674946694514554,-0.3139703870791728,0.042592331451591595,-0.3131662340255963
a7h_flow_rank_taker_imbalance_h6,XRPUSDT,fresh_forward_2026May,-2.972056315974991,-0.12755707223748203,0.3151092013249614,-0.02954904685371862,0.3278080936948768,-0.029357547849721
a7h_liquidity_size_h12,ADAUSDT,validation_2025H1,-0.5427503465779615,-0.6589302283111946,1.088008069970528,-0.5347036591316676,1.1778660962959786,-0.5271198104998314
a7h_liquidity_size_h12,ADAUSDT,recent_oos_2025H2_2026Apr,0.015274698405642186,-0.577627892852481,1.7611731819768508,-0.3239054748960145,1.7314858648286897,-0.3286242263343443
a7h_liquidity_size_h12,ADAUSDT,fresh_forward_2026May,-1.6726685252389537,-0.2794701899949271,0.32134491266517257,-0.2566154181119772,0.014333267855912319,-0.2597780184861993
a7h_liquidity_size_h12,AVAXUSDT,validation_2025H1,-1.3242377513186856,-0.7106429544902642,0.2000209252573777,-0.5627104376145662,0.3602287321021298,-0.5606711715564499
a7h_liquidity_size_h12,AVAXUSDT,recent_oos_2025H2_2026Apr,-0.21194695848216497,-0.6056319126914862,1.4804971678888652,-0.37202553233453517,1.4864787212912494,-0.33901929059917224
a7h_liquidity_size_h12,AVAXUSDT,fresh_forward_2026May,-1.359819765528933,-0.28944672713283914,0.8536197434204055,-0.2659725519178874,0.46225123622638276,-0.2691286150419585
a7h_liquidity_size_h12,BCHUSDT,validation_2025H1,0.2628095969781916,-0.5792822582397726,1.7506272372089757,-0.38467119564634267,1.7976193166413177,-0.40328822526214947
a7h_liquidity_size_h12,BCHUSDT,recent_oos_2025H2_2026Apr,0.5341606134849084,-0.3842836223625543,2.1677101828208953,-0.31535985264257327,2.062636087327953,-0.3121833426911119
a7h_liquidity_size_h12,BCHUSDT,fresh_forward_2026May,-5.53356532745703,-0.32966385411166454,-3.402367398894985,-0.3113354401810462,-3.7118922179115272,-0.312045841867292
a7h_liquidity_size_h12,BNBUSDT,validation_2025H1,-0.06020901795484833,-0.6255979946547732,1.4394338981366694,-0.4462279873636026,1.57733802729995,-0.4807916378066027
a7h_liquidity_size_h12,BNBUSDT,recent_oos_2025H2_2026Apr,-0.11476242744831504,-0.5852388122163031,1.57676987433134,-0.36768571431202046,1.4990660121518544,-0.34318284235044416
a7h_liquidity_size_h12,BNBUSDT,fresh_forward_2026May,-2.509339471141363,-0.3108575469139495,-0.3392303282585807,-0.28713528627543183,-1.0143027189738312,-0.2936675538236716
a7h_liquidity_size_h12,BTCUSDT,validation_2025H1,-0.9036906804883585,-0.6822242276307788,0.1967728564522179,-0.5731687183125151,0.28779149855791775,-0.5697849989190547
a7h_liquidity_size_h12,BTCUSDT,recent_oos_2025H2_2026Apr,-0.1708468345384168,-0.648216107964239,1.0212882132224907,-0.4906814476675402,0.9994730027644846,-0.4788082909437721
a7h_liquidity_size_h12,BTCUSDT,fresh_forward_2026May,-1.0610801006093395,-0.25258880729392186,0.338690551781812,-0.23527934258227845,0.00041893365795554326,-0.23833443582433245
a7h_liquidity_size_h12,DOGEUSDT,validation_2025H1,-0.45627543481110777,-0.6625275038668264,1.0903949291090371,-0.5301611769501918,1.1848869299728655,-0.537632192125848
a7h_liquidity_size_h12,DOGEUSDT,recent_oos_2025H2_2026Apr,-0.10138798293956372,-0.5781785696978113,1.6401414391115077,-0.35373099623930626,1.5430978455398585,-0.32776006712118255
a7h_liquidity_size_h12,DOGEUSDT,fresh_forward_2026May,-1.6260630495539186,-0.2794701899949271,0.5697228488987672,-0.2578908010373321,0.043195408363819326,-0.26023195755526995
a7h_liquidity_size_h12,ETHUSDT,validation_2025H1,-0.2453089305516294,-0.6353254205907796,0.4544988555624771,-0.5289480476462418,0.6043830954757993,-0.5113781387581007
a7h_liquidity_size_h12,ETHUSDT,recent_oos_2025H2_2026Apr,-0.6252737415044043,-0.5892344708745266,0.166207720260467,-0.4749612495813422,0.20881513616055664,-0.4576051534759452
a7h_liquidity_size_h12,ETHUSDT,fresh_forward_2026May,0.38646101783513004,-0.23937276258561624,1.4543821345868417,-0.22775015614247973,1.138405744713994,-0.22875604699817753
a7h_liquidity_size_h12,LINKUSDT,validation_2025H1,-0.5268819136529029,-0.6878982219326973,0.6648872391540284,-0.5924960377526565,0.8947093963516645,-0.5929248922496013
a7h_liquidity_size_h12,LINKUSDT,recent_oos_2025H2_2026Apr,-0.023058589755515224,-0.5731481921602205,1.4097836539128776,-0.36440075147599627,1.3885178266311242,-0.3433726794321047
a7h_liquidity_size_h12,LINKUSDT,fresh_forward_2026May,-1.2811878690406064,-0.27484007861358395,0.8027269062883632,-0.25488932465262526,0.051430172434920624,-0.2586493766687731
a7h_liquidity_size_h12,LTCUSDT,validation_2025H1,-0.24557348939093002,-0.6477564866156651,1.0709424566690433,-0.5145928710987462,1.2574246657835568,-0.5207248038793636
a7h_liquidity_size_h12,LTCUSDT,recent_oos_2025H2_2026Apr,0.09980669648856152,-0.5244161555076321,1.6127380051654012,-0.3358963105875731,1.607827114968009,-0.3283324123348971
a7h_liquidity_size_h12,LTCUSDT,fresh_forward_2026May,-2.286964797689716,-0.3028075222971299,-0.09700298581689724,-0.28124371592566166,-0.7327392286470005,-0.28527120911370263
a7h_liquidity_size_h12,SOLUSDT,validation_2025H1,-0.46243687009265183,-0.6214573689502769,0.4877333663012705,-0.5276628287426545,0.6992857245807667,-0.5164847323203795
a7h_liquidity_size_h12,SOLUSDT,recent_oos_2025H2_2026Apr,-0.11057224182004341,-0.5513371050897975,1.0354527232856074,-0.41445726203971,1.086379971292756,-0.393234123082286
a7h_liquidity_size_h12,SOLUSDT,fresh_forward_2026May,-1.7349520551236812,-0.3313588268700499,0.045230639719751144,-0.3162586640357301,-0.39987644242468345,-0.31810975224345384
a7h_liquidity_size_h12,SUIUSDT,validation_2025H1,-0.45452152856690725,-0.662914522122027,0.08356872814955206,-0.5922337671395703,0.517327285786481,-0.5898289676344299
a7h_liquidity_size_h12,SUIUSDT,recent_oos_2025H2_2026Apr,-0.3937716778485085,-0.6508122322736527,0.3278046792489235,-0.5769372968113586,0.6065868530491362,-0.5175636414229589
a7h_liquidity_size_h12,SUIUSDT,fresh_forward_2026May,1.1637640832488507,-0.09335001654641017,3.324586536596457,-0.061604997638919246,2.401303242763958,-0.07722176925978652
a7h_liquidity_size_h12,XRPUSDT,validation_2025H1,-0.4472622078652946,-0.6614185304460065,0.9592199612801552,-0.5319612540405549,1.129070672013177,-0.5392595075035846
a7h_liquidity_size_h12,XRPUSDT,recent_oos_2025H2_2026Apr,-0.1465198717256423,-0.5834001687158636,1.476886438385698,-0.3600826518357044,1.4558955201182724,-0.3392830036195169
a7h_liquidity_size_h12,XRPUSDT,fresh_forward_2026May,-1.6260630495539186,-0.2794701899949271,0.5825817760282901,-0.2570092351905857,0.06256953477727757,-0.2606304957538145
