candidate_id,series,object,cost_tier,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,mean_turnover,mean_gross_exposure
a7h_flow_rank_taker_imbalance_h6,residual_vs_core4,residual_vs_core4,normal_5bp,recent_oos_2025H2_2026Apr,7248,2.1573098002241574e-05,0.1889803384996362,0.0020068727231198247,1.0061083174065448,1.3501989843030997,0.5153145695364238,0.15636181432024693,-0.318913574341246,0.15229521555277503,-0.27766389975907824,-0.025819610230638695,-0.00548603837691224,-0.0031150931221933563,5.449981086731728e-05,0.0030733456811268,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_core4,residual_vs_core4,normal_5bp,fresh_forward_2026May,392,5.772141107117979e-05,0.505639560983535,0.001895228990322298,2.8505410631134867,4.1869241520847975,0.49744897959183676,0.022626793139902478,-0.030690020864506506,0.022167668913809724,-0.03028624759356857,-0.010541882001829234,-0.005238165033038048,-0.002318766414182013,-1.3047885089320261e-05,0.0025670126515076343,0.3548044217687076,0.5
a7h_flow_rank_taker_imbalance_h6,raw,raw,stress_10bp,train_2024,8736,-0.0004036210267029375,-3.5357201939177325,0.003130223644780448,-12.068421454250583,-15.676265345969552,0.43246336996337,-3.526033289276862,-3.591835530335997,-0.9718336252437868,-0.9736174134401885,-0.03871182918808313,-0.00927682774530485,-0.0053420106701854405,-0.0003231258690879104,0.004138148032617516,0.3632389505427982,0.49303721020013597
a7h_flow_rank_taker_imbalance_h6,raw,raw,stress_10bp,validation_2025H1,4296,-0.0003501521851232579,-3.067333141679739,0.002885510747888755,-11.357590281058886,-16.7388999266957,0.4292364990689013,-1.5042537872895159,-1.507413706879459,-0.7818013093441968,-0.7824886277902792,-0.03493242683078847,-0.007607229932693082,-0.004412197996781209,-0.00037504675859847015,0.0036539922452951752,0.3670080695220361,0.5
a7h_flow_rank_taker_imbalance_h6,raw,raw,stress_10bp,recent_oos_2025H2_2026Apr,7248,-0.00037834904266108847,-3.314337613711135,0.002009677864373237,-17.620500636536725,-23.669485788577838,0.40852649006622516,-2.742273861207569,-2.7390970325933255,-0.9365466159218891,-0.9363443929680131,-0.026281450913105842,-0.005916618801415496,-0.003538199889677344,-0.000348071912159691,0.0026751826619393175,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,raw,raw,stress_10bp,fresh_forward_2026May,392,-0.0003395278645286301,-2.9742640932707998,0.0018922846552756804,-16.79349183276734,-25.072705813819734,0.3622448979591837,-0.133094922895223,-0.13527820258173484,-0.12524948054689578,-0.12715321438090676,-0.011066580679783722,-0.005538063500956408,-0.0026869696194788606,-0.0003809338104654029,0.0021882100735363713,0.3548044217687076,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_funding,residual_vs_funding,stress_10bp,train_2024,8736,6.354298446801491e-21,5.566365439398106e-17,0.0031302234707764423,1.8999593899105723e-16,2.4470864914452865e-16,0.5132783882783882,5.551115123125783e-17,-0.6026133091028351,-0.04194176553128448,-0.4614609645123936,-0.03831121745548959,-0.008873286925215561,-0.00493833960491943,7.996297614473106e-05,0.004541727974696503,0.3632389505427982,0.49303721020013597
a7h_flow_rank_taker_imbalance_h6,residual_vs_funding,residual_vs_funding,stress_10bp,validation_2025H1,4296,5.350567832548404e-05,0.4687097421312402,0.002885444822436847,1.7355580868203782,2.560513228996462,0.5067504655493482,0.22986039408627945,-0.18140769710010934,0.23619408592007374,-0.16792066432203934,-0.034539955379359735,-0.0072046504137287335,-0.004010250878021409,2.8515558236559308e-05,0.004058939612184434,0.3670080695220361,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_funding,residual_vs_funding,stress_10bp,recent_oos_2025H2_2026Apr,7248,2.5269598421711237e-05,0.22136168217419044,0.0020096421965136446,1.1768785633287466,1.5807846806568164,0.5160044150110376,0.18315404936056304,-0.30987610320502035,0.18353663707364865,-0.2711106336212934,-0.02586952756806532,-0.005513106518538903,-0.003133751412110747,5.544253386234005e-05,0.0030780355868595005,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_funding,residual_vs_funding,stress_10bp,fresh_forward_2026May,392,6.396980854944534e-05,0.5603755228931412,0.0018924141591027867,3.1638137942168325,4.604716428123953,0.5127551020408163,0.025076164951382575,-0.030379552926335693,0.024676344088998103,-0.02998437331480308,-0.010660260847957324,-0.005135812220057714,-0.0022835377442424697,2.2279235432099375e-05,0.002591162095293901,0.3548044217687076,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_core4,residual_vs_core4,stress_10bp,train_2024,8736,2.3510904253165516e-19,2.0595552125772993e-15,0.0031301561263877725,7.030000987819278e-15,9.053567555616738e-15,0.513507326007326,2.0539125955565396e-15,-0.6019515148178236,-0.04194005329650197,-0.46109950881813544,-0.038283964033200155,-0.008872060444060805,-0.004937841207026592,7.941071663933146e-05,0.004539504473025618,0.3632389505427982,0.49303721020013597
a7h_flow_rank_taker_imbalance_h6,residual_vs_core4,residual_vs_core4,stress_10bp,validation_2025H1,4296,5.403307412926758e-05,0.473329729372384,0.002884989876641556,1.7529415542031623,2.5841739732672084,0.5069832402234636,0.23212608645933352,-0.18069637704785596,0.2390039744574881,-0.16732895827145222,-0.0347933155394562,-0.007215354555055743,-0.003999781680253398,2.828242919732858e-05,0.004062704109979028,0.3670080695220361,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_core4,residual_vs_core4,stress_10bp,recent_oos_2025H2_2026Apr,7248,2.549322260885534e-05,0.2233206300535728,0.0020094086786733812,1.187431368967532,1.59625769381852,0.5154525386313465,0.18477487746898352,-0.3102067323869442,0.18546075664834238,-0.2713507869424716,-0.0257197365062449,-0.00549175777841217,-0.0031279304925597527,5.3748166093613934e-05,0.0030713230794166173,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_core4,residual_vs_core4,stress_10bp,fresh_forward_2026May,392,6.192881589506964e-05,0.54249642724081,0.001894521488560246,3.059463622031382,4.462641173853409,0.5102040816326531,0.0242760958308673,-0.03056676241950614,0.02385534349613283,-0.030166401014589117,-0.010609651350832512,-0.005147799253282454,-0.00228503157706531,1.538779330802583e-05,0.0025730180065418073,0.3548044217687076,0.5
a7h_flow_rank_taker_imbalance_h6,raw,raw,severe_20bp,train_2024,8736,-0.0007668599772457358,-6.717693400672645,0.0031351860317199833,-22.89311078227157,-29.832126476403445,0.36904761904761907,-6.699288761218748,-6.72934100227788,-0.998823142572692,-0.9988575654261975,-0.03920220165360994,-0.009699997408704284,-0.0057356403745407935,-0.0006943458487259793,0.0038002664699350033,0.3632389505427982,0.49303721020013597
a7h_flow_rank_taker_imbalance_h6,raw,raw,severe_20bp,validation_2025H1,4296,-0.0007171602546452939,-6.282323830692775,0.002889667600881029,-23.228457822859742,-33.98589465196857,0.3645251396648045,-3.0809204539561827,-3.083663706879469,-0.9549472747199793,-0.9550705276264098,-0.03526576016412181,-0.007944402170438299,-0.004775744478386565,-0.00071133539697261,0.0032635015790372455,0.3670080695220361,0.5
a7h_flow_rank_taker_imbalance_h6,raw,raw,severe_20bp,recent_oos_2025H2_2026Apr,7248,-0.000733745933757483,-6.427614379715551,0.002017664562702109,-34.03680560508244,-45.368769396151166,0.3216059602649007,-5.318190527874236,-5.314513699259988,-0.9951797355014171,-0.9951619468090073,-0.02644811757977251,-0.006282050003872096,-0.00391118128121545,-0.0007036595441187768,0.002319165774928499,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,raw,raw,severe_20bp,fresh_forward_2026May,392,-0.0006943322862973378,-6.082350827964679,0.0018942636711961334,-34.30670302643595,-51.03511120134616,0.25510204081632654,-0.2721782562285564,-0.27264409660626737,-0.23888729423000998,-0.23923927086439878,-0.01156658067978372,-0.005719730167623074,-0.0030316966455829065,-0.0007134052501544947,0.001795976654662438,0.3548044217687076,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_funding,residual_vs_funding,severe_20bp,train_2024,8736,3.685493099144865e-19,3.2284919548509015e-15,0.0031351857437834623,1.1002322726222299e-14,1.4189764584597823e-14,0.5127060439560439,3.219646771412954e-15,-0.6140138185201818,-0.04207212408913186,-0.4675658424842337,-0.0384392063743561,-0.008931757200126199,-0.004967684074898387,7.238017889941599e-05,0.004567696890621726,0.3632389505427982,0.49303721020013597
a7h_flow_rank_taker_imbalance_h6,residual_vs_funding,residual_vs_funding,severe_20bp,validation_2025H1,4296,4.974420383211434e-05,0.4357592255693216,0.002889583693445012,1.6112363811360544,2.3769148477366446,0.5086126629422719,0.21370109966276318,-0.18334379959040115,0.2163177784697159,-0.16953766377223067,-0.034513241102851894,-0.007178646243139439,-0.0040087772123444075,5.466888946172873e-05,0.004030435053339229,0.3670080695220361,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_funding,residual_vs_funding,severe_20bp,recent_oos_2025H2_2026Apr,7248,3.310733565555375e-05,0.2900202603426509,0.002017619563347238,1.5358082801097253,2.0716459883923717,0.516832229580574,0.2399619688314536,-0.2955334976031386,0.25257000583626277,-0.2601162994617108,-0.025670564705351468,-0.005516356192945787,-0.003143732753978425,6.315567317674792e-05,0.0030856829272645965,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_funding,residual_vs_funding,severe_20bp,fresh_forward_2026May,392,7.236486635715723e-05,0.6339162292886973,0.0018944288742945021,3.575209642804271,5.15422417998607,0.5255102040816326,0.02836702761200563,-0.030136058084690692,0.028052170726574843,-0.029747674394666745,-0.010796270577585813,-0.004954667543481424,-0.0022641021972661366,5.333812135998087e-05,0.0025618982487260046,0.3548044217687076,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_core4,residual_vs_core4,severe_20bp,train_2024,8736,-5.464696664249282e-19,-4.7870742778823715e-15,0.0031351172982570833,-1.6314145030709888e-14,-2.104122415449168e-14,0.5121336996336996,-4.773959005888173e-15,-0.6133486174796653,-0.04207037933390734,-0.46720677679176914,-0.038410908455674686,-0.008931375717463889,-0.004966309175828585,6.895494431310604e-05,0.004566578873502922,0.3632389505427982,0.49303721020013597
a7h_flow_rank_taker_imbalance_h6,residual_vs_core4,residual_vs_core4,severe_20bp,validation_2025H1,4296,5.028759098418736e-05,0.44051929702148124,0.002889151092743452,1.6290808174742095,2.4014678045359403,0.5083798882681564,0.2160354908680689,-0.18258071661543102,0.21916592426775816,-0.16890407977632016,-0.034765932314728146,-0.007187855396482377,-0.004013557486506721,5.1200166085445037e-05,0.004034891552241425,0.3670080695220361,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_core4,residual_vs_core4,severe_20bp,recent_oos_2025H2_2026Apr,7248,3.333121493685532e-05,0.29198144284685257,0.0020174222990077912,1.546344950005682,2.087514395259241,0.5165562913907285,0.24158464586232736,-0.2956372443896609,0.25460800847774956,-0.2601910856544202,-0.02552151948031503,-0.005512540552313867,-0.0031513460499958653,6.191970282678111e-05,0.003083330778560766,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,residual_vs_core4,residual_vs_core4,severe_20bp,fresh_forward_2026May,392,7.036501494438469e-05,0.6163975309128098,0.0018964941227112675,3.4726205917596324,5.017519266867228,0.5229591836734694,0.027583085858198797,-0.030318242022238373,0.027245067951099378,-0.02992486161413721,-0.010745703305626905,-0.004966948937732333,-0.0022656054311355014,5.358792022551207e-05,0.0025735941356245158,0.3548044217687076,0.5
a7h_liquidity_size_h12,raw,raw,normal_5bp,train_2024,8736,-0.00015863916708546422,-1.3896791036686666,0.00408720348707542,-3.632755875667489,-4.262349487077277,0.5214056776556777,-1.3858717636586155,-2.206196913270847,-0.7675760312318306,-0.8930409670541699,-0.03646985864603052,-0.013169457522690034,-0.006775043256177141,0.0001496961973595328,0.005377898331842879,0.06405000258906321,0.4638906742691865
a7h_liquidity_size_h12,raw,raw,normal_5bp,validation_2025H1,4296,-2.1294488965596206e-05,-0.18653972333862276,0.0037346277631023885,-0.5336689726809494,-0.7278641275723123,0.5197858472998138,-0.09148112459620131,-1.03171389473264,-0.11435659552651178,-0.6483310512994878,-0.027990196348707117,-0.010481136508785583,-0.0059598474739444,0.00014709594226943303,0.005134584221727065,0.06109363213549644,0.49578665416635775
a7h_liquidity_size_h12,raw,raw,normal_5bp,recent_oos_2025H2_2026Apr,7248,1.6018108786124187e-05,0.1403186329664479,0.002804701790382578,0.5345355577994264,0.7273857235361545,0.5211092715231788,0.11609925248182812,-0.7764689101489161,0.0915419587690216,-0.545785871821219,-0.02187320196572453,-0.007989438637534636,-0.0044780951376738945,0.00010272909803810855,0.0042352448691560934,0.06643211920529803,0.5
a7h_liquidity_size_h12,raw,raw,normal_5bp,fresh_forward_2026May,392,-0.00014916530246049313,-1.30668804955392,0.003506506535738594,-3.9814861876868095,-3.548789136199509,0.6096938775510204,-0.058472798564513304,-0.32115748948017303,-0.05907850875164444,-0.2760018984640529,-0.022741659226824903,-0.017460271981482093,-0.0054347035447578,0.00036110141845657924,0.003612150776768409,0.07291666666666667,0.5
a7h_liquidity_size_h12,residual_vs_funding,residual_vs_funding,normal_5bp,train_2024,8736,7.62515813616179e-20,6.679638527277728e-16,0.004040413119584095,1.766343381173564e-15,2.064948956076335e-15,0.5531135531135531,6.661338147750939e-16,-1.5733784820217815,-0.06902931357835118,-0.7983185618594486,-0.03892424339563058,-0.012842242329922985,-0.006564497027916915,0.00032223380775466595,0.005515670353625702,0.06405000258906321,0.4638906742691865
a7h_liquidity_size_h12,residual_vs_funding,residual_vs_funding,normal_5bp,validation_2025H1,4296,0.00011490618830738233,1.0065782095726692,0.0037540585265224986,2.8648008204831856,3.901969693015424,0.5365456238361266,0.4936369849685145,-0.7485477401422973,0.5893871969353806,-0.5334349070246206,-0.028575456272952826,-0.010889798392971793,-0.005705189307980805,0.0002677866176945126,0.005339329968118017,0.06109363213549644,0.49578665416635775
a7h_liquidity_size_h12,residual_vs_funding,residual_vs_funding,normal_5bp,recent_oos_2025H2_2026Apr,7248,0.00017523183691024006,1.535030891333703,0.0027520240866283317,5.959541329984829,8.153840994306895,0.546771523178808,1.27008035392542,-0.43746151124308685,2.4643519769471425,-0.3603260184076781,-0.021896295818945047,-0.007684562287346509,-0.004263460251905992,0.00024792877398577046,0.0043803538141900895,0.06643211920529803,0.5
a7h_liquidity_size_h12,residual_vs_funding,residual_vs_funding,normal_5bp,fresh_forward_2026May,392,8.142801621811524e-05,0.7133094220706895,0.0037006336297503027,2.059443189873288,1.7173854541341131,0.6479591836734694,0.031919782357501175,-0.29328697280870336,0.029654289049723115,-0.25567610295554033,-0.024114756231684086,-0.01879981385512703,-0.004815318081082736,0.0006014065955955205,0.0038311547756772796,0.07291666666666667,0.5
a7h_liquidity_size_h12,residual_vs_core4,residual_vs_core4,normal_5bp,train_2024,8736,-1.0166877514882386e-19,-8.90618470303697e-16,0.004086655551420135,-2.3284751654700905e-15,-2.7186937893539144e-15,0.5541437728937729,-8.881784197001252e-16,-1.6870085009560627,-0.07055685262851785,-0.8197786753546377,-0.03647154282345643,-0.013136994124078373,-0.006632357897970942,0.0003136887076448477,0.005540495081164271,0.06405000258906321,0.4638906742691865
a7h_liquidity_size_h12,residual_vs_core4,residual_vs_core4,normal_5bp,validation_2025H1,4296,0.00013553751803648442,1.1873086579996035,0.003735279452137313,3.3961626613289697,4.628304100704172,0.5379422718808193,0.582269177484737,-0.7651721109454261,0.7371912146793296,-0.5408717166500814,-0.027879832001360697,-0.010449995760142241,-0.005800314897504853,0.00031579994260664185,0.005291161611978808,0.06109363213549644,0.49578665416635775
a7h_liquidity_size_h12,residual_vs_core4,residual_vs_core4,normal_5bp,recent_oos_2025H2_2026Apr,7248,0.00017392716149892823,1.5236019347306113,0.0027987293460141494,5.816457522370452,7.9151267386416215,0.5521523178807947,1.2606240665442319,-0.40232159226707054,2.4285477622408944,-0.3324972705090118,-0.021696940278751384,-0.007891834808646204,-0.004303670133980635,0.0002626701693204217,0.0043706779397291754,0.06643211920529803,0.5
a7h_liquidity_size_h12,residual_vs_core4,residual_vs_core4,normal_5bp,fresh_forward_2026May,392,1.6554964981572372e-05,0.14502149323857397,0.003531919581503753,0.4387018976330527,0.3813002954324411,0.6403061224489796,0.00648954627277637,-0.2987411216310187,0.0040445338774033335,-0.2595743900564429,-0.022867883737894598,-0.017482869647191757,-0.005255833877787452,0.0005167301486761083,0.003839212857246389,0.07291666666666667,0.5
a7h_liquidity_size_h12,raw,raw,stress_10bp,train_2024,8736,-0.00019066416837999588,-1.6702181150087638,0.004086821573647071,-4.366520056487306,-5.130329593076455,0.5162545787545788,-1.665642174967644,-2.3363909194520955,-0.8243043566011802,-0.9061039351251915,-0.036510718852128816,-0.01317487744786411,-0.006825265004846556,0.0001199411202987053,0.0053399527990684705,0.06405000258906321,0.4638906742691865
a7h_liquidity_size_h12,raw,raw,stress_10bp,validation_2025H1,4296,-5.184130503334439e-05,-0.45412983209209684,0.0037335060398198433,-1.2996042431005688,-1.7731260125998314,0.5155959031657356,-0.2227102464232475,-1.0729219711005862,-0.2232668981519369,-0.6625348247330074,-0.0280282063899221,-0.010517579596542355,-0.0059598474739444,0.00012027721402362685,0.00511354645613534,0.06109363213549644,0.49578665416635775
a7h_liquidity_size_h12,raw,raw,stress_10bp,recent_oos_2025H2_2026Apr,7248,-1.719795081652481e-05,-0.15065404915275732,0.002805433729699479,-0.5737579834271894,-0.7810858949817406,0.5129690949227373,-0.12465074751817182,-0.8620496750048507,-0.14202089082670977,-0.5831027488071074,-0.02195653529905786,-0.008031105304201301,-0.004509031126032231,6.69981628357362e-05,0.0042166223705423465,0.06643211920529803,0.5
a7h_liquidity_size_h12,raw,raw,stress_10bp,fresh_forward_2026May,392,-0.00018562363579382633,-1.6260630495539186,0.0035056258814963,-4.955868354305743,-4.439910902910883,0.6020408163265306,-0.07276446523117992,-0.3259491561468396,-0.0724314429876225,-0.2794701899949271,-0.022741659226824903,-0.017464021981482093,-0.0054347035447578,0.0003086409386735796,0.0035892341101017417,0.07291666666666667,0.5
a7h_liquidity_size_h12,residual_vs_funding,residual_vs_funding,stress_10bp,train_2024,8736,1.0166877514882386e-19,8.90618470303697e-16,0.0040400138719442185,2.3553572494870998e-15,2.755031147626222e-15,0.5528846153846154,8.881784197001252e-16,-1.5900888772331554,-0.06901589037064748,-0.8016584060351779,-0.03893510075393625,-0.012821548560405287,-0.006563506708815448,0.0003253113691500447,0.005516257241927067,0.06405000258906321,0.4638906742691865
a7h_liquidity_size_h12,residual_vs_funding,residual_vs_funding,stress_10bp,validation_2025H1,4296,0.00011705487228551629,1.0254006812211227,0.0037529403988949286,2.919240537715119,3.9780828798173293,0.5367783985102421,0.502867731338578,-0.7347401655243252,0.6041540075208964,-0.5269414672799336,-0.02858335440541872,-0.010860419496803742,-0.005715778096410582,0.0002710443286541087,0.005346381663872978,0.06109363213549644,0.49578665416635775
a7h_liquidity_size_h12,residual_vs_funding,residual_vs_funding,stress_10bp,recent_oos_2025H2_2026Apr,7248,0.00017487595549505372,1.5319133701366705,0.002752668239364286,5.94604623104771,8.139794864445223,0.5458057395143487,1.2675009254281493,-0.4353146000360617,2.455384722284213,-0.35895252309479275,-0.02194948444188407,-0.007668287704152649,-0.004249997679763283,0.0002419453882129732,0.004365575491205703,0.06643211920529803,0.5
a7h_liquidity_size_h12,residual_vs_funding,residual_vs_funding,stress_10bp,fresh_forward_2026May,392,7.793406714572449e-05,0.6827024281965466,0.0036998394455963475,1.9714987958976893,1.641132284184099,0.6505102040816326,0.030550154321124,-0.29363706837469705,0.02824632086275325,-0.25593624621652467,-0.02408469029218455,-0.018760451360594906,-0.004804981898060882,0.0006041707619323613,0.0038613080216558047,0.07291666666666667,0.5
a7h_liquidity_size_h12,residual_vs_core4,residual_vs_core4,stress_10bp,train_2024,8736,1.525031627232358e-19,1.3359277054555457e-15,0.004086253762158582,3.4930561763321193e-15,4.080170145047833e-15,0.5547161172161172,1.3322676295501878e-15,-1.7066716832874191,-0.07054318901141443,-0.8232854144685626,-0.036482798202094345,-0.01312259553861594,-0.006629457600301987,0.0003106986900246133,0.005536245926230679,0.06405000258906321,0.4638906742691865
a7h_liquidity_size_h12,residual_vs_core4,residual_vs_core4,stress_10bp,validation_2025H1,4296,0.00013695329396167503,1.1997108551042732,0.003734209177966812,3.4326213021539442,4.680221246158817,0.5367783985102421,0.588351350859356,-0.7531573914398356,0.7478182799858009,-0.5353167903004614,-0.027887051158731732,-0.01045515990686758,-0.005801788102998582,0.0003074861056129725,0.005308048865954965,0.06109363213549644,0.49578665416635775
a7h_liquidity_size_h12,residual_vs_core4,residual_vs_core4,stress_10bp,recent_oos_2025H2_2026Apr,7248,0.00017273314951918208,1.5131423897880352,0.002799368695641774,5.775208169211317,7.862703202594955,0.5514624724061811,1.2519698677150317,-0.39914791803978067,2.3989653705530807,-0.33037370497879637,-0.02174832058294129,-0.007878307251144639,-0.004305090719739742,0.0002594367333924088,0.004387529445690087,0.06643211920529803,0.5
a7h_liquidity_size_h12,residual_vs_core4,residual_vs_core4,stress_10bp,fresh_forward_2026May,392,1.221203579899943e-05,0.106977433599235,0.0035315041436005785,0.3236535699150318,0.28190652252765236,0.6377551020408163,0.004787118033207777,-0.29908347122338574,0.0023372744359440034,-0.25982808403488966,-0.022841480716448113,-0.017456762418627085,-0.005224010305018374,0.0004940194434549967,0.0038496191181540493,0.07291666666666667,0.5
a7h_liquidity_size_h12,raw,raw,severe_20bp,train_2024,8736,-0.0002547141709690591,-2.2312961376889575,0.004086548901241105,-5.833758684047746,-6.871790168365616,0.5073260073260073,-2.2251829975857,-2.6241744333190766,-0.8996073642225263,-0.9298050836308905,-0.03659243926432542,-0.013242390157961506,-0.006858911984377244,4.084136958078015e-05,0.005289642570092749,0.06405000258906321,0.4638906742691865
a7h_liquidity_size_h12,raw,raw,severe_20bp,validation_2025H1,4296,-0.00011293493716884084,-0.9893100495990457,0.0037317838658075873,-2.8324606487695796,-3.867278355279932,0.5065176908752328,-0.48516849007734025,-1.181794385540237,-0.4025675632087722,-0.6983233272089218,-0.028104226472352063,-0.01058651438319008,-0.006010668570147246,5.6516123011854594e-05,0.0050377544709371384,0.06109363213549644,0.49578665416635775
a7h_liquidity_size_h12,raw,raw,severe_20bp,recent_oos_2025H2_2026Apr,7248,-8.363007002182281e-05,-0.7325994133911679,0.0028075989845035274,-2.7879144113323227,-3.7988660705912647,0.4995860927152318,-0.6061507475181718,-1.0334663416715184,-0.4699307081333336,-0.648801920433536,-0.02212320196572453,-0.008107744752098862,-0.004592896796600119,-2.9920726816331207e-06,0.004146848738970344,0.06643211920529803,0.5
a7h_liquidity_size_h12,raw,raw,severe_20bp,fresh_forward_2026May,392,-0.00025854030246049315,-2.26481304955392,0.0035044222352576147,-6.905003108021828,-6.280102091394239,0.5790816326530612,-0.10134779856451331,-0.3355324894801731,-0.0985736118962367,-0.2863575572125011,-0.022741659226824903,-0.017471521981482094,-0.0054347035447578,0.0002171341948724914,0.0035434007767684078,0.07291666666666667,0.5
