blueprint_id,seed_lane,left_field,left_transform,operator,right_field,right_transform,label_family,label_horizon_h,expression,candidate_role,source_stage
core25e_S0_positioning_price_basis_6914270ed95559,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,delta_24h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_633871ff3e8ed9,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,delta_24h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_d31deb06f60c63,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,delta_24h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_1459b66970b59b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_bbeeda0d01a833,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,delta_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_83dfb33974a368,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,zscore_168h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(trade_return_24h))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_14be33a35b2d7d,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,zscore_168h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(trade_return_24h))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_32683b1ca4ef5b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,zscore_168h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(trade_return_24h))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7d02abc8d8ded5,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,zscore_168h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(trade_return_24h))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_3b3e5ee8ad894d,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,zscore_168h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(trade_return_24h))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_ac40166eaa6e74,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,zscore_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(trade_return_24h))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_eda840a5064395,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,zscore_168h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(trade_return_24h))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_33ff0b9c5e33ab,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(trade_return_24h))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_40054d59695d55,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(trade_return_24h))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_084c2b53b1fb40,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,tsrank_168h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(trade_return_24h,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_ce5bf33533f85e,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,tsrank_168h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(trade_return_24h,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_0cda740c6bc8d8,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,tsrank_168h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(trade_return_24h,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_1111a564a2d9ab,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,tsrank_168h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(trade_return_24h,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_c576da3ac01e43,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,tsrank_168h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(trade_return_24h,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_f6483c2b74aa2f,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,tsrank_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(trade_return_24h,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7ce646663e8125,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(trade_return_24h,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_647bb0b9e2e14f,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(trade_return_24h,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_770ed405162cef,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,tsrank_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(trade_return_24h,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_069ca5bfc42171,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,decay_24h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_809024efdaf412,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,decay_24h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_e469fd3455eefa,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,decay_24h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_324710057209a7,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,decay_24h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_fb3f2971b6602f,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,decay_24h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_8f6960ba8ddd95,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,decay_24h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_4a89f1c95d4ccb,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,decay_24h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_3ebc03690740d0,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_57718e111cb377,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(trade_return_24h,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_66d7f925a02847,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,abs_zscore_168h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(trade_return_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_f1f5f584fa4939,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,abs_zscore_168h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(trade_return_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_e4da58b0ecf3e0,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,abs_zscore_168h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(trade_return_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_47fe2d14159a52,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,abs_zscore_168h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(trade_return_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_5ae37badf4f8cf,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,abs_zscore_168h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(trade_return_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_0e0fe9a65ac7b5,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,abs_zscore_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(trade_return_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_ae2f2bf6a97c81,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,abs_zscore_168h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(trade_return_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7d90feb4d68e08,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(trade_return_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_fb645313885198,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,trade_return_24h,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(trade_return_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_30754fbc20bb5f,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_4h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_4baa9d397856dc,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_4h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_25df9bdecd7eb0,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_4h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_df412977cd65b6,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_4h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_381945af95d148,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_4h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_60016ac77b928f,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_4h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_89a084ba810fb0,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_4h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_a36fa97da3721b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_4h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7b1891ec5b99d1,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_4h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_653d0ceac3ec55,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_24h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_52e6a4ed68a80d,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_24h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_812d9caead8852,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_24h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_43c8d41ea7e13d,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_24h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_73b8af2b2ebc7b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_24h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_f3ac6d555ea23e,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_24h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_d59e832b5a7fe9,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_24h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_bd114bef89576f,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_f8ec12395c5e9e,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,delta_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_b20540a06fb5c1,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,zscore_168h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(index_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_3f252ca61bfb93,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,zscore_168h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(index_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_95c6034d92a508,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,zscore_168h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(index_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_448d7635f5cc88,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,zscore_168h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(index_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_2891dcbb39fd6f,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,zscore_168h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(index_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_227f326c8228d6,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,zscore_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(index_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_c00cb27c6904cd,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,zscore_168h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(index_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_e99c24f14b39bd,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(index_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_b872a61ae2c1a9,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(index_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_230ace1e85a3ee,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,tsrank_168h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(index_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_1d67d2ec307dd7,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,tsrank_168h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(index_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_c8d611c6e07ae1,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,tsrank_168h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(index_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_8651859dbbdc93,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,tsrank_168h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(index_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7581606c505b8e,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,tsrank_168h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(index_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_71ce9312f7d3a6,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,tsrank_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(index_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_a2cf27311173d5,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(index_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_22a5b9a71c49fd,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(index_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_6e9e14a74077b9,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,tsrank_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),TSRank(index_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_80b90a8e10c00d,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,decay_24h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_99dc04117b6f68,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,decay_24h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_f7088ab613261b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,decay_24h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_518edc1445ecdb,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,decay_24h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_094fb1eb320d54,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,decay_24h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7b3503f91a1539,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,decay_24h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_af3bf5b3197e16,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,decay_24h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_60827194cea171,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_838babc6a43996,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_b7275a85ac574f,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,index_close,abs_zscore_168h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(index_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
