blueprint_id,seed_lane,left_field,left_transform,operator,right_field,right_transform,label_family,label_horizon_h,expression,candidate_role,source_stage
core25e_S0_positioning_price_basis_f208a494907037,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,decay_24h,L3_liquidity_tier_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_5751c2f09920ca,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,decay_24h,L0_raw_forward_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_462a584bc1202d,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,decay_24h,L1_cross_sectional_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_bae3192b4ee6ef,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,decay_24h,L3_liquidity_tier_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(index_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_3c15a1ca2e285b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,abs_zscore_168h,L0_raw_forward_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(index_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_f95db1d32cb6cf,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,abs_zscore_168h,L1_cross_sectional_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(index_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_94e03443c3cd48,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,abs_zscore_168h,L3_liquidity_tier_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(index_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_1033b2773adfd7,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,abs_zscore_168h,L0_raw_forward_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(index_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7e485b6d3c5daf,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,abs_zscore_168h,L1_cross_sectional_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(index_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_cf2637f3143fbf,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,abs_zscore_168h,L3_liquidity_tier_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(index_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_10f4bfd9c46a1a,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,abs_zscore_168h,L0_raw_forward_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(index_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_035f0dcad1dc7f,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(index_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_258f9f694fd415,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,index_close,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(index_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_602e278ca38034,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_4h,L0_raw_forward_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_91540d3313bc57,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_4h,L1_cross_sectional_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_81d93174da2eca,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_4h,L3_liquidity_tier_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_26a21410ee3a6b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_4h,L0_raw_forward_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7bd7009c5f8cab,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_4h,L1_cross_sectional_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_5dc67905aa2986,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_4h,L3_liquidity_tier_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_59918e05e1e545,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_4h,L0_raw_forward_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_3085a0b5006e31,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_4h,L1_cross_sectional_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7508a4d2eb4b3e,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_4h,L3_liquidity_tier_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_d5d3dc933e35e2,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_24h,L0_raw_forward_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_fa916ca21ec4fc,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_24h,L1_cross_sectional_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_fbb190d72c7abb,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_24h,L3_liquidity_tier_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_e37753b08e9f49,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_24h,L0_raw_forward_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_88b1cf8e805306,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_24h,L1_cross_sectional_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_31ca1ec589b268,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_24h,L3_liquidity_tier_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_fc9619c4dc26f3,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_24h,L0_raw_forward_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_ab72245af82a2f,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_24h,L1_cross_sectional_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_81696781f778f8,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,delta_24h,L3_liquidity_tier_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_a2690caa632128,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,zscore_168h,L0_raw_forward_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_8d7010e8511b8b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,zscore_168h,L1_cross_sectional_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_623b080d981224,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,zscore_168h,L3_liquidity_tier_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_66a71a6c7fb432,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,zscore_168h,L0_raw_forward_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_2e584afa1d55df,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,zscore_168h,L1_cross_sectional_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_922f1791867fba,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,zscore_168h,L3_liquidity_tier_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_f483d477fe5ea3,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,zscore_168h,L0_raw_forward_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_91be4705d969ae,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,zscore_168h,L1_cross_sectional_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_9a69c038b27c46,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,zscore_168h,L3_liquidity_tier_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_close))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_db7a72277b5c5c,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,tsrank_168h,L0_raw_forward_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),TSRank(mark_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_ce622e815aaf57,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,tsrank_168h,L1_cross_sectional_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),TSRank(mark_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7ae7fffe3c111d,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,tsrank_168h,L3_liquidity_tier_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),TSRank(mark_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_1a36e00a52d233,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,tsrank_168h,L0_raw_forward_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),TSRank(mark_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_8b2ff44027023a,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,tsrank_168h,L1_cross_sectional_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),TSRank(mark_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_59c0eb75e76158,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,tsrank_168h,L3_liquidity_tier_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),TSRank(mark_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_73135081ef853e,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,tsrank_168h,L0_raw_forward_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),TSRank(mark_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_6e86cfe995aaae,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,tsrank_168h,L1_cross_sectional_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),TSRank(mark_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_52a2f52dcb4cd3,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,tsrank_168h,L3_liquidity_tier_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),TSRank(mark_close,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_7837e97efe8bdd,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,decay_24h,L0_raw_forward_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_1a59d4390b0c8d,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,decay_24h,L1_cross_sectional_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_ad93dc30ad8616,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,decay_24h,L3_liquidity_tier_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_553d5367e99090,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,decay_24h,L0_raw_forward_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_a6baf6aa88cc97,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,decay_24h,L1_cross_sectional_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_589a0535b02890,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,decay_24h,L3_liquidity_tier_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_b14294ab6f2217,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,decay_24h,L0_raw_forward_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_9f37da2793e843,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,decay_24h,L1_cross_sectional_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_1df8e2b2ad0aa7,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,decay_24h,L3_liquidity_tier_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_close,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_6f7f0c1aa2b4da,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,abs_zscore_168h,L0_raw_forward_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_faadaa0f295068,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,abs_zscore_168h,L1_cross_sectional_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_35574469543bd7,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,abs_zscore_168h,L3_liquidity_tier_relative_return,4,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_d954ae6d66bc00,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,abs_zscore_168h,L0_raw_forward_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_d7a0f7d122eb64,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,abs_zscore_168h,L1_cross_sectional_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_3956cec6a1978b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,abs_zscore_168h,L3_liquidity_tier_relative_return,8,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_02cae377e8913e,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,abs_zscore_168h,L0_raw_forward_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_4ccc444f5c9045,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_ce719cc0867810,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Sub,mark_close,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_close)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_ff5717eb7d9ac0,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_4h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_6ed5f96dddf31c,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_4h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_8c3c564447cb9a,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_4h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_fa22f2d7cc0d2b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_4h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_5378ae4d91b6d4,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_4h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_40110fa14110ed,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_4h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_0365ea250da17e,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_4h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_19ee89b0b1e749,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_4h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_3cecd38dfa5d3b,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_4h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_02ece5a9147661,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_24h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_2080b86ccbc567,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_24h,L1_cross_sectional_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_5c6544bc255beb,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_24h,L3_liquidity_tier_relative_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_1b59128d4f2d43,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_24h,L0_raw_forward_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_548279bd57125a,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_24h,L1_cross_sectional_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_a93b5105cc9e45,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_24h,L3_liquidity_tier_relative_return,8,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_f118f834fe5fce,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_24h,L0_raw_forward_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_1676250de911f4,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_63a11ed1238431,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,delta_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S0_positioning_price_basis_f6ba5a6e23efc0,S0_positioning_price_basis,top_long_short_position_ratio_last,delta_4h,Mul,mark_index_basis_bps,zscore_168h,L0_raw_forward_return,4,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
