object,risk_variant,cost_tier,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,month_count,positive_month_count,positive_month_rate,worst_month_sum,mean_gross_exposure,mean_turnover
B0_Core4,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,5.773629578035631e-05,0.5057699510359213,0.0032923013788170364,1.641350706265983,2.3351709374090777,0.5051510989010989,0.5043842799371927,-0.7530694900575333,0.5793934473417168,-0.5309765894835001,-0.028254601364592652,-0.00877193889272247,-0.005188161146562634,3.1074128455280695e-05,0.0051212620360525166,12,7,0.5833333333333334,-0.36932389179676,0.4883669274941895,0.09951321838239496
B0_Core4,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,0.00016964852759810317,1.4861211017593838,0.002949622842972118,5.383139815563608,6.6431301198933985,0.5523743016759777,0.7288100745614512,-0.582519267220941,1.0340084677209735,-0.4474051992289786,-0.04361677917605638,-0.007390337352946229,-0.004306691018307763,0.0002781195289000392,0.004387198458855623,6,3,0.5,-0.2341326628271336,0.5,0.0965578445065177
B0_Core4,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,0.00011653662685559964,1.0208608512550528,0.002260311632944688,4.825542847547348,7.484624890642413,0.5164183222958058,0.8446574714493862,-0.679766394764281,1.284463976525061,-0.4947563245823542,-0.011815541954269995,-0.005884045228470136,-0.0033054460925934326,5.466741473216961e-05,0.0035410877744996923,10,9,0.9,-0.5179789899979634,0.5,0.100470244665195
B0_Core4,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.000267444163008226,-2.3428108679520596,0.0026755183848551343,-9.355720466418514,-19.104551964693346,0.37244897959183676,-0.1048381118992246,-0.1884203533747915,-0.10079690997186419,-0.1719849449321249,-0.00722597333889216,-0.0053776137823827634,-0.0036174824596298797,-0.0005133246325371517,0.003106731759098652,1,0,0.0,-0.10483811189922461,0.5,0.09617701247165532
B0_Core4,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,7.979686589158814e-06,0.06990205452103121,0.0032931964490336154,0.22678809287969043,0.3226824678807269,0.49633699633699635,0.0697105420428914,-0.8071736567242012,0.022602689816880517,-0.558159917186976,-0.02826849025348154,-0.008797438341909006,-0.005245616910229901,0.0,0.005085707199230838,12,6,0.5,-0.41099055846342664,0.4883669274941895,0.09951321838239496
B0_Core4,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,0.00012136960534484434,1.0631977428208363,0.0029500744276254307,3.850605438499759,4.761495399632612,0.5425977653631285,0.5214038245614513,-0.6583942672209415,0.6530546113605689,-0.48779842920042527,-0.04364802917605638,-0.007413774852946228,-0.004343879991965517,0.0002382247531079143,0.00435475287453751,6,3,0.5,-0.2731812739382447,0.5,0.0965578445065177
B0_Core4,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,6.630150452300215e-05,0.5808011796214989,0.0022614613996694527,2.7440135866257793,4.25196018355187,0.5031732891832229,0.4805533047827196,-0.7303941276429984,0.5873084615348978,-0.5208863128220542,-0.011846791954269995,-0.005943620963809304,-0.0033562943613532864,1.0205557335466862e-05,0.0034891576342224746,10,7,0.7,-0.5600345455535191,0.5,0.100470244665195
B0_Core4,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.0003155326692440537,-2.7640661825779107,0.0026765224219392953,-11.033809931345,-22.456762832072194,0.3596938775510204,-0.12368880634366906,-0.19362868670812486,-0.11759462349013694,-0.17629383840137147,-0.00725722333889216,-0.0054088637823827635,-0.003660190792963213,-0.0005679438286896536,0.0030426692590986527,1,0,0.0,-0.12368880634366905,0.5,0.09617701247165532
B0_Core4,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,-9.153353179323612e-05,-0.8018337385087484,0.0032958072543535027,-2.5993841566261757,-3.698560128149014,0.4793956043956044,-0.7996369337457108,-1.451325411747263,-0.5713511461996117,-0.7756277489332286,-0.028296268031259317,-0.00895851585751059,-0.00533980436726208,-5.437944871409674e-05,0.004989805664185138,12,4,0.3333333333333333,-0.49432389179676,0.4883669274941895,0.09951321838239496
B0_Core4,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,2.4811760838326617e-05,0.21735102494374117,0.0029519715163320815,0.786678854566945,0.9755511078373884,0.5283985102420856,0.10659132456145115,-0.8101609881268104,0.09178612621426985,-0.5599571927576772,-0.04371052917605638,-0.007604112494541273,-0.004431761004521096,0.0001461779888514665,0.004255086584407524,6,3,0.5,-0.35127849616046697,0.5,0.0965578445065177
