object,held_out_symbol,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95
B0_Core4,ADAUSDT,train_2024,8736,0.00013819723889869854,1.2106078127525992,0.012293881000231351,1.0521130664490794,1.58058092502039,0.5041208791208791,1.2072910790190305,-3.2405391519707507,0.7303604578943632,-0.9634049534137411,-0.06437802790438837,-0.03276395683161301,-0.019912207670198995,8.297334878379755e-05,0.019914751142467074
B0_Core4,ADAUSDT,validation_2025H1,4296,0.0005837021281016107,5.11323064217011,0.010701589595092795,5.104991672368971,7.817926938204289,0.5388733705772812,2.5075843423245194,-2.1739618473793674,8.595159656123453,-0.8945574441605314,-0.04969514117614991,-0.02747698950483091,-0.017229212143557972,0.0009387967323536044,0.017008226998696176
B0_Core4,ADAUSDT,recent_oos_2025H2_2026Apr,7248,0.00027552156630562016,2.4135689208372324,0.00881863607488663,2.9241943331605262,4.50182710151786,0.5100717439293598,1.996980312583135,-2.9567889146473942,4.56638395712099,-0.9517732547966341,-0.05312958302645576,-0.022554686560796535,-0.012880116052919027,0.0001573884780216918,0.013375538609459477
B0_Core4,ADAUSDT,fresh_forward_2026May,392,-0.0016056974546961608,-14.065909703138368,0.010712113398639877,-14.029448867404145,-27.762685272151078,0.336734693877551,-0.6294334022408951,-0.8467672259548114,-0.47904368495125305,-0.5737811065966257,-0.03025835343490891,-0.02311925625712687,-0.014452374228476247,-0.0023410303245175604,0.011894902579897747
B0_Core4,AVAXUSDT,train_2024,8736,4.6648354527325965e-05,0.40863958565937547,0.011933344527647613,0.365869496582262,0.5436033368615828,0.5005723443223443,0.4075200251507196,-2.874818840543414,-0.19245378313161132,-0.9469821267019471,-0.08932485674839177,-0.030346251343131354,-0.01871047094674143,1.0632263051077112e-05,0.0187019152684563
B0_Core4,AVAXUSDT,validation_2025H1,4296,0.0005025378064244251,4.402231184277964,0.012037488022683037,3.9073734823359323,4.707917843333358,0.5484171322160148,2.1589024163993304,-2.3946363768284584,5.312197422395427,-0.92383051234041,-0.1726118420338826,-0.02973679078151486,-0.018112455446494476,0.0011010226601861905,0.01708235502386554
B0_Core4,AVAXUSDT,recent_oos_2025H2_2026Apr,7248,0.00027279210940010594,2.389658878344928,0.008904930236112512,2.8671692860759332,4.416832383364944,0.5055187637969095,1.977197208931968,-2.6799595024878493,4.4274715573248296,-0.9345306118478008,-0.05958712683710214,-0.02328103012214664,-0.0127913782943898,7.09341543430939e-05,0.013600107438441646
B0_Core4,AVAXUSDT,fresh_forward_2026May,392,-0.0015997843854829693,-14.01411121683081,0.01118792154218114,-13.383327159511875,-27.348281935522774,0.34183673469387754,-0.627115479109324,-0.8777580227770454,-0.4788676912607841,-0.5866880705040106,-0.028058539797440628,-0.022715262788909712,-0.01587608802638671,-0.00251265107329998,0.011823364321074923
B0_Core4,BCHUSDT,train_2024,8736,0.0001454804278804771,1.2744085482329794,0.01188643534189781,1.1455261046768674,1.6898442044041795,0.5046932234432234,1.270917017963848,-2.8258771727439562,0.9239139425412279,-0.9483267961030332,-0.08192865364380467,-0.030198512297277214,-0.018797546343029995,9.462935837028662e-05,0.018916320872431898
B0_Core4,BCHUSDT,validation_2025H1,4296,0.00026561042524178845,2.326747325118067,0.012206765302654084,2.0365570275333695,2.2965531249868185,0.5339851024208566,1.141062386838723,-3.0175483475029075,1.2546297850874413,-0.9605497824278034,-0.1799114939910398,-0.029243770528714744,-0.017054154118610568,0.0007072029359181532,0.01622491928250392
B0_Core4,BCHUSDT,recent_oos_2025H2_2026Apr,7248,0.0002672026617722933,2.3406953171252893,0.008654783029841333,2.8895928122123213,4.46555686199246,0.5097958057395143,1.9366848925255817,-2.5231115197478915,4.300089499736729,-0.9250472552244529,-0.04975884239443966,-0.022294120834004547,-0.012370131274594322,0.0001379875229799919,0.01251412570368822
B0_Core4,BCHUSDT,fresh_forward_2026May,392,-0.0006265383608380498,-5.4884760409413165,0.011034424039744348,-5.3143487379103815,-11.348125393164898,0.37755102040816324,-0.24560303744851553,-0.7958582264124907,-0.23593294807201615,-0.5510776354019198,-0.02827706925149158,-0.021337936206482885,-0.014027265481915685,-0.0017293486309425126,0.013978184182180685
