control,median_ratio,max_ratio,rows
one_bar_lag,0.714485409078402,324.4533529497503,5400
same_family_placebo,0.35367050183297905,470.3461379441899,5400
sign_flip,0.998291574732136,185.29022092971437,5400
symbol_shuffle,0.438290928003337,859.7394822841947,5400
time_shuffle,0.4658591112346384,597.9351882993041,5400
wrong_lag_future_24h,1.381200693528989,5782.6418966540805,5400
wrong_lag_stale_168h,0.5202200658946358,407.4545887601282,5400
