candidate_id,split,offset,n_dates,mean_spread,tstat,positive
a7al2k_01759e5da72c472c,test_2025H2,15,183,0.002933756347356491,2.31989289639638,True
a7al2k_01759e5da72c472c,test_2025H2,16,183,0.002638486358753611,2.1097923563472456,True
a7al2k_01759e5da72c472c,test_2025H2,17,183,0.002711302501184784,2.2279481484956762,True
a7al2k_01759e5da72c472c,test_2025H2,18,183,0.00272529799470459,2.3383579805086243,True
a7al2k_01759e5da72c472c,test_2025H2,19,183,0.003142618236275638,2.67982973265579,True
a7al2k_01759e5da72c472c,test_2025H2,20,183,0.0030943902767988024,2.6344564562142936,True
a7al2k_01759e5da72c472c,test_2025H2,21,183,0.0029795003189161365,2.6883077153899824,True
a7al2k_01759e5da72c472c,test_2025H2,22,183,0.0029875137108127604,2.6789727407168265,True
a7al2k_01759e5da72c472c,test_2025H2,23,182,0.002549176908679739,2.3282995074066153,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,0,119,0.0017273576545115347,1.161394423121398,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,1,119,0.0017056624231104088,1.1816964724981631,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,2,119,0.001522320091118171,1.0406685673696474,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,3,119,0.0013898105522369248,1.0084654287010129,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,4,119,0.001407087555100289,0.9945521121882958,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,5,119,0.001786431195608513,1.2750606709850403,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,6,119,0.0021650433014803465,1.476264612957322,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,7,119,0.0023654404690337263,1.614219262250651,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,8,119,0.002263275718237955,1.6323447841797474,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,9,119,0.0022647290428451728,1.6488715614495155,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,10,119,0.0021782934072317735,1.5835015096018425,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,11,119,0.0024240120449271173,1.7627642399044123,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,12,119,0.002104383906505559,1.5703295804035893,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,13,119,0.0024108494753521835,1.7610419151131387,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,14,119,0.002226475134540587,1.690138001151548,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,15,119,0.0020366949557029984,1.5579380596239962,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,16,119,0.002103089841702054,1.606566995326834,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,17,119,0.00232250379313585,1.7560727950651502,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,18,119,0.0015970615252097545,1.222900829993166,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,19,119,0.0016444010677835862,1.2877356781508282,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,20,119,0.0013878134843071375,1.0287434025232585,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,21,119,0.0016484587746262488,1.195091361175581,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,22,119,0.0016011729187382754,1.140501401188864,True
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,23,118,0.001400752643542496,0.9582483325678024,True
a7al2k_01759e5da72c472c,known_may2026_stress,0,24,0.002827392253012878,0.800614512825468,True
a7al2k_01759e5da72c472c,known_may2026_stress,1,24,0.0032964644757351815,0.953820346019634,True
a7al2k_01759e5da72c472c,known_may2026_stress,2,24,0.0033001799376716407,0.9670899526345298,True
a7al2k_01759e5da72c472c,known_may2026_stress,3,24,0.003421148981290985,1.0589709019227909,True
a7al2k_01759e5da72c472c,known_may2026_stress,4,24,0.0032697768637592254,0.9945408537730674,True
a7al2k_01759e5da72c472c,known_may2026_stress,5,24,0.003820806732321102,1.242117319885255,True
a7al2k_01759e5da72c472c,known_may2026_stress,6,24,0.0029932845061174927,1.0661806275748555,True
a7al2k_01759e5da72c472c,known_may2026_stress,7,24,0.003403992886826107,1.1997529386508141,True
a7al2k_01759e5da72c472c,known_may2026_stress,8,24,0.0030104487650099918,1.1055032759907157,True
a7al2k_01759e5da72c472c,known_may2026_stress,9,24,0.003381086537194218,1.2731355142703742,True
a7al2k_01759e5da72c472c,known_may2026_stress,10,24,0.0034557334576016782,1.3434158584322269,True
a7al2k_01759e5da72c472c,known_may2026_stress,11,24,0.0034511811071683816,1.1787086492240342,True
a7al2k_01759e5da72c472c,known_may2026_stress,12,24,0.0030995694442662453,1.1497775596658193,True
a7al2k_01759e5da72c472c,known_may2026_stress,13,24,0.0030124404538955703,1.1433831092833142,True
a7al2k_01759e5da72c472c,known_may2026_stress,14,24,0.0035018843885086105,1.2754325766866743,True
a7al2k_01759e5da72c472c,known_may2026_stress,15,24,0.004213967454046063,1.470145214809856,True
a7al2k_01759e5da72c472c,known_may2026_stress,16,24,0.0034649533996009593,1.2201885150986613,True
a7al2k_01759e5da72c472c,known_may2026_stress,17,24,0.0035125019104564233,1.1467049463222105,True
a7al2k_01759e5da72c472c,known_may2026_stress,18,24,0.00399043652985599,1.362461786461225,True
a7al2k_01759e5da72c472c,known_may2026_stress,19,24,0.003777031809391332,1.237942610730434,True
a7al2k_01759e5da72c472c,known_may2026_stress,20,24,0.0034458638937554715,1.1596642791079401,True
a7al2k_01759e5da72c472c,known_may2026_stress,21,24,0.0034629769205718097,1.1230176221703538,True
a7al2k_01759e5da72c472c,known_may2026_stress,22,24,0.0026816415631711926,0.8195359151648456,True
a7al2k_01759e5da72c472c,known_may2026_stress,23,23,0.0030469833014195556,0.9348251703323334,True
a7al2k_0cf817ef95787b3d,validation_2025H1,0,180,0.001655496018609596,1.5528887649104595,True
a7al2k_0cf817ef95787b3d,validation_2025H1,1,180,0.0018122070399509526,1.658351334116337,True
a7al2k_0cf817ef95787b3d,validation_2025H1,2,180,0.002284392182752026,2.0672176751144287,True
a7al2k_0cf817ef95787b3d,validation_2025H1,3,180,0.001920652091028072,1.7249366535323485,True
a7al2k_0cf817ef95787b3d,validation_2025H1,4,180,0.002062498915455305,1.891710073947324,True
a7al2k_0cf817ef95787b3d,validation_2025H1,5,180,0.002552195015406931,2.2443048970247297,True
a7al2k_0cf817ef95787b3d,validation_2025H1,6,180,0.002298779525002499,1.9844381654922365,True
a7al2k_0cf817ef95787b3d,validation_2025H1,7,180,0.002555078946766746,2.31350150186648,True
a7al2k_0cf817ef95787b3d,validation_2025H1,8,180,0.002151140995183358,1.9829015254237379,True
a7al2k_0cf817ef95787b3d,validation_2025H1,9,180,0.0023315358466431254,2.1921180225223726,True
a7al2k_0cf817ef95787b3d,validation_2025H1,10,180,0.0024937369158728896,2.4175155856726476,True
a7al2k_0cf817ef95787b3d,validation_2025H1,11,180,0.002340014805804135,2.148978399578149,True
a7al2k_0cf817ef95787b3d,validation_2025H1,12,180,0.0020467232963723536,1.8229628773918019,True
a7al2k_0cf817ef95787b3d,validation_2025H1,13,180,0.0024717752247386173,2.2544311331693416,True
a7al2k_0cf817ef95787b3d,validation_2025H1,14,180,0.002329543359198771,2.1205876063502025,True
a7al2k_0cf817ef95787b3d,validation_2025H1,15,180,0.0017876629500997413,1.662320537914912,True
a7al2k_0cf817ef95787b3d,validation_2025H1,16,180,0.0018653413669425087,1.725497607652379,True
a7al2k_0cf817ef95787b3d,validation_2025H1,17,180,0.002156231908290678,2.030231689380331,True
a7al2k_0cf817ef95787b3d,validation_2025H1,18,180,0.0019444977916761397,1.880543133020567,True
a7al2k_0cf817ef95787b3d,validation_2025H1,19,180,0.0018442126971455728,1.8048072017951315,True
a7al2k_0cf817ef95787b3d,validation_2025H1,20,180,0.001690928474646239,1.5976882437609534,True
a7al2k_0cf817ef95787b3d,validation_2025H1,21,180,0.001965725725573794,1.9102424105576672,True
a7al2k_0cf817ef95787b3d,validation_2025H1,22,180,0.002014459084974109,1.9194195644084302,True
a7al2k_0cf817ef95787b3d,validation_2025H1,23,179,0.001793286344112718,1.6590675643504853,True
a7al2k_0cf817ef95787b3d,test_2025H2,0,183,0.0043086529096157435,3.5262436341220504,True
a7al2k_0cf817ef95787b3d,test_2025H2,1,183,0.004347901098751627,3.6880400587858224,True
a7al2k_0cf817ef95787b3d,test_2025H2,2,183,0.0043127954362302484,3.628093602563845,True
a7al2k_0cf817ef95787b3d,test_2025H2,3,183,0.004174701974826662,3.6580436911823875,True
a7al2k_0cf817ef95787b3d,test_2025H2,4,183,0.0046670163991283,3.792854057656611,True
a7al2k_0cf817ef95787b3d,test_2025H2,5,183,0.004822861479752192,4.055238474954535,True
a7al2k_0cf817ef95787b3d,test_2025H2,6,183,0.004637588247444327,3.943013707792826,True
a7al2k_0cf817ef95787b3d,test_2025H2,7,183,0.004342152919004822,3.727681553478671,True
a7al2k_0cf817ef95787b3d,test_2025H2,8,183,0.0047759415235116755,4.0672279954752035,True
a7al2k_0cf817ef95787b3d,test_2025H2,9,183,0.004991254901352043,4.150619690822767,True
a7al2k_0cf817ef95787b3d,test_2025H2,10,183,0.004951037330913202,4.018334997926013,True
a7al2k_0cf817ef95787b3d,test_2025H2,11,183,0.004587528540676822,3.9411942556077553,True
a7al2k_0cf817ef95787b3d,test_2025H2,12,183,0.004212578267665938,3.611815960952145,True
a7al2k_0cf817ef95787b3d,test_2025H2,13,183,0.004200825054704001,3.559288167527866,True
a7al2k_0cf817ef95787b3d,test_2025H2,14,183,0.0041732506732606945,3.545152146184505,True
a7al2k_0cf817ef95787b3d,test_2025H2,15,183,0.004297143892466442,3.385796639584231,True
a7al2k_0cf817ef95787b3d,test_2025H2,16,183,0.004382751151371267,3.4759394493051063,True
a7al2k_0cf817ef95787b3d,test_2025H2,17,183,0.004208560444237827,3.397790678964291,True
a7al2k_0cf817ef95787b3d,test_2025H2,18,183,0.0038858212670647716,3.14641284890739,True
a7al2k_0cf817ef95787b3d,test_2025H2,19,183,0.0044905954467957645,3.6796951123877215,True
a7al2k_0cf817ef95787b3d,test_2025H2,20,183,0.00453813543363515,3.5648348765626,True
a7al2k_0cf817ef95787b3d,test_2025H2,21,183,0.0043756653253699766,3.465336823315923,True
a7al2k_0cf817ef95787b3d,test_2025H2,22,183,0.004882719404178867,3.886538540380817,True
a7al2k_0cf817ef95787b3d,test_2025H2,23,182,0.004257503731541962,3.597596390348406,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,0,119,0.0031902933073691925,1.9904353601102645,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,1,119,0.003312086304197637,2.1331706722200807,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,2,119,0.003253525478868303,2.0152050263719956,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,3,119,0.003864280514342271,2.482651162024538,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,4,119,0.0037149609001030045,2.4485446090857304,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,5,119,0.0035948578295120787,2.2499697948037425,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,6,119,0.0038388669208459934,2.1025954851945667,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,7,119,0.004008193146173057,2.392256751795932,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,8,119,0.0036736027724519993,2.211860766862078,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,9,119,0.003665894277058194,2.193896270959654,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,10,119,0.003949246527045667,2.4005625084158657,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,11,119,0.0033507329047672793,2.000331529625004,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,12,119,0.003338071945380637,1.92712242423139,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,13,119,0.003717926283136836,2.1388167194720054,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,14,119,0.0034760309817277,2.0987902540314134,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,15,119,0.003331141477394422,2.079467396323481,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,16,119,0.0036834058360403553,2.337953916868886,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,17,119,0.0036151542867591917,2.3189534710021253,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,18,119,0.003788655822243705,2.498248642861588,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,19,119,0.0038512187930166528,2.48778296984803,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,20,119,0.004208082428642213,2.6353401946049066,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,21,119,0.004029129073744176,2.582023763214104,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,22,119,0.004287397638979253,2.761260378200636,True
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,23,118,0.0034294202510742697,2.1741159934273195,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,0,24,0.009100263614733983,3.1661423973215905,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,1,24,0.009180938804315295,2.9570479599223316,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,2,24,0.007489221608616675,2.5231200970041647,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,3,24,0.005918662807530821,1.8873819887450074,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,4,24,0.005652968548922194,2.027265335552037,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,5,24,0.005524561206629725,2.128836287035868,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,6,24,0.004696537147157288,1.7127057527378182,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,7,24,0.004889410910264971,1.741892851233974,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,8,24,0.004562175099166641,1.6455811533798255,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,9,24,0.005214951442308981,1.9836977797882591,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,10,24,0.004834198240964781,1.9791378519926999,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,11,24,0.0050214038958445424,1.7780782610321904,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,12,24,0.0047943052371211894,1.8478459721859466,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,13,24,0.005046578657661856,2.104525322194501,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,14,24,0.0046218576472293596,1.8136128474903825,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,15,24,0.005228828499794718,2.1475062639951163,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,16,24,0.00500165887481687,2.093129267804282,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,17,24,0.006535106802926532,3.0152873486019933,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,18,24,0.006285593616621035,3.053089519940396,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,19,24,0.006528439209583607,3.1235348461825194,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,20,24,0.007969460597970093,3.7398852545974455,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,21,24,0.009297028333706011,4.139910033291452,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,22,24,0.009176297684726826,3.266758710496749,True
a7al2k_0cf817ef95787b3d,known_may2026_stress,23,23,0.009815669818154448,2.9889650953468494,True
a7al2k_134ec76b5d7444f9,validation_2025H1,0,180,0.0021688742447193315,1.6366554044789288,True
a7al2k_134ec76b5d7444f9,validation_2025H1,1,180,0.0022380473874159296,1.791474919918711,True
a7al2k_134ec76b5d7444f9,validation_2025H1,2,180,0.0018809942805299413,1.5455585678085895,True
a7al2k_134ec76b5d7444f9,validation_2025H1,3,180,0.0018016501821585943,1.5547714922082587,True
a7al2k_134ec76b5d7444f9,validation_2025H1,4,180,0.001855318949028265,1.5591927139216257,True
a7al2k_134ec76b5d7444f9,validation_2025H1,5,180,0.001851509625933093,1.4987425843661502,True
a7al2k_134ec76b5d7444f9,validation_2025H1,6,180,0.0015164304022426017,1.235121130918826,True
a7al2k_134ec76b5d7444f9,validation_2025H1,7,180,0.0010772083533088586,0.8952787883648877,True
a7al2k_134ec76b5d7444f9,validation_2025H1,8,180,0.0012947061115617792,1.0612266276459505,True
a7al2k_134ec76b5d7444f9,validation_2025H1,9,180,0.0021465261267587343,1.7886630334660982,True
a7al2k_134ec76b5d7444f9,validation_2025H1,10,180,0.0022991531887914048,1.9352247213711857,True
a7al2k_134ec76b5d7444f9,validation_2025H1,11,180,0.0022308902607816525,1.8307060766030177,True
a7al2k_134ec76b5d7444f9,validation_2025H1,12,180,0.0025738488605095144,2.137674697126267,True
a7al2k_134ec76b5d7444f9,validation_2025H1,13,180,0.0023503904051118624,2.090621025044435,True
a7al2k_134ec76b5d7444f9,validation_2025H1,14,180,0.0022273978974218863,1.9771131858736928,True
a7al2k_134ec76b5d7444f9,validation_2025H1,15,180,0.002324206064923253,2.107686543020419,True
a7al2k_134ec76b5d7444f9,validation_2025H1,16,180,0.0025444404916921694,2.2165270629887126,True
a7al2k_134ec76b5d7444f9,validation_2025H1,17,180,0.0028836706841016344,2.5593866300875296,True
a7al2k_134ec76b5d7444f9,validation_2025H1,18,180,0.002738769339243167,2.3771353858647557,True
a7al2k_134ec76b5d7444f9,validation_2025H1,19,180,0.002503556416060816,2.215123685336701,True
a7al2k_134ec76b5d7444f9,validation_2025H1,20,180,0.0025338885136937358,2.1639298724737066,True
a7al2k_134ec76b5d7444f9,validation_2025H1,21,180,0.002406169877426344,2.053682022957992,True
a7al2k_134ec76b5d7444f9,validation_2025H1,22,180,0.0021472661978766566,1.7552831400254956,True
a7al2k_134ec76b5d7444f9,validation_2025H1,23,179,0.001963017401344075,1.6096731544670366,True
a7al2k_134ec76b5d7444f9,test_2025H2,0,183,0.004094459961555419,3.7939788135780006,True
a7al2k_134ec76b5d7444f9,test_2025H2,1,183,0.004212113622888716,3.9159645622080754,True
a7al2k_134ec76b5d7444f9,test_2025H2,2,183,0.004166911895872537,3.8362174020860014,True
a7al2k_134ec76b5d7444f9,test_2025H2,3,183,0.004215712712857077,3.86228162506743,True
a7al2k_134ec76b5d7444f9,test_2025H2,4,183,0.0040565871391802025,3.6924990610411794,True
a7al2k_134ec76b5d7444f9,test_2025H2,5,183,0.004501640580105924,4.339619434083343,True
a7al2k_134ec76b5d7444f9,test_2025H2,6,183,0.0043934731518386035,4.191782988161955,True
a7al2k_134ec76b5d7444f9,test_2025H2,7,183,0.004243192935276976,3.922944399974266,True
a7al2k_134ec76b5d7444f9,test_2025H2,8,183,0.00462461723555784,4.1150050749726965,True
a7al2k_134ec76b5d7444f9,test_2025H2,9,183,0.004465955214395773,4.014995584419824,True
a7al2k_134ec76b5d7444f9,test_2025H2,10,183,0.004422275931053777,3.9880426943341982,True
a7al2k_134ec76b5d7444f9,test_2025H2,11,183,0.004038281277422835,3.8286830028497265,True
a7al2k_134ec76b5d7444f9,test_2025H2,12,183,0.004059849658140939,3.834513455397206,True
a7al2k_134ec76b5d7444f9,test_2025H2,13,183,0.004103964215612684,3.935921906615983,True
a7al2k_134ec76b5d7444f9,test_2025H2,14,183,0.003982693080502656,3.834679729590374,True
a7al2k_134ec76b5d7444f9,test_2025H2,15,183,0.004126329277176821,4.039614905251681,True
a7al2k_134ec76b5d7444f9,test_2025H2,16,183,0.004128795011630911,4.087952326952836,True
a7al2k_134ec76b5d7444f9,test_2025H2,17,183,0.004163666002662768,4.086756811097529,True
a7al2k_134ec76b5d7444f9,test_2025H2,18,183,0.004379382055496208,4.340702489636511,True
a7al2k_134ec76b5d7444f9,test_2025H2,19,183,0.003915573628266665,3.9716532209010516,True
a7al2k_134ec76b5d7444f9,test_2025H2,20,183,0.0038312808788517902,3.782856307367101,True
a7al2k_134ec76b5d7444f9,test_2025H2,21,183,0.004092047520146302,3.923983924694147,True
a7al2k_134ec76b5d7444f9,test_2025H2,22,183,0.003990613579841935,3.862009326029158,True
a7al2k_134ec76b5d7444f9,test_2025H2,23,182,0.004184328298428232,3.8534448379362902,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,0,119,0.0022497229334679687,1.6280279969655598,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,1,119,0.002395913265359895,1.7454359507023676,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,2,119,0.002297683969026824,1.6664030117594728,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,3,119,0.002453141132093318,1.7907781763931736,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,4,119,0.0027370544052898347,2.099226452480346,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,5,119,0.002809231693060433,2.2248625874549974,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,6,119,0.0021689968215440397,1.626779111883788,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,7,119,0.0021017958744741537,1.5889521653512777,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,8,119,0.0016425881857910813,1.2576141274897268,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,9,119,0.0015611724749477781,1.2057709051018735,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,10,119,0.002015491659106915,1.4622621371497646,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,11,119,0.001942307671602681,1.3317588708425443,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,12,119,0.0018231555377863763,1.2113779162816969,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,13,119,0.0015384726914126098,0.9910892398596833,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,14,119,0.002056067430280924,1.375199495441343,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,15,119,0.0021642356618395272,1.42309550423452,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,16,119,0.0019216138338836095,1.289958938206863,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,17,119,0.0018562754210345598,1.1965850765854116,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,18,119,0.002218733910714507,1.4695708801884677,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,19,119,0.001957942118283999,1.3672162098595082,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,20,119,0.0018734987524034693,1.2693906997542563,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,21,119,0.002466620842919337,1.745596882437002,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,22,119,0.0021597884115222075,1.5921530380974347,True
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,23,118,0.0020401634708599185,1.4710313836297289,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,0,24,0.0038089274112186656,1.5210356763595323,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,1,24,0.004192225330427618,2.0159497819964387,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,2,24,0.004099605017179941,1.6770998929855687,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,3,24,0.004428167255907516,2.2330830793118626,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,4,24,0.004537785371680693,2.6070081755101375,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,5,24,0.0043689340383400435,3.3543823399233035,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,6,24,0.0045703376620101835,2.9257906128639095,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,7,24,0.004339555683532275,2.4615482419164305,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,8,24,0.0038686101815363725,2.3063694722251324,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,9,24,0.004362935802823392,2.320873880544881,True
a7al2k_134ec76b5d7444f9,known_may2026_stress,10,24,0.003931257692865936,1.9595131400587544,True
