candidate_id,variant,entry_label,split,n_dates,mean_oriented_spread,hourly_tstat_naive,positive_rate
a7al2k_01759e5da72c472c,original,label_t_to_t24,train_2024,8737,0.0016088505496325474,9.168410059769085,0.5525924230284995
a7al2k_01759e5da72c472c,original,label_t_to_t24,validation_2025H1,4320,0.00123838128853291,5.85028827754635,0.5347222222222222
a7al2k_01759e5da72c472c,original,label_t_to_t24,test_2025H2,4392,0.0030394639666952456,12.6475356800314,0.569216757741348
a7al2k_01759e5da72c472c,original,label_t_to_t24,recent_oos_2026JanApr,2856,0.0019558814382863708,6.95184751179483,0.5490196078431373
a7al2k_01759e5da72c472c,original,label_t_to_t24,known_may2026_stress,576,0.0033867774896891353,5.575781679657115,0.546875
a7al2k_01759e5da72c472c,one_bar_lag,label_t_to_t24,train_2024,8736,0.0016166314779520543,9.218341992235517,0.5516254578754579
a7al2k_01759e5da72c472c,one_bar_lag,label_t_to_t24,validation_2025H1,4320,0.0012229540438685714,5.791163836513524,0.5328703703703703
a7al2k_01759e5da72c472c,one_bar_lag,label_t_to_t24,test_2025H2,4392,0.0030200953721792353,12.583739231419646,0.5676229508196722
a7al2k_01759e5da72c472c,one_bar_lag,label_t_to_t24,recent_oos_2026JanApr,2856,0.0019140511189446533,6.801512425153468,0.5490196078431373
a7al2k_01759e5da72c472c,one_bar_lag,label_t_to_t24,known_may2026_stress,576,0.0033539957211175344,5.580946220778439,0.5399305555555556
a7al2k_01759e5da72c472c,wrong_lag_future_24h,label_t_to_t24,train_2024,8737,-0.000633062144700229,-3.5726555541967944,0.5025752546640724
a7al2k_01759e5da72c472c,wrong_lag_future_24h,label_t_to_t24,validation_2025H1,4320,5.100510781946396e-05,0.24079400170628382,0.5120370370370371
a7al2k_01759e5da72c472c,wrong_lag_future_24h,label_t_to_t24,test_2025H2,4392,0.00021686506984654983,0.9526433910926344,0.5145719489981785
a7al2k_01759e5da72c472c,wrong_lag_future_24h,label_t_to_t24,recent_oos_2026JanApr,2856,-0.0007007974012104063,-2.44043424663693,0.49159663865546216
a7al2k_01759e5da72c472c,wrong_lag_future_24h,label_t_to_t24,known_may2026_stress,576,0.0020959032887186194,3.1491185651459115,0.5329861111111112
a7al2k_01759e5da72c472c,wrong_lag_stale_168h,label_t_to_t24,train_2024,8569,0.001121954537562823,6.74058691598983,0.5369354650484304
a7al2k_01759e5da72c472c,wrong_lag_stale_168h,label_t_to_t24,validation_2025H1,4320,0.0011719326449002043,6.2225787486751285,0.5493055555555556
a7al2k_01759e5da72c472c,wrong_lag_stale_168h,label_t_to_t24,test_2025H2,4392,0.0004734056611440719,2.2892063332615917,0.4952185792349727
a7al2k_01759e5da72c472c,wrong_lag_stale_168h,label_t_to_t24,recent_oos_2026JanApr,2856,0.0008470935619747518,3.3099323748945286,0.5241596638655462
a7al2k_01759e5da72c472c,wrong_lag_stale_168h,label_t_to_t24,known_may2026_stress,576,0.002965276429848786,4.522909749768101,0.578125
a7al2k_01759e5da72c472c,time_shuffle,label_t_to_t24,train_2024,8760,0.00015164307194409307,1.1146126790597632,0.5089041095890411
a7al2k_01759e5da72c472c,time_shuffle,label_t_to_t24,validation_2025H1,4320,0.00013835626549476996,0.874259016622121,0.5025462962962963
a7al2k_01759e5da72c472c,time_shuffle,label_t_to_t24,test_2025H2,4392,-0.0002948232201363677,-1.7627884494088966,0.4924863387978142
a7al2k_01759e5da72c472c,time_shuffle,label_t_to_t24,recent_oos_2026JanApr,2856,0.00024926849242673955,1.102986894576911,0.5073529411764706
a7al2k_01759e5da72c472c,time_shuffle,label_t_to_t24,known_may2026_stress,576,0.00040832048584228404,0.9736695827220193,0.4895833333333333
a7al2k_01759e5da72c472c,symbol_shuffle,label_t_to_t24,train_2024,8737,0.00012841313233396385,0.9163943800778359,0.50806913128076
a7al2k_01759e5da72c472c,symbol_shuffle,label_t_to_t24,validation_2025H1,4320,-0.0003294926429143919,-2.196874457283893,0.48356481481481484
a7al2k_01759e5da72c472c,symbol_shuffle,label_t_to_t24,test_2025H2,4392,-0.0008417022641210352,-4.599659207311815,0.4831511839708561
a7al2k_01759e5da72c472c,symbol_shuffle,label_t_to_t24,recent_oos_2026JanApr,2856,0.001506314522838757,8.005578349246914,0.5738795518207283
a7al2k_01759e5da72c472c,symbol_shuffle,label_t_to_t24,known_may2026_stress,576,-0.0015255550183915266,-4.111327786896856,0.4357638888888889
a7al2k_01759e5da72c472c,same_family_random,label_t_to_t24,train_2024,8760,-9.333477112782911e-05,-0.686296050497999,0.4971461187214612
a7al2k_01759e5da72c472c,same_family_random,label_t_to_t24,validation_2025H1,4320,9.706642252934998e-05,0.6149734353997659,0.5023148148148148
a7al2k_01759e5da72c472c,same_family_random,label_t_to_t24,test_2025H2,4392,-0.00022258906257913405,-1.365649994618178,0.49408014571949
a7al2k_01759e5da72c472c,same_family_random,label_t_to_t24,recent_oos_2026JanApr,2856,8.978385079680327e-05,0.4109766820018942,0.49859943977591037
a7al2k_01759e5da72c472c,same_family_random,label_t_to_t24,known_may2026_stress,576,0.0006121096004517449,1.4015399249175786,0.515625
a7al2k_01759e5da72c472c,original,label_t1_to_t25,train_2024,8736,0.0016166314779520543,9.218341992235517,0.5516254578754579
a7al2k_01759e5da72c472c,original,label_t1_to_t25,validation_2025H1,4319,0.001219999772579214,5.776402023754988,0.5327622134753415
