candidate_id,entry_label,split,original_abs_spread,max_control_abs_spread,control_ratio,gate
a7al2k_01298a6b5902f416,label_t1_to_t25,known_may2026_stress,0.0017481337667760812,0.002421937244315552,1.3854416008347594,HOLD_CONTROL_DOMINATED
a7al2k_01298a6b5902f416,label_t1_to_t25,recent_oos_2026JanApr,0.0015702301934176096,0.0006352544919469611,0.4045613787137338,ELIGIBLE_DIAGNOSTIC
a7al2k_01298a6b5902f416,label_t1_to_t25,test_2025H2,0.0017542897303090205,0.0013586756119058695,0.7744875823143176,ELIGIBLE_DIAGNOSTIC
a7al2k_01298a6b5902f416,label_t1_to_t25,train_2024,0.0001218870022304027,0.0007185926029520573,5.895563840299423,HOLD_CONTROL_DOMINATED
a7al2k_01298a6b5902f416,label_t1_to_t25,validation_2025H1,0.0008209537526632903,0.000552272765512431,0.6727209221235422,ELIGIBLE_DIAGNOSTIC
a7al2k_01298a6b5902f416,label_t2_to_t26,known_may2026_stress,0.0017739648684484439,0.0024536787222937868,1.3831608313866095,HOLD_CONTROL_DOMINATED
a7al2k_01298a6b5902f416,label_t2_to_t26,recent_oos_2026JanApr,0.0015385315396663332,0.0007216498428108496,0.46905105563669913,ELIGIBLE_DIAGNOSTIC
a7al2k_01298a6b5902f416,label_t2_to_t26,test_2025H2,0.001772413172415554,0.0013600869923038876,0.7673645250843386,ELIGIBLE_DIAGNOSTIC
a7al2k_01298a6b5902f416,label_t2_to_t26,train_2024,0.00013712402230646345,0.0006504359031142956,4.743413241340112,HOLD_CONTROL_DOMINATED
a7al2k_01298a6b5902f416,label_t2_to_t26,validation_2025H1,0.0008149141724713772,0.0005511683144810765,0.6763513669293014,ELIGIBLE_DIAGNOSTIC
a7al2k_01298a6b5902f416,label_t_to_t24,known_may2026_stress,0.0017121643358003165,0.0023913827421810138,1.3967016437491733,HOLD_CONTROL_DOMINATED
a7al2k_01298a6b5902f416,label_t_to_t24,recent_oos_2026JanApr,0.0015932228720284688,0.0005554060854520879,0.34860539300754123,ELIGIBLE_DIAGNOSTIC
a7al2k_01298a6b5902f416,label_t_to_t24,test_2025H2,0.001743216305030764,0.0013587522263264328,0.7794513064185995,ELIGIBLE_DIAGNOSTIC
a7al2k_01298a6b5902f416,label_t_to_t24,train_2024,0.00010582237909306985,0.0007971607052351637,7.533006837183918,HOLD_CONTROL_DOMINATED
a7al2k_01298a6b5902f416,label_t_to_t24,validation_2025H1,0.0008302323846803897,0.0005696474156345624,0.6861300837522215,ELIGIBLE_DIAGNOSTIC
a7al2k_01759e5da72c472c,label_t1_to_t25,known_may2026_stress,0.0033689651451167557,0.0030115830100715646,0.8939193136019205,WARN_CONTROL_CLOSE
a7al2k_01759e5da72c472c,label_t1_to_t25,recent_oos_2026JanApr,0.0019036394548408084,0.0015113606598299789,0.79393219970657,ELIGIBLE_DIAGNOSTIC
a7al2k_01759e5da72c472c,label_t1_to_t25,test_2025H2,0.003019230528348852,0.0008335878878396977,0.27609282564308457,ELIGIBLE_DIAGNOSTIC
a7al2k_01759e5da72c472c,label_t1_to_t25,train_2024,0.0016166314779520543,0.001122715389298433,0.6944782435640104,ELIGIBLE_DIAGNOSTIC
a7al2k_01759e5da72c472c,label_t1_to_t25,validation_2025H1,0.001219999772579214,0.0011763032957385067,0.964183209027713,WARN_CONTROL_CLOSE
a7al2k_01759e5da72c472c,label_t2_to_t26,known_may2026_stress,0.0033308020192618134,0.0030480711316972662,0.9151162735192507,WARN_CONTROL_CLOSE
a7al2k_01759e5da72c472c,label_t2_to_t26,recent_oos_2026JanApr,0.0018583319153974171,0.0015108706143809594,0.8130251662054941,WARN_CONTROL_CLOSE
a7al2k_01759e5da72c472c,label_t2_to_t26,test_2025H2,0.0029889624655840335,0.0008328914729242441,0.278655714989549,ELIGIBLE_DIAGNOSTIC
a7al2k_01759e5da72c472c,label_t2_to_t26,train_2024,0.0016124540934377835,0.0011104695443134485,0.68868288953635,ELIGIBLE_DIAGNOSTIC
a7al2k_01759e5da72c472c,label_t2_to_t26,validation_2025H1,0.0012131769580268808,0.0011773499236051026,0.9704684183253468,WARN_CONTROL_CLOSE
a7al2k_01759e5da72c472c,label_t_to_t24,known_may2026_stress,0.0033867774896891353,0.002965276429848786,0.8755450982169373,WARN_CONTROL_CLOSE
a7al2k_01759e5da72c472c,label_t_to_t24,recent_oos_2026JanApr,0.0019558814382863708,0.001506314522838757,0.770146131228947,ELIGIBLE_DIAGNOSTIC
a7al2k_01759e5da72c472c,label_t_to_t24,test_2025H2,0.0030394639666952456,0.0008417022641210352,0.2769245739853935,ELIGIBLE_DIAGNOSTIC
a7al2k_01759e5da72c472c,label_t_to_t24,train_2024,0.0016088505496325474,0.001121954537562823,0.6973640515081224,ELIGIBLE_DIAGNOSTIC
a7al2k_01759e5da72c472c,label_t_to_t24,validation_2025H1,0.00123838128853291,0.0011719326449002043,0.9463423387869286,WARN_CONTROL_CLOSE
a7al2k_0cf817ef95787b3d,label_t1_to_t25,known_may2026_stress,0.0063433933383378925,0.0038214374537865227,0.6024279514074438,ELIGIBLE_DIAGNOSTIC
a7al2k_0cf817ef95787b3d,label_t1_to_t25,recent_oos_2026JanApr,0.0036739262655526945,0.0006098048802130596,0.1659817960775874,ELIGIBLE_DIAGNOSTIC
a7al2k_0cf817ef95787b3d,label_t1_to_t25,test_2025H2,0.004451085028116379,0.0037795144558520465,0.8491220527080048,WARN_CONTROL_CLOSE
a7al2k_0cf817ef95787b3d,label_t1_to_t25,train_2024,0.0008392711761587832,0.0013996846913254682,1.6677383080539148,HOLD_CONTROL_DOMINATED
a7al2k_0cf817ef95787b3d,label_t1_to_t25,validation_2025H1,0.0020987422291410805,0.0021803175072735363,1.0388686504706397,HOLD_CONTROL_DOMINATED
a7al2k_0cf817ef95787b3d,label_t2_to_t26,known_may2026_stress,0.006230865891229065,0.003992656451355167,0.6407867736289214,ELIGIBLE_DIAGNOSTIC
a7al2k_0cf817ef95787b3d,label_t2_to_t26,recent_oos_2026JanApr,0.0035546211872128607,0.0008850508087494081,0.24898597125714167,ELIGIBLE_DIAGNOSTIC
a7al2k_0cf817ef95787b3d,label_t2_to_t26,test_2025H2,0.0044363093241239545,0.0037930110027891957,0.8549924555899194,WARN_CONTROL_CLOSE
a7al2k_0cf817ef95787b3d,label_t2_to_t26,train_2024,0.0008510994921093848,0.0012536728875275091,1.4730039192249744,HOLD_CONTROL_DOMINATED
a7al2k_0cf817ef95787b3d,label_t2_to_t26,validation_2025H1,0.002111324977512081,0.0021749619503648784,1.030140775830628,HOLD_CONTROL_DOMINATED
a7al2k_0cf817ef95787b3d,label_t_to_t24,known_may2026_stress,0.0064868497461751,0.0036064638263590765,0.5559653710933552,ELIGIBLE_DIAGNOSTIC
a7al2k_0cf817ef95787b3d,label_t_to_t24,recent_oos_2026JanApr,0.0037906611248732097,0.0005529144870544756,0.14586228334324386,ELIGIBLE_DIAGNOSTIC
a7al2k_0cf817ef95787b3d,label_t_to_t24,test_2025H2,0.004496463641794852,0.0037634463591043553,0.836979159382706,WARN_CONTROL_CLOSE
a7al2k_0cf817ef95787b3d,label_t_to_t24,train_2024,0.0008341661627948369,0.0015513835336294559,1.8598015633139733,HOLD_CONTROL_DOMINATED
a7al2k_0cf817ef95787b3d,label_t_to_t24,validation_2025H1,0.0020818026660040095,0.002167328943447152,1.0410827975387835,HOLD_CONTROL_DOMINATED
a7al2k_134ec76b5d7444f9,label_t1_to_t25,known_may2026_stress,0.0038114128671996807,0.004378692086763954,1.148836990200189,HOLD_CONTROL_DOMINATED
a7al2k_134ec76b5d7444f9,label_t1_to_t25,recent_oos_2026JanApr,0.002102174552926497,0.001439790549234061,0.6849053268339147,ELIGIBLE_DIAGNOSTIC
a7al2k_134ec76b5d7444f9,label_t1_to_t25,test_2025H2,0.004183072416750925,0.0033093928333226717,0.7911392640658951,ELIGIBLE_DIAGNOSTIC
a7al2k_134ec76b5d7444f9,label_t1_to_t25,train_2024,0.001917181534642397,0.0016151366697597276,0.8424536959985855,WARN_CONTROL_CLOSE
a7al2k_134ec76b5d7444f9,label_t1_to_t25,validation_2025H1,0.002148290023124105,0.002281628562184701,1.062067289623536,HOLD_CONTROL_DOMINATED
a7al2k_134ec76b5d7444f9,label_t2_to_t26,known_may2026_stress,0.003757512908848709,0.004448713272816449,1.1839515607092144,HOLD_CONTROL_DOMINATED
a7al2k_134ec76b5d7444f9,label_t2_to_t26,recent_oos_2026JanApr,0.002044340486384433,0.0015788947282168882,0.7723247368687004,ELIGIBLE_DIAGNOSTIC
a7al2k_134ec76b5d7444f9,label_t2_to_t26,test_2025H2,0.004190900469164531,0.0033175257599342384,0.7916021352317149,ELIGIBLE_DIAGNOSTIC
a7al2k_134ec76b5d7444f9,label_t2_to_t26,train_2024,0.0018894408129843897,0.0016063493666335588,0.8501718368707801,WARN_CONTROL_CLOSE
a7al2k_134ec76b5d7444f9,label_t2_to_t26,validation_2025H1,0.0021528079666367833,0.0022810348993523117,1.059562643163129,HOLD_CONTROL_DOMINATED
a7al2k_134ec76b5d7444f9,label_t_to_t24,known_may2026_stress,0.003853356581920885,0.004319679911486268,1.121017434969105,HOLD_CONTROL_DOMINATED
a7al2k_134ec76b5d7444f9,label_t_to_t24,recent_oos_2026JanApr,0.002183417548284136,0.0012693905880162867,0.5813778445693322,ELIGIBLE_DIAGNOSTIC
a7al2k_134ec76b5d7444f9,label_t_to_t24,test_2025H2,0.004184913719132667,0.0033025080616935075,0.789146033428369,ELIGIBLE_DIAGNOSTIC
a7al2k_134ec76b5d7444f9,label_t_to_t24,train_2024,0.001938495984043189,0.0016338863435269872,0.8428628983378821,WARN_CONTROL_CLOSE
a7al2k_134ec76b5d7444f9,label_t_to_t24,validation_2025H1,0.0021405332764039176,0.0022875746337870494,1.0686937965431496,HOLD_CONTROL_DOMINATED
