blueprint_id,label_family,label_horizon_h,control,split,control_oriented_mean_spread,control_ratio_to_original
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,one_bar_lag,validation_2025H1,7.884274136487238e-05,0.6035293186999104
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,one_bar_lag,test_2025H2,-5.130422364493555e-05,0.5737820983024899
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,one_bar_lag,recent_oos_2026JanApr,7.823969112957236e-05,0.27410778157600635
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,wrong_lag_future_24h,validation_2025H1,0.0002377067786599846,1.819609613915955
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,wrong_lag_future_24h,test_2025H2,3.235251846497271e-05,0.3618278303687878
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,wrong_lag_future_24h,recent_oos_2026JanApr,0.00125017720721521,4.379916330179937
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,wrong_lag_stale_168h,validation_2025H1,9.506069701432834e-05,0.7276753282675391
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,wrong_lag_stale_168h,test_2025H2,7.99019183010517e-05,0.8936162967490348
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,wrong_lag_stale_168h,recent_oos_2026JanApr,0.0001025574429434684,0.359303478368622
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,time_shuffle,validation_2025H1,0.0002800608264156286,2.143823474870518
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,time_shuffle,test_2025H2,0.00014200713908634087,1.5881958335985373
a7ff24r_030c4128314e63af_funding_state8h,L0_raw_forward_return,1,time_shuffle,recent_oos_2026JanApr,9.670904147301575e-05,0.3388139757940687
