panel_id,lane_id,proposal_id,reason
bbo_micro,bbo_typed_temporal,epoch-candidate:1ed1bcdfbeb5582a6e0bed24,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:550e9e8c79437c28cd27dae0,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:263694e16c7faf862a6da365,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:5bdfa1d4f141e4d1e01b03df,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:af303ec22c9c04fdedf2f66f,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:bcf33249b48a113641603d6e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:7aac975f626e6d097dedbf39,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:b3a69f46bc6581d69f14f6ea,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:1d94a75d3c324f8d2d42762f,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:3895885082fdc5d0b58c73b0,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:08494319a699af4a71f5ff2d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:0d75addf4a3c267f2714945e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:589c5b17329647803ac85034,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8a1554b2a52005b417f54c88,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:0624e308e10e499fb5b2232c,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:fb7ece6bdfe5cba7411bb44a,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:b4b6c1f6485968ef151a9901,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:5e102c8ac1be00aa983ac66e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:af772970e6f00c581841c5b9,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:7df693b21056a1ec4dd1c62c,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:d5c25c903fcd8b37b442814e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:9995dec1f8f9fffced105ae6,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:5ece63fb66ae9fb2593a35db,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:244d5d1844c055e035f84e7e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8c1af16d482cca3766f65b4b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f92b1451c9dcff0331772661,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:af233c34892183ea04d2df2d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:a1769d2b372095dd92ce5852,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:a99386cd29bb968be1fe6f63,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:29191bcaa0333674d8a5142d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:d6b5bdf9e5079feb920d8b2d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:0c85e924051c468298ca031b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f62885c4b566c185134c3034,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:52c384d6dc81d766a7a332a8,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:4279f935839c1647528dcd38,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:2a40114573bf9288069a7bbb,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:fac64ef6e4b7ac0acc310678,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:b3f43fd7f27d8de5b3257b14,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:df25b4e8c97b4d8571e7a5cd,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:d567a5478f317e987f88dbaf,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8cfa8d31e02d0a44d85055a3,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:1470022651f3301d564258c9,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:409b992f4b96b0208622afe6,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:e35e8fc7aae7aa35ff913bea,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:dba6cd86c50f29a168ade4b1,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:ca2d8a5ad7c2ca1160952969,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:48790558bc495d765bf7651c,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:adad31377f0d121929da2c0c,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f403f8ce917501c75b297344,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:ac51cb6af4a3cbdd01bb3fd5,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:dfe8b3fdcf09cc53d01a0531,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f8b790365b4f3fb47084d7a0,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:0698b4a3b3abf9042c8503d4,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:ca0f2865ab66e797a734b569,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:b864ff4035de0b6e83898f15,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:9956b6d1fb9fb1ae64edbdc6,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:e6b8eb42ca1835215c3edbb2,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:adf92062aa5355dd999b2a86,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:9a27a4ebc3792d65f1a1c28e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:2673ce5d7af7e602275630fb,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:afdbcc9aa33d4d05b0c30b24,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:1608c15bf204c4a37c5dc6a5,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:dd949929fcec78f44909a96e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:e79207322ca23c924241c19a,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:159d8fac23515428b12f2e1b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:9ed14c6d0f90a5ff84bda8e3,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:45adf92175722f7d11567bd4,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f619d75838bf0b1a019c440d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:47b0144ea901b5785a3fd173,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:729882fab1c4966349c1a3e1,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8ea9a5a7ba8167010e00d88c,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:92dbf0ba661e7383063e5818,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:10fa2ef2f4e08faaa92903d9,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:0e2ead5b1726b59fa5ce2fb0,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:6517b9b7040cfff2d681dbec,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:be94a97dee0d73820bf9628f,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f440deefdf508c1693ce856c,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f2801f2e911c20a609a59127,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:9ce299125ebb83d149567ccb,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:587e029c8e9dfa75c0d5f5bf,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:428cbee8596521ab132278e9,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:b3f860368a4751ba5d462fa7,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:bda7057a3a4169f74bdf9145,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:d8bedf0bb0f40c4215835540,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:d4025e07581f09c4b90a84a7,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:25c6ff64973e01d6146dc5c3,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:fd2aff86f428a4896d7157da,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8285677f7f1a7f0a6dd6a3a3,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:fc80e9653316bcae25463d1b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:c32dbd50e6d9c016e0d7501b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:3e9e55b687282b92f4a04025,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:137dfc3626f6fa2d23618581,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:b5c90e22d511aa5eee75bd2e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:a4314ece7fdb8a7611a0c335,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f95d5c5237202a00e08ccf77,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:9fa4c600978bc4352eb32b29,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:53ebebcfbf0591e4d737306b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:1af1d0f66b6c403a4fcc30e1,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:a79a71fa12b784d8d6d7fa40,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:9d8d095f2a797fa23dcf93cb,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:bf19b87db6f9a7866a6e0c94,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:7807a1303bdf5cd283a4df4b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:3b6383bda039ba32ac06dca6,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:efd9d3237047187beed1cbdd,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:4942e6901cac39b882c431a9,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:fc4d1a88ce0ca74ee6169ca7,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:72b4e572dcd1df412f31e5a3,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8e7bf242c5cf3e65ad0cd5f8,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8db39847f7a688b44f831ee7,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:4f691dc4d7d16d45f06c9b4e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:d9b919a3e7a7810267fb64a3,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:601c07eb5a6599af4310b314,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:b212a42ef79750eca1e9c595,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:6696e297957abe2e0b0fc036,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:e3f4370ab18f3adfdd0500e5,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:7a19dd19311a6ca874c378c9,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:b62c78bec0d5527f8132d85e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:5c903e5f28ecdd57fd147f39,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:c9463b41192f35bf7d77c57a,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8642b1df1e25faa1a98de96b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8c4d686337c3f354649e4781,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:4bd1b6b9e73fb2a33654570f,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:6998a749fac157d29d109782,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:83405904771ff4277a9a7c6d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:fdd29f13624e6892eea7efa4,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:feb981ad788dd30d0d2251a0,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:cd949d93b9ff6dc68936c898,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:3d6b74e8c6bb96aabb997298,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:edb324fe39d2f032f5bb45b4,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:fdef32707e1d0eaefbdb97ab,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:c843a2a1fcf12462dc83eaa0,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:abad2f269b15b65edc6fc3f7,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:fbc40d6d381b84f65b6a169b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:22de076976f9bd2aa0df1024,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f716fabc726c302aa3c40ba6,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:a3dca9e0f2de380b9d171bc7,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:979f5b2bdba69fe45e87fb3a,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8844971dd25ced540dfc1522,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:9b72fa0a579a8a2fb67d1d60,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:d14df1354ddff5b82a33ee5d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:1e9fccc10b1fbed0f7cf8913,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:292f1fa27e9b74ab5234fd0d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:7f2a288f5f1dc701478a3d0c,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:267fd34372038e4f356e9be3,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:39911dd5fe575f5d9074b52b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:83c7a843fbeb46ac4e8f0ae4,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f91e10c16a1da87495758449,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:ce1a84937d9ec049317cc420,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:807f51d1e6afe3a42f3a783e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:ad558c55bb22d932b0d84a5d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:2bc5ebc24fd08d693fe125df,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:4fbb4310a02147a6198afdd3,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:c61909fb3f0505c43a71e4c2,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:1de64c125408d79c070d5884,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8514e40288a6461237793c8e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:7b9ceed90076c06cb334ac03,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:a336a43b74b78532a03e35e8,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:9c7879a6c65ab80754858269,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:aa47ef00d4588295b0a525b7,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:6a4d8b44b652fca379ed9d36,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:53c43be679d892eac304b340,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:ffd434235b6895f83abe55b4,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:9e7ce3cd754fe5b235fbaf42,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:ff6283571db253b44c8d3e35,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:ca48d95a2cd1aa3aa3e05621,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:86a55bee7e66327cc3638ac6,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:61c8661d0d9a192baceb7cd8,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:d2339f8e35a5e69d4671723b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:104c47723790a5211a5d883e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:ef50a6fe966de40163535a99,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:94f72b1943a85a78095a82ed,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:951512a84fb75822cff0bf8c,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:c9e8f19469b6a104f80693ec,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:451694ab891ff7a7e4b90a10,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:6ae5fdaa284880e57f93f81c,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:a8dfe1e0cdcae96bc866b990,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:589fb86d192d50b8c2db0af0,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:4ceb689fdf12e1d3091165bf,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f5b25da902ddf7da8b9ef6a2,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:2a0172fe0ec0e7c28478001d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:5463c5f8a2246a98e72b6c3c,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:6b630e8cdc5327c05dcf6014,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:961f33100e4feb166606e3cc,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:80e9b0331f51fde3bdc13be2,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:c7e3ab112fadcdc407c3384d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:ae84a936635bd07e49396d6b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:31907a906bdc87abd16287f2,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:f8b05d280989dc017ab2e90e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:6a838faba2b23eb32cef97f3,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8ffe9a6bc46fe356eae4d9c9,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:0af3580413e59d5168a3132b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:19eecab7d92de97efc8b1429,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:7cc6bef03de954a7035197b9,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:86bb82906fe8c7a88f4e7bcf,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:b51ae7508b9df2f8434783a3,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:7760163374bee71593c84cb2,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:d4f0d21cbe4291fbe3ddb46b,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:a8d58c6ee9970b0a914ed29f,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:cc8d1a6bcae816b15557592d,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:8f072b874417060e2ee7c18e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:191ee706d95fde07e1c1985e,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:c9dc76437121639605bfcde7,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:b0f0f200655aa37115eaeb02,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:19d689f63a494dd678f622e1,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:50680638e2bc117217497e07,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:36610ba2aad3174b30777e36,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:a8bf48fac5ab73eb76f814f9,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:e94270e93345ff2cfd1d2342,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:3c449be8f188732e07c98a71,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:3c80dbf6a248b0eb629373ff,FAMILY_BUDGET_CAP
bbo_micro,bbo_typed_temporal,epoch-candidate:23138bd0e40a28f2edc5044f,FAMILY_BUDGET_CAP
