panel_id,arm,behaviour_cluster,strict_rows,exact_identities,economic_hypotheses,development_survivors
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:a712a2b45799b49d0acd09b6,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:a7c2aa4b5756a540cf7c15c7,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:ada21c54c0cbff1be719a652,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:af606b31d9aba20c2d681826,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:af6129324597b8f68acce382,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:b2fc1fe720823c91ddb86c31,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:b352df604d248cb4ef076c5b,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:b6d35797d8a464634b019bbb,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:b86f8ee585bcad376d4396bd,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:baca6393c6016166aa6da51c,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c163420d28fe16903a237ed3,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c29f6d54b73395a961cce20e,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c4f148dcf86d29a9c8e1859c,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c56cfb49da9f07306bc1f00f,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c64dc720d126678622acb32f,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c8143a623b8d4c2b40125105,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:cbf60f685dda584414986d91,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:cd2a1d3d90d403dafbc64d7a,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:cd927e6fecb58896e1fdb921,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:ce72ea1cc23ab4b4a11b2e83,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d4cfb0ca19defcbef0f8c53b,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d4db97cb2d1aab6157b8f8d7,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d636919b4c125e1a04697c57,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d801feacc3c75011f44720c9,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d821e0d103d9bf9398cf2aa7,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:dac20f50119a7f9fcae62212,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:dad67890cfbd339cbff93c0e,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:db517b100b1e1150c630bca6,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:dc5a74843043817db2c89b36,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:de7dccf3ba0fd86c5e8ee403,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:e000aee135d6ef54361e9f52,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:e2400419bf76190079dd8ab9,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:e32f3d3eac740e0f89442942,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:ebbc1ccc035617ecc32907c2,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:ecfe1ed7b2d21f6cd1b56fbb,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:ef4ab5ef20a036ad81fcf4bf,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:efab97978acd4c11d5f3d890,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:efe40ea96b05b8b423ad28c8,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:f1b829e04a6ff93baa3f70b4,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:f47037f3d3c050e5d041d3b4,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:fc936ae26e716d591a39b2b9,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:0adf5b35ae29435a9ecd1add,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:0bfb105c96e17a4011c13c66,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:1578cb2351215bd8c485e087,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:259dc8a6ae51b3a5939a006c,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:2dd741b898068220d3bcd599,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:3ddcdc84dc685a3bf26c2fdd,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:3fddfc180f284e0b2b67b108,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:5be8aac5ebac41e9beb77320,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:70b742e8a67d8141feeca9e0,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:734f8dae23e74cf390509f60,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:7bd72b7aa7f7de46d7c87015,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:80867b73d663871a9ba118c0,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:85d23a456373c873f5167f85,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:905b0fcb1c8298113ac77348,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:98d307eb668d21f2b99debaf,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:a008a8302ccd905a6d7ab7ab,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:b4d5a04154e76e1467970d0e,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:b5603374df2ba05c53ae5f38,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:c04deef7d8bdf5b4f56d21e1,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:c2e56a1907d70736e581406c,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:c50b95d1f8ae64acd0ef59e7,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:c59f18942937785f607b84dd,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:cb2c9c5464831228a28e4314,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:cc542547e88217e02f8d89ab,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:d79e717a071c491a29062282,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:dde8efca2e447ae24aabf31f,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:e4aa5efebe80214de21fccfc,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:e74bbb5f828834dc25a89557,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:f2e3ada346c8645092525be3,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:f75b357eaf5e7dc00022f339,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:f9c8c655aa8e6ad5dd483277,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:fab3ceb291a4561e9e1e170b,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:009cc99821d3e29ce39350d4,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:00add0d1ba4e538c9135ebfd,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:00f1abb82d63916f5c8e8460,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:019845fcb830a14d8d84a415,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:01bd5099aef1d555cb030f1e,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:02a7e8d04f449c697c1f0700,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:02eca6f0db8c4a09b672d12c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:031d65dfa3abc2665dd327b5,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0384363ac9c27c1eec48cfe5,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:03d4cd0483518eb6d8e15a68,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:03e1d9c3000fa6ff0b1bceb1,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:03f2472ddef8876a3fba9f1c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0454f6a3d028a9e9cbe53070,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:04e12d8c3178bd8cf737ac69,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:055151d7039f3dbc40060910,12,12,5,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:05892f2239cffaa8b473be22,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0598805995ac1ada0496436c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:05c08c946a21c440fe45c98a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:05fe1492fa54a6f36090cb19,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:063a2d879b6f02e3c9f75cef,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:06c22afc286c284f54270ee7,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:06ce5169aa7c2b00dda103e4,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:07d4a71aa991409e5faf2344,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:086c60fbb870a17f6e50df6b,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:089864d09621bfc3e9aada01,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:08a3da643bec33f02ed079d1,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:08d34de223ce14b0d9905482,10,10,9,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:08f6043c9228e4fee4f5a609,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:098e67afbaf76ba8c5d7e290,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:09d8dd9c4ed703fc03209c58,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0a5abc96e263f26c226d3e52,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0a65b73dad3cbdb3f8f7c202,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0a9dab83e85a5afb3182383a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0ab9024359b41e94e9e6c7c7,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0b2f6b2ef46d1bd37466ab1c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0b8abb516dafec1c80fe2e74,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0bdc6f9bcbdf3f6ff5197352,6,6,6,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0c464ff75c3ae4d0978dd41f,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0c6c497b94d8bbc63ea6fe8a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0c87bb3077c9cc05d682e4d7,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0c9a3825199d52bf19b4a6b7,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0ce66253bd2e09ff661a5d66,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0cf1a831576411f5c30ea7e2,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0d62b4b9575ad0cd587286ce,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0d6e37f37160a05e75ccf9b0,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0de99d73fc293d2e7f89202c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0dfc48c17dd8f9548b582a92,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0e326fcc17c5ed6e552c795f,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0e50fc4d86d9e503e5edc421,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0eb32c460abf32cdfceece68,9,9,8,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0ed0460473a2cdebe4731415,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0f30967a317e0be5c9769b71,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0f38182d3315416cabba871e,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0f5282e539574466bc8659ab,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0fa1ac1c79a21f03c86c9ae8,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0fbf6940c7c3e8cee5f48753,2,2,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:103e955770e2095173552f09,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:10bb84cd77584c3d636a2f53,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:111423e51d00f4a6cddf8546,2,2,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:113d8ac8ef1c896916d610e8,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:11447ca25edb6b7606b02635,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:11e7b8dea1e77fbbb199f6e9,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:128ab3e5889f6ae0e4668a28,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:129eb9258e5abf1b6423a2e1,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:12a7788ab0b356a34c76077d,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:12b45c357cebc99519bfcef5,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:12d75c5d93be244ede5d67f3,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:12ec6ae83421205cb24ab041,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:130e66a12a630d925d385445,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:1338ae9a2a34b58a2cd2621f,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:1384b58f1357a0d0f18b181a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:1386dbc9f9c62cc8cde0040d,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:14054d5a1092451e45bfcacf,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:142aed9206fe338010da0553,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:14b45f1b1c58f8768da4d845,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:14c428190a02677895324e4c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:15911acb1fe15e04927f9ee9,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:16cb420f1ec3b55a82b371b9,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:16e3ce994c370232b95ad2c5,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:17db0c5a6dbb59a17e72dc28,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:1847f023ac7292d9ea98b7af,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:1859ecb4383ecc69cd69c883,1,1,1,0
