lane_id,top_decile_proposals,top_mechanism_share,top_primitive_share,top_behaviour_cluster_share,scalar_basin_flag
cem,350,0.3514285714285714,0.32571428571428573,0.022857142857142857,False
evolutionary,340,0.2529411764705882,0.21176470588235294,0.07352941176470588,False
llm_proposal_repair,282,0.16312056737588654,0.13829787234042554,0.0070921985815602835,False
orthogonal_exile,248,0.2903225806451613,0.14919354838709678,0.012096774193548387,False
surrogate,274,0.19708029197080293,0.16058394160583941,0.010948905109489052,False
typed_ast,280,0.16428571428571428,0.13214285714285715,0.007142857142857143,False
typed_random_fresh,280,0.16428571428571428,0.13214285714285715,0.007142857142857143,False
uct_mcts,377,0.6657824933687002,0.6392572944297082,0.015915119363395226,True
