second_pass_family,left_field,left_transform,operator,right_field,right_transform,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,h2_repair_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,SafeDiv,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_SafeDiv_median_quote_volume_168h_delta_2h,L0_raw_forward_return,4,-1.0,3,True,0.9527501409528019,3.18509931918733e-05,False,True,False,A7FFCORE16KE_H2_REPAIR_CANDIDATE_LAG_FRAGILE,671,-0.00023090650696819132,-0.7931515200431208,-0.5558651341668301,-0.7928648555949241,0.45752608047690013,668,-0.00012317370114348674,-0.4601131693035255,-0.2426644793872225,-1.0842575240947108,0.49550898203592814,667,-0.00036207392552955943,-1.8464750993276422,-0.8378924227509746,-1.6237820813858936,0.47226386806596704,711,-0.0007630103491254108,-2.0935438343555686,-1.0433943258288165,-1.3492158436178585,0.45569620253164556,62.513888888888886,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,SafeDiv,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_SafeDiv_median_quote_volume_168h_delta_2h,L1_cross_sectional_relative_return,4,-1.0,3,True,0.9527501409528031,3.185099319187352e-05,False,True,False,A7FFCORE16KE_H2_REPAIR_CANDIDATE_LAG_FRAGILE,671,-0.00023090650696819132,-0.793151520043121,-0.5558651341668297,-0.7928648555949237,0.45752608047690013,668,-0.00012317370114348663,-0.4601131693035252,-0.24266447938722246,-1.0842575240947108,0.49550898203592814,667,-0.00036207392552955954,-1.8464750993276429,-0.8378924227509748,-1.6237820813858936,0.47226386806596704,711,-0.0007630103491254108,-2.0935438343555686,-1.0433943258288163,-1.3492158436178576,0.45569620253164556,62.513888888888886,
