pack_exact_fingerprint,registered_exact_signal_identity,b0a_exact_weight_sha256,activation_identity,behaviour_identity,behaviour_cluster,economic_hypothesis,finite_share,missing_share,activation_share,positive_weight_share,negative_weight_share,top_selection_share,bottom_selection_share
25fc6c78ee80f71e044454d707a521b0cf89f2af16d7b2b1eccfc9995275f5a6,exact-signal:2fb019417f68a65ced3f3ad8,d1374f8b04b49fc8319b011e93834246077c04eb3a44ed51c993e1a3b2656f97,activation:5015abe5a9b4730893013397,behaviour:d9d68d1bf2ba27adbd511131,behaviour-cluster:c30716d0a0a6cfad3d2c9dc4,hypothesis:oi-expansion-versus-top-account-crowding,0.986151912782,0.0138480872177,0.986076429691,0.493038724866,0.493039234887,0.205288508617,0.19500903757
5b7a6047a5077efb5fa1eadcaa1eba83b69ab3fc78e526402b0f914a8da43dfb,exact-signal:4bbd2ea7d2aef4e3127349a9,5139daff8c1a63a72186878a83ee46982c68501ff4c61a24b8616f8da7db2d6a,activation:74c13ee135d45be308a32782,behaviour:e0a103e4d55e48d3d8a5f060,behaviour-cluster:c30716d0a0a6cfad3d2c9dc4,hypothesis:oi-expansion-versus-top-account-crowding,0.986543608826,0.0134563911738,0.986468125734,0.493234572888,0.493235082909,0.20537011196,0.195086560746
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,exact-signal:6345ffccc5692a68c80d75a3,17218827ac376b9a1a39709036fdc10013e72cc583a18a85277d7e1ebd6bdd9d,activation:bfa90a9444ff42d8cfc38b59,behaviour:9a82c1c7692f698c4dda8a1f,behaviour-cluster:6345ffccc5692a68c80d75a3,hypothesis:oi-change-amplified-by-account-position-divergence,0.991537733386,0.00846226661444,0.991462250294,0.49573316523,0.49573265521,0.206410554576,0.196074981231
92e52bf59f8b844fad64fdedc0ff9fbc6fad3ebb09494d729f154a564a72fb77,exact-signal:eb029e5fb5797eee5e77689d,36f571079184c020fde189307f440416566a36bb489acf9b9d8b36fc2a87a84e,activation:cb24527896cba7212c47e42c,behaviour:fdf30f7bb399dcf9dc65262e,behaviour-cluster:eb029e5fb5797eee5e77689d,hypothesis:oi-change-normalized-by-account-divergence,0.986543608826,0.0134563911738,0.986468125734,0.49323559293,0.493234062867,0.20537011196,0.195086560746
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,exact-signal:1536eae67cef51de2f48c8bc,0d171f8880b1246dcc97a2c634eba26d6570cbb7f7870347fcad3681b3e051a1,activation:74c13ee135d45be308a32782,behaviour:6f16b8d63b736bdaa3e0a554,behaviour-cluster:c30716d0a0a6cfad3d2c9dc4,hypothesis:standalone-slow-oi-inventory-change,0.986543608826,0.0134563911738,0.986468125734,0.493234572888,0.493235082909,0.20537011196,0.195086560746
b418202d6258a693e911d827b8a8c567c6c338cc21b6e81620604fcd2d2d8eb2,exact-signal:bacaebb963fbaf78a0a01738,def293c89e67891305ffd11fb4e0feb95d407a370c2ca8fc258a978e5d42dffd,activation:65e30055b2fc1dfbbe5c3394,behaviour:96ba51b4ece36d74707053ba,behaviour-cluster:bacaebb963fbaf78a0a01738,hypothesis:basis-versus-account-crowding-dislocation,0.997511098055,0.00248890194542,0.994620299647,0.497304539594,0.497390733124,0.206511538713,0.196262668919
