family_id,seed,portfolio_mapping_id,mapping_contract_sha256,coordinates,raw_signal_movement_l1_native_units,entry_portfolio_establishment_l1,rebalance_turnover_l1,exit_turnover_l1,mapped_full_l1_turnover,direct_clipped_signal_counterfactual_turnover,mapping_excess_vs_direct_counterfactual_l1,fixed_cost_bps,fixed_cost,component_identity_residual,counterfactual_identity_residual,cost_identity_residual,identity_checks,all_identities_hold,repo_ref,verified_branch,source_commit_sha,accepted_closure_tag,accepted_closure_sha,evidence_scope,market_data_read,sealed_data_read,economic_increment_claimed
CROSS_SECTIONAL_RELATIVE_ALPHA,20260715,CROSS_SECTIONAL_ZERO_NET,E835E2EE46F3349928CDC6983C9F720BC651E7722234F4EA12D11886AF4C683F,96,0.2775760085947043,1.0,0.0,0.0,1.0,1.0365253361982345,-0.03652533619823434,5.0,0.0005,0.0,1.6653345369377348e-16,0.0,"{""components_sum_to_full_l1"":true,""excess_matches_declared_direct_counterfactual"":true,""fixed_cost_matches_full_l1_rate"":true}",True,repair/crypto-instrument-capability-20260715@46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,repair/crypto-instrument-capability-20260715,46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,crypto-frontier-provenance-closure-20260714,4726795f61052470d56e2d1475e4f6da9d262943,DETERMINISTIC_SYNTHETIC_CAPABILITY_ONLY,False,False,False
MARKET_DIRECTIONAL_ALPHA,20260715,TIME_SERIES_DIRECTIONAL_STATEFUL,B95F9BB3AF80EE6601ED2B04DDFE9E2C5FDCD93D6E027966F76DF7F5160A3F2B,96,2.106240108393901,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0000000000000002,-3.3306690738754696e-16,5.0,0.0004999999999999999,0.0,0.0,0.0,"{""components_sum_to_full_l1"":true,""excess_matches_declared_direct_counterfactual"":true,""fixed_cost_matches_full_l1_rate"":true}",True,repair/crypto-instrument-capability-20260715@46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,repair/crypto-instrument-capability-20260715,46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,crypto-frontier-provenance-closure-20260714,4726795f61052470d56e2d1475e4f6da9d262943,DETERMINISTIC_SYNTHETIC_CAPABILITY_ONLY,False,False,False
PERSISTENT_LOW_TURNOVER_ALPHA,20260715,TIME_SERIES_DIRECTIONAL_STATEFUL,B95F9BB3AF80EE6601ED2B04DDFE9E2C5FDCD93D6E027966F76DF7F5160A3F2B,96,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0000000000000002,-3.3306690738754696e-16,5.0,0.0004999999999999999,0.0,0.0,0.0,"{""components_sum_to_full_l1"":true,""excess_matches_declared_direct_counterfactual"":true,""fixed_cost_matches_full_l1_rate"":true}",True,repair/crypto-instrument-capability-20260715@46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,repair/crypto-instrument-capability-20260715,46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,crypto-frontier-provenance-closure-20260714,4726795f61052470d56e2d1475e4f6da9d262943,DETERMINISTIC_SYNTHETIC_CAPABILITY_ONLY,False,False,False
SPARSE_EVENT_ALPHA,20260715,SPARSE_EVENT_OR_CARRY,E50D8D207849BB5E98D3DC5F70F0DD1CD250A109D6F92DC5120C5639F19A315F,96,8.0,1.0,0.0,1.0,2.0,1.6,0.3999999999999999,5.0,0.001,0.0,0.0,0.0,"{""components_sum_to_full_l1"":true,""excess_matches_declared_direct_counterfactual"":true,""fixed_cost_matches_full_l1_rate"":true}",True,repair/crypto-instrument-capability-20260715@46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,repair/crypto-instrument-capability-20260715,46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,crypto-frontier-provenance-closure-20260714,4726795f61052470d56e2d1475e4f6da9d262943,DETERMINISTIC_SYNTHETIC_CAPABILITY_ONLY,False,False,False
STATEFUL_HOLD_ALPHA,20260715,TIME_SERIES_DIRECTIONAL_STATEFUL,B95F9BB3AF80EE6601ED2B04DDFE9E2C5FDCD93D6E027966F76DF7F5160A3F2B,96,45.6,3.9999999999999996,0.0,3.9999999999999996,7.999999999999999,8.000000000000002,-2.6645352591003757e-15,5.0,0.003999999999999999,0.0,0.0,0.0,"{""components_sum_to_full_l1"":true,""excess_matches_declared_direct_counterfactual"":true,""fixed_cost_matches_full_l1_rate"":true}",True,repair/crypto-instrument-capability-20260715@46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,repair/crypto-instrument-capability-20260715,46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,crypto-frontier-provenance-closure-20260714,4726795f61052470d56e2d1475e4f6da9d262943,DETERMINISTIC_SYNTHETIC_CAPABILITY_ONLY,False,False,False
FUNDING_CARRY_ALPHA,20260715,SPARSE_EVENT_OR_CARRY,E50D8D207849BB5E98D3DC5F70F0DD1CD250A109D6F92DC5120C5639F19A315F,96,8.0,1.0,0.0,1.0,2.0,1.6,0.3999999999999999,5.0,0.001,0.0,0.0,0.0,"{""components_sum_to_full_l1"":true,""excess_matches_declared_direct_counterfactual"":true,""fixed_cost_matches_full_l1_rate"":true}",True,repair/crypto-instrument-capability-20260715@46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,repair/crypto-instrument-capability-20260715,46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,crypto-frontier-provenance-closure-20260714,4726795f61052470d56e2d1475e4f6da9d262943,DETERMINISTIC_SYNTHETIC_CAPABILITY_ONLY,False,False,False
REGIME_CONDITIONED_ALPHA,20260715,TIME_SERIES_DIRECTIONAL_STATEFUL,B95F9BB3AF80EE6601ED2B04DDFE9E2C5FDCD93D6E027966F76DF7F5160A3F2B,96,34.2,3.9999999999999996,0.0,2.9999999999999996,6.999999999999999,7.000000000000002,-2.3314683517128287e-15,5.0,0.003499999999999999,0.0,3.3306690738754696e-16,0.0,"{""components_sum_to_full_l1"":true,""excess_matches_declared_direct_counterfactual"":true,""fixed_cost_matches_full_l1_rate"":true}",True,repair/crypto-instrument-capability-20260715@46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,repair/crypto-instrument-capability-20260715,46280c5ad2acf6783d0ede0eb27fd93e3713d6f0,crypto-frontier-provenance-closure-20260714,4726795f61052470d56e2d1475e4f6da9d262943,DETERMINISTIC_SYNTHETIC_CAPABILITY_ONLY,False,False,False
