control,median_ratio,max_ratio,rows
one_bar_lag,0.8947097778263671,9159.000000045438,50160
same_family_placebo,0.324207530588235,60213.0000002986,50160
sign_flip,0.9932002221717955,16784.00000008324,50160
symbol_shuffle,0.47396195714059725,132687.00000065807,50160
time_shuffle,0.4689540136285434,15980.890140924332,50160
wrong_lag_future_24h,1.7452145599182707,76657.00000038018,50160
wrong_lag_stale_168h,0.5625199060161665,110323.00000054717,50160
