blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share
a7ff24r_2f417cea53e275b6,"Mul(Delta(mark_index_basis_bps,1),Sign(realized_vol_24h))",basis_premium_like|volatility_like,gated_sign,L5_vol_adjusted_return,8,-1.0,3,True,0.7185687032657634,0.10332346415194016,True,0.5918073083971804,2.256916344286432,True,0.18525644779196293,0.18465644779196294,0.18365644779196294,94.93333333333334,A7INPUT3_NUMERIC_CLUE,711,-0.034334937402804716,-1.2964843762769531,-0.288674972706573,-1.703932455476024,0.4936708860759494,712,-0.08697939358910474,-2.9002613241480737,-1.0832049346261645,-3.06810189724523,0.44241573033707865,712,-0.08862794548337914,-2.3250919182850365,-0.5918073083971804,-2.724180557453245,0.4339887640449438,712,-0.18565644779196294,-2.961401835499631,-1.2063835421628992,-2.256916344286432,0.4648876404494382,1.0,190.93787908869717,skel_136259b72205469f,0.8270611893134157,0.998408012041218
a7ff24r_7affd59d06f0cdfa,"Mul(Delta(mark_index_basis_bps,1),Sign(realized_vol_168h))",basis_premium_like|volatility_like,gated_sign,L5_vol_adjusted_return,8,-1.0,3,True,0.7185687032657634,0.10332346415194016,True,0.5918073083971804,2.256916344286432,True,0.18525644779196293,0.18465644779196294,0.18365644779196294,94.93333333333334,A7INPUT3_NUMERIC_CLUE,711,-0.034334937402804716,-1.2964843762769531,-0.288674972706573,-1.703932455476024,0.4936708860759494,712,-0.08697939358910474,-2.9002613241480737,-1.0832049346261645,-3.06810189724523,0.44241573033707865,712,-0.08862794548337914,-2.3250919182850365,-0.5918073083971804,-2.724180557453245,0.4339887640449438,712,-0.18565644779196294,-2.961401835499631,-1.2063835421628992,-2.256916344286432,0.4648876404494382,1.0,190.93787908869717,skel_136259b72205469f,0.8270611893134157,0.998408012041218
a7ff24r_8bf0eefef7542ccd,"Delta(mark_index_basis_bps,1)",basis_premium_like,single,L5_vol_adjusted_return,8,-1.0,3,True,0.7185687032657634,0.10332346415194016,True,0.5918073083971804,2.256916344286432,True,0.18525644779196293,0.18465644779196294,0.18365644779196294,94.93333333333334,A7INPUT3_NUMERIC_CLUE,711,-0.034334937402804716,-1.2964843762769531,-0.288674972706573,-1.703932455476024,0.4936708860759494,712,-0.08697939358910474,-2.9002613241480737,-1.0832049346261645,-3.06810189724523,0.44241573033707865,712,-0.08862794548337914,-2.3250919182850365,-0.5918073083971804,-2.724180557453245,0.4339887640449438,712,-0.18565644779196294,-2.961401835499631,-1.2063835421628992,-2.256916344286432,0.4648876404494382,1.0,190.93787908869717,skel_1d39996e97d5ace0,0.9994254524561907,0.9985478346268085
a7ff24r_892545e2049b6eba,"SafeDiv(mark_index_basis_bps,Abs(Delta(trade_return_1h,12)))",basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,4,-1.0,3,True,0.9063566456481873,0.100025766228635,True,1.258754708961741,1.8526874557227935,True,0.18147454019390458,0.1808745401939046,0.1798745401939046,94.56805555555556,A7INPUT3_NUMERIC_CLUE,704,-0.007253021878267498,-0.3525336775155143,-0.20230876114015894,-0.5039438211829451,0.4815340909090909,716,-0.05762473738971302,-2.552633375648479,-1.258754708961741,-2.639072380368743,0.4245810055865922,716,-0.08302465291183023,-2.8249949046776526,-1.4423359047267457,-1.8526874557227935,0.43575418994413406,716,-0.1818745401939046,-4.977934304382741,-2.3907868180181304,-3.3887781366774936,0.4231843575418994,1.0,186.9681835482564,skel_a2f58ee62d9e7ad2,0.9904182227329311,0.9876636835521824
a7ff24r_57e00327a34e91e3,"Delta(mark_index_basis_bps,24)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.8310629993440081,0.04946574964928336,True,7.332632447466704,7.332632447466704,True,0.16203951206990624,0.16143951206990625,0.16043951206990625,95.86666666666666,A7INPUT3_NUMERIC_CLUE,695,-0.026784630170554605,-2.5142931198422196,-2.5142931198422196,-2.5142931198422196,0.4287769784172662,719,-0.07639712896042347,-7.950471701452413,-7.950471701452413,-7.950471701452413,0.3588317107093185,719,-0.12753989941910648,-9.024633538457893,-9.024633538457893,-9.024633538457893,0.3282336578581363,719,-0.16243951206990626,-7.332632447466704,-7.332632447466704,-7.332632447466704,0.3810848400556328,1.0,167.60844907056224,skel_1d39996e97d5ace0,0.9928181557023844,0.9977424527391975
a7ff24r_5ee045650ebd8b30,"SafeDiv(mark_index_basis_bps,Abs(Mean(trade_return_1h,2)))",basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,4,-1.0,3,True,0.9450058784809829,0.06700974716392682,True,0.8132114975964713,2.0174707973279213,True,0.15664026197070677,0.15604026197070678,0.15504026197070678,94.5513888888889,A7INPUT3_NUMERIC_CLUE,715,-0.018825785571977813,-0.9069575494804112,-0.26286344883956514,-1.6585603733876162,0.47412587412587415,716,-0.050170374345864875,-2.196624454792986,-1.3968019467930524,-2.244022193317847,0.4175977653631285,716,-0.04589607612456946,-1.8393727860352633,-0.8132114975964713,-2.0174707973279213,0.473463687150838,716,-0.15704026197070678,-4.75944986726485,-2.40579066181828,-3.1164725502352484,0.43156424581005587,1.0,162.0952560922258,skel_a2f58ee62d9e7ad2,0.9936141434453701,0.9877214328307865
a7ff24r_072721eac2a0cfd3,"Sub(Delta(mark_index_basis_bps,8),trade_return_1h)",basis_premium_like|price_like,sub,L5_vol_adjusted_return,4,-1.0,3,True,0.6000211299324083,0.03930261115694634,True,0.7009061222000368,2.049420679433773,True,0.1552741868433981,0.15467418684339812,0.15367418684339812,95.46666666666667,A7INPUT3_NUMERIC_CLUE,708,-0.00013546354868658187,-0.006615924395179107,-0.036009349596534665,-0.9558069182016617,0.481638418079096,716,-0.03652869644956564,-1.770410750105945,-0.7009061222000368,-2.049420679433773,0.4692737430167598,716,-0.07745114712625703,-2.462405942292688,-0.992273157108652,-2.6829146204312933,0.41620111731843573,716,-0.15567418684339812,-3.8561591018964316,-1.8760156596706477,-2.9599197616989508,0.44972067039106145,1.0,161.07416571346573,skel_0994b3a36a4d53ba,0.9971272622809537,0.9995468404878517
a7ff24r_542b570f4bf41412,"Mul(Delta(mark_index_basis_bps,1),realized_vol_168h)",basis_premium_like|volatility_like,mul,L5_vol_adjusted_return,8,-1.0,3,True,0.6183273657608449,0.09014765019783698,True,0.8168766126848785,2.1045025012532617,True,0.1541931335259466,0.1535931335259466,0.1525931335259466,94.93333333333334,A7INPUT3_NUMERIC_CLUE,711,-0.03822133951361548,-1.4044364034102412,-0.4499939929148893,-1.1324040231404449,0.4936708860759494,712,-0.08572101183164964,-2.701943421670997,-1.0016373529013445,-2.331042092393919,0.46348314606741575,712,-0.12125184809374964,-3.017217028380521,-0.8168766126848785,-2.7317733443131758,0.4297752808988764,712,-0.1545931335259466,-2.5578994824883754,-1.1359186438235829,-2.1045025012532617,0.44803370786516855,1.0,159.97480616018575,skel_0994b3a36a4d53ba,0.8270611893134157,0.998408012041218
a7ff24r_7a6f873cfe7bc14d,"Mul(Delta(mark_index_basis_bps,4),realized_vol_24h)",basis_premium_like|volatility_like,mul,L5_vol_adjusted_return,8,-1.0,3,True,0.8576027079505718,0.10135100792251601,True,0.6992887213085112,2.1446936199260596,True,0.15228121956379306,0.15168121956379307,0.15068121956379307,94.93333333333334,A7INPUT3_NUMERIC_CLUE,708,-0.010931883784603103,-0.38786027657410577,0.2266718562196121,-1.3266396414601311,0.4887005649717514,712,-0.05427739994104755,-1.7605656760506214,-0.6992887213085112,-2.1446936199260596,0.45224719101123595,712,-0.1172709587624718,-2.826313158444347,-0.8213197401714076,-3.1333221086673153,0.44803370786516855,712,-0.15268121956379307,-2.2695308354667008,-0.9442422395790309,-3.133729141542264,0.46348314606741575,1.0,157.8236168558425,skel_0994b3a36a4d53ba,0.8261993679977018,0.998199901483542
a7ff24r_010c17f20813e83d,"Sub(mark_index_basis_bps,Mean(premium_close_bps,8))",basis_premium_like|basis_premium_like,sub,L5_vol_adjusted_return,1,-1.0,3,True,0.1819998840847428,0.0378029187973604,True,6.636346824166728,6.636346824166728,True,0.14148191668709334,0.14088191668709335,0.13988191668709335,95.86666666666666,A7INPUT3_NUMERIC_CLUE,712,-0.020966264823448072,-1.8750660233943,-1.8750660233943,-1.8750660233943,0.4648876404494382,719,-0.09862545969806662,-9.783022836371178,-9.783022836371178,-9.783022836371178,0.3226703755215577,719,-0.14022295942282925,-9.987071457317976,-9.987071457317976,-9.987071457317976,0.29902642559109877,719,-0.14188191668709335,-6.636346824166728,-6.636346824166728,-6.636346824166728,0.37830319888734354,1.0,147.6999168030086,skel_f8484b844efd270f,0.997701809824763,0.9982783856416163
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",basis_premium_like|basis_premium_like,safe_div_abs,L5_vol_adjusted_return,4,-1.0,3,True,0.7876595208821017,0.04484364816812332,True,0.5132949817019827,2.2798809427841484,True,0.1368933136578774,0.13629331365787742,0.13529331365787742,95.46666666666667,A7INPUT3_NUMERIC_CLUE,705,-0.011115122544243827,-0.6323727099541567,-0.3420365438966887,-1.5037699113477712,0.4851063829787234,716,-0.03048047323484023,-1.4433504661553582,-0.5132949817019827,-2.372005742990132,0.44692737430167595,716,-0.08116049423483256,-2.666467132631713,-1.5890108381487393,-2.2798809427841484,0.4329608938547486,716,-0.13729331365787742,-4.06936977812584,-2.220906274981939,-2.385118799613069,0.43854748603351956,1.0,142.5056541369953,skel_c80f62c274b367a9,0.9965527147371445,0.9873852935524167
a7ff24r_6a8e4e33dbe4b09c,"Delta(mark_index_basis_bps,168)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.5184903373474417,0.06786924713746137,True,5.508573178384974,5.508573178384974,True,0.11737404364997656,0.11677404364997655,0.11577404364997655,95.86666666666666,A7INPUT3_NUMERIC_CLUE,551,-0.013875095306686498,-1.2466657489110227,-1.2466657489110227,-1.2466657489110227,0.4537205081669691,719,-0.07441222105463544,-7.366785258196836,-7.366785258196836,-7.366785258196836,0.3560500695410292,719,-0.12393224522824137,-9.358957823197008,-9.358957823197008,-9.358957823197008,0.33657858136300417,719,-0.11777404364997655,-5.508573178384974,-5.508573178384974,-5.508573178384974,0.4102920723226704,1.0,123.2555533126291,skel_1d39996e97d5ace0,0.9514507325481184,0.9978927636876006
a7ff24r_8d906801b8dec4c0,"Mul(mark_index_basis_bps,Mean(premium_close_bps,2))",basis_premium_like|basis_premium_like,mul,L5_vol_adjusted_return,1,1.0,3,True,0.6009929984629782,0.029629635147070576,True,4.122855921207231,4.122855921207231,True,0.11352798947941395,0.11292798947941395,0.11192798947941394,95.86666666666666,A7INPUT3_NUMERIC_CLUE,717,0.0001081276458361896,0.01015348923953512,0.01015348923953512,0.01015348923953512,0.5244072524407253,718,0.05020230521423007,4.122855921207231,4.122855921207231,4.122855921207231,0.5947075208913649,716,0.09347164335830174,5.488337847654179,5.488337847654179,5.488337847654179,0.6089385474860335,707,0.11392798947941395,4.513615829748465,4.513615829748465,4.513615829748465,0.5671852899575672,1.0,119.32699648095098,skel_f8484b844efd270f,0.9994254524561907,0.8118981747628629
a7ff24r_41bb8c4f64c57222,"Mul(realized_vol_168h,realized_vol_24h)",volatility_like|volatility_like,mul,L7_ranked_future_return,24,-1.0,3,True,0.8264185689188658,0.10047435411345254,True,1.3889696635243027,1.6861538390640283,True,0.10162712590464028,0.10102712590464027,0.10002712590464027,92.8,A7INPUT3_RANK_LABEL_DIAGNOSTIC_CLUE,696,-0.09172312353661133,-9.510549304808409,-2.083906027193595,-2.7160324249511283,0.3175287356321839,696,-0.07359639407726691,-6.558286468349699,-1.3889696635243027,-1.6861538390640283,0.41379310344827586,696,-0.07632370157513835,-10.755188522809382,-2.2436575868912336,-3.111457661782464,0.34770114942528735,696,-0.10202712590464028,-11.842270972757419,-2.475328302766477,-3.14544530609544,0.3290229885057471,0.0,106.2007073357214,skel_337820bc5afcf6cc,0.8273484630853203,1.0
a7ff24r_430b607aca8d7292,"Mean(Mul(realized_vol_168h,realized_vol_24h),4)",volatility_like|volatility_like,smooth_mul,L7_ranked_future_return,24,-1.0,3,True,0.829779636636437,0.10065594734461474,True,1.3243581616121993,1.7873646102511866,True,0.10128921615581098,0.10068921615581097,0.09968921615581097,92.8,A7INPUT3_RANK_LABEL_DIAGNOSTIC_CLUE,693,-0.08829239818823154,-9.231103969817438,-1.9840724386747053,-2.7281919090071116,0.3116883116883117,696,-0.07381473831949767,-6.585940390686017,-1.3243581616121993,-1.7873646102511866,0.4281609195402299,696,-0.07455799010217114,-10.37691172423615,-2.120321549658077,-3.2112397556374352,0.34626436781609193,696,-0.10168921615581097,-11.886628359050567,-2.371676399952486,-2.9760626905215055,0.3290229885057471,0.0,105.85943651917454,skel_356a5f3fab58eb27,0.8264866417696064,1.0
a7ff24r_48f9f812cd8214e5,"Mul(mark_index_basis_bps,Sign(Mean(premium_close_bps,8)))",basis_premium_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,1,1.0,3,True,0.8368020176254247,0.024887220416846444,True,4.496317360055887,4.496317360055887,True,0.09545652338559034,0.09485652338559034,0.09385652338559033,95.86666666666666,A7INPUT3_NUMERIC_CLUE,712,0.013278407287529078,1.3389682247934664,1.3389682247934664,1.3389682247934664,0.5337078651685393,719,0.07175337061024872,6.942543111272269,6.942543111272269,6.942543111272269,0.6258692628650904,719,0.11542504668652168,8.165801296541675,8.165801296541675,8.165801296541675,0.6467315716272601,719,0.09585652338559034,4.496317360055887,4.496317360055887,4.496317360055887,0.5702364394993046,1.0,101.0197213679649,skel_a2f58ee62d9e7ad2,0.997701809824763,0.956365774066609
a7ff24r_62921caa01dbd001,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(realized_vol_168h,12))))",basis_premium_like|volatility_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.31699473053296345,0.024922420651180183,True,4.596211239092877,4.596211239092877,True,0.09389779237690304,0.09329779237690304,0.09229779237690304,95.86666666666666,A7INPUT3_NUMERIC_CLUE,708,-0.008090654178117393,-0.7752443498803305,-0.7752443498803305,-0.7752443498803305,0.4788135593220339,719,-0.06885247056235097,-7.056194099369234,-7.056194099369234,-7.056194099369234,0.35465924895688455,719,-0.09235193682102935,-7.158756015412837,-7.158756015412837,-7.158756015412837,0.35465924895688455,719,-0.09429779237690304,-4.596211239092877,-4.596211239092877,-4.596211239092877,0.39221140472878996,1.0,99.98079764637008,skel_c80f62c274b367a9,0.8241884515943695,0.9870781050307889
a7ff24r_129519e7eda158fa,"SafeDiv(mark_index_basis_bps,Abs(Delta(trade_return_1h,4)))",basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.3028987022647423,0.0321343274052315,True,5.466376710741898,5.466376710741898,True,0.0877572146528721,0.0871572146528721,0.0861572146528721,94.80277777777778,A7INPUT3_NUMERIC_CLUE,715,-0.009828580999294952,-0.937208029436429,-0.937208029436429,-0.937208029436429,0.47412587412587415,719,-0.07800962028300377,-8.280222232161071,-8.280222232161071,-8.280222232161071,0.35465924895688455,719,-0.09940090167723352,-8.076908531529885,-8.076908531529885,-8.076908531529885,0.36439499304589706,719,-0.0881572146528721,-5.466376710741898,-5.466376710741898,-5.466376710741898,0.36995827538247567,1.0,93.85431595060736,skel_a2f58ee62d9e7ad2,0.9918216748060902,0.9877746701544459
a7ff24r_6ce726b8ca680a9f,"Mul(Delta(premium_close_bps,12),realized_vol_24h)",basis_premium_like|volatility_like,mul,L5_vol_adjusted_return,1,-1.0,3,True,0.6656041428044455,0.04338961432082011,True,2.533383541689568,2.533383541689568,True,0.08628615629207487,0.08568615629207486,0.08468615629207486,95.86666666666666,A7INPUT3_NUMERIC_CLUE,707,-0.0036706410661199785,-0.30882744566761666,-0.30882744566761666,-0.30882744566761666,0.4667609618104668,719,-0.02670973848248567,-2.533383541689568,-2.533383541689568,-2.533383541689568,0.46870653685674546,719,-0.036206264153536706,-2.5785375049612527,-2.5785375049612527,-2.5785375049612527,0.45897079276773295,719,-0.08668615629207486,-4.009098502545333,-4.009098502545333,-4.009098502545333,0.43671766342141866,1.0,92.02055214927043,skel_0994b3a36a4d53ba,0.8239011778224649,0.8344193107856811
a7ff24r_690dd15a681be526,"Mean(Mul(Delta(mark_index_basis_bps,12),realized_vol_24h),4)",basis_premium_like|volatility_like,smooth_mul,L5_vol_adjusted_return,1,-1.0,3,True,0.5443586815144501,0.054612412919599,True,2.3634007587807258,2.3634007587807258,True,0.0860457556603502,0.0854457556603502,0.0844457556603502,95.86666666666666,A7INPUT3_NUMERIC_CLUE,704,-0.001176933548668702,-0.10782027267392522,-0.10782027267392522,-0.10782027267392522,0.4914772727272727,719,-0.023582183621869535,-2.398776187539165,-2.398776187539165,-2.398776187539165,0.46453407510431155,719,-0.034211786353980284,-2.3634007587807258,-2.3634007587807258,-2.3634007587807258,0.4325452016689847,719,-0.0864457556603502,-3.7839541684838025,-3.7839541684838025,-3.7839541684838025,0.4534075104311544,1.0,91.90139697883575,skel_8184698cb7b24c02,0.823039356506751,0.9999818208260617
