blueprint_id,expression,semantic_pair,motif,skeleton_key,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error
a7ff24r_00a8c33aad9cc09d,"Sub(premium_close_bps,realized_vol_24h)",basis_premium_like|volatility_like,sub,skel_337820bc5afcf6cc,True,0.8273484630853203,1.0,True,-2157.6907779368253,132.13342412446013,13.544618482673757,
a7ff24r_00b6c4e3946f3164,"Mean(Mul(Mean(realized_vol_168h,1),trade_return_1h),4)",price_like|volatility_like,smooth_mul,skel_8184698cb7b24c02,True,0.0,0.0,False,,,,
a7ff24r_00bc006a9e8abc9e,"Mul(Mean(premium_close_bps,1),trade_return_1h)",basis_premium_like|price_like,mul,skel_0994b3a36a4d53ba,True,0.0,0.0,False,,,,
a7ff24r_00d7ae95c641e2dc,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(trade_return_1h,1))),4)",basis_premium_like|price_like,smooth_mul,skel_23144da521f368b4,True,0.0,0.0,False,,,,
a7ff24r_00e74af492cd3342,"Mul(premium_close_bps,Mean(realized_vol_24h,2))",basis_premium_like|volatility_like,mul,skel_f8484b844efd270f,True,0.8270611893134157,0.6728066747713326,True,-78.78112847060648,6.148533745043774,0.5627723780168782,
a7ff24r_010adba7b5e547b9,"Mean(Mul(Delta(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_bb02868db9f6b779,True,0.9968399885090491,0.9999519692603266,True,-5719.911603498499,6266.985697363599,42.35623081506143,
a7ff24r_010c17f20813e83d,"Sub(mark_index_basis_bps,Mean(premium_close_bps,8))",basis_premium_like|basis_premium_like,sub,skel_f8484b844efd270f,True,0.997701809824763,0.9982783856416163,True,-1963.7720025454282,570.6003905294565,12.04301487432971,
a7ff24r_012f310115eadbbc,"Mul(Delta(mark_index_basis_bps,4),trade_return_1h)",basis_premium_like|price_like,mul,skel_0994b3a36a4d53ba,True,0.9982763573685722,0.9631145083932854,True,-299.7149105953699,276.4235469121208,1.2138741444293921,
a7ff24r_013bedfbbe1e0440,"Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(trade_return_1h))",basis_premium_like|price_like,spread_rank,skel_51c2bb588b20fa9e,True,0.9971272622809537,0.9883498991645059,True,-0.9895833333333334,0.9895833333333334,0.4045327374263381,
a7ff24r_0140b036cf90c55c,"Mean(Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_44a246af570899bb,True,0.9968399885090491,0.9997508405379443,True,-266.18562713110805,9110.732817736402,77.40893265335204,
a7ff24r_017f184a030e064c,"Mean(Mul(mark_index_basis_bps,Delta(realized_vol_24h,4)),4)",basis_premium_like|volatility_like,smooth_mul,skel_644ba0ee0d0e38ee,True,0.8253375466819879,0.9997099431488572,True,-36.13537801350911,9.968038528515674,0.21984437176674193,
a7ff24r_0194a53d45e3f5b8,"Mul(Mean(mark_index_basis_bps,4),realized_vol_168h)",basis_premium_like|volatility_like,mul,skel_0994b3a36a4d53ba,True,0.8264866417696064,0.9997103464256749,True,-22.935598242840125,1.588478083289531,0.2900655627709539,
a7ff24r_0196749c7a2c667c,"Mean(Mul(Delta(mark_index_basis_bps,1),ZScore(Mean(trade_return_1h,2))),4)",basis_premium_like|price_like,smooth_mul,skel_bb02868db9f6b779,True,0.9971272622809537,0.9998919619706137,True,-4620.427756463462,4360.792853977903,23.948598642595893,
a7ff24r_019b84afd725ae41,"Sub(CSRank(Delta(premium_close_bps,4)),CSRank(trade_return_1h))",basis_premium_like|price_like,spread_rank,skel_51c2bb588b20fa9e,True,0.9982763573685722,0.9888878896882494,True,-0.9895833333333334,0.9895833333333334,0.40699120688664125,
a7ff24r_01c6e8136603b2c6,"Mul(premium_close_bps,Delta(realized_vol_24h,12))",basis_premium_like|volatility_like,mul,skel_f8484b844efd270f,True,0.8239011778224649,0.6722926836355184,True,-87.57784566280469,22.79339570472054,0.4028630638299621,
a7ff24r_01cf1067ca4f1d1b,"Mul(Mean(mark_index_basis_bps,2),Sign(premium_close_bps))",basis_premium_like|basis_premium_like,gated_sign,skel_136259b72205469f,True,0.9994254524561907,0.6643881144006899,True,-277.57240463156995,1305.2043607274463,12.357579675292268,
a7ff24r_0212bc3998dc51f4,"Mean(Mul(Mean(realized_vol_168h,8),trade_return_1h),4)",price_like|volatility_like,smooth_mul,skel_8184698cb7b24c02,True,0.824475725366274,0.9993103948896632,True,-0.0035344563812597053,0.007806103847408237,0.0001010653021348683,
a7ff24r_026bf66ba2fea18a,"Sub(CSRank(Delta(mark_index_basis_bps,2)),CSRank(trade_return_1h))",basis_premium_like|price_like,spread_rank,skel_51c2bb588b20fa9e,True,0.9988509049123815,0.9877588438308887,True,-0.9895833333333334,0.9895833333333334,0.4041770083044046,
a7ff24r_027985a514087331,"Mean(Mul(Delta(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_bb02868db9f6b779,True,0.9968399885090491,0.9998919308357349,True,-5098.026140356792,5376.054364204924,25.85062676060091,
a7ff24r_029eac5b325dde0b,"Sub(CSRank(mark_index_basis_bps),CSRank(ZScore(Mean(premium_close_bps,2))))",basis_premium_like|basis_premium_like,spread_rank,skel_a923757a8885923c,True,0.9994254524561907,0.9691033103382198,True,-0.9895833333333334,0.9895833333333334,0.2761250820138066,
a7ff24r_02cedb50f1b8c59c,"Mul(mark_index_basis_bps,Mean(trade_return_1h,12))",basis_premium_like|price_like,mul,skel_f8484b844efd270f,True,0.993105429474289,0.9873535579982644,True,-57.767906208266915,58.1230770422719,0.26361101191687386,
a7ff24r_02e717cf35881297,"Mul(Mean(premium_close_bps,2),Sign(trade_return_1h))",basis_premium_like|price_like,gated_sign,skel_136259b72205469f,True,0.9991381786842861,0.7945538623730113,True,-1273.8645999999997,1108.1775000000002,11.867626416634028,
a7ff24r_03283c7197d62451,"Mean(Mul(ZScore(Mean(premium_close_bps,4)),ZScore(Mean(realized_vol_168h,1))),4)",basis_premium_like|volatility_like,smooth_mul,skel_23144da521f368b4,True,0.0,0.0,False,,,,
a7ff24r_035d40ffa6c4e750,"Mean(Mul(Delta(realized_vol_168h,8),trade_return_1h),4)",price_like|volatility_like,smooth_mul,skel_8184698cb7b24c02,True,0.8241884515943695,0.9992992622284187,True,-0.00229857171911741,0.00888438068130865,4.7883768975365286e-05,
a7ff24r_0374a1d3cd0147de,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),ZScore(Mean(trade_return_1h,8))),4)",basis_premium_like|price_like,smooth_mul,skel_23144da521f368b4,True,0.9925308819304798,1.0,True,-80.12878274667469,84.23115771525511,2.330929217806303,
a7ff24r_038ab74762617034,"Mul(mark_index_basis_bps,premium_close_bps)",basis_premium_like|basis_premium_like,mul,skel_337820bc5afcf6cc,True,0.9997127262280954,0.6631136254789272,True,-6172.749758052705,4825774.444844563,10928.740102397309,
a7ff24r_038cf941ef5b4847,"Mean(Mul(ZScore(Mean(premium_close_bps,12)),realized_vol_24h),4)",basis_premium_like|volatility_like,smooth_mul,skel_1717bdff259036b1,True,0.8233266302786556,1.0,True,-1.3085427058490589,0.32182091614960484,0.030515897360336625,
a7ff24r_03973baca083813c,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(premium_close_bps,2))))",basis_premium_like|basis_premium_like,gated_sign,skel_c80f62c274b367a9,True,0.9994254524561907,0.9874065823512503,True,-108.3934881765658,2236.5719900454283,16.533561935705695,
a7ff24r_03db5a3f758281f2,"Mean(Mul(mark_index_basis_bps,Mean(trade_return_1h,12)),4)",basis_premium_like|price_like,smooth_mul,skel_644ba0ee0d0e38ee,True,0.9913817868428613,0.9997313580604655,True,-18.076385411038626,35.680238365193816,0.20498172175412424,
a7ff24r_03f1ac8e9e28dd52,"Mul(ZScore(Mean(realized_vol_168h,1)),trade_return_1h)",price_like|volatility_like,mul,skel_97ea9710bb50e137,True,0.0,0.0,False,,,,
a7ff24r_043cb40eb2ab4181,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(trade_return_1h,4))),4)",basis_premium_like|price_like,smooth_mul,skel_23144da521f368b4,True,0.9959781671933352,1.0,True,-82.70694179252928,84.93927412381939,1.992302808123264,
a7ff24r_0440761badf23951,"Mul(premium_close_bps,Mean(realized_vol_168h,1))",basis_premium_like|volatility_like,mul,skel_f8484b844efd270f,True,0.0,0.0,False,,,,
a7ff24r_04c6be3326e1dbcd,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,2)))",basis_premium_like|basis_premium_like,mul,skel_a2f58ee62d9e7ad2,True,0.9994254524561907,0.9874065823512503,True,-386.75884904985566,21655.365281439033,101.46326351975898,
a7ff24r_04e0289ebca98579,"Mul(premium_close_bps,ZScore(Mean(trade_return_1h,2)))",basis_premium_like|price_like,mul,skel_a2f58ee62d9e7ad2,True,0.9988509049123815,0.6644377336784585,True,-17721.158666652325,12643.73741296361,76.02785836708011,
a7ff24r_04e37cac65b66014,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(realized_vol_168h,8)))",basis_premium_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.8253375466819879,0.989311405035387,True,-0.9895833333333334,0.9895833333333334,0.4097445506366418,
a7ff24r_0540a852c151ed99,"Sub(CSRank(ZScore(Mean(realized_vol_168h,4))),CSRank(realized_vol_24h))",volatility_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.8264866417696064,0.9553861082145754,True,-0.8854166666666666,0.9583333333333334,0.21538856475734405,
a7ff24r_0552e8c65f9c0c13,"Mean(Mul(Mean(realized_vol_24h,1),trade_return_1h),4)",price_like|volatility_like,smooth_mul,skel_8184698cb7b24c02,True,0.0,0.0,False,,,,
a7ff24r_058f19399504de5b,"Mul(ZScore(Mean(mark_index_basis_bps,12)),realized_vol_168h)",basis_premium_like|volatility_like,mul,skel_97ea9710bb50e137,True,0.8241884515943695,1.0,True,-0.49506283230024223,0.16977195809476026,0.018827608549005045,
a7ff24r_0598aaa83908c081,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(realized_vol_24h,4))),4)",basis_premium_like|volatility_like,smooth_mul,skel_23144da521f368b4,True,0.8256248204538925,1.0,True,-84.11020716115655,46.55990984691857,2.8414953918964376,
a7ff24r_05a1173de9489316,"Mul(mark_index_basis_bps,Mean(premium_close_bps,4))",basis_premium_like|basis_premium_like,mul,skel_f8484b844efd270f,True,0.9988509049123815,0.9082512462851117,True,-7628.060202379783,1206443.6112111406,4321.241131792897,
a7ff24r_05dfcabae7a566ea,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(realized_vol_24h,8))))",basis_premium_like|volatility_like,safe_div_abs,skel_c80f62c274b367a9,True,0.8253375466819879,0.6723662837916231,True,-1886023.2804778875,75886.83666884262,4257.985230545379,
a7ff24r_0620ed6a58d54ef9,"Mul(Delta(premium_close_bps,8),Sign(trade_return_1h))",basis_premium_like|price_like,gated_sign,skel_136259b72205469f,True,0.9971272622809537,0.8011860174781523,True,-2155.6911,1422.8494,15.151997660129343,
a7ff24r_0628837410b5318b,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(realized_vol_24h,8)))",basis_premium_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.8253375466819879,0.9893367850098619,True,-0.9895833333333334,0.9895833333333334,0.41211636962428005,
a7ff24r_06515082afe12e17,"Mean(Mul(premium_close_bps,ZScore(Mean(trade_return_1h,2))),4)",basis_premium_like|price_like,smooth_mul,skel_44a246af570899bb,True,0.9971272622809537,0.9168797416690675,True,-5867.766189694217,6205.153939897149,47.17284897964815,
a7ff24r_067bb416a75fdd6c,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),Mean(trade_return_1h,4)),4)",basis_premium_like|price_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9948290721057167,0.9999007363557609,True,-0.9734079534673995,0.8647212839468958,0.011424956351722132,
a7ff24r_06902f4634bfa6a7,"Mean(Mul(premium_close_bps,Delta(realized_vol_24h,4)),4)",basis_premium_like|volatility_like,smooth_mul,skel_644ba0ee0d0e38ee,True,0.8253375466819879,0.9229137660981552,True,-36.137667430429715,9.766892437168565,0.21894275410689584,
a7ff24r_06a30778811e73cc,"Mul(Mean(premium_close_bps,2),Sign(realized_vol_24h))",basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,True,0.8270611893134157,0.8254131932383929,True,-1273.8645999999997,68.8904,11.955965209140109,
a7ff24r_070fa67415f10262,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(realized_vol_168h,4))))",basis_premium_like|volatility_like,spread_rank,skel_f4061a64df347a31,True,0.8264866417696064,0.9889207507820647,True,-0.9895833333333334,0.9895833333333334,0.41174188650170884,
a7ff24r_072721eac2a0cfd3,"Sub(Delta(mark_index_basis_bps,8),trade_return_1h)",basis_premium_like|price_like,sub,skel_0994b3a36a4d53ba,True,0.9971272622809537,0.9995468404878517,True,-2221.895989752009,2120.9356191121838,17.320907935249732,
a7ff24r_0735c6a3faf28917,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),Delta(trade_return_1h,8)),4)",basis_premium_like|price_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9942545245619075,0.9999187373591447,True,-0.9932299638607354,1.1564340213748436,0.017559169484245688,
a7ff24r_075c431ac92c6925,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_23144da521f368b4,True,0.9968399885090491,1.0,True,-34.57398327471401,92.91723715268768,3.8060829490465995,
a7ff24r_076aa62d106129ed,"SafeDiv(mark_index_basis_bps,Abs(Mean(premium_close_bps,1)))",basis_premium_like|basis_premium_like,safe_div_abs,skel_a2f58ee62d9e7ad2,True,0.0,0.0,False,,,,
a7ff24r_077bf6a9cb98114a,"Sub(CSRank(mark_index_basis_bps),CSRank(ZScore(Mean(realized_vol_168h,2))))",basis_premium_like|volatility_like,spread_rank,skel_a923757a8885923c,True,0.8270611893134157,0.9893915711473892,True,-0.9895833333333334,0.9895833333333334,0.40995779599090953,
a7ff24r_079a048435b3054d,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),Mean(trade_return_1h,2)),4)",basis_premium_like|price_like,smooth_mul,skel_5e59fd0ac881977f,True,0.995403619649526,0.9997083934583935,True,-0.8567096524365557,0.9113273331615322,0.012151158665510005,
a7ff24r_07a0bad15d6cb3af,"Sub(realized_vol_168h,realized_vol_24h)",volatility_like|volatility_like,sub,skel_337820bc5afcf6cc,True,0.8273484630853203,1.0,True,-0.09525384791233965,0.06199202701566521,0.005088442273047691,
a7ff24r_07b37e306baf530d,"Sub(CSRank(premium_close_bps),CSRank(ZScore(Mean(trade_return_1h,12))))",basis_premium_like|price_like,spread_rank,skel_a923757a8885923c,True,0.993105429474289,0.9902823980329766,True,-0.9895833333333334,0.9895833333333334,0.401104390294355,
a7ff24r_07b3bf02368b6481,"Mul(premium_close_bps,trade_return_1h)",basis_premium_like|price_like,mul,skel_337820bc5afcf6cc,True,0.9994254524561907,0.6475879084027978,True,-389.3332546982431,280.0884645669293,1.3464602768606482,
a7ff24r_07eda3fbf195fd77,"Sub(ZScore(Mean(mark_index_basis_bps,1)),trade_return_1h)",basis_premium_like|price_like,sub,skel_97ea9710bb50e137,True,0.0,0.0,False,,,,
a7ff24r_07fbc47f89ee101c,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(trade_return_1h,1)))",basis_premium_like|price_like,spread_rank,skel_1a1b3fb29dff7328,True,0.0,0.0,False,,,,
a7ff24r_07fd133f7d8485e9,"Mean(Mul(realized_vol_24h,Mean(trade_return_1h,4)),4)",price_like|volatility_like,smooth_mul,skel_644ba0ee0d0e38ee,True,0.8256248204538925,0.9998803931802366,True,-0.007222279101115687,0.024367762452751792,0.00018443314144748089,
a7ff24r_0801d9ad1561e754,"Sub(ZScore(Mean(mark_index_basis_bps,4)),premium_close_bps)",basis_premium_like|basis_premium_like,sub,skel_97ea9710bb50e137,True,0.9988509049123815,1.0,True,-132.02945611938546,2148.059826059773,12.581988139592651,
a7ff24r_08352d4e488497f6,"Mean(Mul(ZScore(Mean(premium_close_bps,12)),ZScore(Mean(realized_vol_168h,4))),4)",basis_premium_like|volatility_like,smooth_mul,skel_23144da521f368b4,True,0.8233266302786556,1.0,True,-76.67793634889387,37.05556812236932,2.907669778656692,
a7ff24r_0869a7bf41dcbab1,"Mean(Mul(realized_vol_24h,Delta(trade_return_1h,8)),4)",price_like|volatility_like,smooth_mul,skel_644ba0ee0d0e38ee,True,0.8241884515943695,0.9998910770303242,True,-0.030408240160012222,0.02686218922671945,0.0003206431422684684,
a7ff24r_087f11f6fc98bb8b,"Mul(ZScore(Mean(premium_close_bps,4)),trade_return_1h)",basis_premium_like|price_like,mul,skel_97ea9710bb50e137,True,0.9985636311404769,0.9644197113540468,True,-4.934178356895236,1.89509093550887,0.03132466619590953,
a7ff24r_08893fac3025218b,"Sub(CSRank(premium_close_bps),CSRank(Mean(realized_vol_168h,1)))",basis_premium_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.0,0.0,False,,,,
a7ff24r_08cf2bb7a168aeea,"Sub(premium_close_bps,Delta(trade_return_1h,8))",basis_premium_like|price_like,sub,skel_f8484b844efd270f,True,0.9968399885090491,0.9964967579250721,True,-2157.7893775146085,132.1582695652174,12.971894546225924,
a7ff24r_0936a4087a4ecd47,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(ZScore(Mean(premium_close_bps,8))))",basis_premium_like|basis_premium_like,spread_rank,skel_f4061a64df347a31,True,0.9965527147371445,0.9591080522725088,True,-0.9895833333333334,0.9583333333333333,0.2744285135679512,
a7ff24r_094e8de7f6df4c3e,"Mul(ZScore(Mean(premium_close_bps,4)),Sign(realized_vol_168h))",basis_premium_like|volatility_like,gated_sign,skel_51c2bb588b20fa9e,True,0.8264866417696064,1.0,True,-9.670892311886089,7.124806755445764,0.9947780321927768,
