seed_id,semantic_pair,operator,operator_origin,expression,materialization_status,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std,stale_signal,sign_flip_signal,time_shuffle_signal,symbol_shuffle_signal,stale_signal_corr,sign_flip_signal_corr,time_shuffle_signal_corr,symbol_shuffle_signal_corr,abs_stale_corr,abs_time_shuffle_corr,abs_symbol_shuffle_corr,active_ratio_num,stale_risk_tier
a7ffcore48se_1567,price_like|state_or_taxonomy,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(kline_taker_buy_quote_share,4)),-3,3),Sign(Delta(trade_return_1h,4)))",pass,6949596,6940873,6940873,8723,0,6926060,0.998745,0.996613,0.9544404262,6940873,6940873,6929419,6919858,0.0250424221193506,-1.0,0.0177155024974747,0.0092079453820023,0.0250424221193506,0.0177155024974747,0.0092079453820023,0.996613,low
a7ffcore48se_0772,price_like|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(trade_close,24)),Sign(Delta(trade_high,24)))",pass,6949596,6937146,6937146,12450,0,6885708,0.998209,0.990807,108.7684520065,6937146,6937146,6925692,6916146,0.9525935033561448,-1.0,-0.0534184261467685,0.0006761193988722,0.9525935033561448,0.0534184261467685,0.0006761193988722,0.990807,high
a7ffcore48se_0230,price_like|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(trade_close,4)),Sign(Delta(trade_high,4)))",pass,6949596,6947106,6947106,2490,0,6809829,0.999642,0.979888,45.5220569919,6947106,6947106,6935652,6926086,0.7334595623887719,-1.0,-0.0307778015251919,0.0006254115501501,0.7334595623887719,0.0307778015251919,0.0006254115501501,0.979888,medium
a7ffcore48se_0773,price_like|volatility_like,CSRank,native,"Mul(CSRank(trade_close),Sign(Delta(trade_high,24)))",pass,6949596,6937146,6937146,12450,0,6908164,0.998209,0.994038,0.5768928343,6937146,6937146,6925692,6916146,0.8303646155575288,-1.0,-0.0309719639861402,0.2950400867516126,0.8303646155575288,0.0309719639861402,0.2950400867516126,0.994038,high
a7ffcore48se_1753,price_like|volatility_like,CSRank,native,"Mul(CSRank(trade_close),Sign(Delta(trade_low,8)))",pass,6949596,6945114,6945114,4482,0,6893422,0.999355,0.991917,0.5767831525,6945114,6945114,6933660,6924098,0.6966182897598244,-1.0,-0.0228916582394951,0.3107705263744288,0.6966182897598244,0.0228916582394951,0.3107705263744288,0.991917,medium
a7ffcore48se_1754,price_like|volatility_like,Delta,native,"Mul(Delta(realized_vol_168h,8),ZScore(Delta(trade_close,8)))",pass,6949596,6622410,6622410,327186,0,6618591,0.95292,0.952371,0.0012826425,6622410,6622410,6622410,6602042,0.8176491802345186,-0.9999999999999998,7.680655657708261e-05,0.0001557127626586,0.8176491802345186,7.680655657708261e-05,0.0001557127626586,0.952371,high
a7ffcore48se_0232,price_like|volatility_like,Delta,native,"Mul(Delta(realized_vol_168h,4),ZScore(Delta(trade_return_1h,4)))",pass,6949596,6624402,6624402,325194,0,6620327,0.953207,0.95262,0.0069365322,6624402,6624402,6624402,6604030,-0.0739012885918245,-1.0,-0.0013140177408476,0.0009787538496302,0.0739012885918245,0.0013140177408476,0.0009787538496302,0.95262,low
a7ffcore48se_1570,price_like|volatility_like,Delta,native,"Mul(Delta(realized_vol_168h,4),ZScore(Delta(trade_close,4)))",pass,6949596,6624402,6624402,325194,0,6620309,0.953207,0.952618,0.0015044653,6624402,6624402,6624402,6604030,0.4766595907318834,-1.0,-5.2496689141906674e-05,4.831217858795314e-05,0.4766595907318834,5.2496689141906674e-05,4.831217858795314e-05,0.952618,medium
a7ffcore48se_0775,price_like|volatility_like,Identity,native,"Mul(ZScore(trade_close),Sign(Delta(trade_high,24)))",pass,6949596,6937146,6937146,12450,0,6908164,0.998209,0.994038,0.998950623,6937146,6937146,6925692,6916146,0.817648567724617,-1.0,-0.0295224242865152,-0.0016484857634817,0.817648567724617,0.0295224242865152,0.0016484857634817,0.994038,high
a7ffcore48se_1755,price_like|volatility_like,Identity,native,"Mul(ZScore(trade_close),Sign(Delta(trade_low,8)))",pass,6949596,6945114,6945114,4482,0,6893422,0.999355,0.991917,0.9985370509,6945114,6945114,6933660,6924098,0.6957230462186341,-1.0,-0.0011780159150597,-0.0016763025628599,0.6957230462186341,0.0011780159150597,0.0016763025628599,0.991917,medium
a7ffcore48se_0776,price_like|volatility_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(trade_close,24)),Sign(Delta(trade_high,24)))",pass,6949596,6937146,6937146,12450,0,6908164,0.998209,0.994038,0.5685519435,6937146,6937146,6925692,6916146,0.8208169391708812,-1.0,0.0872787114158373,0.3314251344578496,0.8208169391708812,0.0872787114158373,0.3314251344578496,0.994038,high
a7ffcore48se_0505,price_like|volatility_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(trade_close,8)),Sign(Delta(trade_high,8)))",pass,6949596,6945114,6945114,4482,0,6893256,0.999355,0.991893,0.5681450162,6945114,6945114,6933660,6924098,0.6821835639248892,-1.0,0.0621189395402998,0.3123448919427887,0.6821835639248892,0.0621189395402998,0.3123448919427887,0.991893,medium
a7ffcore48se_0235,price_like|volatility_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(trade_close,4)),ZScore(Mean(trade_high,16)))",pass,6949596,6941628,6941628,7968,0,6941628,0.998853,0.998853,0.0013288828,6941628,6941628,6930174,6920619,0.9536933517178012,-1.0,0.1326744116541525,0.0035596138008581,0.9536933517178012,0.1326744116541525,0.0035596138008581,0.998853,high
a7ffcore48se_0778,price_like|volatility_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(trade_close,24)),-3,3),Sign(Delta(trade_high,24)))",pass,6949596,6937146,6937146,12450,0,6908164,0.998209,0.994038,0.2378464355,6937146,6937146,6925692,6916146,0.8066442166260105,-1.0,0.6366739023712947,0.0071810560854847,0.8066442166260105,0.6366739023712947,0.0071810560854847,0.994038,high
a7ffcore48se_0507,price_like|volatility_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(trade_close,8)),-3,3),Sign(Delta(trade_high,8)))",pass,6949596,6945114,6945114,4482,0,6893256,0.999355,0.991893,0.2394726137,6945114,6945114,6933660,6924098,0.6525652504770859,-1.0,0.5203921463940342,0.0072532740591719,0.6525652504770859,0.5203921463940342,0.0072532740591719,0.991893,medium
a7ffcore48se_1575,state_or_taxonomy,AbsDelta,repaired_native_proxy,"Abs(Delta(kline_taker_buy_quote_share,4))",pass,6949596,6942358,6942358,7238,0,6942358,0.998959,0.998959,0.0638583629,6942358,6942358,6930904,6921340,0.1811017069936,-1.0,0.1484846936927021,0.0610378401732006,0.1811017069936,0.1484846936927021,0.0610378401732006,0.998959,low
a7ffcore48se_0509,state_or_taxonomy,CSRank,native,CSRank(kline_taker_buy_quote_share),pass,6949596,6944588,6944588,5008,0,6944588,0.999279,0.999279,0.2886741894,6944588,6944588,6933134,6923565,0.0506132871307281,-0.9999999999999998,0.0175300330695984,-0.0024562767000539,0.0506132871307281,0.0175300330695984,0.0024562767000539,0.999279,low
a7ffcore48se_0239,state_or_taxonomy,Delta,native,"Delta(kline_taker_buy_quote_share,4)",pass,6949596,6942358,6942358,7238,0,6942358,0.998959,0.998959,0.0966879923,6942358,6942358,6930904,6921340,0.0286038835923004,-1.0,0.001192815487577,0.0931205881761254,0.0286038835923004,0.001192815487577,0.0931205881761254,0.998959,low
a7ffcore48se_0511,state_or_taxonomy,Identity,native,ZScore(kline_taker_buy_quote_share),pass,6949596,6944588,6944588,5008,0,6944588,0.999279,0.999279,0.9984852999,6944588,6944588,6933134,6923565,0.0492641821466172,-1.0,0.0161201828147895,-0.0027196163128994,0.0492641821466172,0.0161201828147895,0.0027196163128994,0.999279,low
a7ffcore48se_0241,state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"CSRank(Delta(age_percentile_active_universe,4))",pass,6949596,6648306,6648306,301290,0,6648306,0.956646,0.956646,0.0615539656,6648306,6648306,6648306,6627886,0.7714969102665579,-1.0,0.156423227804087,-0.0015886908644137,0.7714969102665579,0.156423227804087,0.0015886908644137,0.956646,high
a7ffcore48se_1578,state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"CSRank(Delta(kline_taker_buy_quote_share,4))",pass,6949596,6942358,6942358,7238,0,6942358,0.998959,0.998959,0.2886741893,6942358,6942358,6930904,6921340,0.023679361947975,-1.0,0.002523047616538,-0.0025121510041048,0.023679361947975,0.002523047616538,0.0025121510041048,0.998959,low
a7ffcore48se_1579,state_or_taxonomy,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(kline_taker_buy_quote_share,4)),ZScore(Mean(kline_taker_buy_quote_share,16)))",pass,6949596,6933557,6933557,16039,0,6933557,0.997692,0.997692,0.953811766,6933557,6933557,6922103,6912564,0.8165855491101537,-1.0,0.0381919184693559,-0.0029932013366525,0.8165855491101537,0.0381919184693559,0.0029932013366525,0.997692,high
