seed_id,semantic_pair,operator,operator_origin,expression,materialization_status,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std,stale_signal,sign_flip_signal,time_shuffle_signal,symbol_shuffle_signal,stale_signal_corr,sign_flip_signal_corr,time_shuffle_signal_corr,symbol_shuffle_signal_corr,abs_stale_corr,abs_time_shuffle_corr,abs_symbol_shuffle_corr,active_ratio_num,stale_risk_tier
a7ffcore48se_0747,positioning_like|volatility_like,Identity,native,"Mul(ZScore(taker_buy_sell_volume_ratio_last),Sign(Delta(trade_high,24)))",pass,6949596,6931114,6931114,18482,0,6906194,0.997341,0.993755,0.9936820318,6931114,6931114,6919660,6910124,0.0341863546249283,-1.0,-0.0006808617572397,6.139010198270846e-05,0.0341863546249283,0.0006808617572397,6.139010198270846e-05,0.993755,low
a7ffcore48se_0748,positioning_like|volatility_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(global_long_short_account_ratio_last,24)),Sign(Delta(realized_vol_168h,24)))",pass,6949596,6606650,6606650,342946,0,6606650,0.950652,0.950652,0.5776527581,6606650,6606650,6606650,6586318,0.8889106287613114,-1.0,0.1677408826869389,0.2542493946546306,0.8889106287613114,0.1677408826869389,0.2542493946546306,0.950652,high
a7ffcore48se_1548,positioning_like|volatility_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(global_long_short_account_ratio_last,4)),Sign(Delta(realized_vol_24h,4)))",pass,6949596,6635426,6635426,314170,0,6635275,0.954793,0.954771,0.5785862544,6635426,6635426,6635426,6615032,0.5623757470218677,-1.0,-0.2087399218263334,0.2166440315673016,0.5623757470218677,0.2087399218263334,0.2166440315673016,0.954771,medium
a7ffcore48se_1549,positioning_like|volatility_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(global_long_short_account_ratio_last,4)),ZScore(Mean(realized_vol_24h,16)))",pass,6949596,6630247,6630247,319349,0,6630247,0.954048,0.954048,1.528998674,6630247,6630247,6630247,6609863,0.9991174240559944,-1.0,0.8263663231906626,0.0157380459232661,0.9991174240559944,0.8263663231906626,0.0157380459232661,0.954048,high
a7ffcore48se_0750,positioning_like|volatility_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(global_long_short_account_ratio_last,24)),-3,3),Sign(Delta(realized_vol_168h,24)))",pass,6949596,6606650,6606650,342946,0,6606650,0.950652,0.950652,0.9046565779,6606650,6606650,6606650,6586318,0.8529347627626643,-1.0,-0.0343980521096869,0.0021340980282358,0.8529347627626643,0.0343980521096869,0.0021340980282358,0.950652,high
a7ffcore48se_1550,positioning_like|volatility_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(global_long_short_account_ratio_last,4)),-3,3),Sign(Delta(realized_vol_24h,4)))",pass,6949596,6635426,6635426,314170,0,6635275,0.954793,0.954771,0.8779664239,6635426,6635426,6635426,6615032,0.4457306216575191,-1.0,0.0087235919875632,0.0031760852010665,0.4457306216575191,0.0087235919875632,0.0031760852010665,0.954771,medium
a7ffcore48se_0751,price_like,AbsDelta,repaired_native_proxy,"Abs(Delta(trade_close,24))",pass,6949596,6937146,6937146,12450,0,6908327,0.998209,0.994062,108.6378211988,6937146,6937146,6925692,6916146,0.9620173774739862,-1.0,0.5861860424104298,-0.0016393526858251,0.9620173774739862,0.5861860424104298,0.0016393526858251,0.994062,high
a7ffcore48se_1551,price_like,AbsDelta,repaired_native_proxy,"Abs(Delta(trade_return_1h,4))",pass,6949596,6945612,6945612,3984,0,6926566,0.999427,0.996686,0.0166210882,6945612,6945612,6934158,6924595,0.3163059423799271,-1.0,0.1668813395103587,0.2017092050475348,0.3163059423799271,0.1668813395103587,0.2017092050475348,0.996686,medium
a7ffcore48se_0752,price_like,CSRank,native,CSRank(trade_return_24h),pass,6949596,6638346,6638346,311250,0,6638346,0.955213,0.955213,0.2886740829,6638346,6638346,6638346,6617946,0.9275139558000568,-1.0,-0.041178065403979,0.0058071753619401,0.9275139558000568,0.041178065403979,0.0058071753619401,0.955213,high
a7ffcore48se_0481,price_like,CSRank,native,CSRank(trade_return_1h),pass,6949596,6948102,6948102,1494,0,6948102,0.999785,0.999785,0.288664904,6948102,6948102,6936648,6927080,-0.0404282016706241,-1.0,0.0013996052711822,0.0024041262134092,0.0404282016706241,0.0013996052711822,0.0024041262134092,0.999785,low
a7ffcore48se_0211,price_like,Delta,native,"Delta(trade_return_1h,4)",pass,6949596,6945612,6945612,3984,0,6926566,0.999427,0.996686,0.0206930985,6945612,6945612,6934158,6924595,0.0007584929597735,-0.9999999999999998,-0.0146510496953775,0.3218190203230775,0.0007584929597735,0.0146510496953775,0.3218190203230775,0.996686,low
a7ffcore48se_0754,price_like,Identity,native,ZScore(trade_return_24h),pass,6949596,6638346,6638346,311250,0,6638346,0.955213,0.955213,0.9984623656,6638346,6638346,6638346,6617946,0.9525005799933156,-1.0,-0.0257632726353327,0.0068874415642924,0.9525005799933156,0.0257632726353327,0.0068874415642924,0.955213,high
a7ffcore48se_0483,price_like,Identity,native,ZScore(trade_return_1h),pass,6949596,6947864,6947864,1732,0,6947864,0.999751,0.999751,0.9984861588,6947864,6947864,6936410,6926843,-0.0141055975930483,-1.0,-0.0040501641814086,0.0036947276117547,0.0141055975930483,0.0040501641814086,0.0036947276117547,0.999751,low
a7ffcore48se_0755,price_like,SignedRankDelta,repaired_native_proxy,"CSRank(Delta(trade_close,24))",pass,6949596,6937146,6937146,12450,0,6937146,0.998209,0.998209,0.2886737198,6937146,6937146,6925692,6916146,0.8705588748665614,-1.0,-0.0348686851463365,0.0167379679193296,0.8705588748665614,0.0348686851463365,0.0167379679193296,0.998209,high
