seed_id,semantic_pair,operator,operator_origin,expression,materialization_status,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std,stale_signal,sign_flip_signal,time_shuffle_signal,symbol_shuffle_signal,stale_signal_corr,sign_flip_signal_corr,time_shuffle_signal_corr,symbol_shuffle_signal_corr,abs_stale_corr,abs_time_shuffle_corr,abs_symbol_shuffle_corr,active_ratio_num,stale_risk_tier
a7ffcore48se_1324,state_or_taxonomy|state_or_taxonomy,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(age_percentile_active_universe,168)),Sign(Delta(kline_taker_buy_quote_share,168)))",pass,6949596,6561891,6561891,387705,0,4833639,0.944212,0.695528,0.0060617729,6561891,6561891,6561891,6541637,0.0237104731601008,-1.0,0.0042368428159088,0.0715847888607554,0.0237104731601008,0.0042368428159088,0.0715847888607554,0.695528,low
a7ffcore48se_0245,state_or_taxonomy|state_or_taxonomy,CSRank,native,"Mul(CSRank(age_percentile_active_universe),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,6643558,6643558,306038,0,6643558,0.955963,0.955963,0.562388757,6643558,6643558,6643558,6623140,0.0166706869464672,-1.0,0.0012766231018678,0.0705793232554211,0.0166706869464672,0.0012766231018678,0.0705793232554211,0.955963,low
a7ffcore48se_0246,state_or_taxonomy|state_or_taxonomy,Delta,native,"Mul(Delta(kline_taker_buy_quote_share,4),ZScore(Delta(listing_age_days,4)))",pass,6949596,6601284,6601284,348312,0,6572596,0.94988,0.945752,0.0943430022,6601284,6601284,6601284,6581106,-0.0139097742213467,-1.0,0.0008912831996621,-0.0012124374972643,0.0139097742213467,0.0008912831996621,0.0012124374972643,0.945752,low
a7ffcore48se_0247,state_or_taxonomy|state_or_taxonomy,Identity,native,"Mul(ZScore(age_percentile_active_universe),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,6608006,6608006,341590,0,6605314,0.950848,0.95046,0.9973059825,6608006,6608006,6608006,6587790,0.0175413946161487,-1.0,-7.535592706462502e-05,0.0015592193341366,0.0175413946161487,7.535592706462502e-05,0.0015592193341366,0.95046,low
a7ffcore48se_1585,state_or_taxonomy|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(age_percentile_active_universe,4)),Sign(Delta(listing_age_days,4)))",pass,6949596,6648306,6648306,301290,0,6648306,0.956646,0.956646,0.0615539656,6648306,6648306,6648306,6627886,0.7714969102665579,-1.0,0.156423227804087,-0.0015886908644137,0.7714969102665579,0.156423227804087,0.0015886908644137,0.956646,high
a7ffcore48se_0248,state_or_taxonomy|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(age_percentile_active_universe,4)),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,6643558,6643558,306038,0,6643558,0.955963,0.955963,0.5052736843,6643558,6643558,6643558,6623140,0.0176213424802961,-0.9999999999999998,0.0005042889415406,0.0773375235182342,0.0176213424802961,0.0005042889415406,0.0773375235182342,0.955963,low
a7ffcore48se_0520,state_or_taxonomy|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(age_percentile_active_universe,8)),ZScore(Mean(kline_taker_buy_quote_share,32)))",pass,6949596,6601131,6601131,348465,0,6601131,0.949858,0.949858,1.3776828877,6601131,6601131,6601131,6580920,0.9897439242627292,-1.0,0.6984381448921999,-0.0022384610614569,0.9897439242627292,0.6984381448921999,0.0022384610614569,0.949858,high
a7ffcore48se_1330,state_or_taxonomy|state_or_taxonomy,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(age_percentile_active_universe,168)),-3,3),Sign(Delta(kline_taker_buy_quote_share,168)))",pass,6949596,4816430,4816430,2133166,0,4813819,0.693052,0.692676,0.9828574496,4816430,4816430,4816430,4801306,0.0272148754322385,-1.0,0.0037562990614855,0.0005873254408968,0.0272148754322385,0.0037562990614855,0.0005873254408968,0.692676,low
a7ffcore48se_1588,state_or_taxonomy|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(age_x_volatility,4)),Sign(Delta(listing_age_days,4)))",pass,6949596,6624402,6624402,325194,0,6620598,0.953207,0.952659,0.004218187,6624402,6624402,6624402,6604030,0.794528855836506,-0.9999999999999998,0.0327883197728606,0.1162893262353204,0.794528855836506,0.0327883197728606,0.1162893262353204,0.952659,high
a7ffcore48se_0251,state_or_taxonomy|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(age_x_volatility,4)),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,6620088,6620088,329508,0,6620088,0.952586,0.952586,0.0041323851,6620088,6620088,6620088,6599718,0.1105625317370923,-1.0,0.0002148614204153,0.0200225260032913,0.1105625317370923,0.0002148614204153,0.0200225260032913,0.952586,low
