candidate_id,held_out_symbol,split,raw_ann,raw_dd,residual_vs_funding_ann,residual_vs_funding_dd,residual_vs_core4_ann,residual_vs_core4_dd,mean_turnover
i2_microstructure_lite_113,ADAUSDT,validation_2025H1,0.9488903644488862,-0.448412285921422,1.2023319367528014,-0.42408655402956763,1.3667721696958615,-0.4137431192901121,0.04787740701347232
i2_microstructure_lite_113,ADAUSDT,recent_oos_2025H2_2026Apr,0.20068007242512442,-0.3689552957483535,0.7549009150130382,-0.3430915178998022,0.6632246357518553,-0.3513228487165796,0.05135824271985262
i2_microstructure_lite_113,ADAUSDT,fresh_forward_2026May,-1.8876632145013328,-0.2673261169851092,-0.6852941048459984,-0.25295753037498714,-1.1289803295141363,-0.258469088719539,0.050807823129251715
i2_microstructure_lite_113,AVAXUSDT,validation_2025H1,0.11043487083028375,-0.605946468262291,0.7755867802014658,-0.5629450034993991,0.9982368072613191,-0.5711887320032893,0.047980249547943325
i2_microstructure_lite_113,AVAXUSDT,recent_oos_2025H2_2026Apr,0.07861575450738009,-0.40495860739939926,0.9895093437212893,-0.3212755609635506,0.9936595732611048,-0.33999880783410064,0.051977068677125995
i2_microstructure_lite_113,AVAXUSDT,fresh_forward_2026May,-2.4066851216897245,-0.2840923606889204,-0.7345468429906199,-0.26534996428682645,-1.2503429340256174,-0.2710492552525353,0.05250850340136055
i2_microstructure_lite_113,BCHUSDT,validation_2025H1,1.2408508251828057,-0.5197786858690074,1.7031692311558175,-0.49875412067417546,1.7600955869366373,-0.4859837623742619,0.04894152420939759
i2_microstructure_lite_113,BCHUSDT,recent_oos_2025H2_2026Apr,0.5473600345837413,-0.40320466835452695,1.183312298090826,-0.302586716052357,1.0599846292551387,-0.3032764670067819,0.05205051631934627
i2_microstructure_lite_113,BCHUSDT,fresh_forward_2026May,-3.662295079287864,-0.2912598558100362,-2.4334143831547026,-0.2798166631900988,-2.843238212857883,-0.282173308510405,0.050807823129251715
i2_microstructure_lite_113,BNBUSDT,validation_2025H1,0.390581332276005,-0.550143413625545,0.417565259263492,-0.5100830235596432,0.5258810883074224,-0.5334016607452744,0.0507648025556132
i2_microstructure_lite_113,BNBUSDT,recent_oos_2025H2_2026Apr,0.22822427389656255,-0.4025883429865529,0.4931467377856378,-0.37139160893832646,0.3828533719329732,-0.3889984900796394,0.05446295809402717
i2_microstructure_lite_113,BNBUSDT,fresh_forward_2026May,-0.5888527715175977,-0.23582499307569926,0.2694942476625614,-0.22403006614643495,-0.3374150673105487,-0.23245537666170624,0.0467687074829932
i2_microstructure_lite_113,BTCUSDT,validation_2025H1,-0.3770308505973774,-0.6769272661699453,-0.23678878592485064,-0.6392583023212284,-0.12259228638644262,-0.6444921246649529,0.06519673429634183
i2_microstructure_lite_113,BTCUSDT,recent_oos_2025H2_2026Apr,0.21576247375122395,-0.4163037852599949,0.5984433109038128,-0.34890926076065765,0.5133348505409407,-0.3690708674784998,0.0779295437821928
i2_microstructure_lite_113,BTCUSDT,fresh_forward_2026May,-1.5929770847939115,-0.22632403217084673,-0.6611733995585424,-0.21708038722244938,-1.073602405606357,-0.2209911861637851,0.07227891156462586
i2_microstructure_lite_113,DOGEUSDT,validation_2025H1,0.4476752734289292,-0.5908799813753071,0.47784088699422156,-0.5620159829288954,0.6272309641887568,-0.56179706911184,0.049080323734000765
i2_microstructure_lite_113,DOGEUSDT,recent_oos_2025H2_2026Apr,0.518119866747899,-0.33190827165421144,0.855035646409811,-0.3127924947244757,0.731742796316577,-0.3242862463421723,0.05220276546434372
i2_microstructure_lite_113,DOGEUSDT,fresh_forward_2026May,-0.9310485763273152,-0.2522433980046057,0.12096482785988488,-0.24442145185237685,-0.46349325563488236,-0.24678044362816787,0.04974489795918368
i2_microstructure_lite_113,ETHUSDT,validation_2025H1,0.3838214648092304,-0.538033065617018,0.14114058718678332,-0.5135120364738646,0.3778209102674471,-0.5269438658894092,0.06325034532901812
i2_microstructure_lite_113,ETHUSDT,recent_oos_2025H2_2026Apr,-0.24160625475867412,-0.5270616235558402,-0.2447450078103796,-0.43954855362879897,-0.20785919831458108,-0.5007813677053107,0.07778678831372447
i2_microstructure_lite_113,ETHUSDT,fresh_forward_2026May,-0.14543596634944278,-0.20755745718887242,0.5737585109518593,-0.2086307015485016,0.09756589395620739,-0.2078049890767958,0.07227891156462586
i2_microstructure_lite_113,LINKUSDT,validation_2025H1,0.4438589356825882,-0.6055977064795475,0.6866827601694035,-0.5609751726098169,0.935781324400784,-0.5724713225550442,0.04736840416118052
i2_microstructure_lite_113,LINKUSDT,recent_oos_2025H2_2026Apr,0.39332369296899106,-0.3770061467550371,0.9659237005102319,-0.34934538372644197,0.9108746424471085,-0.3610023505160338,0.051653386077215785
i2_microstructure_lite_113,LINKUSDT,fresh_forward_2026May,-1.2715907907730954,-0.2490801389950772,0.1916445573420725,-0.23599103306317615,-0.5519818278886578,-0.24135640900275268,0.054421768707483
i2_microstructure_lite_113,LTCUSDT,validation_2025H1,0.32786384371737715,-0.6092861570720094,0.5564562253562608,-0.5540177587136813,0.7449876197650043,-0.5640864028905934,0.0475483368692357
i2_microstructure_lite_113,LTCUSDT,recent_oos_2025H2_2026Apr,0.37938512991025586,-0.3894937882049714,0.8658482017289602,-0.3602435719232937,0.8292523730148866,-0.3724869594975535,0.052049226067255046
i2_microstructure_lite_113,LTCUSDT,fresh_forward_2026May,-1.2915073945296687,-0.26120325113132004,0.08381854832877127,-0.24631451586282094,-0.5403981150232623,-0.25272402744618516,0.052083333333333336
i2_microstructure_lite_113,SOLUSDT,validation_2025H1,0.2768903241972779,-0.6109364698577312,0.23395183328972685,-0.5723296783727088,0.5752142791064174,-0.5685208369219674,0.06156046986446195
i2_microstructure_lite_113,SOLUSDT,recent_oos_2025H2_2026Apr,0.28871361920944105,-0.4229175216226865,0.619203570168242,-0.32510605646692736,0.7174960932864458,-0.3362417167767897,0.07557975066984
i2_microstructure_lite_113,SOLUSDT,fresh_forward_2026May,-2.278255203991835,-0.2996994645279043,-0.7386418661678725,-0.29324548500635017,-1.337989070122937,-0.29278645743970233,0.06845238095238096
i2_microstructure_lite_113,SUIUSDT,validation_2025H1,0.5477843572831548,-0.6066733444847427,-0.37211941915887675,-0.589231278118482,0.017801108135684713,-0.6007800808688931,0.049226179117117685
i2_microstructure_lite_113,SUIUSDT,recent_oos_2025H2_2026Apr,-0.06601755535322604,-0.46266245484709756,-0.7594155196547314,-0.6640416760548251,-0.49603698972788357,-0.579896199288706,0.0531802665212278
i2_microstructure_lite_113,SUIUSDT,fresh_forward_2026May,0.16535521947846712,-0.14057193054897044,1.2486455450493656,-0.09949425068714579,0.5669638509251517,-0.12283296577025193,0.05527210884353743
i2_microstructure_lite_113,XRPUSDT,validation_2025H1,0.23358243635271148,-0.5833159269702375,0.5248010960108708,-0.5326500172960731,0.7006628697901948,-0.5483040065930354,0.05208670408755914
i2_microstructure_lite_113,XRPUSDT,recent_oos_2025H2_2026Apr,0.23730179252012362,-0.4202976182552475,0.8601342469257514,-0.3101826094399216,0.821309057362756,-0.3272928698548716,0.05522277266738353
i2_microstructure_lite_113,XRPUSDT,fresh_forward_2026May,-0.34170689367175944,-0.23452096882220508,1.1757846986404548,-0.21864716601711442,0.6288085090197988,-0.22463139544159327,0.05229591836734695
