candidate_id,engine,source_field_families,operator_signature,horizon,expression,a7m_rank_score,a7n_regime_invariant_score,a7n_min_non_may_raw,a7n_min_non_may_residual_funding,a7n_min_non_may_cost20,a7n_min_non_may_lag1,candidate_decision,reject_reasons,return_corr_cluster,refactored_label,may_vetoed,pre_may_near_miss,post_may_eligible_near_miss
e0_current_a7l_manual_generator_s1_01053,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(number_of_trades),Rank(realized_vol_24))",15.124212386422869,9.608242943395346,2.0,2.0,1.692849275588523,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_03049,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(quote_asset_volume),Rank(realized_vol_24)),Rank(realized_vol_12))",14.158655643494011,8.778339240892018,1.845356499631416,2.0,1.245752818982848,1.9039244488301743,A7M_HIGH_QUALITY_NEAR_MISS,core4_beta_too_high;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_00661,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,8.78828968516119,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_02973,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_24),Rank(realized_vol_12)),Rank(number_of_trades))",13.765130197483394,8.553116415492457,1.7389692004521222,2.0,1.3568234160823611,1.694745085069853,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_03441,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(quote_volume_mean_12),Rank(realized_vol_24)),Rank(realized_vol_24))",13.637859843017331,7.047448086078668,1.2024001227475958,2.0,0.9989448118955212,1.2801443101272514,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_03597,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_12),Rank(quote_volume_mean_24)),Rank(quote_volume_mean_24))",13.52857114440412,7.543983740910777,1.3182009211566923,2.0,0.962668034746102,1.4648387436519343,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s1_01173,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_12))",13.114008041290456,7.381490517127008,1.3568761180089055,2.0,0.863886902209316,1.5082547428626123,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_04429,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_6),Rank(number_of_trades)),Rank(realized_vol_12))",12.679849258365108,7.473400833138525,1.474288055170534,2.0,0.6774689338758679,1.680597723778234,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_03557,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_12),Rank(number_of_trades)),Rank(realized_vol_6))",12.650539263642436,7.441472085563971,1.463952096879962,2.0,0.6665638211382714,1.6740611141628376,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_02953,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_asset_volume)),Rank(quote_volume_mean_24))",12.371209525870473,7.256386333966105,1.3026451947375646,2.0,0.8280053387943425,1.354105939584626,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s1_03165,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(hl_range),Rank(quote_volume_mean_12)),Rank(realized_vol_24))",11.972123346793492,7.356247183685011,1.5029862901982614,2.0,0.5533331622632518,1.673980055520146,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_02773,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(quote_volume_mean_6),Rank(quote_volume_mean_12)),Rank(realized_vol_12))",11.86171114648282,5.8584660778561135,0.8569514628059621,2.0,0.442013008111203,0.9599787313706404,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s1_00781,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_12))",11.634543602673734,6.06082199581916,1.056503174878794,2.0,0.243311062512855,1.236206931339416,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_01153,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(quote_volume_mean_12),ZScore(realized_vol_24))",11.39540312319309,4.311965521469064,0.3148744577584658,2.0,0.1520672338824951,0.4568704653839249,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_01213,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_6))",10.94610341475436,5.409774561480081,0.9122539107680432,2.0,0.0987303346009233,0.9379901142294071,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s1_02361,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(avg_trade_size_quote),Rank(realized_vol_24)),Rank(realized_vol_6))",10.898144171600308,6.76046164336411,1.118665947625512,2.0,0.7870819112708676,1.1621692304928055,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_003,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s2_04584,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_12))",15.560784827346138,9.801321562971925,2.0,2.0,1.8699325687691783,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s2_00260,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(number_of_trades))",15.124212386422869,9.608242943395346,2.0,2.0,1.692849275588523,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s2_04700,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_6)),Rank(quote_volume_mean_24))",14.02731948509243,8.454313859011402,1.6113097876321287,2.0,1.2892096324482012,1.6217574658233802,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s2_03524,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_12),Rank(realized_vol_24)),Rank(number_of_trades))",13.900733681107797,8.359804212261146,1.6014412382207477,2.0,1.184930943363406,1.645035645184733,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s2_02604,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6)),Rank(number_of_trades))",13.827488604386012,8.168371318868308,1.5934757174138088,2.0,1.0881136984261517,1.6271516333847558,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s2_00064,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_12),Rank(number_of_trades))",13.54657142386762,7.865034323890022,1.5680307586325235,2.0,0.8295634615463965,1.7531389029148865,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s2_00536,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(number_of_trades),Rank(realized_vol_12))",13.54657142386762,7.865034323890022,1.5680307586325235,2.0,0.8295634615463965,1.7531389029148865,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s2_01712,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_12))",13.543962349817988,7.90428147320427,1.5227803587294626,2.0,0.9827731844815564,1.685043911518809,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s2_01124,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_12))",12.65821688095463,6.89813100281438,1.2031026357986825,2.0,0.7342271243761895,1.3680907553166302,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s2_00732,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_12))",11.634543602673734,6.06082199581916,1.056503174878794,2.0,0.243311062512855,1.236206931339416,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s2_03096,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_asset_volume),Rank(quote_volume_mean_6)),Rank(realized_vol_6))",11.6234319110604,6.146737629445013,1.050849090446371,2.0,0.3420557510450092,1.046529994820591,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s2_04632,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(realized_vol_24)),Rank(quote_volume_mean_6))",11.432492887811092,4.714323093067973,0.4955259463036094,2.0,0.2371627838086057,0.5272760556325072,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s2_01240,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_6))",10.94610341475436,5.409774561480081,0.9122539107680432,2.0,0.0987303346009233,0.9379901142294071,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s2_03432,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(quote_volume_mean_24),Rank(realized_vol_6)),Rank(number_of_trades))",10.189266849534189,4.159838288296337,0.5096675274632326,2.0,-0.21559528211406,0.5435529065976563,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s2_00456,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_6),Rank(number_of_trades))",10.165904949937634,4.644566779738426,0.7281008234883766,2.0,-0.2708217014329291,0.8998213937638981,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s2_00272,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_24),Rank(quote_asset_volume))",9.848478399702213,4.241712656618734,0.3307184468519595,2.0,0.0744391134803885,0.4369828482646358,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s3_02215,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_24))",15.709206327695185,9.956040856525252,2.0,2.0,2.0,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s3_03087,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(avg_trade_size_quote),Rank(realized_vol_12)),Rank(quote_asset_volume))",13.95869503047841,8.514506542656033,1.6788025255208372,2.0,1.1821381650003,1.7276161989234928,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_003,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s3_04451,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(number_of_trades),Rank(realized_vol_12)),Rank(realized_vol_24))",13.804311151612684,8.581244494336653,1.7514871063479631,2.0,1.3641357067578337,1.696838501536589,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s3_04171,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_12),Rank(realized_vol_12)),Rank(quote_volume_mean_6))",13.76086143080702,8.206220350837254,1.5459872684082836,2.0,1.2134038732512524,1.557171762045411,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s3_04123,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(quote_volume_mean_12),Rank(realized_vol_24)),Rank(quote_volume_mean_12))",13.727131591390073,7.789130572330562,1.4043316673383983,2.0,1.122313834820741,1.424038441249557,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s3_02911,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6)),Rank(realized_vol_6))",13.40717455748768,8.48925425339872,1.770509636123906,2.0,1.21347840511363,1.7455956297907873,A7M_HIGH_QUALITY_NEAR_MISS,core4_beta_too_high;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s3_04383,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_6),Rank(quote_volume_mean_24)),Rank(realized_vol_6))",13.405698301697942,7.829270200027726,1.4709142125393495,2.0,0.989320655183659,1.4910578546833488,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s3_02879,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_24),Rank(realized_vol_6)),Rank(number_of_trades))",12.727735622225104,8.074625928964258,1.6263080326839583,2.0,1.020748196353754,1.725301195887513,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s3_03895,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_12),Rank(number_of_trades)),Rank(quote_volume_mean_6))",12.360783154412664,6.724597896632576,1.1448408614909598,2.0,0.5703620362673796,1.3063442854460985,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s3_04351,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_6),Rank(realized_vol_6)),Rank(number_of_trades))",12.291034877260463,6.961583776214457,1.2350377356415447,2.0,0.6100791845079522,1.3386714258845085,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s3_03891,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_12),Rank(quote_volume_mean_6)),Rank(number_of_trades))",12.24348031213674,6.618354434737028,1.1136668245608126,2.0,0.5381770930730045,1.2780708710963973,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s3_02399,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(hl_range),Rank(realized_vol_12)),Rank(quote_volume_mean_24))",11.67173269329469,6.298203765070861,1.222518339655401,2.0,0.2007968622431512,1.352874679955301,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s3_00615,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_12))",11.39540312319309,4.311965521469064,0.3148744577584658,2.0,0.1520672338824951,0.4568704653839249,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s3_01835,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(quote_volume_mean_12),ZScore(realized_vol_24))",11.39540312319309,4.311965521469064,0.3148744577584658,2.0,0.1520672338824951,0.4568704653839249,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s3_03047,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(avg_trade_size_quote),Rank(realized_vol_24)),Rank(realized_vol_12))",11.282588368851036,6.632588414572333,1.083453267934409,1.954538715604038,0.8324667280339885,1.0881046933134857,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_003,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s3_02791,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(quote_asset_volume),Rank(realized_vol_12)),Rank(quote_volume_mean_6))",11.187263808371016,5.3539994332708,0.7744574329005975,2.0,0.1711582370109755,0.8503380457982486,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s4_00554,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_24))",15.709206327695185,9.956040856525252,2.0,2.0,2.0,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s4_01734,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_24))",15.27439228760173,9.416631269682878,1.930199508983884,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s4_00594,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(number_of_trades))",15.124212386422869,9.608242943395346,2.0,2.0,1.692849275588523,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s4_03662,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(avg_trade_size_quote),Rank(realized_vol_12)),Rank(quote_volume_mean_12))",14.813067531345624,9.247074140367816,1.8580799848744864,2.0,1.48443144604162,1.8966175113902888,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_003,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s4_02770,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(quote_volume_mean_12)),Rank(realized_vol_12))",14.57981102215722,9.02419434482634,1.7698637726997095,2.0,1.485393416319377,1.7737722817050958,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s4_04054,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_6),Rank(realized_vol_12)),Rank(quote_volume_mean_24))",14.02731948509243,8.454313859011402,1.6113097876321287,2.0,1.2892096324482012,1.6217574658233802,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s4_00558,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,8.78828968516119,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s4_03342,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_12),Rank(realized_vol_24)),Rank(quote_volume_mean_6))",13.751887727160067,8.191185022107609,1.5091740440846269,2.0,1.2531048636441386,1.570482014843487,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s4_03434,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_24)),Rank(quote_volume_mean_6))",13.713402325733451,8.155325443218647,1.5271595536639264,2.0,1.2074546877827022,1.5380852124206918,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s4_01182,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_12),Rank(number_of_trades))",13.54657142386762,7.865034323890022,1.5680307586325235,2.0,0.8295634615463965,1.7531389029148865,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s4_02310,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_12))",13.114008041290456,7.381490517127008,1.3568761180089055,2.0,0.863886902209316,1.5082547428626123,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s4_02746,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(quote_volume_mean_24),Rank(realized_vol_24)),Rank(hl_range))",13.082076884960436,8.168865662221254,1.756055381086388,2.0,0.8140227023302667,1.8788654212566955,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s4_03346,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_12),Rank(quote_asset_volume)),Rank(realized_vol_24))",12.795153652845404,7.247797638020021,1.3066899028285244,2.0,0.787905254489683,1.378692228456537,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e0_current_a7l_manual_generator_s4_01142,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_24))",12.65821688095463,6.89813100281438,1.2031026357986825,2.0,0.7342271243761895,1.3680907553166302,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e0_current_a7l_manual_generator_s4_02950,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_asset_volume),Rank(realized_vol_24)),Rank(quote_volume_mean_24))",12.371209525870473,7.256386333966105,1.3026451947375646,2.0,0.8280053387943425,1.354105939584626,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
