candidate_id,object_type,expected_classification,runner_classification,classification_match,may_stress_label_only,residual_vs_funding_may_stress_label_only,classification_uses_may_stress,classification_affects_rank
a7i1a_fundingcore_baseline,baseline,MANDATORY_BASELINE_NOT_CANDIDATE,MANDATORY_BASELINE_NOT_CANDIDATE,True,-2.7060542933901917,3.418778435016096e-15,False,False
a7i1a_core4_benchmark,baseline,RESEARCH_BENCHMARK_NOT_CANDIDATE,RESEARCH_BENCHMARK_NOT_CANDIDATE,True,-2.6313034709069925,-0.737346481137385,False,False
a7i1a_taker_imbalance_original,known_overlay,HOLD_RESIDUAL_ONLY_HEDGE_CLUE,HOLD_RESIDUAL_ONLY_HEDGE_CLUE,True,-2.9742640932707998,0.5603755228931412,True,False
a7i1a_avg_trade_size_original,known_rejected,REJECTED_TAIL_RISK,REJECTED_TAIL_RISK,True,-1.6260630495539186,0.6827024281965466,True,False
a7i1a_taker_imbalance_sign_flip,placebo,NEGATIVE_CONTROL,NEGATIVE_CONTROL,True,-3.241909376116957,-0.41331329293851315,False,False
a7i1a_taker_imbalance_row_shuffle,placebo,NEGATIVE_CONTROL,NEGATIVE_CONTROL,True,-3.871225490327288,-0.502285990535867,False,False
a7i1a_taker_imbalance_time_shuffle,placebo,NEGATIVE_CONTROL,NEGATIVE_CONTROL,True,-2.271672149987438,0.875401609214338,False,False
a7i1a_taker_imbalance_wrong_lag,placebo,NEGATIVE_CONTROL,NEGATIVE_CONTROL,True,-3.961439194375928,-0.6270866726937685,False,False
a7i1a_random_noise_placebo,placebo,NEGATIVE_CONTROL,NEGATIVE_CONTROL,True,-3.0566397719414895,0.9035489720654795,False,False
