candidate_id,arm,split,funding_beta,funding_corr,core4_beta,core4_corr
i0_basis_premium_050,I0_basis_premium,validation_2025H1,-0.0472108225256213,-0.05325019194355257,0.001468828820507555,0.0014281914901197888
i0_basis_premium_050,I0_basis_premium,recent_oos_2025H2_2026Apr,0.04662444105673056,0.06040530432419098,0.06771879629927478,0.07505992727199313
i0_basis_premium_050,I0_basis_premium,fresh_forward_2026May,0.046590679900619096,0.053511877516058036,0.10733667886999429,0.12104802350777479
i0_basis_premium_051,I0_basis_premium,validation_2025H1,-0.1314413828199846,-0.10407551809218643,-0.2651727450603309,-0.18100100718083798
i0_basis_premium_051,I0_basis_premium,recent_oos_2025H2_2026Apr,-0.11440249023294853,-0.09142241193911906,-0.2424564495014113,-0.16576330956023638
i0_basis_premium_051,I0_basis_premium,fresh_forward_2026May,0.28677509405528706,0.22004728669014964,0.4269837592345709,0.32169503033558305
i0_basis_premium_052,I0_basis_premium,validation_2025H1,0.37345092371032196,0.37009237167722014,0.3786630604900574,0.3234932187945907
i0_basis_premium_052,I0_basis_premium,recent_oos_2025H2_2026Apr,0.28619741538367094,0.31155626178257206,0.32982148288652796,0.3071759343819217
i0_basis_premium_052,I0_basis_premium,fresh_forward_2026May,-0.18101192845451405,-0.21270977801113208,-0.2673037490442284,-0.3084208412382948
i0_basis_premium_053,I0_basis_premium,validation_2025H1,-0.1287086378921139,-0.10879500575721159,-0.17902242714025174,-0.13045008040423997
i0_basis_premium_053,I0_basis_premium,recent_oos_2025H2_2026Apr,0.07062820155911202,0.0643088246065653,0.05467993550002104,0.04259492804249948
i0_basis_premium_053,I0_basis_premium,fresh_forward_2026May,-0.16928027770680615,-0.14032457558419031,-0.17881650088268633,-0.14554368787729655
i0_basis_premium_054,I0_basis_premium,validation_2025H1,0.4072099297066464,0.3515840557961893,0.40608347249745724,0.30224684159735143
i0_basis_premium_054,I0_basis_premium,recent_oos_2025H2_2026Apr,0.29163867810243466,0.2896149725715296,0.32106765870440057,0.2727783647165361
i0_basis_premium_054,I0_basis_premium,fresh_forward_2026May,-0.4032511705621673,-0.3894562667953925,-0.47218144902522174,-0.447765252836892
i0_basis_premium_055,I0_basis_premium,validation_2025H1,0.37617537268704127,0.294759586000098,0.46345483332251186,0.31305499574699225
i0_basis_premium_055,I0_basis_premium,recent_oos_2025H2_2026Apr,0.44083247160235767,0.3457533960386596,0.4891112681285176,0.32819957685829565
i0_basis_premium_055,I0_basis_premium,fresh_forward_2026May,-0.20053941887836116,-0.16542596093403067,-0.35886025968671387,-0.2906616197471801
i0_basis_premium_056,I0_basis_premium,validation_2025H1,-0.04605939341428062,-0.057579228392828516,-0.07865638279976582,-0.08476513186800753
i0_basis_premium_056,I0_basis_premium,recent_oos_2025H2_2026Apr,0.0015359727634217378,0.00199342369986699,-0.010858274805877833,-0.01205630989485007
i0_basis_premium_056,I0_basis_premium,fresh_forward_2026May,-0.09058186027745474,-0.10792354036921088,-0.10344851880516572,-0.12102013504791932
i0_basis_premium_057,I0_basis_premium,validation_2025H1,0.33850280846005143,0.25000210619836233,0.3655539511653813,0.2327386541727828
i0_basis_premium_057,I0_basis_premium,recent_oos_2025H2_2026Apr,0.4093320154045266,0.29944390234911816,0.4251101171797887,0.266059439634331
i0_basis_premium_057,I0_basis_premium,fresh_forward_2026May,-0.5949115710007803,-0.3843107704985691,-0.7342704507811385,-0.4657411375126362
i0_basis_premium_058,I0_basis_premium,validation_2025H1,0.2316151502273265,0.25975400622946726,0.2917925305022929,0.2821013120690634
i0_basis_premium_058,I0_basis_premium,recent_oos_2025H2_2026Apr,0.17600795617339976,0.2281912879062879,0.2438050823163365,0.2704250915171282
i0_basis_premium_058,I0_basis_premium,fresh_forward_2026May,-0.04423326867165501,-0.06694042137210753,-0.09799147729215978,-0.14560829679688436
i0_basis_premium_059,I0_basis_premium,validation_2025H1,-0.02674390818706593,-0.023899551285311033,-0.13456629907834122,-0.10366611610878818
i0_basis_premium_059,I0_basis_premium,recent_oos_2025H2_2026Apr,0.07551422008802408,0.0723863546398702,-0.025066782862674376,-0.020557203496990993
i0_basis_premium_059,I0_basis_premium,fresh_forward_2026May,-0.05335125886689723,-0.0496819430381601,-0.02065468275180963,-0.018885602227976042
i0_basis_premium_060,I0_basis_premium,validation_2025H1,0.1383318143963363,0.17060379392815392,0.23877856700066727,0.2538619420399043
