candidate_id,arm,raw_may_10bp_ann_stress_only,residual_funding_may_ann_stress_only,residual_core4_may_ann_stress_only,may_used_for_rank,may_used_for_selection
i2_microstructure_lite_128,I2_microstructure_lite,-2.491428534015179,0.8050779785570926,0.8455503515424343,False,False
i2_microstructure_lite_129,I2_microstructure_lite,-4.687910642969087,-1.285375382552346,-1.4441006298900165,False,False
i2_microstructure_lite_130,I2_microstructure_lite,-3.0403518180915245,0.06264130987257231,-0.38351968941915293,False,False
i2_microstructure_lite_131,I2_microstructure_lite,-2.1439091006606237,-0.9074029559513125,-0.8791566844366543,False,False
i2_microstructure_lite_132,I2_microstructure_lite,-2.3342037384333842,0.15620237514765495,0.10768140167067561,False,False
i2_microstructure_lite_133,I2_microstructure_lite,-7.303343406827961,-2.886877250529808,-3.5147435125037756,False,False
i2_microstructure_lite_134,I2_microstructure_lite,-0.07876502329060014,1.1480871902661387,1.202337892545895,False,False
i2_microstructure_lite_135,I2_microstructure_lite,4.581223016147603,3.0644370361514657,3.2810434346378052,False,False
i2_microstructure_lite_136,I2_microstructure_lite,-5.7475747891432,-1.9402169116902674,-2.363172871847298,False,False
i2_microstructure_lite_137,I2_microstructure_lite,-2.1327274524694246,-0.7843067280192484,-0.8146256284390557,False,False
i2_microstructure_lite_138,I2_microstructure_lite,-5.326339708035176,-1.5986874596092735,-1.62208656872422,False,False
i2_microstructure_lite_139,I2_microstructure_lite,-5.240272975394318,-2.133169997366942,-2.3645816468332255,False,False
i2_microstructure_lite_140,I2_microstructure_lite,-1.7724870982191632,-1.3169489175879445,-1.4009972381746871,False,False
i2_microstructure_lite_141,I2_microstructure_lite,-1.8715433424548538,-1.52580910024297,-2.0913174060435504,False,False
i2_microstructure_lite_142,I2_microstructure_lite,-3.5387981076039585,0.2341743775118148,-0.4245263581593585,False,False
i2_microstructure_lite_143,I2_microstructure_lite,0.6605262917465691,0.1664651950953101,0.009009598286569272,False,False
i2_microstructure_lite_144,I2_microstructure_lite,-3.7608718431396206,0.34685214130793673,-0.0761887859616532,False,False
i2_microstructure_lite_145,I2_microstructure_lite,-7.174724447610482,-2.910578459311919,-3.453095961145108,False,False
i2_microstructure_lite_146,I2_microstructure_lite,-2.7987564369229028,-0.7299069936009805,-0.7936129658757196,False,False
i2_microstructure_lite_147,I2_microstructure_lite,-4.836942296026719,-0.809608284134212,-0.9318503460604209,False,False
i2_microstructure_lite_148,I2_microstructure_lite,-4.042075445710574,-0.8040812375779585,-1.4685162281583548,False,False
i2_microstructure_lite_149,I2_microstructure_lite,3.57877736039711,2.9256277744762635,2.7552975903070354,False,False
i2_microstructure_lite_150,I2_microstructure_lite,-2.767025371596132,0.4527404411012007,-0.03749342123658186,False,False
i2_microstructure_lite_151,I2_microstructure_lite,-10.113656047827977,-5.362677351384904,-5.95957621438186,False,False
i2_microstructure_lite_152,I2_microstructure_lite,-3.2645335114342164,-0.698951787312552,-1.363212528413411,False,False
i2_microstructure_lite_153,I2_microstructure_lite,5.385089751045774,4.565258945424909,4.382557107656273,False,False
