candidate_id,cluster_id,family,expression,horizon,cost_tier,split,raw_ann,raw_dd,raw_hit_rate,residual_vs_funding_ann,residual_vs_funding_dd,residual_vs_core4_ann,residual_vs_core4_dd,funding_beta,funding_corr,core4_beta,core4_corr,wrong_lag_future_funding_beta,wrong_lag_future_funding_corr,mean_turnover,mean_gross_exposure
a7h_basis_rank_mark_minus_h6,a7h_basis_003,basis_premium,Rank(mark_minus_index),6,stress_10bp,recent_oos_2025H2_2026Apr,-0.35154951601718615,-0.5020168963056226,0.5060706401766004,-0.1033559921472834,-0.4657565420527473,-0.1541966178838713,-0.43856091229184424,0.1766654821275906,0.20983550217636143,0.26072146325715245,0.2649363334280057,0.01566458679856064,0.017224418691791383,0.04839266004415011,0.5
a7h_basis_rank_mark_minus_h6,a7h_basis_003,basis_premium,Rank(mark_minus_index),6,stress_10bp,fresh_forward_2026May,-3.594312925213182,-0.15252809392462185,0.42091836734693877,-3.322819017006144,-0.14226479761826116,-2.8537074167411602,-0.12395715450301104,0.06865653171800454,0.11256283071035997,0.04574807222515551,0.0736451840574339,-0.2484314401592451,-0.2709587197890153,0.029974489795918362,0.5
a7h_basis_rank_premium_h12,a7h_basis_004,basis_premium,Rank(premium_index),12,stress_10bp,train_2024,-1.3908495790498847,-0.8035888878209088,0.47378663003663,-1.1689367422736025e-15,-0.5383443637780327,1.0576094334856402e-15,-0.47660644981254585,0.11577504191475968,0.09961399807312393,0.250851228657639,0.1986112160899467,-0.13096349065086865,-0.10570223971541182,0.24703178641902568,0.4610762981096873
a7h_basis_rank_premium_h12,a7h_basis_004,basis_premium,Rank(premium_index),12,stress_10bp,validation_2025H1,-1.265145587874532,-0.6703484120582994,0.48440409683426444,-0.0024126211707870366,-0.5624416856474415,-0.07292225561404206,-0.5428869443316966,0.18407791239231314,0.15728812648838583,0.2854855276426494,0.21028776300399415,-0.213498937725714,-0.17364394012423517,0.2806644466275952,0.4918859521101696
a7h_basis_rank_premium_h12,a7h_basis_004,basis_premium,Rank(premium_index),12,stress_10bp,recent_oos_2025H2_2026Apr,-1.847957717766195,-0.8104376737965611,0.45253863134657835,-0.44881105481991695,-0.5181499178232367,-0.5349905406471815,-0.5687064837742699,0.14016211979459142,0.13072235232822838,0.19779031655851836,0.15781987457492405,-0.06978812022060511,-0.060255828521576314,0.2529088484179544,0.5
a7h_basis_rank_premium_h12,a7h_basis_004,basis_premium,Rank(premium_index),12,stress_10bp,fresh_forward_2026May,-3.9373940334942064,-0.17442454384738448,0.39285714285714285,-2.1175258700706805,-0.11794381038804058,-1.7846316961112738,-0.11332584342498708,0.2534893908554628,0.23106803050857672,0.2506251227546536,0.22431746374137945,-0.036193071835523796,-0.02194769664956288,0.272108843537415,0.5
a7h_basis_ret_interaction_h6,a7h_basis_005,basis_premium,"Mul(Rank(mark_index_ratio),Rank(ret_12))",6,stress_10bp,train_2024,-2.9456489622681605,-0.9552244693374776,0.4563873626373626,-6.123001983337917e-16,-0.4541602055032741,4.007783116366637e-15,-0.48956283920195676,0.1515412663513363,0.1606686114368095,0.24329104938057813,0.2373604593110499,-0.10853982312441748,-0.10794878562505686,0.19218539789207978,0.48840611098964226
a7h_basis_ret_interaction_h6,a7h_basis_005,basis_premium,"Mul(Rank(mark_index_ratio),Rank(ret_12))",6,stress_10bp,validation_2025H1,-0.9441766720778082,-0.4474310882681757,0.4864990689013035,1.8337767890315475,-0.23586638311022,1.8088322609805714,-0.20439716886813364,0.08319397194025341,0.0954530637875105,0.22092604203205202,0.21851465574145987,-0.10671187277137308,-0.11654144785526242,0.2083721291123526,0.5
a7h_basis_ret_interaction_h6,a7h_basis_005,basis_premium,"Mul(Rank(mark_index_ratio),Rank(ret_12))",6,stress_10bp,recent_oos_2025H2_2026Apr,-1.3049842731924868,-0.6755004715297322,0.470060706401766,1.6515249796865683,-0.19511505051940303,1.5651295147197952,-0.2147917519919843,0.07960855809453207,0.09579691187658416,0.16435028257488327,0.16919973468812952,-0.12220940449982512,-0.13614282057972268,0.20249264164827083,0.5
a7h_basis_ret_interaction_h6,a7h_basis_005,basis_premium,"Mul(Rank(mark_index_ratio),Rank(ret_12))",6,stress_10bp,fresh_forward_2026May,-5.73327595517306,-0.24068764794378994,0.3852040816326531,-2.2260722874260934,-0.13281489906395205,-2.0486768370566035,-0.12906236935392146,-0.07461686099557722,-0.08623464255279606,-0.16604481518358738,-0.188420659670617,-0.4370497170440004,-0.33601530949567143,0.21067176870748303,0.5
a7h_flow_rank_taker_imbalance_h6,a7h_flow_001,flow_liquidity,Rank(taker_imbalance),6,stress_10bp,train_2024,-3.5357201939177325,-0.9736174134401885,0.43246336996337,5.566365439398106e-17,-0.4614609645123936,2.0595552125772993e-15,-0.46109950881813544,-0.0002916049311010561,-0.0003334317339533568,-0.006242259782182288,-0.006568043487269808,0.006475635757095295,0.006945811660028996,0.3632389505427982,0.49303721020013597
a7h_flow_rank_taker_imbalance_h6,a7h_flow_001,flow_liquidity,Rank(taker_imbalance),6,stress_10bp,validation_2025H1,-3.067333141679739,-0.7824886277902792,0.4292364990689013,0.4687097421312402,-0.16792066432203934,0.473329729372384,-0.16732895827145222,-0.05584290217224337,-0.0662318654461869,-0.030781459222710993,-0.031471964722000575,0.06775865595567583,0.0764950695366338,0.3670080695220361,0.5
a7h_flow_rank_taker_imbalance_h6,a7h_flow_001,flow_liquidity,Rank(taker_imbalance),6,stress_10bp,recent_oos_2025H2_2026Apr,-3.314337613711135,-0.9363443929680131,0.40852649006622516,0.22136168217419044,-0.2711106336212934,0.2233206300535728,-0.2713507869424716,-0.035326118746604095,-0.04646457782420152,-0.020065581823493977,-0.02257955087839995,-0.0030315778180125268,-0.00369141741180655,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,a7h_flow_001,flow_liquidity,Rank(taker_imbalance),6,stress_10bp,fresh_forward_2026May,-2.9742640932707998,-0.12715321438090676,0.3622448979591837,0.5603755228931412,-0.02998437331480308,0.54249642724081,-0.030166401014589117,0.11300491261481914,0.162752151534825,0.09163040935732525,0.1295768594781158,-0.13404543901761976,-0.12842952768816523,0.3548044217687076,0.5
a7h_flow_z_taker_imbalance_h12,a7h_flow_002,flow_liquidity,ZScore(taker_imbalance),12,stress_10bp,train_2024,-2.5440925176015097,-0.9273369367741583,0.44585622710622713,-1.1132730878796212e-16,-0.5316192707439814,2.783182719699053e-15,-0.5312101026763094,-0.012733472143922491,-0.011191667426274279,-0.004200300569925123,-0.00339711646772574,0.005460861164489852,0.0045023329910572904,0.34654149898056175,0.4703036205181226
a7h_flow_z_taker_imbalance_h12,a7h_flow_002,flow_liquidity,ZScore(taker_imbalance),12,stress_10bp,validation_2025H1,-2.6852728065361346,-0.7428918493104264,0.4606610800744879,-0.12708943405344622,-0.26900107137297746,-0.1378544533704273,-0.26854311318909063,0.0298509621078498,0.026041416808129634,0.010381205053817087,0.007807099062216324,-0.056561563393066325,-0.046967488196890214,0.35396570412873923,0.48221040282741745
a7h_flow_z_taker_imbalance_h12,a7h_flow_002,flow_liquidity,ZScore(taker_imbalance),12,stress_10bp,recent_oos_2025H2_2026Apr,-2.750035462274722,-0.9018861870242428,0.43211920529801323,-0.2068554961603312,-0.45117109427132307,-0.20463886695763345,-0.4527703135938961,0.02363798638563886,0.022045641249712745,-0.001897063364515518,-0.0015136712629949336,-0.01197088360593296,-0.010335627062913298,0.35539689109639444,0.5
a7h_flow_z_taker_imbalance_h12,a7h_flow_002,flow_liquidity,ZScore(taker_imbalance),12,stress_10bp,fresh_forward_2026May,-2.5386980183097743,-0.14011742378062397,0.41581632653061223,-0.04179093984089602,-0.04244619093253621,-0.007363112501453482,-0.04131848789453263,-0.09961728583173496,-0.11015894163843898,-0.0902097777775776,-0.09794833801401767,0.157949573127934,0.11619486500851466,0.3548044217687076,0.5
a7h_flow_rank_quote_volume_h6,a7h_flow_003,flow_liquidity,Rank(quote_asset_volume),6,stress_10bp,train_2024,-0.6110090794668184,-0.5530145675553693,0.4958791208791209,1.9482279037893372e-16,-0.40882913545026056,8.34954815909716e-17,-0.42054453725287855,0.023439435506797234,0.029237354243969258,-0.03828625648937143,-0.04394565477532517,0.04220581657850045,0.049384624046729886,0.060691326058370305,0.4944956506598832
a7h_flow_rank_quote_volume_h6,a7h_flow_003,flow_liquidity,Rank(quote_asset_volume),6,stress_10bp,validation_2025H1,-0.6865029843623484,-0.4879425108969151,0.5002327746741154,-0.10143197429953497,-0.4156876220548513,-0.04517850452538133,-0.4178544809891741,0.02889688581954544,0.0394494129004487,0.016576055727888128,0.019507712457082743,0.029751106776078274,0.038660038591566095,0.05844584109248915,0.5
a7h_flow_rank_quote_volume_h6,a7h_flow_003,flow_liquidity,Rank(quote_asset_volume),6,stress_10bp,recent_oos_2025H2_2026Apr,-0.6688208351913211,-0.5032137410745611,0.4962748344370861,-0.05613195531443463,-0.3211540449880683,-0.04592492689655492,-0.31148860849048365,0.12885213941758306,0.17321441518925162,0.11823595678848745,0.13598137844332098,0.052859161195453655,0.06578259928511564,0.05959115158204563,0.5
a7h_flow_rank_quote_volume_h6,a7h_flow_003,flow_liquidity,Rank(quote_asset_volume),6,stress_10bp,fresh_forward_2026May,-0.5507866889193335,-0.08778449781484121,0.5153061224489796,0.14708008693292202,-0.07867134929043285,-0.05606481061219371,-0.08423290188242194,-0.02262953743678359,-0.0449042794136598,-0.03938133319081333,-0.07672923664262524,0.03099472252257878,0.04091506418340304,0.05654761904761906,0.5
a7h_flow_ret_interaction_h6,a7h_flow_004,flow_liquidity,"Mul(Rank(taker_imbalance),Rank(ret_12))",6,stress_10bp,train_2024,-4.379469903473221,-0.9898226599204988,0.43509615384615385,-2.783182719699053e-15,-0.4617072021948948,1.976059730986328e-15,-0.49413294464655977,0.07987853985479061,0.085121540674581,0.06367962549793382,0.06244418080210002,-0.022417031313402544,-0.022408664778291197,0.27429718144748005,0.4887272334656312
a7h_flow_ret_interaction_h6,a7h_flow_004,flow_liquidity,"Mul(Rank(taker_imbalance),Rank(ret_12))",6,stress_10bp,validation_2025H1,-2.303092716084643,-0.6886657646734391,0.46368715083798884,1.9879836290179689,-0.27197338166775986,2.0259550902862715,-0.27554022749486007,0.04074502948317289,0.045945242619121564,0.121110707414124,0.11772917445921884,-0.08629261407086128,-0.09262094172114126,0.27574099937926755,0.5
a7h_flow_ret_interaction_h6,a7h_flow_004,flow_liquidity,"Mul(Rank(taker_imbalance),Rank(ret_12))",6,stress_10bp,recent_oos_2025H2_2026Apr,-2.367440696604222,-0.8649508580376966,0.45653973509933776,2.0177537476312852,-0.14303832148052764,1.9922584359049642,-0.15200689940393786,0.00242121231727246,0.00286657120345001,0.045987981614802914,0.0465813080050507,-0.07807300162406139,-0.08557149126552585,0.2721670345842532,0.5
a7h_flow_ret_interaction_h6,a7h_flow_004,flow_liquidity,"Mul(Rank(taker_imbalance),Rank(ret_12))",6,stress_10bp,fresh_forward_2026May,-5.377346624554816,-0.22038916678553955,0.3647959183673469,-0.7018770174877353,-0.08607771444727186,-0.8044620052263881,-0.08715345502968685,-0.0029023973833427427,-0.003619080444538231,-0.07302758670613535,-0.0894101287403336,-0.3474431993412023,-0.2882097094074914,0.2701955782312926,0.5
a7h_liquidity_size_h12,a7h_flow_005,flow_liquidity,Rank(avg_trade_size_quote),12,stress_10bp,train_2024,-1.6702181150087638,-0.9061039351251915,0.5162545787545788,8.90618470303697e-16,-0.8016584060351779,1.3359277054555457e-15,-0.8232854144685626,0.17231852040608645,0.15091545398157835,0.0206835599795979,0.01666898521645286,0.13367034392852642,0.10981593062978295,0.06405000258906321,0.4638906742691865
a7h_liquidity_size_h12,a7h_flow_005,flow_liquidity,Rank(avg_trade_size_quote),12,stress_10bp,validation_2025H1,-0.45412983209209684,-0.6625348247330074,0.5155959031657356,1.0254006812211227,-0.5269414672799336,1.1997108551042732,-0.5353167903004614,0.05011462903811259,0.04593771242323234,-0.004241607862103092,-0.0033517452694369243,0.13629209307006818,0.1189173328757808,0.06109363213549644,0.49578665416635775
a7h_liquidity_size_h12,a7h_flow_005,flow_liquidity,Rank(avg_trade_size_quote),12,stress_10bp,recent_oos_2025H2_2026Apr,-0.15065404915275732,-0.5831027488071074,0.5129690949227373,1.5319133701366705,-0.35895252309479275,1.5131423897880352,-0.33037370497879637,0.20794866153054034,0.19593347237502787,0.17102047053559524,0.1378599364530783,0.1139525429428811,0.09939736963227463,0.06643211920529803,0.5
a7h_liquidity_size_h12,a7h_flow_005,flow_liquidity,Rank(avg_trade_size_quote),12,stress_10bp,fresh_forward_2026May,-1.6260630495539186,-0.2794701899949271,0.6020408163265306,0.6827024281965466,-0.25593624621652467,0.106977433599235,-0.25982808403488966,-0.4605392288242025,-0.3580279610334559,-0.6044482495519543,-0.4613896503112594,-0.022285871525191472,-0.011525595341010317,0.07291666666666667,0.5
a7h_micro_rank_hl_range_h6,a7h_micro_001,microstructure_lite,Rank(hl_range),6,stress_10bp,train_2024,-3.0531017252557358,-0.9700018069394256,0.4726419413919414,1.6699096318194318e-15,-0.6690045426833506,2.560528102123129e-15,-0.741988166835363,0.30044564127394,0.28232731071063616,0.1729210536463169,0.14952608773838164,0.14389897630138399,0.12684495862826042,0.19867032856648148,0.4787361079577232
a7h_micro_rank_hl_range_h6,a7h_micro_001,microstructure_lite,Rank(hl_range),6,stress_10bp,validation_2025H1,-1.2759235234392332,-0.527462308695932,0.5044227188081937,1.4447051824370731,-0.27871318842522574,1.6402577647094907,-0.2836404584636656,0.23468010782148965,0.2161060548040405,0.250621571356712,0.19895036924650122,0.015809215521148435,0.01385704509298804,0.1935883271198252,0.4993540274999774
a7h_micro_rank_hl_range_h6,a7h_micro_001,microstructure_lite,Rank(hl_range),6,stress_10bp,recent_oos_2025H2_2026Apr,-1.5842734431883951,-0.7364887873922813,0.4815121412803532,1.4903598889726666,-0.17928820228043263,1.4151410544844452,-0.21080544246810085,0.2590394579015702,0.25872601605106993,0.26475422578974245,0.22623226854239378,0.13933943301392487,0.12883877362494392,0.22756852465047833,0.5
a7h_micro_rank_hl_range_h6,a7h_micro_001,microstructure_lite,Rank(hl_range),6,stress_10bp,fresh_forward_2026May,-3.7425652996053635,-0.20809590715059345,0.461734693877551,0.42387451276139454,-0.17849797567184267,-0.16424885779212683,-0.1699544677046091,-0.34324141274717246,-0.33235091603553907,-0.396704419348602,-0.3771574113587711,-0.2281017966023611,-0.14692961292858,0.20493197278911568,0.5
a7h_micro_rank_realized_vol_h12,a7h_micro_002,microstructure_lite,Rank(realized_vol_12),12,stress_10bp,train_2024,-1.483669583504781,-0.9178745789315688,0.5149954212454212,6.123001983337917e-16,-0.8098084812275134,2.449200793335167e-15,-0.8597392743469967,0.36335039977351524,0.2786720091173741,0.22068900879674178,0.15575088542358662,0.1743740686907053,0.12545215638725005,0.04666102737825984,0.4324762365393912
a7h_micro_rank_realized_vol_h12,a7h_micro_002,microstructure_lite,Rank(realized_vol_12),12,stress_10bp,validation_2025H1,-0.10362288003325826,-0.5723229696843828,0.5465549348230913,0.9779633049798899,-0.40467268733919715,1.2053031721779475,-0.4244303357746777,0.5051284153511254,0.34689005396567246,0.4819699386390546,0.28532882263992365,-0.20317266957431204,-0.13280823018805307,0.044590140954105004,0.44123750270742423
a7h_micro_rank_realized_vol_h12,a7h_micro_002,microstructure_lite,Rank(realized_vol_12),12,stress_10bp,recent_oos_2025H2_2026Apr,0.21897499787244215,-0.5435468875108821,0.5271799116997793,1.7286842933984823,-0.3526863068090821,1.634126718511617,-0.4539379287765499,0.5012091158178577,0.348171880384425,0.5100118637799439,0.30310456805410146,0.18591532225373722,0.11956065350696739,0.0600504485681727,0.4993320040469414
a7h_micro_rank_realized_vol_h12,a7h_micro_002,microstructure_lite,Rank(realized_vol_12),12,stress_10bp,fresh_forward_2026May,-5.904020349926508,-0.3695421971419979,0.4770408163265306,-3.0739113994880367,-0.3440432019206068,-3.750049997611872,-0.3491933287404103,-0.5320978024026373,-0.3719719690114463,-0.6945626891385389,-0.476747700162499,-0.19362318515031515,-0.09004498658790232,0.056972789115646266,0.5
a7h_micro_rank_absret_h6,a7h_micro_003,microstructure_lite,Rank(abs_ret_1),6,stress_10bp,train_2024,-3.8096788657600444,-0.9813488113450104,0.44894688644688646,-2.783182719699053e-16,-0.48115079699811447,3.590305708411778e-15,-0.5518407055965178,0.18166949708402316,0.1846814181071592,0.11598992064069405,0.10850345113507122,0.07749946795113255,0.07390408273147495,0.3206181622589623,0.48739066440811746
a7h_micro_rank_absret_h6,a7h_micro_003,microstructure_lite,Rank(abs_ret_1),6,stress_10bp,validation_2025H1,-2.6534224680412133,-0.7382777881237066,0.4594972067039106,0.9552210091921054,-0.15673914094975572,1.0644145409914603,-0.1413555790987331,0.17446590661935552,0.18328180722552448,0.1669142883771831,0.1511603702784945,-0.036827347708663104,-0.03682551960166853,0.325515983860956,0.5
a7h_micro_rank_absret_h6,a7h_micro_003,microstructure_lite,Rank(abs_ret_1),6,stress_10bp,recent_oos_2025H2_2026Apr,-2.739912757580993,-0.8985537230078353,0.4397075055187638,1.0827855554950956,-0.13731102295327324,1.0337544303905544,-0.1865071566769858,0.13606229508749662,0.1543230940491448,0.14036521280128544,0.13620407124801928,0.08741062595762517,0.09178162117816573,0.3374954010301693,0.5
a7h_micro_rank_absret_h6,a7h_micro_003,microstructure_lite,Rank(abs_ret_1),6,stress_10bp,fresh_forward_2026May,-4.885651007003565,-0.20131771400091325,0.3903061224489796,-0.4027735902100187,-0.11808237645917441,-0.7236748818396358,-0.10864087065388628,-0.28832531051764915,-0.3333553095857685,-0.3228390316292089,-0.36649584276128044,-0.24545249094647467,-0.18878847638149188,0.3273809523809525,0.5
a7h_micro_ret_vol_interaction_h6,a7h_micro_004,microstructure_lite,"Mul(Rank(realized_vol_12),Rank(ret_12))",6,stress_10bp,train_2024,-2.857101654526978,-0.9649948965856031,0.48157051282051283,-1.3637595326525361e-15,-0.5759514795663782,4.7870742778823715e-15,-0.6534848997086278,0.2564363364343171,0.2544430805253675,0.1736076963410811,0.15851200864043483,0.0579073252455573,0.05389805704452577,0.1096039524820225,0.4812461320982013
a7h_micro_ret_vol_interaction_h6,a7h_micro_004,microstructure_lite,"Mul(Rank(realized_vol_12),Rank(ret_12))",6,stress_10bp,validation_2025H1,-0.9517406541604264,-0.5947853168876167,0.5107076350093109,1.6215886590824227,-0.38070318600176445,1.7678968734316056,-0.3901001648894562,0.3198315066330319,0.319808026321349,0.3608118058832624,0.31101726615947356,-0.20964512452526088,-0.19953658560516066,0.11000149174354512,0.49736604253997463
a7h_micro_ret_vol_interaction_h6,a7h_micro_004,microstructure_lite,"Mul(Rank(realized_vol_12),Rank(ret_12))",6,stress_10bp,recent_oos_2025H2_2026Apr,-0.2477110973667557,-0.3555531175983593,0.5091059602649006,2.627768212329166,-0.17868576839854144,2.5554901459201362,-0.21372006521218356,0.22480265403308822,0.23835230371935467,0.26888771408261386,0.24390817111745958,0.053192279390552114,0.052211345506804334,0.1190558314937454,0.5
a7h_micro_ret_vol_interaction_h6,a7h_micro_004,microstructure_lite,"Mul(Rank(realized_vol_12),Rank(ret_12))",6,stress_10bp,fresh_forward_2026May,-5.7475747891432,-0.23331234744806917,0.40816326530612246,-1.9402169116902674,-0.1857568009797157,-2.363172871847298,-0.18640430776197459,-0.2741983404947521,-0.2711701636341285,-0.36228163770026073,-0.35178864061770937,-0.3420734996605816,-0.2250504787888377,0.1211734693877551,0.5
a7h_micro_ret_range_interaction_h12,a7h_micro_005,microstructure_lite,"Mul(Rank(hl_range),Rank(ret_12))",12,stress_10bp,train_2024,-4.439741976044162,-0.9938373650885334,0.47630494505494503,-1.4472550142435075e-15,-0.8090651869725617,5.343710821822183e-15,-0.8502158122605,0.29129162177316076,0.23145669863814772,0.17271205889498403,0.12628347848825935,0.09489900965343018,0.07073461016577254,0.16830111475181633,0.44280249654535436
a7h_micro_ret_range_interaction_h12,a7h_micro_005,microstructure_lite,"Mul(Rank(hl_range),Rank(ret_12))",12,stress_10bp,validation_2025H1,0.7372422513118949,-0.6198708866923509,0.5349162011173184,4.854641042078985,-0.3665991093715243,5.040229274162673,-0.3585856331127404,0.3877407804283916,0.290031231879757,0.46871325637469113,0.30223598319894873,-0.15175593119988076,-0.10804846845611767,0.1659287900359533,0.4711371908510731
a7h_micro_ret_range_interaction_h12,a7h_micro_005,microstructure_lite,"Mul(Rank(hl_range),Rank(ret_12))",12,stress_10bp,recent_oos_2025H2_2026Apr,-0.4988256287142882,-0.6730915208073429,0.5229028697571744,3.961791926247377,-0.32778743945975775,3.8872940068647837,-0.3849451498990947,0.36701095500147574,0.27902739643343955,0.4294199265055437,0.2793106421981056,0.08581183738998863,0.06039672430323083,0.19475487490802063,0.5
a7h_micro_ret_range_interaction_h12,a7h_micro_005,microstructure_lite,"Mul(Rank(hl_range),Rank(ret_12))",12,stress_10bp,fresh_forward_2026May,-11.139823820020098,-0.40245011314196666,0.4030612244897959,-5.620665096236524,-0.2980464237189032,-6.175501909110818,-0.2927377210923967,-0.2828665309929828,-0.19719598022168908,-0.4518838547198356,-0.30931553071963513,-0.4913834649818747,-0.22788747739366738,0.19387755102040816,0.5
