timestamp,net_return,multiplier,gross_exposure,turnover
2025-03-02 12:00:00+00:00,-0.04254841782211297,0.25,0.5,0.0625
2025-03-02 11:00:00+00:00,-0.04113255872045057,0.25,0.5,0.125
2024-12-02 10:00:00+00:00,-0.028268490253481483,0.33333333333333337,0.5,0.02777777777777777
2024-12-02 12:00:00+00:00,-0.025585144058153902,0.32285227332044014,0.48427840998066013,0.026904356110036668
2024-12-02 11:00:00+00:00,-0.022053103163545574,0.3270236101621454,0.490535415243218,0.054503935027024206
2025-03-02 10:00:00+00:00,-0.02152726047945596,0.25,0.5,0.08333333333333333
2024-12-02 13:00:00+00:00,-0.021094485725771887,0.31490986045215263,0.47236479067822895,0.052484976742025416
2024-03-27 10:00:00+00:00,-0.019359769779551488,0.3007201433430652,0.4510802150145977,0.050120023890510845
2025-03-02 14:00:00+00:00,-0.01725033554021975,0.25,0.5,0.08333333333333333
2024-11-12 06:00:00+00:00,-0.01724592667112868,0.33333333333333337,0.5,0.11111111111111112
2024-03-27 09:00:00+00:00,-0.017098785714327134,0.3043919377611723,0.45658790664175836,0.2536599481343102
2024-12-02 09:00:00+00:00,-0.0168878654950942,0.33333333333333337,0.5,0.3611111111111111
2024-11-12 08:00:00+00:00,-0.016286243272997103,0.33333333333333337,0.5,0.33333333333333337
2024-12-02 14:00:00+00:00,-0.015796446962602857,0.30980810884032917,0.46471216326049375,0.05163468480672151
2024-11-12 09:00:00+00:00,-0.015578352773112968,0.33333333333333337,0.5,0.0
2025-03-02 13:00:00+00:00,-0.01534551261293551,0.25,0.5,0.10416666666666664
2024-03-12 09:00:00+00:00,-0.014968720609151524,0.31447472400998444,0.4717120860149766,0.052412454001664055
2024-11-12 05:00:00+00:00,-0.01413882640804068,0.33333333333333337,0.5,0.11111111111111112
2024-11-10 16:00:00+00:00,-0.013811332680483603,0.33333333333333337,0.5,0.41666666666666674
2025-03-02 07:00:00+00:00,-0.013585986302913092,0.25,0.5,0.06249999999999997
