candidate_id,production_family,expression,horizon,validation_net10,recent_net10,recent_net20,may_net10,max_control_validation_net10,max_control_recent_net10,best_control_may_net10,control_val_recent_positive_count,dominates_controls,failure_interpretation,promotion_status
a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,2.289047834798577,4.244064049852078,3.431564049852076,-0.2470630239647803,0.8752940732897174,-0.4786611682037685,0.7204587188481038,0,1,pre_may_control_clean_cost20_survivor_but_may_negative,NOT_PROMOTABLE
a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,2.289047834798577,4.244064049852078,3.431564049852076,-0.2470630239647803,0.8752940732897174,-0.4786611682037685,0.7204587188481038,0,1,pre_may_control_clean_cost20_survivor_but_may_negative,NOT_PROMOTABLE
