target_horizon_hours,rows,post_may_eligible_count,pre_may_pass_count,median_raw_recent,median_cost20_recent,median_cost30_recent,median_lag1_recent,median_lag2_recent,median_lag3_recent,median_raw_may,median_residual_may,median_fold_min,post_may_eligible_rate,pre_may_pass_rate
4,192,9,64,0.1792841445953697,-0.003512651821843028,-0.15042399169905285,0.16189014686111425,0.15736660447001347,0.16237423319093763,-0.8036889290483551,0.0,-0.5319700673231238,0.046875,0.3333333333333333
8,192,10,99,0.5377788768451096,0.2943329263245791,0.10877833322535817,0.5352629001162019,0.5139787803808444,0.5044338022611443,-1.5363590321252985,0.0,-0.6914757009749064,0.052083333333333336,0.515625
12,192,11,120,0.8506199014591206,0.676229519840359,0.4766185552420106,0.8472634162679014,0.8579964700283075,0.8685289304308618,-2.434895894219677,0.0,-0.4111676227943002,0.057291666666666664,0.625
24,192,13,150,1.749941850903328,1.588049803202475,1.4036814487699916,1.7653985663284033,1.7534309015203218,1.7404388935915431,-3.9821425684703806,-0.8365770662166964,-0.04123119604475359,0.06770833333333333,0.78125
48,192,13,156,3.1155414328817974,2.9393447565467596,2.7187221090622016,3.0844710770990096,2.998135151908425,2.958987670799215,-8.83552796326082,-4.5624548810186285,0.17290106944139005,0.06770833333333333,0.8125
72,192,9,168,3.966201580295002,3.829842703166714,3.6551300970970573,3.863412520199755,3.8331879170468905,3.8826451412066896,-11.263166818874181,-6.95219207798028,0.42263309494629825,0.046875,0.875
96,192,10,164,4.605229265233257,4.384351503617029,4.169755973832514,4.566354361615505,4.5807412024087935,4.524711581237289,-11.281797660273359,-6.650217250460736,-0.10863051171803055,0.052083333333333336,0.8541666666666666
