candidate_id,family_id,split,split_pass_count,median_net_book_return,median_control_ratio
a7ffcore33_000,F1b_taker_flow_market_panel,recent_2026JanApr,0,-0.03201308903004974,0.5992988140984814
a7ffcore33_000,F1b_taker_flow_market_panel,test_2025H2,0,-0.049419733022339644,1.0374854596296508
a7ffcore33_000,F1b_taker_flow_market_panel,train_2024,0,0.01140730754379183,1.5195844315648919
a7ffcore33_000,F1b_taker_flow_market_panel,validation_2025H1,0,-0.002282612395938486,5.264269489052568
a7ffcore33_001,F1b_taker_flow_market_panel,recent_2026JanApr,0,-0.00858156187622808,12.412021023194525
a7ffcore33_001,F1b_taker_flow_market_panel,test_2025H2,6,1.0239372926400974,0.8304300016617333
a7ffcore33_001,F1b_taker_flow_market_panel,train_2024,1,-0.09669084792770445,1.003037721621491
a7ffcore33_001,F1b_taker_flow_market_panel,validation_2025H1,1,0.004548024035058915,3.59710393224412
a7ffcore33_002,F2a_basis_funding_independent,recent_2026JanApr,0,0.007738937307149172,4.890055818541871
a7ffcore33_002,F2a_basis_funding_independent,test_2025H2,7,1.0298871623920276,0.746287505354208
a7ffcore33_002,F2a_basis_funding_independent,train_2024,1,-0.002268152358010411,1.2840436601487737
a7ffcore33_002,F2a_basis_funding_independent,validation_2025H1,1,-0.0007817388996481896,4.143418220594663
a7ffcore33_003,F2a_basis_funding_independent,recent_2026JanApr,0,0.014564873292110862,3.6427103414094812
a7ffcore33_003,F2a_basis_funding_independent,test_2025H2,0,0.06563958270475269,1.6288471464706895
a7ffcore33_003,F2a_basis_funding_independent,train_2024,0,-0.07375290223071351,0.9029985260606961
a7ffcore33_003,F2a_basis_funding_independent,validation_2025H1,0,-0.047203007757198066,0.7683898394765887
a7ffcore33_004,F2a_basis_funding_independent,recent_2026JanApr,0,-0.16514199264440688,2.229609149096584
a7ffcore33_004,F2a_basis_funding_independent,test_2025H2,1,0.25129174465406684,1.9573958801662177
a7ffcore33_004,F2a_basis_funding_independent,train_2024,0,0.0005395496380515398,2.79463164509692
a7ffcore33_004,F2a_basis_funding_independent,validation_2025H1,0,-0.07242548215948046,1.4036932479981097
a7ffcore33_005,F2a_basis_funding_independent,recent_2026JanApr,0,0.03632543179485947,1.7660980702570397
a7ffcore33_005,F2a_basis_funding_independent,test_2025H2,0,-0.11339215278998016,0.7872657522082367
a7ffcore33_005,F2a_basis_funding_independent,train_2024,0,-0.06671322602033615,1.1840168966050175
a7ffcore33_005,F2a_basis_funding_independent,validation_2025H1,0,0.008118408607318998,1.6428166830819484
a7ffcore33_006,F1b_taker_flow_market_panel,recent_2026JanApr,0,-0.004345683014951647,1.7329631325675576
a7ffcore33_006,F1b_taker_flow_market_panel,test_2025H2,0,-0.029976749759167434,1.457818856386485
a7ffcore33_006,F1b_taker_flow_market_panel,train_2024,0,-0.017529482735786587,6.583886561822666
