candidate_id,family_id,objective_id,horizon_h,split,control_variant,book_return,book_cost,row_count,timestamp_count,gross_weight,net_book_return
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,validation_2025H1,stale,0.043451644,0.01000000014062971,648,10,20.0,0.03345164433959871
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,recent_2026JanApr,original,-0.034738984,0.006999999850057065,693,7,13.999999,-0.041738983809016646
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,recent_2026JanApr,sign_flip,0.032014124,0.006999999850057065,693,7,14.0,0.025014124245382845
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,recent_2026JanApr,stale,0.030337447,0.007999999828636646,792,8,16.0,0.022337447471916676
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,test_2025H2,original,0.02130667,0.010000000034458936,878,10,20.0,0.011306669305078685
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,test_2025H2,sign_flip,-0.027079964,0.010000000034458936,878,10,20.0,-0.03707996409107
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,test_2025H2,stale,-0.01598192,0.010000000034458936,878,10,20.0,-0.025981920097954574
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,train_2024,original,0.088918105,0.019000000312924384,817,19,38.000004,0.069918104454875
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,train_2024,sign_flip,-0.08724646,0.019000000312924384,817,19,38.0,-0.10624646301567554
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,train_2024,stale,0.0133090345,0.019000000312924384,817,19,38.0,-0.00569096579402685
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,validation_2025H1,original,0.0016252041,0.01000000014062971,648,10,20.0,-0.008374796031042934
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,validation_2025H1,sign_flip,0.0054465514,0.01000000014062971,648,10,20.0,-0.004553448772989214
a7ffcore33_000,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,validation_2025H1,stale,-0.011319635,0.01000000014062971,648,10,20.0,-0.021319635576568546
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,recent_2026JanApr,original,-0.02501309,0.006999999850057065,693,7,13.999999,-0.03201308903004974
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,recent_2026JanApr,sign_flip,0.025635451,0.006999999850057065,693,7,14.0,0.01863545122835785
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,recent_2026JanApr,stale,0.020255443,0.007999999828636646,792,8,16.0,0.012255442880094052
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,test_2025H2,original,-0.039419733,0.010000000034458936,878,10,20.0,-0.049419733022339644
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,test_2025H2,sign_flip,0.037269093,0.010000000034458936,878,10,20.0,0.02726909306179732
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,test_2025H2,stale,0.024908997,0.010000000034458936,878,10,20.0,0.014908997084014117
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,train_2024,original,-0.014882949,0.019000000312924384,817,19,38.000004,-0.033882949493825434
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,train_2024,sign_flip,0.020291237,0.019000000312924384,817,19,38.0,0.001291236847639085
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,train_2024,stale,-0.048674934,0.019000000312924384,817,19,38.0,-0.06767493392527103
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,validation_2025H1,original,0.00867621,0.01000000014062971,648,10,20.0,-0.0013237897222861655
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,validation_2025H1,sign_flip,-0.011698187,0.01000000014062971,648,10,20.0,-0.021698187469504776
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,validation_2025H1,stale,0.043451644,0.01000000014062971,648,10,20.0,0.03345164433959871
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,recent_2026JanApr,original,-0.03473898,0.006999999850057065,693,7,13.999999,-0.04173898008372635
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,recent_2026JanApr,sign_flip,0.03201412,0.006999999850057065,693,7,14.0,0.025014120520092546
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,recent_2026JanApr,stale,0.03033745,0.007999999828636646,792,8,16.0,0.022337449334561825
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,test_2025H2,original,0.021306673,0.010000000034458936,878,10,20.0,0.011306673030368983
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,test_2025H2,sign_flip,-0.027079966,0.010000000034458936,878,10,20.0,-0.03707996595371515
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,test_2025H2,stale,-0.015981916,0.010000000034458936,878,10,20.0,-0.025981916372664275
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,train_2024,original,0.088918105,0.019000000312924384,817,19,38.000004,0.069918104454875
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,train_2024,sign_flip,-0.08724646,0.019000000312924384,817,19,38.0,-0.10624646301567554
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,train_2024,stale,0.013309024,0.019000000312924384,817,19,38.0,-0.005690976038575171
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,validation_2025H1,original,0.0016252057,0.01000000014062971,648,10,20.0,-0.008374794401228429
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,validation_2025H1,sign_flip,0.0054465486,0.01000000014062971,648,10,20.0,-0.004553451566956938
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,validation_2025H1,stale,-0.011319633,0.01000000014062971,648,10,20.0,-0.021319632782600823
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,recent_2026JanApr,original,4.372285,0.006999999850057065,693,7,13.999999,4.365284889371134
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,recent_2026JanApr,sign_flip,-4.36762,0.006999999850057065,693,7,14.0,-4.374619991152548
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,recent_2026JanApr,stale,6.5273333,0.007999999828636646,792,8,16.0,6.519333259753883
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,test_2025H2,original,-2.4247508,0.010000000034458936,878,10,20.0,-2.434750804935582
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,test_2025H2,sign_flip,2.4309154,0.010000000034458936,878,10,20.0,2.420915355647914
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,test_2025H2,stale,0.703261,0.010000000034458936,878,10,20.0,0.6932610177649186
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,train_2024,original,1.9002178,0.019000000312924384,817,19,38.000004,1.8812177712172269
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,train_2024,sign_flip,-1.9148126,0.019000000312924384,817,19,38.0,-1.933812565162778
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,train_2024,stale,-1.3681626,0.019000000312924384,817,19,38.0,-1.3871626323014499
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,validation_2025H1,original,0.14238033,0.01000000014062971,648,10,20.0,0.13238032684568316
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,validation_2025H1,sign_flip,-0.6208103,0.01000000014062971,648,10,20.0,-0.630810270450078
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,validation_2025H1,stale,4.227294,0.01000000014062971,648,10,20.0,4.217293968060054
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,recent_2026JanApr,original,1.137348,0.006999999850057065,693,7,13.999999,1.1303480559894814
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,recent_2026JanApr,sign_flip,-1.1763922,0.006999999850057065,693,7,14.0,-1.183392197459005
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,recent_2026JanApr,stale,3.2029133,0.007999999828636646,792,8,16.0,3.194913284473121
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,test_2025H2,original,-2.166047,0.010000000034458936,878,10,20.0,-2.1760470962869003
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,test_2025H2,sign_flip,2.3615527,0.010000000034458936,878,10,20.0,2.351552715267055
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,test_2025H2,stale,-0.55911463,0.010000000034458936,878,10,20.0,-0.569114635025151
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,train_2024,original,-1.7019632,0.019000000312924384,817,19,38.000004,-1.7209631865769626
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,train_2024,sign_flip,2.1050274,0.019000000312924384,817,19,38.0,2.0860274368971585
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,train_2024,stale,0.29289412,0.019000000312924384,817,19,38.0,0.27389412467181684
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,validation_2025H1,original,5.3750567,0.01000000014062971,648,10,20.0,5.365056743481197
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,validation_2025H1,sign_flip,-5.402666,0.01000000014062971,648,10,20.0,-5.412666092059575
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,validation_2025H1,stale,5.38794,0.01000000014062971,648,10,20.0,5.377939929821529
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,recent_2026JanApr,original,-0.02501309,0.006999999850057065,693,7,13.999999,-0.03201308903004974
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,recent_2026JanApr,sign_flip,0.025635453,0.006999999850057065,693,7,14.0,0.018635453091003
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,recent_2026JanApr,stale,0.020255445,0.007999999828636646,792,8,16.0,0.0122554447427392
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,test_2025H2,original,-0.039707392,0.009950000039301812,878,10,19.9,-0.04965739249344915
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,test_2025H2,sign_flip,0.03763075,0.009950000039301812,878,10,19.900002,0.027680751689709723
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,test_2025H2,stale,0.02472678,0.009950000039301812,878,10,19.900002,0.014776780092157424
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,train_2024,original,-0.007571977,0.010212500152178108,817,19,20.425003,-0.017784477249719204
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,train_2024,sign_flip,0.011989226,0.010212500152178108,817,19,20.425003,0.0017767254812642939
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,train_2024,stale,-0.026582016,0.010212500152178108,817,19,20.425003,-0.03679451583046466
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,validation_2025H1,original,0.004187144,0.008100000120699405,648,10,16.2,-0.003912856247276067
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,validation_2025H1,sign_flip,-0.0068943426,0.008100000120699405,648,10,16.2,-0.01499434272199869
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,validation_2025H1,stale,0.03321878,0.008100000120699405,648,10,16.2,0.025118778549134732
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,recent_2026JanApr,original,-0.034738984,0.006999999850057065,693,7,13.999999,-0.041738983809016646
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,recent_2026JanApr,sign_flip,0.032014124,0.006999999850057065,693,7,14.0,0.025014124245382845
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,recent_2026JanApr,stale,0.030337447,0.007999999828636646,792,8,16.0,0.022337447471916676
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,test_2025H2,original,0.020897033,0.009950000039301812,878,10,19.9,0.010947032653726638
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,test_2025H2,sign_flip,-0.027157864,0.009950000039301812,878,10,19.900002,-0.03710786364134401
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,test_2025H2,stale,-0.015912758,0.009950000039301812,878,10,19.900002,-0.025862758225761354
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,train_2024,original,0.050811592,0.010212500152178108,817,19,20.425003,0.04059909233730286
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,train_2024,sign_flip,-0.046333805,0.010212500152178108,817,19,20.425003,-0.05654630487877876
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,train_2024,stale,0.017720774,0.010212500152178108,817,19,20.425003,0.007508273663930596
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,validation_2025H1,original,0.004858565,0.008100000120699405,648,10,16.2,-0.003241435069590806
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,validation_2025H1,sign_flip,0.001602045,0.008100000120699405,648,10,16.2,-0.006497955093160271
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,validation_2025H1,stale,-0.005219019,0.008100000120699405,648,10,16.2,-0.013319019138813018
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,recent_2026JanApr,original,0.18769136,0.003500000015832484,80,6,6.9999995,0.18419136069621891
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,recent_2026JanApr,sign_flip,-0.75238883,0.003500000015832484,80,6,7.0,-0.7558888349691406
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,recent_2026JanApr,stale,-0.78087455,0.003500000015832484,80,6,7.0,-0.7843745503583923
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,test_2025H2,original,0.29624274,0.007500000054948032,158,10,15.0,0.288742743675597
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,test_2025H2,sign_flip,-0.16244876,0.007500000054948032,158,10,15.000001,-0.1699487639022991
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,test_2025H2,stale,-0.068159506,0.007500000054948032,158,10,15.000002,-0.07565950577985495
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,train_2024,original,-0.09269085,0.004000000113621354,100,4,8.000001,-0.09669084792770445
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,train_2024,sign_flip,0.089211695,0.004000000113621354,100,4,8.0,0.08521169478259981
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,train_2024,stale,-0.11479965,0.004000000113621354,100,4,8.000001,-0.11879964863695204
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,validation_2025H1,original,-0.03149812,0.004500000020489097,174,6,9.0,-0.03599811925552786
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,validation_2025H1,sign_flip,-0.11873505,0.004000000020489097,173,5,7.999999,-0.12273505266569555
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,validation_2025H1,stale,0.012638466,0.004500000020489097,174,6,9.0,0.008138466412201523
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,recent_2026JanApr,original,-0.012599247,0.003500000015832484,80,6,6.9999995,-0.016099246592260898
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,recent_2026JanApr,sign_flip,-0.6643838,0.003500000015832484,80,6,7.0,-0.6678838286558166
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,recent_2026JanApr,stale,-1.0220889,0.003500000015832484,80,6,7.0,-1.0255888853231445
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,test_2025H2,original,1.7666318,0.007500000054948032,158,10,15.0,1.7591318416045978
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,test_2025H2,sign_flip,-0.48748344,0.007500000054948032,158,10,15.000001,-0.49498344188462945
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,test_2025H2,stale,1.609793,0.0075000000754371285,156,10,15.000002,1.602292947693728
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,train_2024,original,-0.15737475,0.004000000113621354,100,4,8.000001,-0.16137475466169418
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,train_2024,sign_flip,0.14578594,0.004000000113621354,100,4,8.0,0.1417859425600618
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,train_2024,stale,0.03468521,0.004000000113621354,100,4,8.0,0.03068520927987993
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,validation_2025H1,original,0.11089569,0.004500000020489097,174,6,9.0,0.10639569328166544
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,validation_2025H1,sign_flip,-0.054767784,0.004000000020489097,173,5,7.999999,-0.05876778375171125
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,validation_2025H1,stale,-0.06975987,0.0035000000204890966,172,4,6.9999995,-0.07325986810587347
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,recent_2026JanApr,original,0.14043629,0.003500000015832484,80,6,6.9999995,0.13693629167880864
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,recent_2026JanApr,sign_flip,-0.7996439,0.003500000015832484,80,6,7.0,-0.8031438741842285
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,recent_2026JanApr,stale,-0.8281296,0.003500000015832484,80,6,7.0,-0.8316295895734802
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,test_2025H2,original,0.2696069,0.007500000054948032,158,10,15.0,0.2621068882392719
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,test_2025H2,sign_flip,-0.18908462,0.007500000054948032,158,10,15.000001,-0.19658461933862417
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,test_2025H2,stale,-0.09479536,0.007500000054948032,158,10,15.000002,-0.10229536121618002
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,train_2024,original,-0.09269085,0.004000000113621354,100,4,8.000001,-0.09669084792770445
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,train_2024,sign_flip,0.0892117,0.004000000113621354,100,4,8.0,0.0852117022331804
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,train_2024,stale,-0.114799656,0.004000000113621354,100,4,8.000001,-0.11879965608753264
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,validation_2025H1,original,-0.0038862466,0.004500000020489097,174,6,9.0,-0.008386246608570219
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,validation_2025H1,sign_flip,-0.106328174,0.004000000020489097,173,5,7.999999,-0.11032817449234426
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,validation_2025H1,stale,0.04025034,0.004500000020489097,174,6,9.0,0.03575033859349787
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,recent_2026JanApr,original,-0.05953552,0.003500000015832484,80,6,6.9999995,-0.06303551830444484
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,recent_2026JanApr,sign_flip,-0.71132004,0.003500000015832484,80,6,7.0,-0.714820042626001
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,recent_2026JanApr,stale,-1.0690252,0.003500000015832484,80,6,7.0,-1.0725251588979736
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,test_2025H2,original,1.8012472,0.007500000054948032,158,10,15.0,1.793747239057906
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,test_2025H2,sign_flip,-0.45286787,0.007500000054948032,158,10,15.000001,-0.460367865617387
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,test_2025H2,stale,1.6444085,0.0075000000754371285,156,10,15.000002,1.6369084643563256
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,train_2024,original,-0.15737475,0.004000000113621354,100,4,8.000001,-0.16137475466169418
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,train_2024,sign_flip,0.14578593,0.004000000113621354,100,4,8.0,0.1417859276589006
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,train_2024,stale,0.034685213,0.004000000113621354,100,4,8.0,0.030685213005170228
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,validation_2025H1,original,0.036840178,0.004500000020489097,174,6,9.0,0.032340178051963445
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,validation_2025H1,sign_flip,-0.11839861,0.004000000020489097,173,5,7.999999,-0.12239860679768026
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,validation_2025H1,stale,-0.08018456,0.0035000000204890966,172,4,6.9999995,-0.08368455656431616
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,recent_2026JanApr,original,-2.0976195,0.003500000015832484,80,6,6.9999995,-2.101119533554651
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,recent_2026JanApr,sign_flip,-16.405037,0.003500000015832484,80,6,7.0,-16.408536926285365
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,recent_2026JanApr,stale,-13.016052,0.003500000015832484,80,6,7.0,-13.019552246109582
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,test_2025H2,original,18.832409,0.007500000054948032,158,10,15.0,18.82490890497435
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,test_2025H2,sign_flip,-11.888264,0.007500000054948032,158,10,15.000001,-11.895763702447526
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,test_2025H2,stale,-0.2702229,0.007500000054948032,158,10,15.000002,-0.2777229023529217
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,train_2024,original,-2.9465663,0.004000000113621354,100,4,8.000001,-2.9505663434211167
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,train_2024,sign_flip,3.1284747,0.004000000113621354,100,4,8.0,3.1244747122582046
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,train_2024,stale,-1.2589746,0.004000000113621354,100,4,8.000001,-1.2629745522681624
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,validation_2025H1,original,2.266961,0.004500000020489097,174,6,9.0,2.262461097696796
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,validation_2025H1,sign_flip,-3.125608,0.004000000020489097,173,5,7.999999,-3.129607967397198
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,validation_2025H1,stale,4.298685,0.004500000020489097,174,6,9.0,4.29418507383205
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,recent_2026JanApr,original,-9.319344,0.003500000015832484,80,6,6.9999995,-9.322843566910363
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,recent_2026JanApr,sign_flip,-18.034548,0.003500000015832484,80,6,7.0,-18.038047805801966
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,recent_2026JanApr,stale,-27.448477,0.003500000015832484,80,6,7.0,-27.45197679139767
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,test_2025H2,original,28.463932,0.007500000054948032,158,10,15.0,28.45643203729857
