second_pass_family,left_field,left_family,right_field,right_family,left_transform,right_transform,operator,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,second_pass_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H3_cross_family_bridge,trade_quote_volume,liquidity,trade_return_1h,price_return,zscore_168h,zscore_168h,SafeDiv,core16he_H3_cross_family_bridge_trade_quote_volume_zscore_168h_SafeDiv_trade_return_1h_zscore_168h,L0_raw_forward_return,1,-1.0,2,False,800.3618093156912,1.93006392624688e-05,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,696,-0.00048176139245509304,-2.3210128669287853,-2.3210128669287853,-2.3210128669287853,0.4640804597701149,719,-4.6147474094549947e-07,-0.0037818865490744534,-0.0037818865490744534,-0.0037818865490744534,0.4937413073713491,719,-0.00023335229427179385,-1.5020009253015234,-1.5020009253015234,-1.5020009253015234,0.4812239221140473,719,0.00021419636013502027,0.7508042221910167,0.7508042221910167,0.7508042221910167,0.48261474269819193,95.86666666666666,
H3_cross_family_bridge,trade_quote_volume,liquidity,trade_return_1h,price_return,zscore_168h,zscore_168h,SafeDiv,core16he_H3_cross_family_bridge_trade_quote_volume_zscore_168h_SafeDiv_trade_return_1h_zscore_168h,L1_cross_sectional_relative_return,1,-1.0,2,False,800.3618093156745,1.9300639262468815e-05,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,696,-0.0004817613924550929,-2.3210128669287844,-2.3210128669287844,-2.3210128669287844,0.4640804597701149,719,-4.614747409455091e-07,-0.003781886549074532,-0.003781886549074532,-0.003781886549074532,0.4937413073713491,719,-0.00023335229427179396,-1.502000925301524,-1.502000925301524,-1.502000925301524,0.4812239221140473,719,0.00021419636013502024,0.7508042221910166,0.7508042221910166,0.7508042221910166,0.48261474269819193,95.86666666666666,
H3_cross_family_bridge,trade_quote_volume,liquidity,trade_return_1h,price_return,zscore_168h,zscore_168h,SafeDiv,core16he_H3_cross_family_bridge_trade_quote_volume_zscore_168h_SafeDiv_trade_return_1h_zscore_168h,L3_liquidity_tier_relative_return,1,-1.0,1,False,47.43247419370692,6.928009792172744e-05,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,696,-0.0004354237685189744,-2.247336384502416,-2.247336384502416,-2.247336384502416,0.46839080459770116,719,7.263260255413373e-06,0.06205814409836506,0.06205814409836506,0.06205814409836506,0.4965229485396384,719,-0.00022629592491232457,-1.5428395356285711,-1.5428395356285711,-1.5428395356285711,0.48817802503477054,719,0.00019635198157817854,0.7285642345960364,0.7285642345960364,0.7285642345960364,0.48956884561891517,95.86666666666666,
H3_cross_family_bridge,trade_quote_volume,liquidity,trade_return_1h,price_return,zscore_168h,zscore_168h,SafeDiv,core16he_H3_cross_family_bridge_trade_quote_volume_zscore_168h_SafeDiv_trade_return_1h_zscore_168h,L5_vol_adjusted_return,1,-1.0,2,False,5.530538894760125,-0.03508721982031702,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,696,-0.02379657474730191,-1.8655874064403974,-1.8655874064403974,-1.8655874064403974,0.4698275862068966,719,-0.0052765957781332,-0.4296971223852929,-0.4296971223852929,-0.4296971223852929,0.4993045897079277,719,-0.02450654058102114,-1.5708427957069133,-1.5708427957069133,-1.5708427957069133,0.4812239221140473,719,0.036542190887651156,1.547056615049979,1.547056615049979,1.547056615049979,0.4965229485396384,95.86666666666666,
H3_cross_family_bridge,trade_quote_volume,liquidity,trade_return_1h,price_return,zscore_168h,zscore_168h,SafeDiv,core16he_H3_cross_family_bridge_trade_quote_volume_zscore_168h_SafeDiv_trade_return_1h_zscore_168h,L0_raw_forward_return,4,-1.0,2,False,19.86357272710002,-0.0006110014267057299,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,693,-0.0015063259568287495,-4.067239641151004,-1.679042245098408,-4.092330065101092,0.43722943722943725,716,-9.813111402831203e-05,-0.4095347134356032,-0.17259440180695726,-0.656318761983759,0.4581005586592179,716,-0.0008606772753445153,-2.6438169838891707,-1.7130336843733818,-1.7205993718970205,0.42877094972067037,716,0.0004926727764703407,0.884581514671678,0.43236146221871397,-0.1473614790273936,0.47067039106145253,95.46666666666667,
H3_cross_family_bridge,trade_quote_volume,liquidity,trade_return_1h,price_return,zscore_168h,zscore_168h,SafeDiv,core16he_H3_cross_family_bridge_trade_quote_volume_zscore_168h_SafeDiv_trade_return_1h_zscore_168h,L1_cross_sectional_relative_return,4,-1.0,2,False,19.86357272710004,-0.0006110014267057299,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,693,-0.001506325956828749,-4.067239641151003,-1.6790422450984077,-4.092330065101093,0.43722943722943725,716,-9.813111402831195e-05,-0.4095347134356029,-0.17259440180695718,-0.6563187619837588,0.4581005586592179,716,-0.0008606772753445153,-2.6438169838891707,-1.7130336843733813,-1.7205993718970205,0.42877094972067037,716,0.0004926727764703406,0.8845815146716779,0.4323614622187138,-0.1473614790273935,0.47067039106145253,95.46666666666667,
H3_cross_family_bridge,trade_quote_volume,liquidity,trade_return_1h,price_return,zscore_168h,zscore_168h,SafeDiv,core16he_H3_cross_family_bridge_trade_quote_volume_zscore_168h_SafeDiv_trade_return_1h_zscore_168h,L3_liquidity_tier_relative_return,4,-1.0,2,False,26.74678189582144,-0.0004636777566292198,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,693,-0.0012858114276401214,-3.7809729750382473,-1.6606558703271634,-3.7787264519460764,0.443001443001443,716,-6.964007003825275e-05,-0.30034310277997384,-0.12602985093708194,-0.5678520136853621,0.49162011173184356,716,-0.0007791166027126623,-2.5263558714106353,-1.583092196984535,-2.0942020901754947,0.4259776536312849,716,0.0003334289841203589,0.647431724568947,0.23094903959337942,-0.33165875480043633,0.46368715083798884,95.46666666666667,
H3_cross_family_bridge,trade_quote_volume,liquidity,trade_return_1h,price_return,zscore_168h,zscore_168h,SafeDiv,core16he_H3_cross_family_bridge_trade_quote_volume_zscore_168h_SafeDiv_trade_return_1h_zscore_168h,L5_vol_adjusted_return,4,-1.0,2,False,4.760820702291932,-0.11231938925784196,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,693,-0.08093982849412475,-3.5458709780923843,-1.5093042348160182,-3.6654152998311367,0.4444444444444444,716,-0.034980136962171976,-1.45694830727659,-0.6219828696032197,-1.2740033010797558,0.4790502793296089,716,-0.08512436517062782,-2.391239073366993,-1.4590402265967948,-1.7519961839824503,0.43156424581005587,716,0.1231058628261301,2.4011282047687748,1.1293283203858535,0.9140293102876399,0.48463687150837986,95.46666666666667,
H3_cross_family_bridge,trade_quote_volume,liquidity,trade_return_1h,price_return,zscore_168h,zscore_168h,SafeDiv,core16he_H3_cross_family_bridge_trade_quote_volume_zscore_168h_SafeDiv_trade_return_1h_zscore_168h,L0_raw_forward_return,8,-1.0,2,False,12.653741992431677,-0.0007973493324850476,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,689,-0.0014240199626612878,-2.8075293682200524,-0.6553447245183872,-2.6719636953405606,0.4528301886792453,712,-0.0002956563948077791,-0.8902977332650011,-0.07460604928039889,-2.0219533053453933,0.4789325842696629,712,-0.0014034638029937906,-3.1279519392502806,-1.2659013909706733,-1.7204566960205028,0.4044943820224719,712,0.0010618610561431443,1.3057857076510528,0.5300492065104847,-0.47779626499070543,0.46769662921348315,94.93333333333334,
H3_cross_family_bridge,trade_quote_volume,liquidity,trade_return_1h,price_return,zscore_168h,zscore_168h,SafeDiv,core16he_H3_cross_family_bridge_trade_quote_volume_zscore_168h_SafeDiv_trade_return_1h_zscore_168h,L1_cross_sectional_relative_return,8,-1.0,2,False,12.653741992431675,-0.0007973493324850477,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,689,-0.001424019962661288,-2.807529368220053,-0.655344724518387,-2.6719636953405606,0.4528301886792453,712,-0.0002956563948077792,-0.8902977332650013,-0.07460604928039913,-2.0219533053453937,0.4789325842696629,712,-0.0014034638029937904,-3.12795193925028,-1.2659013909706736,-1.7204566960205028,0.4044943820224719,712,0.0010618610561431438,1.3057857076510522,0.5300492065104846,-0.47779626499070543,0.46769662921348315,94.93333333333334,
