blueprint_id,semantic_pair,motif,target_label_family,eval_success,finite_share,nonzero_share,activity_ok,std_value,error,level,family_id,root_family,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,expression,target_label_horizon_h,generation_priority,candidate_role,reference_family,non_l5_first,skeleton_key,production_key,numeric_policy
a7ff51e_11a0c7c8b5ffb44b,basis_premium_like|price_return_like,smooth_mul,L3_liquidity_tier_relative_return,True,0.8187302499281816,1.0,True,2.289733666558879,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_smooth_mul,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,zmean_24h,"Mul(ZScore(Mean(basis_abs_168h,8)),ZScore(Mean(ZScore(Mean(trade_return_1h,24)),8)))",8,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_6f64a6f2b3f76a35,prod_11a0c7c8b5ffb44b,primary_numeric_candidate
a7ff51e_12a1419fe04f2a13,basis_premium_like|price_return_like,safe_div_abs,L1_cross_sectional_relative_return,True,0.7974091496696352,0.9982099634112018,True,208.30592458492143,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_safe_div_abs,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_1h,level,"SafeDiv(Delta(basis_abs_168h,1),Abs(trade_return_1h))",8,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_1140f9ab37a57488,prod_12a1419fe04f2a13,primary_numeric_candidate
a7ff51e_12bd84e71712bf97,basis_premium_like|price_return_like,sub,L0_raw_forward_return,True,0.8273484630853203,1.0,True,6.241457329592478,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_sub,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,signed,"Sub(basis_abs_168h,Mul(trade_return_1h,Sign(trade_return_1h)))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_e239ed3d20eef7b6,prod_12bd84e71712bf97,primary_numeric_candidate
a7ff51e_12f59cb40b324c2a,basis_premium_like|price_return_like,safe_div_abs,L0_raw_forward_return,True,0.820741166331514,1.0,True,5897.26214081377,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_safe_div_abs,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,zmean_24h,"SafeDiv(basis_abs_168h,Abs(ZScore(Mean(trade_return_1h,24))))",8,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_5f3a89abddac03cd,prod_12f59cb40b324c2a,primary_numeric_candidate
a7ff51e_13999eb400c661fd,basis_premium_like|price_return_like,mean_reversion_gate,L3_liquidity_tier_relative_return,True,0.8204538925596093,0.9998212826797386,True,0.9788383444605208,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_mean_reversion_gate,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_1h,delta_4h,"Mul(Neg(ZScore(Mean(Delta(basis_abs_168h,1),24))),Sign(Sub(Delta(basis_abs_168h,1),Delta(trade_return_1h,4))))",24,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_a29b6fe2066503eb,prod_13999eb400c661fd,primary_numeric_candidate
a7ff51e_1597146d60865075,basis_premium_like|price_return_like,spread_rank,L3_liquidity_tier_relative_return,True,0.820741166331514,0.9850950880877376,True,0.3966388927606686,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_spread_rank,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,abs_zmean_168h,"Sub(CSRank(basis_abs_168h),CSRank(Abs(ZScore(Mean(trade_return_1h,168)))))",1,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_ee032797211cecc0,prod_1597146d60865075,primary_numeric_candidate
a7ff51e_1675716c8d99a9a9,basis_premium_like|price_return_like,relative_shock,L3_liquidity_tier_relative_return,True,0.8187302499281816,0.9999926900584796,True,123527.61661403356,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_relative_shock,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,mean_8h,"SafeDiv(Delta(basis_abs_168h,4),Abs(Mean(Mean(trade_return_1h,8),24)))",8,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_6ca29b7c2e5e57d3,prod_1675716c8d99a9a9,primary_numeric_candidate
a7ff51e_18379fa346b30d4b,basis_premium_like|price_return_like,relative_shock,L0_raw_forward_return,True,0.8141338695777075,0.9999926487885205,True,159058.89651649157,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_relative_shock,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,mean_24h,"SafeDiv(Delta(basis_abs_168h,4),Abs(Mean(Mean(trade_return_1h,24),24)))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_29d82498cb2c266b,prod_18379fa346b30d4b,primary_numeric_candidate
a7ff51e_183c9d54346b0a37,basis_premium_like|price_return_like,smooth_mul,L0_raw_forward_return,True,0.8233266302786556,1.0,True,2.075895217472493,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_smooth_mul,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,mean_8h,"Mul(ZScore(Mean(basis_abs_168h,8)),ZScore(Mean(Mean(trade_return_1h,8),8)))",1,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_b7970af916c474ff,prod_183c9d54346b0a37,primary_numeric_candidate
a7ff51e_1aa6b4b5bd83110e,basis_premium_like|price_return_like,relative_shock,L0_raw_forward_return,True,0.8141338695777075,0.9998015172900494,True,2.1153825020646253,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_relative_shock,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_1h,abs_zmean_168h,"SafeDiv(Delta(Delta(basis_abs_168h,1),4),Abs(Mean(Abs(ZScore(Mean(trade_return_1h,168))),24)))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_e01f57c2953a39a6,prod_1aa6b4b5bd83110e,primary_numeric_candidate
a7ff51e_1aaf131753f131ba,basis_premium_like|price_return_like,signed_spread,L3_liquidity_tier_relative_return,True,0.8261993679977018,1.0,True,6.245799709927098,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_signed_spread,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,delta_4h,"Mul(Sub(basis_abs_168h,Delta(trade_return_1h,4)),Sign(basis_abs_168h))",24,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_4578dd5e3c32dcf8,prod_1aaf131753f131ba,primary_numeric_candidate
a7ff51e_1ace52f7ede9ec7b,basis_premium_like|price_return_like,sub,L0_raw_forward_return,True,0.820741166331514,1.0,True,6.306600498718314,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_sub,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,zmean_24h,"Sub(basis_abs_168h,ZScore(Mean(trade_return_1h,24)))",1,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_a628732a95b95b67,prod_1ace52f7ede9ec7b,primary_numeric_candidate
a7ff51e_1d6b51b0776ee1f0,basis_premium_like|price_return_like,sub,L3_liquidity_tier_relative_return,True,0.820741166331514,1.0,True,6.263887855003723,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_sub,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,mean_24h,"Sub(basis_abs_168h,Mean(trade_return_1h,24))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_a8f06bff05ac7fe2,prod_1d6b51b0776ee1f0,primary_numeric_candidate
a7ff51e_1da2eb6163ba6ec8,basis_premium_like|price_return_like,signed_spread,L1_cross_sectional_relative_return,True,0.8253375466819879,1.0,True,6.248473153463088,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_signed_spread,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,mean_8h,"Mul(Sub(basis_abs_168h,Mean(trade_return_1h,8)),Sign(basis_abs_168h))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_8540fab26cc9abc6,prod_1da2eb6163ba6ec8,primary_numeric_candidate
a7ff51e_1f07735f5b017a15,basis_premium_like|price_return_like,signed_spread,L3_liquidity_tier_relative_return,True,0.820741166331514,1.0,True,6.263887855003723,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_signed_spread,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,mean_24h,"Mul(Sub(basis_abs_168h,Mean(trade_return_1h,24)),Sign(basis_abs_168h))",1,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_d0de635650443fa1,prod_1f07735f5b017a15,primary_numeric_candidate
a7ff51e_1f62d4126c695e7b,basis_premium_like|price_return_like,relative_shock,L3_liquidity_tier_relative_return,True,0.8157557694149191,0.9999963317021636,True,221323.32193800196,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_relative_shock,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,delta_1h,"SafeDiv(Delta(basis_abs_168h,4),Abs(Mean(Delta(trade_return_1h,1),24)))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_b51a37de219c8e4d,prod_1f62d4126c695e7b,primary_numeric_candidate
a7ff51e_2009d6c4ecda03ee,basis_premium_like|price_return_like,relative_shock,L1_cross_sectional_relative_return,True,0.820741166331514,0.9999927079687316,True,97.76736159967336,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_relative_shock,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,signed,"SafeDiv(Delta(basis_abs_168h,4),Abs(Mean(Mul(trade_return_1h,Sign(trade_return_1h)),24)))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_762176d767ffa47c,prod_2009d6c4ecda03ee,primary_numeric_candidate
a7ff51e_26711703eb74bc57,basis_premium_like|price_return_like,relative_shock,L1_cross_sectional_relative_return,True,0.820741166331514,0.9999927079687316,True,57968.78465730363,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_relative_shock,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,level,"SafeDiv(Delta(basis_abs_168h,4),Abs(Mean(trade_return_1h,24)))",8,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_51b9f052ef201db2,prod_26711703eb74bc57,primary_numeric_candidate
a7ff51e_28f3815dedd673dc,basis_premium_like|price_return_like,safe_div_abs,L0_raw_forward_return,True,0.820741166331514,0.9977686384319217,True,21472.262808961183,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_safe_div_abs,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_1h,mean_24h,"SafeDiv(Delta(basis_abs_168h,1),Abs(Mean(trade_return_1h,24)))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_35fd62bcd3efb624,prod_28f3815dedd673dc,primary_numeric_candidate
a7ff51e_2ad7ad631a6ecbaa,basis_premium_like|price_return_like,mean_reversion_gate,L3_liquidity_tier_relative_return,True,0.820741166331514,1.0,True,0.9947780321927768,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_mean_reversion_gate,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,level,"Mul(Neg(ZScore(Mean(basis_abs_168h,24))),Sign(Sub(basis_abs_168h,trade_return_1h)))",24,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_37d151bf76a58c91,prod_2ad7ad631a6ecbaa,primary_numeric_candidate
a7ff51e_2b88770c1ba8f05e,basis_premium_like|price_return_like,mean_reversion_gate,L3_liquidity_tier_relative_return,True,0.8204538925596093,1.0,True,0.9947780321927768,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_mean_reversion_gate,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,delta_24h,"Mul(Neg(ZScore(Mean(basis_abs_168h,24))),Sign(Sub(basis_abs_168h,Delta(trade_return_1h,24))))",1,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_dadaf5ef73a234b9,prod_2b88770c1ba8f05e,primary_numeric_candidate
a7ff51e_2bc512dcab81bb6f,basis_premium_like|price_return_like,spread_rank,L1_cross_sectional_relative_return,True,0.8261993679977018,0.9878158321743162,True,0.4085230906685791,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_spread_rank,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_4h,delta_1h,"Sub(CSRank(Delta(basis_abs_168h,4)),CSRank(Delta(trade_return_1h,1)))",8,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_f6014ff71b9429e9,prod_2bc512dcab81bb6f,primary_numeric_candidate
a7ff51e_2cccb55fb42e1388,basis_premium_like|price_return_like,signed_spread,L1_cross_sectional_relative_return,True,0.8270611893134157,0.997789307629964,True,0.3107188342997399,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_signed_spread,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_1h,level,"Mul(Sub(Delta(basis_abs_168h,1),trade_return_1h),Sign(Delta(basis_abs_168h,1)))",24,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_1a69c31d4958c8a3,prod_2cccb55fb42e1388,primary_numeric_candidate
a7ff51e_3141ceb9d5b03bdf,basis_premium_like|price_return_like,safe_div_abs,L1_cross_sectional_relative_return,True,0.7974091496696352,0.9982099634112018,True,208.30592458492143,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_safe_div_abs,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_1h,signed,"SafeDiv(Delta(basis_abs_168h,1),Abs(Mul(trade_return_1h,Sign(trade_return_1h))))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_94391e55a4cf6505,prod_3141ceb9d5b03bdf,primary_numeric_candidate
a7ff51e_325e07b8345ae62f,basis_premium_like|price_return_like,relative_shock,L1_cross_sectional_relative_return,True,0.8141338695777075,0.9998125441072688,True,32936.30076286328,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_relative_shock,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_1h,mean_24h,"SafeDiv(Delta(Delta(basis_abs_168h,1),4),Abs(Mean(Mean(trade_return_1h,24),24)))",24,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_884e27d7fbda3b5f,prod_325e07b8345ae62f,primary_numeric_candidate
a7ff51e_34275a1a396b413b,basis_premium_like|price_return_like,spread_rank,L1_cross_sectional_relative_return,True,0.8270611893134157,0.987625911774922,True,0.4087699929405546,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_spread_rank,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_1h,csrank,"Sub(CSRank(Delta(basis_abs_168h,1)),CSRank(CSRank(trade_return_1h)))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_08498445572d202d,prod_34275a1a396b413b,primary_numeric_candidate
a7ff51e_34c74f65ebfd533f,basis_premium_like|price_return_like,safe_div_abs,L1_cross_sectional_relative_return,True,0.820741166331514,1.0,True,10588.016702803689,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_safe_div_abs,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,abs_zmean_168h,"SafeDiv(basis_abs_168h,Abs(Abs(ZScore(Mean(trade_return_1h,168)))))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_5f46939d650f3185,prod_34c74f65ebfd533f,primary_numeric_candidate
a7ff51e_354b13e1b0e12083,basis_premium_like|price_return_like,smooth_mul,L3_liquidity_tier_relative_return,True,0.8241884515943695,1.0,True,2.247893004516986,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_smooth_mul,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_4h,delta_1h,"Mul(ZScore(Mean(Delta(basis_abs_168h,4),8)),ZScore(Mean(Delta(trade_return_1h,1),8)))",24,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_91221ac32ad36cf3,prod_354b13e1b0e12083,primary_numeric_candidate
a7ff51e_3acfd94f036d0173,basis_premium_like|price_return_like,relative_shock,L3_liquidity_tier_relative_return,True,0.8141338695777075,0.9999926487885205,True,3.2486318483368937,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_relative_shock,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,abs_zmean_168h,"SafeDiv(Delta(basis_abs_168h,4),Abs(Mean(Abs(ZScore(Mean(trade_return_1h,168))),24)))",24,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_b8fa3a0dda68213f,prod_3acfd94f036d0173,primary_numeric_candidate
a7ff51e_3b227b5c3e20ec6e,basis_premium_like|price_return_like,mean_reversion_gate,L3_liquidity_tier_relative_return,True,0.8204538925596093,1.0,True,0.993868341309152,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_mean_reversion_gate,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_1h,csrank,"Mul(Neg(ZScore(Mean(Delta(basis_abs_168h,1),24))),Sign(Sub(Delta(basis_abs_168h,1),CSRank(trade_return_1h))))",4,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_f905f923e94413e0,prod_3b227b5c3e20ec6e,primary_numeric_candidate
a7ff51e_3c20ba1a127fe44d,basis_premium_like|price_return_like,spread_rank,L0_raw_forward_return,True,0.8270611893134157,0.987933454903323,True,0.4102878294514935,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_spread_rank,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,delta_1h,delta_1h,"Sub(CSRank(Delta(basis_abs_168h,1)),CSRank(Delta(trade_return_1h,1)))",1,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_da4adc55e58e90ab,prod_3c20ba1a127fe44d,primary_numeric_candidate
a7ff51e_3f5ea7c0c932e5fd,basis_premium_like|price_return_like,relative_shock,L1_cross_sectional_relative_return,True,0.8138465958058029,0.99999264619367,True,14571.777798729703,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_relative_shock,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,delta_24h,"SafeDiv(Delta(basis_abs_168h,4),Abs(Mean(Delta(trade_return_1h,24),24)))",24,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_9b9e9aad4be27dab,prod_3f5ea7c0c932e5fd,primary_numeric_candidate
a7ff51e_3fcf595ff9e9d252,basis_premium_like|price_return_like,smooth_mul,L1_cross_sectional_relative_return,True,0.8187302499281816,1.0,True,2.3051597864624545,,A7FF51E_non_l5_first_static_blueprint,A7FF51E_basis_premium_like|price_return_like_smooth_mul,basis_premium_like|price_return_like,basis_abs_168h,trade_return_1h,basis_premium_like,price_return_like,level,mean_24h,"Mul(ZScore(Mean(basis_abs_168h,8)),ZScore(Mean(Mean(trade_return_1h,24),8)))",24,P0_non_l5_first,ordinary_alpha_static_candidate_requires_numeric,False,True,skel_e7320580e75e0e80,prod_3fcf595ff9e9d252,primary_numeric_candidate
