second_pass_family,left_field,left_family,right_field,right_family,left_transform,right_transform,operator,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,second_pass_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L0_raw_forward_return,1,1.0,1,False,2.0698059070359123,9.747179758020749e-05,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,695,9.685631546737277e-05,0.9148514253033683,0.9148514253033683,0.9148514253033683,0.4935251798561151,719,5.667121477871939e-05,0.7736281572765247,0.7736281572765247,0.7736281572765247,0.5229485396383866,719,-6.095748426928916e-05,-0.7621778718789128,-0.7621778718789128,-0.7621778718789128,0.47844228094575797,719,-0.0001690204501081106,-1.618456783149617,-1.618456783149617,-1.618456783149617,0.4756606397774687,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L1_cross_sectional_relative_return,1,1.0,1,False,2.069805907035912,9.747179758020752e-05,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,695,9.685631546737269e-05,0.9148514253033675,0.9148514253033675,0.9148514253033675,0.4935251798561151,719,5.667121477871938e-05,0.7736281572765245,0.7736281572765245,0.7736281572765245,0.5229485396383866,719,-6.095748426928918e-05,-0.7621778718789132,-0.7621778718789132,-0.7621778718789132,0.47844228094575797,719,-0.0001690204501081106,-1.618456783149617,-1.618456783149617,-1.618456783149617,0.4756606397774687,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L3_liquidity_tier_relative_return,1,1.0,1,False,1.2363466263181588,6.200703568474003e-05,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,695,5.577687495110139e-05,0.5443225084964922,0.5443225084964922,0.5443225084964922,0.49640287769784175,719,6.053228647476102e-05,0.8358906015923498,0.8358906015923498,0.8358906015923498,0.5146036161335188,719,-8.096587064291683e-05,-1.0367222555895945,-1.0367222555895945,-1.0367222555895945,0.4534075104311544,719,-0.00012101318436385325,-1.161787346360439,-1.161787346360439,-1.161787346360439,0.47983310152990266,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L5_vol_adjusted_return,1,1.0,1,False,1.527121502810166,0.006976036353891246,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,695,0.0050187427389772575,0.7052166899831284,0.7052166899831284,0.7052166899831284,0.48345323741007196,719,0.007980122264940548,0.9980117392634082,0.9980117392634082,0.9980117392634082,0.5159944367176634,719,-0.010972316048137414,-1.1608707427179696,-1.1608707427179696,-1.1608707427179696,0.4937413073713491,719,-0.010857320355512397,-0.8392247404902563,-0.8392247404902563,-0.8392247404902563,0.4951321279554937,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L0_raw_forward_return,4,-1.0,0,False,760.6554453475342,-0.0003709112279215102,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,-6.676971480779272e-05,-0.3239000632492875,-0.3043153575846608,-0.772849930452581,0.4638728323699422,716,0.00011594903198287992,0.7280354331063676,0.14613710690822995,-0.7223798342928986,0.5167597765363129,716,4.90796719946987e-07,0.002890823508511148,0.1468845134733901,-0.6744401804076741,0.49162011173184356,716,0.00010080650664353132,0.4894280683599882,0.19738629806284433,-0.6106291082894758,0.4818435754189944,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L1_cross_sectional_relative_return,4,-1.0,0,False,760.6554453474217,-0.00037091122792151025,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,-6.676971480779273e-05,-0.32390006324928755,-0.3043153575846606,-0.77284993045258,0.4638728323699422,716,0.0001159490319828798,0.728035433106367,0.14613710690822992,-0.7223798342928986,0.5167597765363129,716,4.907967199470596e-07,0.002890823508511576,0.14688451347339013,-0.674440180407674,0.49162011173184356,716,0.0001008065066435313,0.4894280683599881,0.19738629806284413,-0.6106291082894753,0.4818435754189944,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L3_liquidity_tier_relative_return,4,-1.0,1,False,9.252311579275236,-0.00043506630515079717,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,-7.944476431006784e-05,-0.3967915180191059,-0.3191565314601953,-0.889558076534707,0.47832369942196534,716,9.610948921982769e-05,0.607305871871391,0.21634739080662713,-0.9386602078887357,0.5083798882681564,716,-3.812945520653714e-05,-0.2266591703154194,-0.025764133401196154,-0.7999967627681548,0.4958100558659218,716,0.00017841583116324534,0.8605348294266006,0.5707416562965232,-0.8601367081047873,0.48463687150837986,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L5_vol_adjusted_return,4,-1.0,0,False,11.965959218880085,-0.03237350891274126,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,-0.007507222766606219,-0.54233031469007,-0.6449243319095953,-0.9045808428869987,0.4725433526011561,716,0.01663689705951606,0.9627302437535857,0.42546425265855037,-0.7260685651002514,0.5097765363128491,716,0.0032689561543642787,0.15732820588104537,0.42649962427635046,-1.1452854341089664,0.49441340782122906,716,0.005724571811787292,0.22579183371465553,-0.11090383493440933,-0.6495376616585798,0.4958100558659218,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L0_raw_forward_return,8,1.0,3,True,3.571765241496393,0.00014446536796528016,True,False,False,HOLD_A7FFCORE16HE_CONTROL_LIKE,688,2.3839108546328986e-05,0.08274220053169713,-0.22246051458108362,-0.8078383035623565,0.47819767441860467,712,0.0003526289333924675,1.5011305195736695,0.1488019413134677,-0.5170764246524512,0.5182584269662921,712,0.00032509100760819994,1.3080493701567255,0.5360520303509924,-0.5300554557989517,0.5084269662921348,712,0.00010749232749447711,0.32668449633508756,0.16359493247378054,-1.026054341362567,0.4943820224719101,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L1_cross_sectional_relative_return,8,1.0,3,True,3.5717652414963963,0.00014446536796528016,True,False,False,HOLD_A7FFCORE16HE_CONTROL_LIKE,688,2.3839108546329006e-05,0.0827422005316972,-0.22246051458108357,-0.8078383035623572,0.47819767441860467,712,0.00035262893339246744,1.5011305195736693,0.1488019413134678,-0.5170764246524517,0.5182584269662921,712,0.0003250910076081999,1.3080493701567253,0.5360520303509926,-0.5300554557989517,0.5084269662921348,712,0.00010749232749447699,0.32668449633508717,0.16359493247378037,-1.0260543413625667,0.4943820224719101,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L3_liquidity_tier_relative_return,8,-1.0,0,False,1.9658661826245076,-0.00019120211300146473,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,688,-9.51713530626985e-05,-0.33995714247160624,-0.2842175434475617,-1.150854588788837,0.47819767441860467,712,0.0003221201741167659,1.3821315579122082,0.08618600195407625,-0.5694802300811116,0.5196629213483146,712,0.0003155368186287874,1.2613721557000903,0.4480903528507366,-0.6226637847296744,0.5084269662921348,712,0.0002290598642271113,0.6781645725904816,0.4543489780313873,-1.144828510226632,0.4943820224719101,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L5_vol_adjusted_return,8,-1.0,1,False,15.291616632094708,0.016721461954972077,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,688,-0.0031886422555366745,-0.16560145617068633,-0.27141549863728853,-0.8058404428446398,0.46656976744186046,712,0.03202876426260238,1.263505964350108,0.0328149725743969,-0.8211006157353288,0.526685393258427,712,0.029013596942900306,0.9377836238106191,0.12268357423570975,-0.6920194102577156,0.526685393258427,712,-0.0024953065914366185,-0.059053205459940285,0.03490805249798612,-1.7918589992857232,0.4859550561797753,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L0_raw_forward_return,24,1.0,2,False,43.10255659456819,-0.0001071820866298333,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,672,0.00044333827524945457,0.8962519122280919,0.2234116872111802,-1.188053727487922,0.49851190476190477,696,0.0003491565209472271,0.8598965035386785,0.36835248050767955,-1.6234070814708226,0.5459770114942529,696,1.5387905545611803e-05,0.035472252941830616,-0.08903191991855763,-1.7002141659877843,0.4985632183908046,696,-3.963018452885838e-05,-0.05360304321011992,-0.22036409255183098,-1.7067530060988587,0.46551724137931033,92.8,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L1_cross_sectional_relative_return,24,1.0,2,False,43.10255659456796,-0.00010718208662983314,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,672,0.00044333827524945473,0.8962519122280922,0.22341168721118043,-1.1880537274879226,0.49851190476190477,696,0.0003491565209472268,0.859896503538678,0.36835248050767977,-1.623407081470823,0.5459770114942529,696,1.5387905545611885e-05,0.035472252941830804,-0.08903191991855727,-1.7002141659877836,0.4985632183908046,696,-3.96301845288587e-05,-0.05360304321012034,-0.2203640925518306,-1.7067530060988587,0.46551724137931033,92.8,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L3_liquidity_tier_relative_return,24,1.0,3,True,3.848514746328565,0.00016893504618676627,True,False,False,HOLD_A7FFCORE16HE_CONTROL_LIKE,672,0.00013488607023614882,0.2827849023936257,0.11997591843088165,-1.3791809891059066,0.4895833333333333,696,0.0003317770121373112,0.8298051015901271,0.24780894459209257,-1.6406512676875395,0.5359195402298851,696,0.00010084836204341228,0.2324351412275655,-0.21935370953448438,-1.7753300820096547,0.5172413793103449,696,0.0002378656476152025,0.32777726917894984,-0.013184892605157483,-2.086527691573021,0.47413793103448276,92.8,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_1h,delta_24h,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_1h_SafeDiv_trade_quote_volume_delta_24h,L5_vol_adjusted_return,24,1.0,1,False,17.294916571537488,-0.028994439460491506,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,672,0.025287295874520173,0.7430090505885232,0.29110795659677585,-1.5137374980401141,0.5,696,0.026266913977411686,0.6005712267182881,0.23992850542345473,-1.8054256418237422,0.5287356321839081,696,-0.007282315849584264,-0.1357500897734557,0.02471761134478742,-1.6928935428584457,0.49712643678160917,696,-0.003945032712678475,-0.04325756638551809,-0.16369470351100335,-1.7998713689615105,0.4899425287356322,92.8,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_4h,level,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_4h_SafeDiv_trade_quote_volume_level,L0_raw_forward_return,1,-1.0,2,False,13.467708681417692,-5.359799434157298e-05,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,715,-0.00020496841014475933,-1.9571485889927476,-1.9571485889927476,-1.9571485889927476,0.45454545454545453,719,9.11831270899187e-05,1.1961799256114887,1.1961799256114887,1.1961799256114887,0.5062586926286509,719,-0.00017451655246739764,-2.493991048750099,-2.493991048750099,-2.493991048750099,0.4673157162726008,719,-3.1370907428748746e-05,-0.3042116309356428,-0.3042116309356428,-0.3042116309356428,0.47426981919332406,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_4h,level,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_4h_SafeDiv_trade_quote_volume_level,L1_cross_sectional_relative_return,1,-1.0,2,False,13.467708681417712,-5.3597994341572956e-05,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,715,-0.00020496841014475942,-1.9571485889927482,-1.9571485889927482,-1.9571485889927482,0.45454545454545453,719,9.118312708991869e-05,1.1961799256114884,1.1961799256114884,1.1961799256114884,0.5062586926286509,719,-0.0001745165524673976,-2.493991048750098,-2.493991048750098,-2.493991048750098,0.4673157162726008,719,-3.1370907428748705e-05,-0.30421163093564235,-0.30421163093564235,-0.30421163093564235,0.47426981919332406,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_4h,level,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_4h_SafeDiv_trade_quote_volume_level,L3_liquidity_tier_relative_return,1,-1.0,2,False,12.239392768755366,-2.6245418448173742e-05,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,715,-0.00021616581424389525,-2.12336647044236,-2.12336647044236,-2.12336647044236,0.45454545454545453,719,7.986632884513356e-05,1.0521786765711212,1.0521786765711212,1.0521786765711212,0.4951321279554937,719,-0.00016112011699480382,-2.3422885379347496,-2.3422885379347496,-2.3422885379347496,0.4659248956884562,719,-3.07621021091848e-05,-0.29527332885254287,-0.29527332885254287,-0.29527332885254287,0.47705146036161333,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_4h,level,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_4h_SafeDiv_trade_quote_volume_level,L5_vol_adjusted_return,1,-1.0,2,False,5.690668510484784,-0.007953434370577913,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,715,-0.016735938080994658,-2.2870437168184785,-2.2870437168184785,-2.2870437168184785,0.46013986013986014,719,0.01079628490252497,1.229453145853494,1.229453145853494,1.229453145853494,0.5076495132127955,719,-0.026085977853284367,-2.8783581963803835,-2.8783581963803835,-2.8783581963803835,0.4478442280945758,719,-0.006290405102956591,-0.4946304638974389,-0.4946304638974389,-0.4946304638974389,0.5048678720445062,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,trade_quote_volume,liquidity,delta_4h,level,SafeDiv,core16he_H2_I4_near_miss_repair_kline_taker_buy_quote_share_delta_4h_SafeDiv_trade_quote_volume_level,L0_raw_forward_return,4,-1.0,1,False,15.272055150577657,-8.248824993973568e-05,False,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,712,-0.0005055587578249081,-2.484013807349087,-1.2800200604453047,-2.0921564298759523,0.4438202247191011,716,-6.565917480870828e-05,-0.36974455061388756,0.15064029018666342,-1.1453199293341405,0.48324022346368717,716,2.2496380276921422e-05,0.13994561819302506,0.0012517295961562147,-1.9580317040215018,0.48463687150837986,716,3.960576516393017e-05,0.2003978567253675,0.24282538260949046,-1.2661871322906604,0.49162011173184356,95.46666666666667,
