second_pass_family,left_field,left_family,right_field,right_family,left_transform,right_transform,operator,priority_wave,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,h2_repair_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_4h,shock_24h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_4h_Mul_liquidity_rank_active_universe_shock_24h,L0_raw_forward_return,8,-1.0,3,True,0.6547352625959779,-0.0001462883066454777,False,True,False,A7FFCORE16ME_H2_REPAIR_CANDIDATE_LAG_FRAGILE,665,-0.00013603697659877293,-0.3975671948728981,0.010311888180386593,-1.4356255301001108,0.48872180451127817,712,-0.0002372869699219365,-1.0174162293798508,-0.3949206777311981,-1.9817397644282757,0.48314606741573035,712,-0.00023155281033076375,-0.6984746718253464,-0.0976029828777758,-1.8973681232513253,0.4957865168539326,712,-0.0002214888167476593,-0.4851820779693947,-0.44579205607578654,-1.3376126787721843,0.4747191011235955,93.26388888888889,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_4h,shock_24h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_4h_Mul_liquidity_rank_active_universe_shock_24h,L1_cross_sectional_relative_return,8,-1.0,3,True,0.6547352625959763,-0.0001462883066454777,False,True,False,A7FFCORE16ME_H2_REPAIR_CANDIDATE_LAG_FRAGILE,665,-0.0001360369765987729,-0.3975671948728979,0.010311888180386405,-1.4356255301001108,0.48872180451127817,712,-0.00023728696992193643,-1.0174162293798503,-0.3949206777311977,-1.9817397644282755,0.48314606741573035,712,-0.00023155281033076372,-0.6984746718253463,-0.09760298287777619,-1.8973681232513246,0.4957865168539326,712,-0.0002214888167476593,-0.4851820779693947,-0.44579205607578654,-1.3376126787721843,0.4747191011235955,93.26388888888889,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_4h,shock_24h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_4h_Mul_liquidity_rank_active_universe_shock_24h,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.5783966631560385,-1.8345424408032848e-05,False,True,False,A7FFCORE16ME_H2_REPAIR_CANDIDATE_LAG_FRAGILE,665,-0.00020723127600535122,-0.6304977263455195,-0.22226800895461368,-1.1363386093748353,0.49022556390977445,712,-0.00024801080939019913,-1.0674617249834522,-0.3147212430008173,-1.7761958768973616,0.4803370786516854,712,-0.00015961876485538485,-0.4929166454584196,0.055339435174320745,-1.560858876773365,0.4859550561797753,712,-0.00037492766774644326,-0.8301390031830228,-0.3381919403127466,-1.3904790146252024,0.46348314606741575,93.26388888888889,
