blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,a7ls12_rank,promotion_lane,next_wave_family,a7ls_arm,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,skeleton_key,production_key,semantic_pair_queue,a7ls12_deep_shard,blocker_family
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L0_raw_forward_return,1,-1.0,3,True,0.8442494878266253,0.0002403325492468,False,6.1154189431615285,6.1154189431615285,True,0.0006463301863227,4.633018632275088e-05,-0.0009536698136772,95.96666666666668,HOLD_A7LS12S000_ONE_BAR_LAG_FRAGILE,8615,-0.0003588790514409,-7.619811109807502,-7.619811109807502,-7.619811109807502,0.4552524666279745,4343,-0.0004856241649871,-7.585867492375589,-7.585867492375589,-7.585867492375589,0.4294266635965922,4415,-0.000430180921935,-6.1154189431615285,-6.1154189431615285,-6.1154189431615285,0.4314835787089467,2879,-0.0010463301863227,-8.876030207629947,-8.876030207629947,-8.876030207629947,0.4136853073984022,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,lag_fragile
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L1_cross_sectional_relative_return,1,-1.0,3,True,0.8442494878266253,0.0002403325492468,False,6.1154189431615285,6.1154189431615285,True,0.0006463301863227,4.633018632275088e-05,-0.0009536698136772,95.96666666666668,HOLD_A7LS12S000_ONE_BAR_LAG_FRAGILE,8615,-0.0003588790514409,-7.619811109807502,-7.619811109807502,-7.619811109807502,0.4552524666279745,4343,-0.0004856241649871,-7.585867492375588,-7.585867492375588,-7.585867492375588,0.4294266635965922,4415,-0.000430180921935,-6.1154189431615285,-6.1154189431615285,-6.1154189431615285,0.4314835787089467,2879,-0.0010463301863227,-8.876030207629947,-8.876030207629947,-8.876030207629947,0.4136853073984022,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,lag_fragile
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.8427864393355312,0.000247814577244,False,6.116390416793448,6.116390416793448,True,0.0006317043119772,3.170431197723226e-05,-0.0009682956880227,95.96666666666668,HOLD_A7LS12S000_ONE_BAR_LAG_FRAGILE,8615,-0.0003601804680595,-7.860128597689017,-7.860128597689017,-7.860128597689017,0.4542077771329077,4343,-0.0004867765170975,-7.801493645753188,-7.801493645753188,-7.801493645753188,0.4312687082661754,4415,-0.0004191664911478,-6.116390416793448,-6.116390416793448,-6.116390416793448,0.4366930917327293,2879,-0.0010317043119772,-8.899966444190916,-8.899966444190916,-8.899966444190916,0.4102118791246961,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,lag_fragile
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L5_vol_adjusted_return,1,-1.0,3,True,0.484392197495598,0.0273666819032116,False,10.59001403865643,10.59001403865643,True,0.1125006258018115,0.1119006258018115,0.1109006258018115,95.96666666666668,HOLD_A7LS12S000_ONE_BAR_LAG_FRAGILE,8615,-0.0378924566790951,-10.223083915085104,-10.223083915085104,-10.223083915085104,0.4412071967498549,4343,-0.0518886821459855,-10.59001403865643,-10.59001403865643,-10.59001403865643,0.410545705733364,4415,-0.0583546592791022,-10.743052032406114,-10.743052032406114,-10.743052032406114,0.418573046432616,2879,-0.1129006258018115,-13.12784921958982,-13.12784921958982,-13.12784921958982,0.3893713094824592,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,lag_fragile
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L7_ranked_future_return,1,-1.0,3,True,0.1654662204057174,-0.0004972550268225,False,16.099107708647306,16.099107708647306,True,0.0481552709274053,0.0475552709274053,0.0465552709274053,95.96666666666668,HOLD_A7LS12S000_ONE_BAR_LAG_FRAGILE,8615,-0.0219878590924345,-14.335404224298584,-14.335404224298584,-14.335404224298584,0.4409750435287289,4343,-0.0352470161018039,-16.099107708647306,-16.099107708647306,-16.099107708647306,0.3997236932995625,4415,-0.0363324472547292,-16.732959811128755,-16.732959811128755,-16.732959811128755,0.4006795016987542,2879,-0.0485552709274053,-17.2252197182524,-17.2252197182524,-17.2252197182524,0.3709621396318166,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,lag_fragile
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L0_raw_forward_return,4,-1.0,3,True,4.61801351746494,0.0003868841729911,True,0.7766483515138565,1.2653561199283587,True,0.0009691412634077,0.0003691412634077,-0.0006308587365922,95.86666666666666,HOLD_A7LS12S000_CONTROL_DOMINATED,8612,-0.0002774728132211,-3.017914062219281,-1.5425947822155366,-2.2147438811320863,0.4803762192289828,4340,-0.0001955313214867,-1.5986631169372785,-0.7766483515138565,-1.2653561199283587,0.4829493087557603,4412,-0.0004394964494732,-3.2469358171080303,-1.303916928430398,-2.912697093134099,0.4768812330009066,2876,-0.0013691412634077,-6.196229495216786,-3.0803411054461183,-3.4971025418661394,0.4544506258692629,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,control_dominated
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L1_cross_sectional_relative_return,4,-1.0,3,True,4.618013517464939,0.0003868841729911,True,0.7766483515138565,1.265356119928359,True,0.0009691412634077,0.0003691412634077,-0.0006308587365922,95.86666666666666,HOLD_A7LS12S000_CONTROL_DOMINATED,8612,-0.0002774728132211,-3.017914062219281,-1.5425947822155366,-2.2147438811320863,0.4803762192289828,4340,-0.0001955313214867,-1.5986631169372787,-0.7766483515138565,-1.265356119928359,0.4829493087557603,4412,-0.0004394964494732,-3.2469358171080303,-1.303916928430398,-2.912697093134099,0.4768812330009066,2876,-0.0013691412634077,-6.196229495216786,-3.080341105446119,-3.497102541866138,0.4544506258692629,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,control_dominated
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L3_liquidity_tier_relative_return,4,-1.0,3,True,4.558866122551443,0.0003905089872343,True,0.7446952280849801,1.2783310511447092,True,0.0009653999095206,0.0003653999095206,-0.0006346000904793,95.86666666666666,HOLD_A7LS12S000_CONTROL_DOMINATED,8612,-0.0002816740520046,-3.1926961116029906,-1.6943122289844983,-2.451850353622284,0.4777055271713887,4340,-0.0001996809475326,-1.688498439296765,-0.7446952280849801,-1.2783310511447092,0.4815668202764977,4412,-0.000389367690154,-2.964455043740088,-1.1612990855040302,-2.8194155493533737,0.4818676337262013,2876,-0.0013653999095206,-6.215556818301507,-3.071183661339544,-3.570669230293422,0.4523643949930458,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,control_dominated
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L5_vol_adjusted_return,4,-1.0,3,True,2.786039220245137,0.0484298410395357,True,1.3862739066182388,1.7854799095061222,True,0.1544497683066048,0.1538497683066048,0.1528497683066048,95.86666666666666,HOLD_A7LS12S000_CONTROL_DOMINATED,8612,-0.0395951893902846,-5.460535817931152,-2.698891096738214,-3.479023949951632,0.4743381328379006,4340,-0.0265829289912139,-2.809737875459411,-1.3862739066182388,-1.7854799095061222,0.4817972350230414,4412,-0.0634768096216945,-5.625338002122761,-2.686369008168729,-4.38463294354065,0.4757479601087942,2876,-0.1548497683066048,-8.994730881689044,-4.293274498446014,-5.409984840050811,0.422461752433936,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,control_dominated
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L7_ranked_future_return,4,-1.0,3,True,0.8464267811252595,-0.0057427891425848,False,2.453312527110179,2.6385216594966265,True,0.0229097666512131,0.0223097666512131,0.0213097666512131,95.86666666666666,HOLD_A7LS12S000_ONE_BAR_LAG_FRAGILE,8612,-0.0087570701285203,-5.728561095263831,-2.9813516204736845,-3.1310663680638835,0.4752670692057594,4340,-0.0103389422983677,-4.7840474788927,-2.453312527110179,-2.6385216594966265,0.4767281105990783,4412,-0.0147102100542292,-6.790598351078972,-3.2740079779534783,-4.485658116988907,0.4684950135992747,2876,-0.0233097666512131,-8.25156343140395,-4.211355320910153,-4.2685237373174925,0.4398470097357441,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,lag_fragile
