blueprint_id,label_family,label_horizon_h,orientation_from_train,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok
a7ff24r_010c17f20813e83d,L0_raw_forward_return,1,-1.0,3.3777716362096073,3.3777716362096073,True
a7ff24r_010c17f20813e83d,L1_cross_sectional_relative_return,1,-1.0,3.377771636209607,3.377771636209607,True
a7ff24r_010c17f20813e83d,L3_liquidity_tier_relative_return,1,-1.0,3.599575598818877,3.599575598818877,True
a7ff24r_010c17f20813e83d,L5_vol_adjusted_return,1,-1.0,6.636346824166728,6.636346824166728,True
a7ff24r_010c17f20813e83d,L7_ranked_future_return,1,-1.0,8.482014525531735,8.482014525531735,True
a7ff24r_010c17f20813e83d,L0_raw_forward_return,4,-1.0,0.5532541258408588,2.2214469046504397,True
a7ff24r_010c17f20813e83d,L1_cross_sectional_relative_return,4,-1.0,0.5532541258408589,2.2214469046504397,True
a7ff24r_010c17f20813e83d,L3_liquidity_tier_relative_return,4,-1.0,0.44571209078228585,1.9645463103735552,True
a7ff24r_010c17f20813e83d,L5_vol_adjusted_return,4,-1.0,0.8951676707074361,2.6375261474135105,True
a7ff24r_010c17f20813e83d,L7_ranked_future_return,4,-1.0,3.2089825522949047,4.370679408977339,True
a7ff24r_010c17f20813e83d,L0_raw_forward_return,8,-1.0,0.6616049582626644,1.7786423185832003,True
a7ff24r_010c17f20813e83d,L1_cross_sectional_relative_return,8,-1.0,0.6616049582626644,1.7786423185832003,True
a7ff24r_010c17f20813e83d,L3_liquidity_tier_relative_return,8,-1.0,0.6830469723612678,1.8896172501609756,True
a7ff24r_010c17f20813e83d,L5_vol_adjusted_return,8,-1.0,0.4545697412650581,1.604529855733908,True
a7ff24r_010c17f20813e83d,L7_ranked_future_return,8,-1.0,1.7508874210778549,2.642368918740354,True
a7ff24r_010c17f20813e83d,L0_raw_forward_return,24,-1.0,-0.06792288434599175,1.4547060593786367,False
a7ff24r_010c17f20813e83d,L1_cross_sectional_relative_return,24,-1.0,-0.06792288434599181,1.454706059378636,False
a7ff24r_010c17f20813e83d,L3_liquidity_tier_relative_return,24,-1.0,-0.09036121253417054,1.7861716460982022,False
a7ff24r_010c17f20813e83d,L5_vol_adjusted_return,24,-1.0,-0.14815301284118035,1.5078851215611413,False
a7ff24r_010c17f20813e83d,L7_ranked_future_return,24,-1.0,0.3031052593595991,2.0859199319792903,True
a7ff24r_0d8d92d16f89d7de,L0_raw_forward_return,1,-1.0,2.5866560688934412,2.5866560688934412,True
a7ff24r_0d8d92d16f89d7de,L1_cross_sectional_relative_return,1,-1.0,2.5866560688934417,2.5866560688934417,True
a7ff24r_0d8d92d16f89d7de,L3_liquidity_tier_relative_return,1,-1.0,2.529811917075622,2.529811917075622,True
a7ff24r_0d8d92d16f89d7de,L5_vol_adjusted_return,1,-1.0,4.640206137537155,4.640206137537155,True
a7ff24r_0d8d92d16f89d7de,L7_ranked_future_return,1,1.0,-9.035814157451073,-9.035814157451073,False
a7ff24r_0d8d92d16f89d7de,L0_raw_forward_return,4,-1.0,1.14064661751231,1.394851690824468,True
a7ff24r_0d8d92d16f89d7de,L1_cross_sectional_relative_return,4,-1.0,1.1406466175123096,1.394851690824468,True
a7ff24r_0d8d92d16f89d7de,L3_liquidity_tier_relative_return,4,-1.0,0.9748220993929027,1.4474291887188282,True
a7ff24r_0d8d92d16f89d7de,L5_vol_adjusted_return,4,1.0,-2.1378957519010235,-3.0689843888777295,False
