blueprint_id,expression,semantic_pair,motif,skeleton_key,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error
a7ff24r_37b68717b63b084c,"Mean(Mul(Delta(realized_vol_168h,12),trade_return_1h),4)",price_like|volatility_like,smooth_mul,skel_8184698cb7b24c02,True,0.823039356506751,0.9993055555555556,True,-0.0023005370817922883,0.008890343987979499,5.224187944841338e-05,
a7ff24r_387cb9fa56b98f16,"Mean(Mul(Mean(realized_vol_24h,2),trade_return_1h),4)",price_like|volatility_like,smooth_mul,skel_8184698cb7b24c02,True,0.8261993679977018,0.9993118335651368,True,-0.008221350357424724,0.015237718643317055,0.0001719701654524592,
a7ff24r_5e0dbd28b4ba5b93,"Mean(Mul(Delta(realized_vol_168h,1),trade_return_1h),4)",price_like|volatility_like,smooth_mul,skel_8184698cb7b24c02,True,0.8261993679977018,0.9992719923504868,True,-0.0006442275075573938,0.008863014510370897,4.5289318989154535e-05,
a7ff24r_0e97ef0c3cc5714a,"Sub(CSRank(realized_vol_168h),CSRank(Delta(trade_return_1h,12)))",price_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.8239011778224649,0.9873496338912134,True,-0.9895833333333334,0.9895833333333334,0.4085180168777159,
a7ff24r_1630a6ea4f668231,"Sub(CSRank(realized_vol_24h),CSRank(Delta(trade_return_1h,1)))",price_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.8270611893134157,0.9863957392613176,True,-0.9895833333333334,0.9895833333333334,0.4053039355751216,
a7ff24r_37b0e3c7356e2c0a,"Sub(CSRank(realized_vol_24h),CSRank(Mean(trade_return_1h,1)))",price_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.0,0.0,False,,,,
a7ff24r_4b9ade0e213212a1,"Sub(CSRank(realized_vol_168h),CSRank(Delta(trade_return_1h,2)))",price_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.826773915541511,0.9871800440120454,True,-0.9895833333333334,0.9895833333333334,0.406429734985247,
a7ff24r_738b8edf373ee17f,"Sub(CSRank(realized_vol_168h),CSRank(Delta(trade_return_1h,1)))",price_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.8270611893134157,0.987477567442399,True,-0.9895833333333334,0.9895833333333334,0.4058260679407167,
a7ff24r_7541d8dddd642436,"Sub(CSRank(realized_vol_24h),CSRank(Delta(trade_return_1h,2)))",price_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.826773915541511,0.985869817002548,True,-0.9895833333333334,0.9895833333333334,0.4068080197556803,
a7ff24r_7de7d1efcd68e60a,"Sub(CSRank(realized_vol_168h),CSRank(Mean(trade_return_1h,8)))",price_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.8253375466819879,0.9877015895115443,True,-0.9895833333333334,0.9895833333333334,0.4148110276856631,
a7ff24r_87260113f2f2633f,"Sub(CSRank(realized_vol_168h),CSRank(Mean(trade_return_1h,2)))",price_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.8270611893134157,0.987835764733125,True,-0.9895833333333334,0.9895833333333334,0.4140381478528686,
a7ff24r_91975265f707e190,"Sub(CSRank(realized_vol_24h),CSRank(Delta(trade_return_1h,8)))",price_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.8250502729100833,0.9870480791550603,True,-0.9895833333333334,0.9895833333333334,0.41011893317825815,
a7ff24r_9288e9a92c96707d,"Sub(CSRank(realized_vol_168h),CSRank(Mean(trade_return_1h,1)))",price_like|volatility_like,spread_rank,skel_1a1b3fb29dff7328,True,0.0,0.0,False,,,,
a7ff24r_15ed62b315b40ca2,"Sub(CSRank(ZScore(Mean(realized_vol_24h,12))),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.8241884515943695,0.9881019809457419,True,-0.9895833333333334,0.9895833333333334,0.41320846805470407,
a7ff24r_1f5bfbb3bec79b3d,"Sub(CSRank(ZScore(Mean(realized_vol_24h,8))),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.8253375466819879,0.9879481378350157,True,-0.9895833333333334,0.9895833333333334,0.41332802341835445,
a7ff24r_3538c7bde2c42f9a,"Sub(CSRank(ZScore(Mean(realized_vol_168h,12))),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.8241884515943695,0.9882653654002556,True,-0.9895833333333334,0.9895833333333334,0.41317109258072915,
a7ff24r_4baf9cf94f341369,"Sub(CSRank(ZScore(Mean(realized_vol_168h,1))),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.0,0.0,False,,,,
a7ff24r_63476511d2bbddf5,"Sub(CSRank(ZScore(Mean(realized_vol_24h,4))),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.8264866417696064,0.9878961012628896,True,-0.9895833333333334,0.9895833333333334,0.41338664917129103,
a7ff24r_8ca1be78e6154a43,"Sub(CSRank(ZScore(Mean(realized_vol_168h,8))),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.8253375466819879,0.9883397145840584,True,-0.9895833333333334,0.9895833333333334,0.41326326873804053,
a7ff24r_97c962a080ccf511,"Sub(CSRank(ZScore(Mean(realized_vol_168h,2))),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.8270611893134157,0.98811074447146,True,-0.9895833333333334,0.9895833333333334,0.41323465700438167,
a7ff24r_c6d0f43a4623d5f2,"Sub(CSRank(ZScore(Mean(realized_vol_24h,1))),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.0,0.0,False,,,,
a7ff24r_c71d1f0cad41c699,"Sub(CSRank(ZScore(Mean(realized_vol_168h,4))),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.8264866417696064,0.9881893755068938,True,-0.9895833333333334,0.9895833333333334,0.413276779140805,
a7ff24r_e7e8cc09b7f9c0ff,"Sub(CSRank(ZScore(Mean(realized_vol_24h,2))),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_206e713fb3d9a164,True,0.8270611893134157,0.987607821002663,True,-0.9895833333333334,0.9895833333333334,0.41334642324238585,
a7ff24r_17b602e7408f2d97,"Sub(CSRank(realized_vol_168h),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_293cae94cfd91548,True,0.8273484630853203,0.98828125,True,-0.9895833333333334,0.9895833333333334,0.4131147013845619,
a7ff24r_da8a80b96e1c6e42,"Sub(CSRank(realized_vol_24h),CSRank(trade_return_1h))",price_like|volatility_like,spread_rank,skel_293cae94cfd91548,True,0.8273484630853203,0.9877278645833333,True,-0.9895833333333334,0.9895833333333334,0.4128522311223659,
