blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share
a7ff24r_ff9b56ccd0b1474f,"Delta(trade_return_1h,1)",price_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.4415055435064361,0.09539744953586853,True,0.49916565710210004,1.4833820796890969,True,0.10525800963355812,0.10465800963355812,0.10365800963355812,95.46666666666667,A7FF25R3S07_NUMERIC_CLUE,715,-0.04221470041069723,-1.580701358661156,-1.2668169392870534,-1.6556666280382837,0.4755244755244755,716,-0.03594076060507447,-1.363865556061157,-0.49916565710210004,-1.4833820796890969,0.4692737430167598,716,-0.061034429671668215,-1.8615061258968724,-0.9696743085613535,-1.5737481934892796,0.4371508379888268,716,-0.10565800963355812,-2.053612675670107,-0.9745886155280761,-1.939028171964514,0.473463687150838,1.0,111.21650409005169,skel_1d39996e97d5ace0,0.9988509049123815,0.994757214073435
a7ff24r_de6173e06fb6a118,"ZScore(Mean(realized_vol_24h,12))",volatility_like,single,L7_ranked_future_return,24,-1.0,3,True,0.8730397568013465,0.1048739157620264,True,1.1010029358021451,1.571073267869846,True,0.10454866499042147,0.10394866499042146,0.10294866499042146,92.8,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,685,-0.08594763787510137,-8.861621897882824,-1.826509211058839,-2.7882563825673103,0.31532846715328466,696,-0.062442711659216686,-5.3353090336697395,-1.1010029358021451,-1.571073267869846,0.4224137931034483,696,-0.06443167305236272,-8.513054545108755,-1.7625262774498855,-2.6548466696614796,0.36637931034482757,696,-0.10494866499042146,-12.734213097852892,-2.6063670781734127,-3.210732281865761,0.32471264367816094,0.0,109.07562523362012,skel_a311ee3fdacdeca2,0.8241884515943695,1.0
a7ff24r_41bb8c4f64c57222,"Mul(realized_vol_168h,realized_vol_24h)",volatility_like|volatility_like,mul,L7_ranked_future_return,24,-1.0,3,True,0.8264185689188658,0.10047435411345254,True,1.3889696635243027,1.6861538390640283,True,0.10162712590464028,0.10102712590464027,0.10002712590464027,92.8,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,696,-0.09172312353661133,-9.510549304808409,-2.083906027193595,-2.7160324249511283,0.3175287356321839,696,-0.07359639407726691,-6.558286468349699,-1.3889696635243027,-1.6861538390640283,0.41379310344827586,696,-0.07632370157513835,-10.755188522809382,-2.2436575868912336,-3.111457661782464,0.34770114942528735,696,-0.10202712590464028,-11.842270972757419,-2.475328302766477,-3.14544530609544,0.3290229885057471,0.0,106.2007073357214,skel_337820bc5afcf6cc,0.8273484630853203,1.0
a7ff24r_430b607aca8d7292,"Mean(Mul(realized_vol_168h,realized_vol_24h),4)",volatility_like|volatility_like,smooth_mul,L7_ranked_future_return,24,-1.0,3,True,0.829779636636437,0.10065594734461474,True,1.3243581616121993,1.7873646102511866,True,0.10128921615581098,0.10068921615581097,0.09968921615581097,92.8,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,693,-0.08829239818823154,-9.231103969817438,-1.9840724386747053,-2.7281919090071116,0.3116883116883117,696,-0.07381473831949767,-6.585940390686017,-1.3243581616121993,-1.7873646102511866,0.4281609195402299,696,-0.07455799010217114,-10.37691172423615,-2.120321549658077,-3.2112397556374352,0.34626436781609193,696,-0.10168921615581097,-11.886628359050567,-2.371676399952486,-2.9760626905215055,0.3290229885057471,0.0,105.85943651917454,skel_356a5f3fab58eb27,0.8264866417696064,1.0
a7ff24r_85dd876dcce08487,"Delta(premium_close_bps,24)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.7251254595701799,0.04716415969476738,True,2.390736894903998,2.390736894903998,True,0.08643948621805726,0.08583948621805726,0.08483948621805726,95.86666666666666,A7FF25R3S07_NUMERIC_CLUE,695,-0.033974473608018974,-3.0882509525748554,-3.0882509525748554,-3.0882509525748554,0.4330935251798561,719,-0.025645104182918883,-2.390736894903998,-2.390736894903998,-2.390736894903998,0.45479833101529904,719,-0.05390450829761639,-4.012118472128077,-4.012118472128077,-4.012118472128077,0.4283727399165508,719,-0.08683948621805726,-4.318800277797495,-4.318800277797495,-4.318800277797495,0.4520166898470097,1.0,92.11436075848708,skel_1d39996e97d5ace0,0.9928181557023844,0.8288604359567902
a7ff24r_1605c66852f5fbfb,"ZScore(Mean(realized_vol_24h,24))",volatility_like,single,L7_ranked_future_return,8,-1.0,3,True,0.8893409414796416,0.08010324009051185,True,1.520318120042734,1.7277332840319026,True,0.08008508700062421,0.0794850870006242,0.0784850870006242,94.93333333333334,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,689,-0.07652327581572865,-8.138149816735696,-2.730506280839859,-3.8666082374400745,0.3468795355587808,712,-0.04283212065647108,-4.273037711271583,-1.520318120042734,-1.7277332840319026,0.4241573033707865,712,-0.04769656419059508,-6.44917667299889,-2.249480334198168,-2.777099471299399,0.4044943820224719,712,-0.0804850870006242,-10.166064790097366,-3.5604660200375777,-3.879308850785933,0.38202247191011235,0.0,84.59574605914456,skel_a311ee3fdacdeca2,0.820741166331514,1.0
a7ff24r_60b14efa22cf7892,"Delta(trade_return_1h,12)",price_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.9021482764301931,0.019479252115677116,True,0.7643689063164013,2.099559933730944,True,0.07585230974334574,0.07525230974334574,0.07425230974334573,95.46666666666667,A7FF25R3S07_NUMERIC_CLUE,704,-0.0775464606503984,-2.882766662328579,-1.3661612869502617,-2.4478403254909074,0.43892045454545453,716,-0.03554260355364604,-1.3499028848720966,-0.9848246799860007,-2.099559933730944,0.46368715083798884,716,-0.08693654546833199,-2.540349545879081,-1.444347172392502,-2.105982160031425,0.4553072625698324,716,-0.07625230974334574,-1.674546523454082,-0.7643689063164013,-2.5506153657157538,0.44972067039106145,1.0,81.35016146691554,skel_1d39996e97d5ace0,0.9956908934214306,0.9947045104827852
a7ff24r_f853dd3c72079c2a,"Delta(premium_close_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.5288859947310882,0.04074574762840736,True,2.9975210783807382,2.9975210783807382,True,0.0749912695676814,0.0743912695676814,0.0733912695676814,95.86666666666666,A7FF25R3S07_NUMERIC_CLUE,707,-0.016358629284461166,-1.4509219910223807,-1.4509219910223807,-1.4509219910223807,0.45403111739745405,719,-0.03034177568827699,-2.9975210783807382,-2.9975210783807382,-2.9975210783807382,0.4422809457579972,719,-0.04498149585585885,-3.2679307058393046,-3.2679307058393046,-3.2679307058393046,0.41585535465924894,719,-0.0753912695676814,-3.612996104205888,-3.612996104205888,-3.612996104205888,0.44645340751043117,1.0,80.8623835729503,skel_1d39996e97d5ace0,0.9962654409652398,0.8265420751633987
a7ff24r_8d465dce479e6711,"ZScore(Mean(realized_vol_24h,336))",volatility_like,single,L7_ranked_future_return,24,-1.0,3,True,0.9746070532294281,0.07595918475947212,True,1.3231970610671464,1.5072254429112697,True,0.07600468683482334,0.07540468683482333,0.07440468683482333,92.8,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,673,-0.09186874002531505,-8.959516730901331,-1.9009654421016176,-2.321568801983837,0.31054977711738485,696,-0.07050473605789698,-6.501879998185154,-1.3311836320324528,-1.5072254429112697,0.41810344827586204,696,-0.04829772975202214,-6.753344124723563,-1.3231970610671464,-2.2309152002264074,0.4295977011494253,696,-0.07640468683482333,-9.32974225910719,-1.9017655915830716,-2.3659966182260193,0.3649425287356322,0.0,80.4300797815939,skel_a311ee3fdacdeca2,0.9103705831657569,1.0
a7ff24r_f71d4c2645b1f21b,"Clip(ZScore(trade_return_1h),-3,3)",price_like,single,L7_ranked_future_return,1,-1.0,3,True,0.2543170677185504,0.02162746974442906,True,5.828584491638501,5.828584491638501,True,0.07041091170972952,0.06981091170972951,0.06881091170972951,95.86666666666666,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.07269508512337093,-9.424357982121402,-9.424357982121402,-9.424357982121402,0.3588317107093185,719,-0.04138855925680073,-5.828584491638501,-5.828584491638501,-5.828584491638501,0.3810848400556328,719,-0.061590888040383866,-9.313300191045903,-9.313300191045903,-9.313300191045903,0.34492350486787204,719,-0.07081091170972952,-10.603270120559912,-10.603270120559912,-10.603270120559912,0.3337969401947149,0.0,75.55659464201096,skel_8a3e91f81074ce44,0.9994254524561907,1.0
