control,median_ratio,max_ratio,rows
one_bar_lag,0.9774070969350661,823.7781721794249,10200
same_family_placebo,0.26257188752325666,1349.2492584275278,10200
sign_flip,1.0379307720736213,338.09148063915507,10200
symbol_shuffle,0.43947034260268014,745.8920634920514,10200
time_shuffle,0.43262892744862824,1301.2582102898507,10200
wrong_lag_future_24h,2.7728443091839754,14175.38260357792,10200
wrong_lag_stale_168h,0.49612107892282664,585.4073380044571,10200
