blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,next_wave_family,a7ls_arm,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,skeleton_key,production_key,company_numeric_shard,blocker_family,deep_followup_score
a7ls9_792122f1bd4995b5,"Mul(Delta(age_percentile_active_universe,12),ZScore(Mean(mark_index_basis_bps,12)))",listing_lifecycle|basis_premium,raw_delta_state,L5_vol_adjusted_return,8,-1.0,3,True,0.490777773373848,1.778201559835765,True,0.7691325470979096,1.2720161935170715,True,1.5721684919290544,1.5715684919290545,1.5705684919290543,95.64444444444445,A7LS10S029_NUMERIC_CLUE,318,-0.0602911988820255,-1.0759972636167838,-0.2276243351015004,-1.2310285206920977,0.5125786163522013,501,-0.0925476980606001,-2.3499120303652017,-0.7691325470979096,-1.413141918538715,0.4650698602794411,441,-0.5225408958226693,-3.2565449773080464,-1.144575301019816,-1.2720161935170715,0.473922902494331,12,-1.5725684919290543,-3.5328391343868364,,,0.3333333333333333,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_029\a7ls10_s029_label_response_metrics.csv,s029,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_9fc7867b7a34875e,prod_fbbc1eabbf0c484d,a7ls10_s029,numeric_clue,3400.9642906209515
a7ls9_928252fd2f02bfe9,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(age_x_liquidity,24))))",open_interest_like|age_x_liquidity,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.6224729792694469,0.4132392975273903,True,1.457593157572671,2.063883377697533,True,0.4155322813258287,0.4149322813258287,0.4139322813258287,94.93333333333334,A7LS10S016_NUMERIC_CLUE,2113,-0.0293821633434459,-0.7723896585680311,-0.1116743561671764,-0.6943174699803079,0.477520113582584,2136,-0.2894427709195555,-8.766485605402119,-1.67997328579595,-2.38378903103879,0.4260299625468164,2136,-0.3882018651730879,-8.963321218736324,-1.7848433410409603,-2.2421880861383627,0.4756554307116105,2136,-0.4159322813258287,-6.892333909078834,-1.457593157572671,-2.063883377697533,0.476123595505618,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_6ebf7267c6a84582,prod_5ccd817de8d75b57,a7ls10_s016,numeric_clue,866.9881643039719
a7ls9_bb1451bca7fc06f0,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.624602557933365,0.4120854287723061,True,1.4518888638066527,2.072565790799004,True,0.4143841650975561,0.4137841650975561,0.4127841650975561,94.93333333333334,A7LS10S020_NUMERIC_CLUE,2113,-0.0313981238254424,-0.8253301481024764,-0.1116743561671764,-0.6943174699803079,0.4761003312825367,2136,-0.2894782094848951,-8.764720424658238,-1.6801863075289862,-2.38378903103879,0.426498127340824,2136,-0.3875028469347351,-8.944873259293391,-1.7848433410409603,-2.2421880861383627,0.4756554307116105,2136,-0.4147841650975561,-6.870991143435985,-1.4518888638066527,-2.072565790799004,0.4765917602996254,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_020\a7ls10_s020_label_response_metrics.csv,s020,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_a5a3a79b9ba27f1b,prod_2203c0efb7edd191,a7ls10_s020,numeric_clue,864.4819038673247
a7ls9_b2ee9ae83c7fd639,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(age_x_liquidity,24))))",open_interest_like|age_x_liquidity,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.630209595804304,0.3949320464884847,True,1.339335977575921,1.6985057501544223,True,0.4035807273767619,0.4029807273767619,0.4019807273767619,94.93333333333334,A7LS10S016_NUMERIC_CLUE,2113,-0.0094941599405111,-0.2683661416980419,-0.0518929971059839,-0.6692904815681531,0.4912446758163748,2136,-0.2304282360530963,-6.414105969712054,-1.3454390247891654,-1.8408517500467416,0.4279026217228464,2136,-0.2600304291125295,-7.00770521656144,-1.370712354509394,-2.014806306251037,0.4850187265917603,2136,-0.4039807273767619,-6.563576717375966,-1.339335977575921,-1.6985057501544223,0.5088951310861424,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_7b9e68ecdcae7d8d,prod_5ed6e8aa893e995c,a7ls10_s016,numeric_clue,835.5903200349705
a7ls9_b0eee4793300a610,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.6344293641112724,0.3935800880061877,True,1.335607091078614,1.6709334639650084,True,0.4028028834480464,0.4022028834480464,0.4012028834480464,94.93333333333334,A7LS10S020_NUMERIC_CLUE,2113,-0.0094745371601276,-0.2678593562739568,-0.0593579599829728,-0.6602895710994701,0.4912446758163748,2136,-0.2306378402584486,-6.418484350963158,-1.335607091078614,-1.8408517500467416,0.4279026217228464,2136,-0.2586431182926678,-6.968851031907248,-1.3436900264338156,-2.014806306251037,0.4850187265917603,2136,-0.4032028834480464,-6.548183945715993,-1.336130308355759,-1.6709334639650084,0.5093632958801498,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_020\a7ls10_s020_label_response_metrics.csv,s020,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_2adc66d652e998b2,prod_b3a8d9aee2d51ffc,a7ls10_s020,numeric_clue,833.010968507072
a7ls9_13b0747d7cd8a637,"Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168)))",basis_premium|basis_premium,raw_typed_mul,L5_vol_adjusted_return,24,1.0,3,True,0.8474231872245577,0.2647966708790303,True,0.9142345368249656,0.5564355441679015,True,0.2648966258223807,0.2642966258223807,0.2632966258223807,94.93333333333334,A7LS10S022_NUMERIC_CLUE,2113,0.0774040100321085,2.3097373506556416,0.3925015631468275,0.0128856003905073,0.4992901088499763,2136,0.1984524890156488,5.31169303125927,1.021248231770837,0.6621921020996064,0.5140449438202247,2136,0.1780092003908562,4.527783531701982,0.9142345368249656,0.5564355441679015,0.5599250936329588,2136,0.2652966258223807,5.145976823777273,1.0092865044856012,0.5900676297496723,0.5603932584269663,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_045f5659236f4c63,prod_3d61416a04d33c09,a7ls10_s022,numeric_clue,543.9074135231233
a7ls9_518e6df5fed91ec4,"Mul(Delta(open_interest_last,12),ZScore(Mean(liquidity_rank_active_universe,12)))",open_interest_like|liquidity_rank_active_universe,typed_interaction,L5_vol_adjusted_return,8,1.0,3,True,0.6447355250777733,0.1106707835739544,True,0.5723111122224074,-1.035163449289479,True,0.1151834691788081,0.1145834691788081,0.1135834691788081,95.64444444444445,A7LS10S019_NUMERIC_CLUE,2140,0.0741829856940801,3.6614504690825465,1.2368310365084096,1.058530932095196,0.5271028037383177,2152,0.0219129835102229,1.2808224792008778,0.5723111122224074,-1.035163449289479,0.4934944237918215,2152,0.050371130093739,2.487993515758942,0.9876935257851254,-0.4214349429626013,0.5227695167286245,2152,0.1155834691788081,4.805128700470449,1.6281464361608124,1.1128578544697938,0.5367100371747212,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_019\a7ls10_s019_label_response_metrics.csv,s019,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_66f2b0a9ada75969,prod_cb0b1582f7323942,a7ls10_s019,numeric_clue,259.78070024498516
a7ls9_4f163f7490cc38c8,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_lifecycle|basis_premium,raw_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.8057116342316433,0.1181218419423142,True,0.6011129954102783,1.3254725532053129,True,0.1166582286318991,0.1160582286318991,0.1150582286318991,94.93333333333334,A7LS10S029_NUMERIC_CLUE,2113,-0.0238279643915644,-0.6684070696735107,-0.1436231760627693,-0.4617732122328351,0.4926644581164221,2136,-0.4567808007298327,-14.165300933913056,-2.9691080243755303,-3.52653432751523,0.423689138576779,2136,-0.3787488721062183,-8.297653429439968,-1.6453233693521103,-2.1556564430491054,0.424625468164794,2136,-0.1170582286318991,-2.923016370478809,-0.6011129954102783,-1.3254725532053129,0.4840823970037453,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_029\a7ls10_s029_label_response_metrics.csv,s029,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls10_s029,numeric_clue,253.9343797042543
a7ls9_1a562a3d61479f96,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.8114841615505951,0.1181218419423142,True,0.6011129954102783,1.3254725532053129,True,0.1166582286318991,0.1160582286318991,0.1150582286318991,94.93333333333334,A7LS10S009_NUMERIC_CLUE,2113,-0.0238279643915644,-0.6684070696735107,-0.1436231760627693,-0.4617732122328351,0.4926644581164221,2136,-0.4567808007298327,-14.165300933913056,-2.9691080243755303,-3.52653432751523,0.423689138576779,2136,-0.3787488721062183,-8.297653429439968,-1.6453233693521103,-2.1556564430491054,0.424625468164794,2136,-0.1170582286318991,-2.923016370478809,-0.6011129954102783,-1.3254725532053129,0.4840823970037453,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_009\a7ls10_s009_label_response_metrics.csv,s009,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls10_s009,numeric_clue,253.35712697235908
a7ls9_9a641e0a31052cf0,"Mul(ZScore(Mean(global_long_short_account_ratio_last,72)),Sign(ZScore(Mean(age_x_liquidity,72))))",open_interest_like|age_x_liquidity,typed_gate,L5_vol_adjusted_return,8,-1.0,3,True,0.903370517652262,0.1214706988230031,True,1.3400021631550252,1.529190624604569,True,0.1217869082768467,0.1211869082768467,0.1201869082768467,95.64444444444445,A7LS10S016_NUMERIC_CLUE,2129,-0.0501517308057195,-2.215008859117795,-0.7621377798859119,-1.038878549813636,0.4589008924377642,2152,-0.099491590287763,-5.00455493945597,-1.7780056369689632,-1.8869319881815216,0.453996282527881,2152,-0.1260586714998235,-4.709342931931267,-1.7306058413555423,-1.9262587178455357,0.4967472118959107,2152,-0.1221869082768467,-3.770008015557305,-1.3400021631550252,-1.529190624604569,0.4921003717472119,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_6ebf7267c6a84582,prod_86c0884c1f2fdd58,a7ls10_s016,numeric_clue,252.8497459592282
a7ls9_bd58c7e1e252b095,"Mul(ZScore(Mean(global_long_short_account_ratio_last,72)),Sign(ZScore(Mean(liquidity_rank_active_universe,72))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L5_vol_adjusted_return,8,-1.0,3,True,0.9074865832350236,0.1210856532878321,True,1.3431626641242196,1.529190624604569,True,0.1212783487530306,0.1206783487530306,0.1196783487530306,95.64444444444445,A7LS10S020_NUMERIC_CLUE,2129,-0.0518694086614142,-2.2909954029885022,-0.7864821132968867,-1.0745370664685656,0.457022076092062,2152,-0.0992311364933406,-4.9929796457230005,-1.7781564249405015,-1.8739598483598696,0.453996282527881,2152,-0.125897962085135,-4.702889584882268,-1.7306058413555423,-1.9262587178455357,0.4967472118959107,2152,-0.1216783487530306,-3.7540131800083154,-1.3431626641242196,-1.529190624604569,0.4925650557620817,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_020\a7ls10_s020_label_response_metrics.csv,s020,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_a5a3a79b9ba27f1b,prod_8d2e7272d7f1be78,a7ls10_s020,numeric_clue,251.54453434196492
a7ls9_eb0e375fffcac437,"Mul(ZScore(Mean(top_long_short_account_ratio_last,72)),Sign(ZScore(Mean(age_x_liquidity,72))))",open_interest_like|age_x_liquidity,typed_gate,L5_vol_adjusted_return,8,-1.0,3,True,0.8704033448781445,0.0939475686285334,True,1.0414542321182234,1.22500533442133,True,0.0950389696562099,0.0944389696562099,0.0934389696562099,95.64444444444445,A7LS10S016_NUMERIC_CLUE,2129,-0.0132674732514955,-0.6205708781992098,-0.2162591843118938,-0.3368243186999023,0.4809769844997651,2152,-0.0669936768799038,-3.422678530618033,-1.2273066929117238,-1.4535584649903757,0.4614312267657992,2152,-0.1252618359041288,-5.366621803392113,-1.8952026389784355,-2.1311380746267394,0.4855947955390334,2152,-0.0954389696562099,-2.953947667318608,-1.0414542321182234,-1.22500533442133,0.5027881040892194,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_7b9e68ecdcae7d8d,prod_0380582bfd8d0b8d,a7ls10_s016,numeric_clue,201.5712091313502
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L5_vol_adjusted_return,1,-1.0,3,True,0.6478525726341747,0.0289322040940615,True,8.369750499514737,8.369750499514737,True,0.1150571217051447,0.1144571217051447,0.1134571217051447,95.95555555555556,A7LS10S006_NUMERIC_CLUE,1991,-0.0140433812756864,-1.8080598864818012,-1.8080598864818012,-1.8080598864818012,0.4706177800100452,2159,-0.0586786444244704,-8.369750499514737,-8.369750499514737,-8.369750499514737,0.3978693839740621,2159,-0.0702067812933845,-9.078395948640573,-9.078395948640573,-9.078395948640573,0.4066697545159796,2159,-0.1154571217051447,-11.47042509924484,-11.47042509924484,-11.47042509924484,0.3867531264474294,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_006\a7ls10_s006_label_response_metrics.csv,s006,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,a7ls10_s006,numeric_clue,185.97381903530345
a7ls9_13b0747d7cd8a637,"Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168)))",basis_premium|basis_premium,raw_typed_mul,L5_vol_adjusted_return,8,1.0,3,True,0.9106549364389552,0.0813655316024975,True,1.0593329229992348,0.9278123990366196,True,0.0837245207867357,0.0831245207867357,0.0821245207867357,95.64444444444445,A7LS10S022_NUMERIC_CLUE,2129,0.0312441076489841,1.5542330328199945,0.5252095010117055,0.3678847225619736,0.5143259746359793,2152,0.0637181335366597,3.096081314911342,1.0593329229992348,0.9278123990366196,0.5236988847583643,2152,0.0854907515071609,3.754378109835552,1.2765108838036432,1.209304990129625,0.5483271375464684,2152,0.0841245207867357,3.08835315949666,1.0844403382413843,0.9316281039560096,0.5176579925650557,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_045f5659236f4c63,prod_3d61416a04d33c09,a7ls10_s022,numeric_clue,173.3523711443743
a7ls9_bd4dcb148a838110,"Mul(Delta(basis_abs_168h,504),ZScore(Mean(age_x_volatility,504)))",basis_premium_like|age_x_volatility,typed_interaction,L5_vol_adjusted_return,8,-1.0,3,True,0.5638436579299864,0.058052868047083,True,0.4801293113289435,0.841334737633464,True,0.0566358806082527,0.0560358806082527,0.0550358806082527,95.64444444444445,A7LS10S002_NUMERIC_CLUE,1648,-0.0930045871688475,-4.0484573232135865,-1.400880051519134,-1.8068138354983103,0.4884708737864077,2152,-0.0308541741673593,-1.5055838457009516,-0.4801293113289435,-0.841334737633464,0.504182156133829,2152,-0.114532829184708,-4.174871732133624,-1.474120242272925,-1.6402216939133785,0.4711895910780669,2152,-0.0570358806082527,-2.1730771952588013,-0.7333727504321934,-1.013148368380118,0.4744423791821561,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_002\a7ls10_s002_label_response_metrics.csv,s002,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_fe30d06de2a081c9,prod_8f201a550fa21dcc,a7ls10_s002,numeric_clue,157.54571759997054
a7ls9_837c265362f5f233,"Mul(Delta(open_interest_last,12),ZScore(Mean(age_x_liquidity,12)))",open_interest_like|age_x_liquidity,typed_interaction,L5_vol_adjusted_return,4,1.0,3,True,0.7964339721571173,0.0523465428055043,True,0.8735507648448837,-0.3908172611432803,True,0.0592985892324446,0.0586985892324445,0.0576985892324445,95.82222222222222,A7LS10S015_NUMERIC_CLUE,2144,0.0480554511734906,3.253780584858418,1.5490230036709418,1.1101343800955816,0.5237873134328358,2156,0.0184913421888169,1.4379580324379877,0.8735507648448837,-0.1722105126365121,0.4972170686456401,2156,0.0214557737854978,1.5557525894320394,0.9814380064252266,-0.3908172611432803,0.50139146567718,2156,0.0596985892324445,3.421384640029823,1.697042259801926,1.1806186461041424,0.5287569573283859,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_015\a7ls10_s015_label_response_metrics.csv,s015,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_43f3b79814a2e578,prod_f504b4059842fefd,a7ls10_s015,numeric_clue,130.40173482223707
a7ls9_9a641e0a31052cf0,"Mul(ZScore(Mean(global_long_short_account_ratio_last,72)),Sign(ZScore(Mean(age_x_liquidity,72))))",open_interest_like|age_x_liquidity,typed_gate,L5_vol_adjusted_return,4,-1.0,3,True,0.8605542025255508,0.0541964672447927,True,1.347344603710038,1.4174771408904916,True,0.0556995075027713,0.0550995075027713,0.0540995075027713,95.82222222222222,A7LS10S016_NUMERIC_CLUE,2133,-0.0233571157239075,-1.435663970465897,-0.7293653983953032,-0.8411129141189068,0.4758556024378809,2156,-0.0491164402427511,-3.5265578735899683,-1.793393887326997,-1.88921118040056,0.4591836734693877,2156,-0.0676777271823246,-3.406279913096071,-1.7283922987400815,-1.8561058540058208,0.5041743970315399,2156,-0.0560995075027713,-2.6776460954015517,-1.347344603710038,-1.4174771408904916,0.5097402597402597,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_6ebf7267c6a84582,prod_86c0884c1f2fdd58,a7ls10_s016,numeric_clue,123.65803163589942
a7ls9_bd58c7e1e252b095,"Mul(ZScore(Mean(global_long_short_account_ratio_last,72)),Sign(ZScore(Mean(liquidity_rank_active_universe,72))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L5_vol_adjusted_return,4,-1.0,3,True,0.8613043718055357,0.0536623229339008,True,1.34202544597448,1.4051468178118502,True,0.0554741478516707,0.0548741478516707,0.0538741478516707,95.82222222222222,A7LS10S020_NUMERIC_CLUE,2133,-0.0247807647988407,-1.5218400854488503,-0.7625208781727877,-0.9071370488069156,0.4753867791842475,2156,-0.0489842721487389,-3.5170787028714674,-1.7848137955704493,-1.8778481350848837,0.459647495361781,2156,-0.0677393929394466,-3.409437187713652,-1.7283922987400815,-1.8687002709782663,0.5037105751391465,2156,-0.0558741478516707,-2.6667740146878733,-1.34202544597448,-1.4051468178118502,0.5102040816326531,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_020\a7ls10_s020_label_response_metrics.csv,s020,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_a5a3a79b9ba27f1b,prod_8d2e7272d7f1be78,a7ls10_s020,numeric_clue,122.8111804228298
a7ls9_ffe3eb90cbdae18a,"Mul(Delta(premium_close_bps,12),ZScore(Mean(open_interest_value_last,12)))",basis_premium|positioning_flow,raw_delta_state,L5_vol_adjusted_return,1,1.0,3,True,0.4986722398500913,0.015848760426972,True,1.8544275276669857,1.8544275276669857,True,0.0436647686109262,0.0430647686109262,0.0420647686109262,95.95555555555556,A7LS10S028_NUMERIC_CLUE,2147,0.0106938208960839,1.516112027662164,1.516112027662164,1.516112027662164,0.5286446204005589,2159,0.0357898193255318,5.399537120054096,5.399537120054096,5.399537120054096,0.5590551181102362,2159,0.015367721984019,1.8544275276669857,1.8544275276669857,1.8544275276669857,0.5303381194997684,2159,0.0440647686109262,4.493903490822007,4.493903490822007,4.493903490822007,0.5493283927744326,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_028\a7ls10_s028_label_response_metrics.csv,s028,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_b3bb0d70da3b9e3c,prod_aaa2921510160612,a7ls10_s028,numeric_clue,109.90073258055605
a7ls9_eb0e375fffcac437,"Mul(ZScore(Mean(top_long_short_account_ratio_last,72)),Sign(ZScore(Mean(age_x_liquidity,72))))",open_interest_like|age_x_liquidity,typed_gate,L5_vol_adjusted_return,4,-1.0,3,True,0.825842839179719,0.0392538574058182,True,1.0595653360147528,1.093078946820335,True,0.0409710848654912,0.0403710848654912,0.0393710848654912,95.82222222222222,A7LS10S016_NUMERIC_CLUE,2133,-0.0097963478477015,-0.6377985820982525,-0.3253224001914944,-0.3927433694803623,0.4828879512423816,2156,-0.0318853560187561,-2.3814405680629758,-1.1513730320307536,-1.3202740570087113,0.4786641929499072,2156,-0.0703138400605528,-4.1239216872149935,-2.038444163962211,-2.200139960403968,0.4911873840445269,2156,-0.0413710848654912,-1.9847240038646183,-1.0595653360147528,-1.093078946820335,0.5102040816326531,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_7b9e68ecdcae7d8d,prod_0380582bfd8d0b8d,a7ls10_s016,numeric_clue,97.13373730015783
a7ls9_3c9eddd1f671f4dc,"Mul(ZScore(Mean(top_long_short_account_ratio_last,72)),Sign(ZScore(Mean(liquidity_rank_active_universe,72))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L5_vol_adjusted_return,4,-1.0,3,True,0.8371580518157146,0.0386256724501084,True,1.058673680549473,1.0914876469765624,True,0.0409821880682078,0.0403821880682078,0.0393821880682078,95.82222222222222,A7LS10S019_NUMERIC_CLUE,2133,-0.0102072674798326,-0.6643312188231448,-0.3482385268380078,-0.3900499789127216,0.4819503047351148,2156,-0.0317344105661273,-2.369862962072141,-1.15028930467604,-1.3094064672855978,0.4786641929499072,2156,-0.0704539423286614,-4.132156528954395,-2.038444163962211,-2.222994208605782,0.4911873840445269,2156,-0.0413821880682078,-1.984792059612739,-1.058673680549473,-1.0914876469765624,0.5097402597402597,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_019\a7ls10_s019_label_response_metrics.csv,s019,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_2adc66d652e998b2,prod_523d48f75f798d49,a7ls10_s019,numeric_clue,95.3835429837213
a7ls9_e35d41d4178faab2,"Mul(Abs(ZScore(Mean(premium_abs_168h,24))),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",basis_premium|positioning_flow,raw_abs_state,L0_raw_forward_return,24,1.0,3,True,0.3178522613549097,0.0048685610387918,True,1.5422292549380228,0.817377595959884,True,0.0045671441372708,0.0039671441372708,0.0029671441372708,94.93333333333334,A7LS10S027_NUMERIC_CLUE,2113,0.0005302651145224,1.3296237521220609,0.222788536934628,-1.1886556427993245,0.5177472787505916,2136,0.0030349414722322,7.549353114117721,1.5422292549380228,0.817377595959884,0.5543071161048689,2136,0.0056038850288712,11.224412729996514,2.377199586736123,1.2415435494143696,0.5795880149812734,2136,0.0049671441372708,8.958723682644527,1.8339800638425745,0.9266989541119875,0.5941011235955056,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_027\a7ls10_s027_label_response_metrics.csv,s027,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ef7cc2ad85d60bf9,prod_cdf59a4c2ea0720c,a7ls10_s027,numeric_clue,76.8678566365315
