candidate_id,engine,arm,seed,ordinal,family,object_type,signal_mode,expression,expr_hash,horizon,source_fields,source_field_families,operator_signature,formula_depth,may_used_for_generation,may_used_for_static_score,static_score,selected_for_strict_replay,execution_lag_1bar_raw_10bp__fresh_forward_2026May__n,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__n,execution_lag_1bar_raw_10bp__validation_2025H1__n,raw_10bp__fresh_forward_2026May__n,raw_10bp__recent_oos_2025H2_2026Apr__n,raw_10bp__validation_2025H1__n,raw_20bp__fresh_forward_2026May__n,raw_20bp__recent_oos_2025H2_2026Apr__n,raw_20bp__validation_2025H1__n,residual_vs_core4_10bp__fresh_forward_2026May__n,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_core4_10bp__validation_2025H1__n,residual_vs_funding_10bp__fresh_forward_2026May__n,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_funding_10bp__validation_2025H1__n,execution_lag_1bar_raw_10bp__fresh_forward_2026May__annualized_mean,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,execution_lag_1bar_raw_10bp__validation_2025H1__annualized_mean,raw_10bp__fresh_forward_2026May__annualized_mean,raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_10bp__validation_2025H1__annualized_mean,raw_20bp__fresh_forward_2026May__annualized_mean,raw_20bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_20bp__validation_2025H1__annualized_mean,residual_vs_core4_10bp__fresh_forward_2026May__annualized_mean,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_core4_10bp__validation_2025H1__annualized_mean,residual_vs_funding_10bp__fresh_forward_2026May__annualized_mean,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_funding_10bp__validation_2025H1__annualized_mean,execution_lag_1bar_raw_10bp__fresh_forward_2026May__compounded_max_dd,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,execution_lag_1bar_raw_10bp__validation_2025H1__compounded_max_dd,raw_10bp__fresh_forward_2026May__compounded_max_dd,raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_10bp__validation_2025H1__compounded_max_dd,raw_20bp__fresh_forward_2026May__compounded_max_dd,raw_20bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_20bp__validation_2025H1__compounded_max_dd,residual_vs_core4_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_core4_10bp__validation_2025H1__compounded_max_dd,residual_vs_funding_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_funding_10bp__validation_2025H1__compounded_max_dd,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_turnover,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,execution_lag_1bar_raw_10bp__validation_2025H1__mean_turnover,raw_10bp__fresh_forward_2026May__mean_turnover,raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_10bp__validation_2025H1__mean_turnover,raw_20bp__fresh_forward_2026May__mean_turnover,raw_20bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_20bp__validation_2025H1__mean_turnover,residual_vs_core4_10bp__fresh_forward_2026May__mean_turnover,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_core4_10bp__validation_2025H1__mean_turnover,residual_vs_funding_10bp__fresh_forward_2026May__mean_turnover,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_funding_10bp__validation_2025H1__mean_turnover,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_gross_exposure,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,execution_lag_1bar_raw_10bp__validation_2025H1__mean_gross_exposure,raw_10bp__fresh_forward_2026May__mean_gross_exposure,raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_10bp__validation_2025H1__mean_gross_exposure,raw_20bp__fresh_forward_2026May__mean_gross_exposure,raw_20bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_20bp__validation_2025H1__mean_gross_exposure,residual_vs_core4_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_core4_10bp__validation_2025H1__mean_gross_exposure,residual_vs_funding_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_funding_10bp__validation_2025H1__mean_gross_exposure,funding_beta_recent,funding_corr_recent,core4_beta_recent,core4_corr_recent,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_validation,component_cost20_recent,component_lag1_validation,component_lag1_recent,component_drawdown_penalty,component_turnover_penalty,component_funding_beta_penalty,component_core4_beta_penalty,a7m_rank_score,candidate_decision,reject_reasons,selected_for_deep_audit,return_corr_cluster,cluster_size,max_corr_to_prior,non_may_reasons,may_reasons,pre_may_near_miss,post_may_eligible_near_miss,may_vetoed,refactored_label,operator_horizon_motif,field_pair_horizon_motif
e0_current_a7l_manual_generator_s1_01053,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,1053,manual_a7l_control,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(realized_vol_24))",c1f41d6f438158bc,24,number_of_trades;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.658957097572443,2.322744749915529,2.284796532964757,-9.21299049174033,2.2823454588583107,2.2003060337441807,-9.74448777173843,1.692849275588523,1.7575713527441408,-5.875060992949819,4.924076796515302,4.739846795974235,-5.660263907326007,5.007612999938536,4.635862829660749,-0.51768938694144,-0.7598319097845483,-0.6409935113467379,-0.5133024027390858,-0.7613474678042116,-0.6382085644696098,-0.5161110654849166,-0.7838925574098826,-0.654470678229044,-0.5076054154041445,-0.6989112473709382,-0.5769868140262762,-0.5098315298163509,-0.6750863193073146,-0.5843234565155493,0.0604044339028001,0.067450637551054,0.0507551799639109,0.0606732054792351,0.0672940848481492,0.0505404886986347,0.0606732054792351,0.0672940848481492,0.0505404886986347,0.0606732054792351,0.0672940848481492,0.0505404886986347,0.0606732054792351,0.0672940848481492,0.0505404886986347,0.4982726497204934,0.4787699879247807,0.3978209639368347,0.4986758147130462,0.4776583762784714,0.3963605017360009,0.4986758147130462,0.4776583762784714,0.3963605017360009,0.4986758147130462,0.4776583762784714,0.3963605017360009,0.4986758147130462,0.4776583762784714,0.3963605017360009,0.3846842222725887,0.2250241664290445,0.396278001429767,0.1983180404347078,2.0,2.0,2.0,2.0,2.0,1.7575713527441408,1.692849275588523,2.0,2.0,-0.7613474678042116,-0.0672940848481492,-0.3846842222725887,-0.396278001429767,15.124212386422869,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.0,,may_stress_severe_fail;may_residual_funding_negative,True,False,True,may_vetoed_cluster,Mul;Rank|h24,number_of_trades;realized_vol_24|h24
e0_current_a7l_manual_generator_s1_03049,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,3049,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(quote_asset_volume),Rank(realized_vol_24)),Rank(realized_vol_12))",aaa450ec03924254,24,quote_asset_volume;realized_vol_12;realized_vol_24,liquidity;volatility,Mul;Rank,3,False,False,1.1766046,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.54097654146268,1.9039244488301743,2.022515363755601,-9.41924051036906,1.845356499631416,2.131257469412579,-10.099380574914749,1.245752818982848,1.7548708793403058,-6.243485225981223,4.243410811433057,4.41515791765147,-5.89502754513571,4.33898914237983,4.264062352064159,-0.5134927129309275,-0.8205648091145775,-0.6890723481290769,-0.5121470858044297,-0.8151984931826254,-0.6803716053695339,-0.5166728325111205,-0.8308488085402751,-0.6898574508688149,-0.5098307382816952,-0.7616071956248395,-0.620784569912155,-0.5145844984834007,-0.7343460557205856,-0.6148924528981459,0.077756956571915,0.0685783627944917,0.043251105312905,0.0776415598796443,0.0684479087498364,0.0429665057160128,0.0776415598796443,0.0684479087498364,0.0429665057160128,0.0776415598796443,0.0684479087498364,0.0429665057160128,0.0776415598796443,0.0684479087498364,0.0429665057160128,0.4951073512350804,0.4573119032592331,0.3780728508105229,0.4943083590369428,0.4564885403538327,0.3760046805214912,0.4943083590369428,0.4564885403538327,0.3760046805214912,0.4943083590369428,0.4564885403538327,0.3760046805214912,0.4943083590369428,0.4564885403538327,0.3760046805214912,0.4627173370668155,0.2570001973143277,0.5098708506751547,0.2422787587574624,2.0,1.845356499631416,2.0,2.0,2.0,1.7548708793403058,1.245752818982848,2.0,1.9039244488301743,-0.8151984931826254,-0.0684479087498364,-0.4627173370668155,-0.5098708506751547,14.158655643494011,A7M_HIGH_QUALITY_NEAR_MISS,core4_beta_too_high;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.875836,core4_beta_too_high,may_stress_severe_fail;may_residual_funding_negative,True,False,True,may_vetoed_cluster,Mul;Rank|h24,quote_asset_volume;realized_vol_12;realized_vol_24|h24
e0_current_a7l_manual_generator_s1_00661,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,661,manual_a7l_control,generated_candidate,original,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",3ed77d19de528833,24,quote_asset_volume;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.863532556082427,1.91568302476592,1.95652180518848,-10.5376960887461,1.847856568081492,1.9729827900728445,-11.195594017253685,1.1847996438107165,1.4989149833273268,-7.204485271360141,4.53704191065571,4.567635659660543,-7.053272080128064,4.613327788665258,4.486733578525451,-0.5208589539026591,-0.7747342580119361,-0.6901327959751564,-0.5170782786764581,-0.7764821399707793,-0.6902608812165539,-0.5210769073821375,-0.7818589899756154,-0.7012591911862309,-0.510325848136933,-0.7231356731744855,-0.626425634028273,-0.5117476311734759,-0.7056409678603471,-0.6221738124746503,0.0746663964074157,0.0757951078517281,0.054296002873887,0.0751025032542907,0.0756914297112757,0.0541173295371596,0.0751025032542907,0.0756914297112757,0.0541173295371596,0.0751025032542907,0.0756914297112757,0.0541173295371596,0.0751025032542907,0.0756914297112757,0.0541173295371596,0.4973307606539329,0.4730816759291132,0.4030506928415694,0.4975789233272616,0.4726149813132475,0.4017382971965894,0.4975789233272616,0.4726149813132475,0.4017382971965894,0.4975789233272616,0.4726149813132475,0.4017382971965894,0.4975789233272616,0.4726149813132475,0.4017382971965894,0.3799452603458851,0.2185534803895117,0.4036019994147683,0.1986220572302266,1.9729827900728445,1.847856568081492,2.0,2.0,2.0,1.4989149833273268,1.1847996438107165,1.95652180518848,1.91568302476592,-0.7764821399707793,-0.0756914297112757,-0.3799452603458851,-0.4036019994147683,13.9992212027613,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.909696,,may_stress_severe_fail;may_residual_funding_negative,True,False,True,may_vetoed_cluster,Mul;Rank|h24,quote_asset_volume;realized_vol_24|h24
e0_current_a7l_manual_generator_s1_02973,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,2973,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),Rank(realized_vol_12)),Rank(number_of_trades))",1417371a336db14b,24,number_of_trades;realized_vol_12;realized_vol_24,liquidity;volatility,Mul;Rank,3,False,False,1.1766046,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.15201572941012,1.9933403819637905,1.694745085069853,-7.913860907813023,1.894644698759293,1.7389692004521222,-8.406964872271534,1.3568234160823611,1.3901508249343169,-4.599512535215967,4.434981578533672,4.16569377233153,-4.223317803372847,4.5307193023921615,4.005852292334067,-0.5139216333267047,-0.7940605349154819,-0.682107723168162,-0.5097235153804198,-0.7950812060017367,-0.6669902172621348,-0.5122597397124519,-0.802233379026744,-0.6905086523770132,-0.5065291214719101,-0.7403889699092775,-0.5938189275985541,-0.5117209996035893,-0.7080689589168195,-0.5874110672895698,0.0560292087017928,0.0614927286902261,0.0400445359810978,0.0562904069016562,0.0613951235932571,0.0398194492600234,0.0562904069016562,0.0613951235932571,0.0398194492600234,0.0562904069016562,0.0613951235932571,0.0398194492600234,0.0562904069016562,0.0613951235932571,0.0398194492600234,0.4952384053746508,0.4632138292543471,0.3753673537321346,0.4957323676713893,0.4624977976908155,0.3737101562020452,0.4957323676713893,0.4624977976908155,0.3737101562020452,0.4957323676713893,0.4624977976908155,0.3737101562020452,0.4957323676713893,0.4624977976908155,0.3737101562020452,0.4602908694367284,0.25776399444662,0.4799767753880266,0.2299575049661228,1.7389692004521222,1.894644698759293,2.0,2.0,2.0,1.3901508249343169,1.3568234160823611,1.694745085069853,1.9933403819637905,-0.7950812060017367,-0.0613951235932571,-0.4602908694367284,-0.4799767753880266,13.765130197483394,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.950354,,may_stress_severe_fail;may_residual_funding_negative,True,False,True,may_vetoed_cluster,Mul;Rank|h24,number_of_trades;realized_vol_12;realized_vol_24|h24
e0_current_a7l_manual_generator_s1_03441,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,3441,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_12),Rank(realized_vol_24)),Rank(realized_vol_24))",2c26a7a4d6f00c59,24,quote_volume_mean_12;realized_vol_24,liquidity;volatility,Mul;Rank,3,False,False,1.1766046,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.664729016348817,2.646935968068614,1.2801443101272514,-10.496670522620988,2.5689026053920645,1.2024001227475958,-10.870532978092756,2.2615741446725104,0.9989448118955212,-7.571317041828368,4.753412956184201,3.2781667422541148,-7.285479439333237,4.843500149117263,3.149076647966776,-0.5298442804603087,-0.8042347962710406,-0.6932672114207381,-0.5275455144353192,-0.8072862422907962,-0.6934192235802688,-0.530076980436255,-0.8099146124159646,-0.7067147739663899,-0.527408284668988,-0.7604328492785634,-0.6385600137102914,-0.5296683580440541,-0.7369058242798099,-0.6308747849649838,0.0425390283233466,0.0351202849041332,0.0232164165216046,0.0426783624967768,0.0350831576163874,0.0232254921064012,0.0426783624967768,0.0350831576163874,0.0232254921064012,0.0426783624967768,0.0350831576163874,0.0232254921064012,0.0426783624967768,0.0350831576163874,0.0232254921064012,0.4896050595333023,0.4549298258544217,0.3781022831074129,0.4888738150713918,0.4545389848867335,0.3785063036054565,0.4888738150713918,0.4545389848867335,0.3785063036054565,0.4888738150713918,0.4545389848867335,0.3785063036054565,0.4888738150713918,0.4545389848867335,0.3785063036054565,0.4483472241116479,0.2490211418507392,0.4722950503347112,0.2244257061074926,1.2024001227475958,2.0,2.0,2.0,2.0,0.9989448118955212,2.0,1.2801443101272514,2.0,-0.8072862422907962,-0.0350831576163874,-0.4483472241116479,-0.4722950503347112,13.637859843017331,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.916957,,may_stress_severe_fail;may_residual_funding_negative,True,False,True,may_vetoed_cluster,Mul;Rank|h24,quote_volume_mean_12;realized_vol_24|h24
e0_current_a7l_manual_generator_s1_03597,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,3597,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(realized_vol_12),Rank(quote_volume_mean_24)),Rank(quote_volume_mean_24))",256ce49d6d70af4f,24,quote_volume_mean_24;realized_vol_12,liquidity;volatility,Mul;Rank,3,False,False,1.1766046,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.066484621277372,1.4648387436519343,2.413885229930784,-6.720440503130594,1.3182009211566923,2.4603741945007265,-7.088950118515209,0.962668034746102,2.194711819430001,-3.1416220490820987,4.34657695933208,5.407954231827902,-3.2188240699875825,4.407473164788784,5.405276099359593,-0.4226610669284041,-0.6845661491533293,-0.6472279429457257,-0.413029645797161,-0.6856998173622544,-0.6383157107446615,-0.4193167844214581,-0.7098819195279924,-0.6446659637576394,-0.382977679039106,-0.6068339843565196,-0.5676598652192414,-0.3788026487240358,-0.6048484548201073,-0.5704511459446868,0.0418669871794871,0.0406244269374029,0.0302766322966242,0.0420673076923077,0.040585945937282,0.0303267551450599,0.0420673076923077,0.040585945937282,0.0303267551450599,0.0420673076923077,0.040585945937282,0.0303267551450599,0.0420673076923077,0.040585945937282,0.0303267551450599,0.4987980769230769,0.4969944249797218,0.4371389516227599,0.4987980769230769,0.4967391622259596,0.4378891561537588,0.4987980769230769,0.4967391622259596,0.4378891561537588,0.4987980769230769,0.4967391622259596,0.4378891561537588,0.4987980769230769,0.4967391622259596,0.4378891561537588,0.1789376351299146,0.1152264549264619,0.2075408985734108,0.1143382842772141,2.0,1.3182009211566923,2.0,2.0,2.0,2.0,0.962668034746102,2.0,1.4648387436519343,-0.6856998173622544,-0.040585945937282,-0.1789376351299146,-0.2075408985734108,13.52857114440412,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_001,15.0,0.0,,may_stress_severe_fail;may_residual_funding_negative,True,False,True,may_vetoed_near_miss,Mul;Rank|h24,quote_volume_mean_24;realized_vol_12|h24
e0_current_a7l_manual_generator_s1_01173,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,1173,manual_a7l_control,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_12))",1ea66611d7420603,24,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.376930772555353,1.5082547428626123,2.455697514666536,-8.930522388078204,1.3568761180089055,2.393809018756205,-9.413094503462816,0.863886902209316,2.031924203564478,-5.779357616783896,3.840203804811021,4.779109075257502,-5.656210683046527,3.918608411644785,4.706052332935245,-0.4913614993364706,-0.7747569852730762,-0.6713437899412937,-0.4811231806736052,-0.7781355032906934,-0.6672834924508302,-0.4841620553430119,-0.7832116488621228,-0.6747190269060108,-0.4753131345819253,-0.7182011699770656,-0.6106852255116985,-0.4768083346419616,-0.7035730104059137,-0.6037373619864979,0.0550716815946582,0.0562444076326318,0.0414871100209182,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.4986559251279319,0.4787454690551425,0.411487408286875,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.3877359510363328,0.2237355642289305,0.4421453815787356,0.2182737535056453,2.0,1.3568761180089055,2.0,2.0,2.0,2.0,0.863886902209316,2.0,1.5082547428626123,-0.7781355032906934,-0.0562773077396792,-0.3877359510363328,-0.4421453815787356,13.114008041290456,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.849133,,may_stress_severe_fail;may_residual_funding_negative,True,False,True,may_vetoed_cluster,Mul;Rank|h24,quote_volume_mean_12;realized_vol_12|h24
e0_current_a7l_manual_generator_s1_04429,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,4429,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(realized_vol_6),Rank(number_of_trades)),Rank(realized_vol_12))",07b102040366805d,24,number_of_trades;realized_vol_12;realized_vol_6,liquidity;volatility,Mul;Rank,3,False,False,1.1766046,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.757009473237517,1.680597723778234,1.9945169374670424,-8.350272419683764,1.474288055170534,1.9851601817329911,-9.16625799660684,0.6774689338758679,1.4748721916509588,-5.170465399934301,3.985532038130397,4.398269976392968,-4.767253312508679,4.06985881834931,4.235004594037524,-0.474999382663443,-0.7765577920707132,-0.635098512622495,-0.4679696694052411,-0.7838425031332427,-0.6291976765319867,-0.4729314952383755,-0.809469323677553,-0.6390333074661062,-0.4625884439300811,-0.7113965115989858,-0.5720181395217774,-0.4687865447331021,-0.6747715019026415,-0.562007114305823,0.0929487179487179,0.0912046034312465,0.058235127146744,0.0931490384615384,0.0909610869057838,0.0582520536623324,0.0931490384615384,0.0909610869057838,0.0582520536623324,0.0931490384615384,0.0909610869057838,0.0582520536623324,0.0931490384615384,0.0909610869057838,0.0582520536623324,0.4987980769230769,0.4718132775284107,0.3804555777821005,0.4987980769230769,0.4704439676257453,0.3806365368775167,0.4987980769230769,0.4704439676257453,0.3806365368775167,0.4987980769230769,0.4704439676257453,0.3806365368775167,0.4987980769230769,0.4704439676257453,0.3806365368775167,0.4433688504366238,0.2512392265821427,0.4818356000414195,0.2335923551882709,1.9851601817329911,1.474288055170534,2.0,2.0,2.0,1.4748721916509588,0.6774689338758679,1.9945169374670424,1.680597723778234,-0.7838425031332427,-0.0909610869057838,-0.4433688504366238,-0.4818356000414195,12.679849258365108,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.904216,,may_stress_severe_fail;may_residual_funding_negative,True,False,True,may_vetoed_cluster,Mul;Rank|h24,number_of_trades;realized_vol_12;realized_vol_6|h24
e0_current_a7l_manual_generator_s1_03557,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,3557,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(realized_vol_12),Rank(number_of_trades)),Rank(realized_vol_6))",e667a9f2a0bc9e3e,24,number_of_trades;realized_vol_12;realized_vol_6,liquidity;volatility,Mul;Rank,3,False,False,1.1766046,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.736394819414675,1.6740611141628376,1.996091608314361,-8.335738394884773,1.463952096879962,1.98447633718918,-9.153478779500158,0.6665638211382714,1.4753010991482696,-5.1502333372459255,3.97922095647864,4.40136541560864,-4.746340533248309,4.063751927854123,4.237797166954452,-0.474999382663443,-0.7764678317799102,-0.6359248832414153,-0.4679696694052411,-0.7840518907926921,-0.6298751365979067,-0.4729314952383755,-0.8096974798135044,-0.6396954315214334,-0.462588161391028,-0.7116294427647378,-0.5727064673594254,-0.4687966398509781,-0.6749606758538442,-0.5626895152658635,0.0931490384615384,0.0912675440376212,0.0581037182467281,0.093349358974359,0.0910260588746222,0.0581250271736199,0.093349358974359,0.0910260588746222,0.0581250271736199,0.093349358974359,0.0910260588746222,0.0581250271736199,0.093349358974359,0.0910260588746222,0.0581250271736199,0.4987980769230769,0.4718675295514002,0.3802779269147288,0.4987980769230769,0.4705132747633293,0.3805032906247173,0.4987980769230769,0.4705132747633293,0.3805032906247173,0.4987980769230769,0.4705132747633293,0.3805032906247173,0.4987980769230769,0.4705132747633293,0.3805032906247173,0.4433621602395086,0.2512409295628305,0.4818746896479126,0.2336164143430507,1.98447633718918,1.463952096879962,2.0,2.0,2.0,1.4753010991482696,0.6665638211382714,1.996091608314361,1.6740611141628376,-0.7840518907926921,-0.0910260588746222,-0.4433621602395086,-0.4818746896479126,12.650539263642436,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.999738,,may_stress_severe_fail;may_residual_funding_negative,True,False,True,may_vetoed_cluster,Mul;Rank|h24,number_of_trades;realized_vol_12;realized_vol_6|h24
e0_current_a7l_manual_generator_s1_02953,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,2953,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_asset_volume)),Rank(quote_volume_mean_24))",4a85a4def7eba25a,24,quote_asset_volume;quote_volume_mean_24;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.233098029581935,1.354105939584626,1.9957946821387136,-9.262180598698784,1.3026451947375646,1.9557259731812853,-9.864931648492702,0.8280053387943425,1.5066570456990651,-7.833150395271359,2.5402253340613465,3.1652043545452053,-7.44383052830907,2.570083460017466,3.0302784746719373,-0.4909680721522718,-0.7916739977234513,-0.704239833369833,-0.4900020976257603,-0.7895339746451158,-0.7146618414795153,-0.4992106514713414,-0.8093001071855046,-0.7385966943256244,-0.4691268732302868,-0.7151940226860494,-0.6272849304966654,-0.4679611666176462,-0.6833281070155575,-0.6235024176651096,0.0689993666871297,0.0543047674480591,0.051466189522664,0.0688071974650594,0.0541826319569889,0.0512635761966004,0.0688071974650594,0.0541826319569889,0.0512635761966004,0.0688071974650594,0.0541826319569889,0.0512635761966004,0.0688071974650594,0.0541826319569889,0.0512635761966004,0.4975490603232727,0.4689979372849207,0.4105932870627356,0.4975989359636529,0.4680789101064371,0.4088522284824134,0.4975989359636529,0.4680789101064371,0.4088522284824134,0.4975989359636529,0.4680789101064371,0.4088522284824134,0.4975989359636529,0.4680789101064371,0.4088522284824134,0.4327688446268387,0.2512878492892165,0.4399585106805119,0.2185569873814529,1.9557259731812853,1.3026451947375646,2.0,2.0,2.0,1.5066570456990651,0.8280053387943425,1.9957946821387136,1.354105939584626,-0.7895339746451158,-0.0541826319569889,-0.4327688446268387,-0.4399585106805119,12.371209525870473,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_002,43.0,0.0,,may_stress_severe_fail;may_residual_funding_negative,True,False,True,may_vetoed_near_miss,Mul;Rank;ZScore|h24,quote_asset_volume;quote_volume_mean_24;realized_vol_24|h24
