candidate_id,family,expression,horizon,split,raw_ann,raw_dd,hit_rate,mean_turnover,mean_gross_exposure,residual_vs_funding_ann,residual_vs_funding_dd,residual_vs_core4_ann,residual_vs_core4_dd
a7h_flow_rank_taker_imbalance_h6,flow_liquidity,Rank(taker_imbalance),6,train_2024,-3.5357201939177325,-0.9736174134401885,0.43246336996337,0.3632389505427982,0.49303721020013597,5.566365439398106e-17,-0.4614609645123936,2.0595552125772993e-15,-0.46109950881813544
a7h_flow_rank_taker_imbalance_h6,flow_liquidity,Rank(taker_imbalance),6,validation_2025H1,-3.067333141679739,-0.7824886277902792,0.4292364990689013,0.3670080695220361,0.5,0.4687097421312402,-0.16792066432203934,0.473329729372384,-0.16732895827145222
a7h_flow_rank_taker_imbalance_h6,flow_liquidity,Rank(taker_imbalance),6,recent_oos_2025H2_2026Apr,-3.314337613711135,-0.9363443929680131,0.40852649006622516,0.35539689109639444,0.5,0.22136168217419044,-0.2711106336212934,0.2233206300535728,-0.2713507869424716
a7h_flow_rank_taker_imbalance_h6,flow_liquidity,Rank(taker_imbalance),6,fresh_forward_2026May,-2.9742640932707998,-0.12715321438090676,0.3622448979591837,0.3548044217687076,0.5,0.5603755228931412,-0.02998437331480308,0.54249642724081,-0.030166401014589117
a7h_liquidity_size_h12,flow_liquidity,Rank(avg_trade_size_quote),12,train_2024,-1.6702181150087638,-0.9061039351251915,0.5162545787545788,0.06405000258906321,0.4638906742691865,8.90618470303697e-16,-0.8016584060351779,1.3359277054555457e-15,-0.8232854144685626
a7h_liquidity_size_h12,flow_liquidity,Rank(avg_trade_size_quote),12,validation_2025H1,-0.45412983209209684,-0.6625348247330074,0.5155959031657356,0.06109363213549644,0.49578665416635775,1.0254006812211227,-0.5269414672799336,1.1997108551042732,-0.5353167903004614
a7h_liquidity_size_h12,flow_liquidity,Rank(avg_trade_size_quote),12,recent_oos_2025H2_2026Apr,-0.15065404915275732,-0.5831027488071074,0.5129690949227373,0.06643211920529803,0.5,1.5319133701366705,-0.35895252309479275,1.5131423897880352,-0.33037370497879637
a7h_liquidity_size_h12,flow_liquidity,Rank(avg_trade_size_quote),12,fresh_forward_2026May,-1.6260630495539186,-0.2794701899949271,0.6020408163265306,0.07291666666666667,0.5,0.6827024281965466,-0.25593624621652467,0.106977433599235,-0.25982808403488966
