blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.3801724550778971,0.0005607880061809,True,4.68749662083028,4.68749662083028,True,0.000517420335821,-8.257966417898692e-05,-0.0010825796641789,180.7486111111111,A7FF28A_NUMERIC_CLUE,707,-0.0003177168600181,-2.073182270668963,-2.073182270668963,-2.073182270668963,0.4780763790664781,719,-0.0006250416615431,-7.241440482676576,-7.241440482676576,-7.241440482676576,0.368567454798331,719,-0.000819324292996,-7.491120136350988,-7.491120136350988,-7.491120136350988,0.3657858136300417,719,-0.000917420335821,-4.68749662083028,-4.68749662083028,-4.68749662083028,0.4283727399165508
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.3801724550778971,0.0005607880061809,True,4.68749662083028,4.68749662083028,True,0.000517420335821,-8.257966417898692e-05,-0.0010825796641789,180.7486111111111,A7FF28A_NUMERIC_CLUE,707,-0.0003177168600181,-2.073182270668963,-2.073182270668963,-2.073182270668963,0.4780763790664781,719,-0.0006250416615431,-7.241440482676576,-7.241440482676576,-7.241440482676576,0.368567454798331,719,-0.000819324292996,-7.491120136350988,-7.491120136350988,-7.491120136350988,0.3657858136300417,719,-0.000917420335821,-4.68749662083028,-4.68749662083028,-4.68749662083028,0.4283727399165508
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.3696458531743437,0.0005537221561361,True,4.81963803407016,4.81963803407016,True,0.0005201823329385,-7.98176670614635e-05,-0.0010798176670614,180.7486111111111,A7FF28A_NUMERIC_CLUE,707,-0.0003099648079569,-2.096058595651957,-2.096058595651957,-2.096058595651957,0.4879773691654879,719,-0.000634707942022,-7.512127815878158,-7.512127815878158,-7.512127815878158,0.3657858136300417,719,-0.0008109817217113,-7.541395298527406,-7.541395298527406,-7.541395298527406,0.3630041724617524,719,-0.0009201823329385,-4.81963803407016,-4.81963803407016,-4.81963803407016,0.4158553546592489
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.2378122862593981,0.0444863946379872,True,8.052334915629718,8.052334915629718,True,0.113555586040468,0.112955586040468,0.111955586040468,180.7486111111111,A7FF28A_NUMERIC_CLUE,707,-0.0266539325285435,-3.0002143371123537,-3.0002143371123537,-3.0002143371123537,0.4738330975954738,719,-0.0738814483898097,-9.954026030982146,-9.954026030982146,-9.954026030982146,0.3504867872044506,719,-0.0997863245924715,-9.90393986943054,-9.90393986943054,-9.90393986943054,0.3310152990264255,719,-0.113955586040468,-8.052334915629718,-8.052334915629718,-8.052334915629718,0.3866481223922114
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L0_raw_forward_return,4,-1.0,3,True,1.1285432071089487,0.0009853951912011,True,0.9609414485711592,1.5726569015188672,True,0.0014200857892896,0.0008200857892896,-0.0001799142107103,179.99444444444444,HOLD_A7FF28A_CONTROL_DOMINATED,704,-0.0002935609643458,-1.016070052706128,-0.6429696569709354,-1.510359245492325,0.4957386363636363,716,-0.0003100239232916,-1.8189354343848552,-0.9609414485711592,-1.5726569015188672,0.4553072625698324,716,-0.0007643637583836,-3.719923227258198,-1.7439878844265286,-2.303339307587112,0.4343575418994413,716,-0.0018200857892896,-4.931178239409578,-2.472152040332519,-2.7783963460811743,0.4245810055865922
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L1_cross_sectional_relative_return,4,-1.0,3,True,0.5890932928012839,0.0009853951912011,True,0.9609414485711596,1.5726569015188672,True,0.0014200857892896,0.0008200857892896,-0.0001799142107103,179.99444444444444,A7FF28A_NUMERIC_CLUE,704,-0.0002935609643458,-1.0160700527061275,-0.6429696569709351,-1.5103592454923254,0.4957386363636363,716,-0.0003100239232916,-1.8189354343848556,-0.9609414485711596,-1.5726569015188672,0.4553072625698324,716,-0.0007643637583836,-3.719923227258197,-1.743987884426528,-2.303339307587112,0.4343575418994413,716,-0.0018200857892896,-4.931178239409578,-2.472152040332518,-2.7783963460811743,0.4245810055865922
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L3_liquidity_tier_relative_return,4,-1.0,3,True,0.7819075601681075,0.0008340458579255,True,1.0906363382096025,1.6962473902356388,True,0.0013534151590932,0.0007534151590932,-0.0002465848409067,179.99444444444444,A7FF28A_NUMERIC_CLUE,704,-0.0002953863414479,-1.0772173318929088,-0.824988325960316,-1.340974848496291,0.4943181818181818,716,-0.0003149159350609,-1.880795785589649,-1.0906363382096025,-1.6962473902356388,0.4539106145251396,716,-0.0007686974631498,-3.797824196148163,-1.7691363442739068,-2.3371923885926607,0.4441340782122905,716,-0.0017534151590932,-4.859601876962078,-2.38887168439249,-2.7938188977055667,0.4343575418994413
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.3322997959843234,0.0769831462123562,True,1.400535357651163,2.10559490196877,True,0.1825056264930573,0.1819056264930573,0.1809056264930573,179.99444444444444,A7FF28A_NUMERIC_CLUE,704,-0.0187615340428481,-1.0509791685993286,-0.8245709405229883,-1.5700542778261093,0.4744318181818182,716,-0.0406971655643838,-2.701262485120971,-1.400535357651163,-2.10559490196877,0.441340782122905,716,-0.1012882571193592,-4.64103435546482,-2.410114245073008,-2.9421302859925933,0.3952513966480447,716,-0.1829056264930573,-6.253190845748151,-3.071745974448177,-3.564193731197097,0.3924581005586592
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L0_raw_forward_return,8,-1.0,3,True,1.0276037172061074,0.0012559245401664,True,0.4351267644129811,1.6948676863579628,True,0.0018045552921385,0.0012045552921385,0.0002045552921385,178.98888888888888,HOLD_A7FF28A_CONTROL_DOMINATED,700,-0.0001247867402144,-0.3152318062658213,0.4062715596480838,-1.5537591583190786,0.48,712,-0.0004820128596497,-2.156214764110741,-0.4351267644129811,-2.645995543794117,0.4845505617977528,712,-0.0007049435590767,-2.3474001165965346,-0.7398125031904094,-1.6948676863579628,0.4536516853932584,712,-0.0022045552921385,-4.237961892303337,-1.6981922406519874,-2.7519675583012906,0.4536516853932584
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L1_cross_sectional_relative_return,8,-1.0,3,True,1.0276037172061077,0.0012559245401664,True,0.4351267644129816,1.694867686357962,True,0.0018045552921385,0.0012045552921385,0.0002045552921385,178.98888888888888,HOLD_A7FF28A_CONTROL_DOMINATED,700,-0.0001247867402144,-0.3152318062658213,0.406271559648084,-1.5537591583190784,0.48,712,-0.0004820128596497,-2.1562147641107408,-0.4351267644129816,-2.645995543794118,0.4845505617977528,712,-0.0007049435590767,-2.347400116596536,-0.7398125031904098,-1.694867686357962,0.4536516853932584,712,-0.0022045552921385,-4.237961892303337,-1.698192240651987,-2.751967558301291,0.4536516853932584
