blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,shard
a7ls1_6fff45ee7ee9bbfe,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,24)))",price_like,gated_sign,L0_raw_forward_return,1,-1.0,2,False,2.345621706244736,0.0003093322072254,True,-0.8693842599358069,-0.8693842599358069,False,-0.0006119217491807,-0.0012119217491807,-0.0022119217491807,95.86666666666666,HOLD_A7LS3HRS007_PRE_MAY_UNSTABLE,695,-0.0002634436634408,-1.356590556488679,-1.356590556488679,-1.356590556488679,0.4748201438848921,719,-0.0001282005589975,-1.1272511364053863,-1.1272511364053863,-1.1272511364053863,0.4798331015299026,719,-0.0001123387191031,-0.8237432444909578,-0.8237432444909578,-0.8237432444909578,0.5173852573018081,719,0.0002119217491807,0.8693842599358069,0.8693842599358069,0.8693842599358069,0.5104311543810849,s007
a7ls1_6fff45ee7ee9bbfe,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,24)))",price_like,gated_sign,L1_cross_sectional_relative_return,1,-1.0,2,False,2.345621706244735,0.0003093322072254,True,-0.8693842599358073,-0.8693842599358073,False,-0.0006119217491807,-0.0012119217491807,-0.0022119217491807,95.86666666666666,HOLD_A7LS3HRS007_PRE_MAY_UNSTABLE,695,-0.0002634436634408,-1.356590556488679,-1.356590556488679,-1.356590556488679,0.4748201438848921,719,-0.0001282005589975,-1.1272511364053863,-1.1272511364053863,-1.1272511364053863,0.4798331015299026,719,-0.0001123387191031,-0.8237432444909578,-0.8237432444909578,-0.8237432444909578,0.5173852573018081,719,0.0002119217491807,0.8693842599358073,0.8693842599358073,0.8693842599358073,0.5104311543810849,s007
a7ls1_6fff45ee7ee9bbfe,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,24)))",price_like,gated_sign,L3_liquidity_tier_relative_return,1,-1.0,2,False,6.921704480007009,0.0002408854167144,True,-0.1822904110830317,-0.1822904110830317,False,-0.0004412785217188,-0.0010412785217188,-0.0020412785217188,95.86666666666666,HOLD_A7LS3HRS007_PRE_MAY_UNSTABLE,695,-0.000240761673459,-1.383408677199703,-1.383408677199703,-1.383408677199703,0.4820143884892086,719,-0.0001207625474039,-1.1739329781163304,-1.1739329781163304,-1.1739329781163304,0.4756606397774687,719,-0.0001453554570328,-1.1535641067837128,-1.1535641067837128,-1.1535641067837128,0.4937413073713491,719,4.127852171889583e-05,0.1822904110830317,0.1822904110830317,0.1822904110830317,0.4853963838664812,s007
a7ls1_6fff45ee7ee9bbfe,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,24)))",price_like,gated_sign,L5_vol_adjusted_return,1,-1.0,2,False,9.761003692211006,0.0088325237183926,True,-1.7593429958407365,-1.7593429958407365,False,-0.0338930781792735,-0.0344930781792735,-0.0354930781792735,95.86666666666666,HOLD_A7LS3HRS007_PRE_MAY_UNSTABLE,695,-0.0046599862192133,-0.3733542336323891,-0.3733542336323891,-0.3733542336323891,0.5064748201438849,719,-0.0119305026968383,-0.9826718453032008,-0.9826718453032008,-0.9826718453032008,0.5048678720445062,719,-0.0037093689526506,-0.2712995541618196,-0.2712995541618196,-0.2712995541618196,0.4993045897079277,719,0.0334930781792735,1.7593429958407365,1.7593429958407365,1.7593429958407365,0.502086230876217,s007
a7ls1_6fff45ee7ee9bbfe,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,24)))",price_like,gated_sign,L7_ranked_future_return,1,-1.0,1,False,13.337733119801632,0.0082257510782371,True,-0.8234302485803966,-0.8234302485803966,False,-0.0009665428040254,-0.0015665428040254,-0.0025665428040254,95.86666666666666,HOLD_A7LS3HRS007_PRE_MAY_UNSTABLE,695,-0.0134163275440253,-2.1317031962737776,-2.1317031962737776,-2.1317031962737776,0.4532374100719424,719,-0.0061401915392918,-1.009624541392046,-1.009624541392046,-1.009624541392046,0.4853963838664812,719,0.0048173735793259,0.8234302485803966,0.8234302485803966,0.8234302485803966,0.5146036161335188,719,0.0005665428040254,0.1058507349346157,0.1058507349346157,0.1058507349346157,0.4756606397774687,s007
a7ls1_6fff45ee7ee9bbfe,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,24)))",price_like,gated_sign,L0_raw_forward_return,4,-1.0,2,False,12.722870175170709,0.0002440354817689,True,-0.1333854464317047,0.5299097297475549,False,-0.0005573145388319,-0.0011573145388319,-0.0021573145388319,95.46666666666668,HOLD_A7LS3HRS007_PRE_MAY_UNSTABLE,692,-0.0007492222696982,-2.1882086595905017,-1.1753924277851904,-2.2130818466321838,0.4725433526011561,716,-2.78410919661054e-05,-0.1292586842279973,-0.1472950904854239,-0.920035937080452,0.5111731843575419,716,-4.6124496037108464e-05,-0.1819504748315298,-0.0488856000529779,-0.5299097297475549,0.494413407821229,716,0.0001573145388319,0.3568486729080618,0.1333854464317047,-0.6140449577001796,0.4748603351955307,s007
a7ls1_6fff45ee7ee9bbfe,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,24)))",price_like,gated_sign,L1_cross_sectional_relative_return,4,-1.0,2,False,12.722870175170671,0.0002440354817689,True,-0.1333854464317045,0.5299097297475545,False,-0.0005573145388319,-0.0011573145388319,-0.0021573145388319,95.46666666666668,HOLD_A7LS3HRS007_PRE_MAY_UNSTABLE,692,-0.0007492222696982,-2.1882086595905017,-1.17539242778519,-2.213081846632184,0.4725433526011561,716,-2.784109196610549e-05,-0.1292586842279978,-0.1472950904854242,-0.9200359370804524,0.5111731843575419,716,-4.612449603710843e-05,-0.1819504748315296,-0.0488856000529779,-0.5299097297475545,0.494413407821229,716,0.0001573145388319,0.3568486729080616,0.1333854464317045,-0.61404495770018,0.4748603351955307,s007
a7ls1_6fff45ee7ee9bbfe,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,24)))",price_like,gated_sign,L3_liquidity_tier_relative_return,4,-1.0,2,False,13.84656941996684,7.440535411731311e-05,True,-0.0477081683104285,0.4126780915146634,False,-0.0005648596164916,-0.0011648596164916,-0.0021648596164916,95.46666666666668,HOLD_A7LS3HRS007_PRE_MAY_UNSTABLE,692,-0.0006816757941849,-2.2355286965225005,-1.2277647673658776,-2.4025877832929536,0.4552023121387283,716,-2.730643773473881e-05,-0.1364381579104733,-0.0885410873769947,-1.0122764746244304,0.5111731843575419,716,-8.756305088131636e-05,-0.3788184081678601,-0.1859414003544199,-0.864631424241665,0.4972067039106145,716,0.0001648596164916,0.3983027881285156,0.0477081683104285,-0.4126780915146634,0.4790502793296089,s007
a7ls1_6fff45ee7ee9bbfe,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,24)))",price_like,gated_sign,L5_vol_adjusted_return,4,-1.0,0,False,281.82159401403885,0.0242732808254749,True,-0.6550497942324544,0.5902932285883115,False,-0.0206430185034335,-0.0212430185034335,-0.0222430185034335,95.46666666666668,HOLD_A7LS3HRS007_PRE_MAY_UNSTABLE,692,-0.0159209858282914,-0.7153646113346086,-0.3645699474706824,-2.004812710017245,0.5,716,0.0001479030500485,0.0062236999352243,-0.0930743395663252,-0.8379071425726257,0.5181564245810056,716,0.0101621923210688,0.3676256157412134,0.2477744358931856,-0.5902932285883115,0.5111731843575419,716,0.0202430185034335,0.5463031357316916,0.6550497942324544,-1.7968994399330684,0.4804469273743016,s007
a7ls1_6fff45ee7ee9bbfe,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,24)))",price_like,gated_sign,L7_ranked_future_return,4,-1.0,2,False,5.07338513297686,0.0131929087781915,True,-0.5324937174049658,0.9300093685777504,False,0.0110961169686859,0.0104961169686859,0.0094961169686859,95.46666666666668,HOLD_A7LS3HRS007_PRE_MAY_UNSTABLE,692,-0.0046817372910219,-0.7413957879736962,-0.6306465704559778,-1.2056734618729348,0.5014450867052023,716,-0.0008856055021819,-0.1473893256687043,0.097040370176588,-0.9300093685777504,0.4860335195530726,716,0.0036601025384195,0.6500127754813054,0.5324937174049658,-0.9604657868424122,0.5139664804469274,716,-0.0114961169686859,-2.088327438359496,-1.5168018431175878,-1.7876659309991405,0.4553072625698324,s007
