second_pass_family,left_field,left_transform,operator,right_field,right_transform,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,h2_repair_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L0_raw_forward_return,4,1.0,1,False,2.1029487839426335,-4.421102388223143e-05,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,693,0.00023158760253581305,0.8451947653576687,0.6756096692357939,-1.3575160630652632,0.5209235209235209,716,-0.00018687001503186595,-1.014033054566201,-0.5567849787486648,-1.5513855234102143,0.48463687150837986,716,0.0003189737297328834,1.3999357175088902,0.6092407623158247,0.23759992018911139,0.5027932960893855,716,-0.0002243947403261782,-0.8139506563455046,-0.4382179377534495,-1.0821315884685687,0.49162011173184356,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L1_cross_sectional_relative_return,4,1.0,1,False,2.1029487839426344,-4.421102388223145e-05,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,693,0.00023158760253581308,0.8451947653576687,0.6756096692357942,-1.3575160630652636,0.5209235209235209,716,-0.00018687001503186595,-1.0140330545662009,-0.5567849787486648,-1.5513855234102147,0.48463687150837986,716,0.00031897372973288334,1.39993571750889,0.6092407623158247,0.23759992018911152,0.5027932960893855,716,-0.00022439474032617823,-0.8139506563455047,-0.43821793775345,-1.0821315884685683,0.49162011173184356,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L3_liquidity_tier_relative_return,4,1.0,1,False,3.4225118492193034,-4.623642883081681e-05,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,693,0.00021711856987185216,0.8501019203948854,0.8237171429003385,-1.569842015972361,0.5252525252525253,716,-0.00020155150912753956,-1.1092450223034902,-0.5137750931248249,-1.645243837701972,0.4860335195530726,716,0.00018850102617520777,0.8646526240362504,0.2575401520918982,-0.05216160740723927,0.5153631284916201,716,-0.0001832279592429941,-0.6859762192211075,-0.5401350104923542,-0.8943825118046894,0.4888268156424581,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L5_vol_adjusted_return,4,1.0,1,False,5.126317925365055,0.004531155445640524,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,693,0.027134649765740215,1.4998586322482883,0.8872900599473544,-0.9853267811104093,0.5396825396825397,716,-0.017357597821727373,-0.9049790509946778,-0.6222554425322444,-1.0695504428624283,0.48463687150837986,716,0.0299485090644342,1.0646726325067246,0.6001396999724617,-0.004564548705079021,0.5069832402234636,716,-0.009830446462625224,-0.32602036674728757,-0.00959442529328458,-0.8429662638585863,0.47067039106145253,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L0_raw_forward_return,8,-1.0,2,False,37.47431278256141,0.0002088531371339563,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,689,-3.274839432485769e-05,-0.08665995267194904,-0.010664882949062121,-0.80788795672519,0.5065312046444121,712,-0.00047454360731992185,-1.918282929917636,-0.7164901651675758,-1.470859828309563,0.47331460674157305,712,1.8238498029713258e-05,0.05890243464198252,0.1625688733854705,-1.8960641908968663,0.5014044943820225,712,-0.0004864754628097931,-1.2036583427077168,-0.3915719159536267,-1.2519670912036394,0.48314606741573035,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L1_cross_sectional_relative_return,8,-1.0,2,False,37.47431278256117,0.00020885313713395602,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,689,-3.2748394324857725e-05,-0.08665995267194913,-0.010664882949061982,-0.8078879567251903,0.5065312046444121,712,-0.00047454360731992174,-1.9182829299176356,-0.7164901651675757,-1.4708598283095633,0.47331460674157305,712,1.8238498029713373e-05,0.05890243464198289,0.16256887338547044,-1.8960641908968658,0.5014044943820225,712,-0.0004864754628097933,-1.2036583427077174,-0.391571915953627,-1.2519670912036394,0.48314606741573035,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L3_liquidity_tier_relative_return,8,1.0,0,False,8.380408231176801,-0.00017227865399089943,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,689,8.548915861914886e-05,0.2362595327007552,0.1860206574174765,-0.8818540245946864,0.5094339622641509,712,-0.0005114315964140572,-2.0980741841916863,-0.853112905902895,-1.4307887851845364,0.47331460674157305,712,-8.526588377813038e-05,-0.2870840736545672,0.09858264430620428,-2.448000261107942,0.4845505617977528,712,-0.0004472418351769478,-1.135292649243258,-0.5920064632018467,-1.0458824314997381,0.49297752808988765,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L5_vol_adjusted_return,8,1.0,0,False,23.697430279626083,-0.0020102848272858594,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,689,0.0029527269458121228,0.11777700423251417,0.1453852925597025,-0.5646738320020769,0.5123367198838897,712,-0.03945607051804225,-1.4814686017976224,-0.33081125159025976,-1.5321313490280626,0.4901685393258427,712,-0.0028660524410556703,-0.07508656011026808,0.3591469338660548,-1.9320896499973232,0.5028089887640449,712,-0.03341368268953452,-0.7153135839311997,-0.1904153480544763,-1.1864077247180307,0.4887640449438202,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L0_raw_forward_return,24,1.0,1,False,7.31031037455869,-4.539617149275421e-05,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,673,0.000256653171455739,0.3800061503777917,0.070130297909036,-1.6719290881496303,0.4814264487369985,696,-0.0005408092872545935,-1.3007357678270972,-0.4557696550336888,-2.6714852978715444,0.46695402298850575,696,0.0001639890884548654,0.32070160369168227,0.29325673796264895,-2.374396306899505,0.49137931034482757,696,-0.0004139644002951927,-0.48457082389807715,0.017646294035206744,-1.9625686747836737,0.4956896551724138,92.8,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L1_cross_sectional_relative_return,24,1.0,1,False,7.310310374558687,-4.5396171492753934e-05,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,673,0.00025665317145573863,0.3800061503777912,0.07013029790903616,-1.6719290881496311,0.4814264487369985,696,-0.0005408092872545937,-1.3007357678270974,-0.45576965503368894,-2.6714852978715444,0.46695402298850575,696,0.00016398908845486544,0.32070160369168227,0.29325673796264895,-2.3743963068995044,0.49137931034482757,696,-0.00041396440029519235,-0.4845708238980768,0.017646294035206626,-1.9625686747836737,0.4956896551724138,92.8,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,zscore_72h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_zscore_72h,L3_liquidity_tier_relative_return,24,1.0,0,False,28.961885124171978,3.703550280860338e-05,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,673,0.0003067775499511984,0.4791446142979496,0.16190497688382444,-1.6675304320142794,0.48439821693907875,696,-0.0005853713180603641,-1.4223041637340823,-0.46314828815222503,-2.784239365385049,0.46695402298850575,696,-4.6988990437109956e-05,-0.0943975772817384,0.20887653379622234,-2.5572894634629404,0.47413793103448276,696,-0.00025124017250267253,-0.30866460438675775,-0.12448907204076831,-1.6967579995077062,0.507183908045977,92.8,
